corrGoResp,shape,practiceBlocks.thisRepN,practiceBlocks.thisTrialN,practiceBlocks.thisN,practiceBlocks.thisIndex,practiceTrials.thisRepN,practiceTrials.thisTrialN,practiceTrials.thisN,practiceTrials.thisIndex,stopBlocks.thisRepN,stopBlocks.thisTrialN,stopBlocks.thisN,stopBlocks.thisIndex,testTrials.thisRepN,testTrials.thisTrialN,testTrials.thisN,testTrials.thisIndex,stopPracTrialList,Test Block: 1,welcome.started,start_exp.started,start_exp.keys,start_exp.rt,instrStopText.started,start_prac.started,StartTrialTimeStamp,trialType,goStim,correctResponse,ssd,fixation.started,rules.started,fixation.stopped,goStim.started,goResp.started,stopSignal.started,stopSignal.stopped,goStim.stopped,goResp.stopped,rules.stopped,goResp.keys,goResp.corr,text.started,rules_2.started,text.stopped,rules_2.stopped,fixationOnset,goStimOnset,stopSignalOnset,EndTrialTimeStamp,Phase,Block,goResp.rt,text_5.started,key_resp_3.started,key_resp_3.keys,key_resp_3.rt,key_resp.started,testText.started,test_fixation.started,goStim_test.started,goResp_test.started,test_fixation.stopped,stopSignal_test.started,stopSignal_test.stopped,goStim_test.stopped,goResp_test.stopped,goResp_test.keys,goResp_test.corr,goResp_test.rt,EndingSSD,text_6.started,key_resp_4.started,key_resp_4.keys,key_resp_4.rt,Test Block: 2,Test Block: 3,ending_text.started,end_resp.started,end_resp.keys,end_resp.rt,participant,session,date,expName,psychopyVersion,frameRate,
None,None,,,,,,,,,0,0,0,0,1,3,7,3,,,,,,,,,2715.028134584427,go,circleblack.png,left,0.05,,,,,,,,,,,,,,,,,0.001862853765487671,0.4895578846335411,,2717.5303537473083,test,1,,,,,,,,2715.0471772551537,2715.5440264865756,2715.5440264865756,2715.560513585806,2715.5937562584877,2716.0948759689927,2716.543504372239,2717.5492357090116,left,1,0.31143277138471603,0.05,,,,,,,,,,,s031,001,2024-08-19_10h01.23.651,simplestop_skeleton,2022.2.2,59.89557145032964,
None,None,,,,,,,,,0,0,0,0,2,0,8,2,,,,,,,,,2717.530789345503,stop,circleblack.png,left,0.05,,,,,,,,,,,,,,,,,0.0012832209467887878,0.4897654801607132,0.5399774685502052,2720.0333088114858,test,1,,,,,,,,2717.5492357090116,2718.0465209186077,2718.0465209186077,2718.0634198710322,2718.096727773547,2718.597077794373,2719.0478085651994,2720.0524066984653,None,0,,0.1,,,,,,,,,,,s031,001,2024-08-19_10h01.23.651,simplestop_skeleton,2022.2.2,59.89557145032964,
None,None,,,,,,,,,0,0,0,0,2,1,9,2,,,,,,,,,2720.033742889762,stop,squareblack.png,right,0.1,,,,,,,,,,,,,,,,,0.0017180442810058594,0.48968883603811264,0.5899890437722206,2722.5362304747105,test,1,,,,,,,,2720.0524066984653,2720.5493721440434,2720.5493721440434,2720.5660652667284,2720.649549499154,2721.1487488895655,2721.549054197967,2722.555275864899,right,1,0.2902803495526314,0.05,,,,,,,,,,,s031,001,2024-08-19_10h01.23.651,simplestop_skeleton,2022.2.2,59.89557145032964,
None,None,,,,,,,,,0,0,0,0,2,2,10,1,,,,,,,,,2722.536684766412,go,squareblack.png,right,0.05,,,,,,,,,,,,,,,,,0.0013195425271987915,0.48967842757701874,,2725.0385475829244,test,1,,,,,,,,2722.555275864899,2723.0521566569805,2723.0521566569805,2723.068882495165,2723.1023185029626,2723.6033745333552,2724.051936008036,2725.056220471859,right,1,0.5421570762991905,0.05,,,,,,,,,,,s031,001,2024-08-19_10h01.23.651,simplestop_skeleton,2022.2.2,59.89557145032964,
None,None,,,,,,,,,0,0,0,0,2,3,11,1,,,,,,,,,2725.0389951989055,go,circleblack.png,left,0.05,,,,,,,,,,,,,,,,,0.0020212605595588684,0.4899967536330223,,2727.5411828383803,test,1,,,,,,,,2725.056220471859,2725.5549357384443,2725.5549357384443,2725.5715842172503,2725.605042591691,2726.1055435687304,2726.5546729415655,2727.557706773281,left,1,0.4756042957305908,0.05,,,,,,,,,,,s031,001,2024-08-19_10h01.23.651,simplestop_skeleton,2022.2.2,59.89557145032964,
None,None,,,,,,,,,0,0,0,0,3,0,12,3,,,,,,,,,2727.5416235923767,go,circleblack.png,left,0.05,,,,,,,,,,,,,,,,,0.0012892037630081177,0.489980086684227,,2730.044427752495,test,1,,,,,,,,2727.557706773281,2728.0580438151956,2728.0580438151956,2728.0580438151956,2728.107798911631,2728.608685322106,2729.0574261397123,2730.063602462411,left,1,0.31010255217552185,0.05,,,,,,,,,,,s031,001,2024-08-19_10h01.23.651,simplestop_skeleton,2022.2.2,59.89557145032964,
$currentCorrectResponse,$currentGoStim,,,,,,,,,0,0,0,0,3,1,13,0,,,,,,,,,2730.0448770448565,stop,circleblack.png,left,0.05,,,,,,,,,,,,,,,,,0.0013546273112297058,0.48942214995622635,0.539512537419796,2732.5471286028624,test,1,,,,,,,,2730.063602462411,2730.5602569505572,2730.5602569505572,2730.5772232860327,2730.610510163009,2731.1109795346856,2731.561569288373,2732.5665099322796,None,0,,0.1,,,,,,,,,,,s031,001,2024-08-19_10h01.23.651,simplestop_skeleton,2022.2.2,59.89557145032964,
None,None,,,,,,,,,0,0,0,0,3,2,14,3,,,,,,,,,2732.5475617796183,go,squareblack.png,right,0.1,,,,,,,,,,,,,,,,,0.0017086565494537354,0.4896884188055992,,2735.0498290657997,test,1,,,,,,,,2732.5665099322796,2733.063038058579,2733.063038058579,2733.079948067665,2733.1632726937532,2733.6637839898467,2734.0628243014216,2735.0687069520354,right,1,0.3146635740995407,0.1,,,,,,,,,,,s031,001,2024-08-19_10h01.23.651,simplestop_skeleton,2022.2.2,59.89557145032964,
None,None,,,,,,,,,0,0,0,0,3,3,15,2,,,,,,,,,2735.05027474463,stop,squareblack.png,right,0.1,,,,,,,,,,,,,,,,,0.001257479190826416,0.48966139554977417,0.5899190306663513,2737.552388884127,test,1,,,,,,,,2735.0687069520354,2735.565982811153,2735.565982811153,2735.582773588598,2735.6661750897765,2736.167085789144,2736.5655585974455,2737.568544857204,right,1,0.3767438903450966,0.05,,,,,,,,,,,s031,001,2024-08-19_10h01.23.651,simplestop_skeleton,2022.2.2,59.89557145032964,
None,None,,,,,,,,,0,0,0,0,4,0,16,3,,,,,,,,,2737.552840538323,go,squareblack.png,right,0.05,,,,,,,,,,,,,,,,,0.001210331916809082,0.489864282310009,,2740.0548823550344,test,1,,,,,,,,2737.568544857204,2738.068556264043,2738.068556264043,2738.068556264043,2738.1187632009387,2738.6195008158684,2739.0684092491865,2740.0789057910442,right,1,0.47718339413404465,0.05,,,,,,,,,,,s031,001,2024-08-19_10h01.23.651,simplestop_skeleton,2022.2.2,59.89557145032964,
None,None,,,,,,,,,0,0,0,0,4,1,17,3,,,,,,,,,2740.0553315356374,go,circleblack.png,left,0.05,,,,,,,,,,,,,,,,,0.008788742125034332,0.49000440537929535,,2742.55759768188,test,1,,,,,,,,2740.0789057910442,2740.571359284222,2740.571359284222,2740.588517539203,2740.6214337721467,2741.1221401542425,2741.5711464732885,2742.575397744775,left,1,0.4409260079264641,0.05,,,,,,,,,,,s031,001,2024-08-19_10h01.23.651,simplestop_skeleton,2022.2.2,59.89557145032964,
None,None,,,,,,,,,0,0,0,0,4,2,18,2,,,,,,,,,2742.5580345392227,stop,squareblack.png,right,0.05,,,,,,,,,,,,,,,,,0.0016759559512138367,0.49007175862789154,0.5404071658849716,2745.061188824475,test,1,,,,,,,,2742.575397744775,2743.074075959623,2743.074075959623,2743.0910370498896,2743.1243421435356,2743.624961897731,2744.075350396335,2745.080559320748,None,0,,0.1,,,,,,,,,,,s031,001,2024-08-19_10h01.23.651,simplestop_skeleton,2022.2.2,59.89557145032964,
$currentCorrectResponse,$currentGoStim,,,,,,,,,0,0,0,0,4,3,19,0,,,,,,,,,2745.06162661314,go,squareblack.png,right,0.1,,,,,,,,,,,,,,,,,0.001421608030796051,0.489310160279274,,2747.5635482147336,test,1,,,,,,,,2745.080559320748,2745.5770279169083,2745.5770279169083,2745.593724437058,2745.6771911531687,2746.1783015727997,2746.576809152961,2747.5866998434067,left,0,0.4220491573214531,0.1,,,,,,,,,,,s031,001,2024-08-19_10h01.23.651,simplestop_skeleton,2022.2.2,59.89557145032964,
$currentCorrectResponse,$currentGoStim,,,,,,,,,0,0,0,0,5,0,20,0,,,,,,,,,2747.5640617012978,stop,circleblack.png,left,0.1,,,,,,,,,,,,,,,,,0.007853157818317413,0.4898669570684433,0.5898274555802345,2750.066425897181,test,1,,,,,,,,2747.5866998434067,2748.0798651501536,2748.0798651501536,2748.0967003405094,2748.1798581257463,2748.6791391521692,2749.0794138386846,2750.0852434039116,left,1,0.29556187987327576,0.05,,,,,,,,,,,s031,001,2024-08-19_10h01.23.651,simplestop_skeleton,2022.2.2,59.89557145032964,
None,None,,,,,,,,,0,0,0,0,5,1,21,2,,,,,,,,,2750.066859446466,go,circleblack.png,left,0.05,,,,,,,,,,,,,,,,,0.0013827681541442871,0.4895212650299072,,2752.5689218193293,test,1,,,,,,,,2750.0852434039116,2750.582544349134,2750.582544349134,2750.599121004343,2750.632528439164,2751.133433498442,2751.5821396782994,2752.5864821076393,left,1,0.4177241399884224,0.05,,,,,,,,,,,s031,001,2024-08-19_10h01.23.651,simplestop_skeleton,2022.2.2,59.89557145032964,
None,None,,,,,,,,,0,0,0,0,5,2,22,3,,,,,,,,,2752.5693610459566,go,squareblack.png,right,0.05,,,,,,,,,,,,,,,,,0.0017426535487174988,0.48970188200473785,,2755.072002775967,test,1,,,,,,,,2752.5864821076393,2753.085319004953,2753.085319004953,2753.1017854213715,2753.135480172932,2753.636410102248,2754.0849805623293,2755.091440051794,right,1,0.3219994083046913,0.05,,,,,,,,,,,s031,001,2024-08-19_10h01.23.651,simplestop_skeleton,2022.2.2,59.89557145032964,
None,None,,,,,,,,,0,0,0,0,5,3,23,1,,,,,,,,,2755.0724548324943,go,circleblack.png,left,0.05,,,,,,,,,,,,,,,,,0.001705065369606018,0.48956508189439774,,2757.5746438354254,test,1,,,,,,,,2755.091440051794,2755.588010676205,2755.588010676205,2755.6047658473253,2755.638117082417,2756.1387558057904,2756.587810829282,2757.594017520547,left,1,0.27626825869083405,0.05,,,,,,,,,,,s031,001,2024-08-19_10h01.23.651,simplestop_skeleton,2022.2.2,59.89557145032964,
None,None,,,,,,,,,0,0,0,0,6,0,24,1,,,,,,,,,2757.575079843402,go,squareblack.png,right,0.05,,,,,,,,,,,,,,,,,0.0017289593815803528,0.48960617184638977,,2760.077790811658,test,1,,,,,,,,2757.594017520547,2758.090822674334,2758.090822674334,2758.1074894741178,2758.14088960737,2758.642247095704,2759.0905759185553,2760.1013592779636,right,1,0.2932739704847336,0.05,,,,,,,,,,,s031,001,2024-08-19_10h01.23.651,simplestop_skeleton,2022.2.2,59.89557145032964,
None,None,,,,,,,,,0,0,0,0,6,1,25,1,,,,,,,,,2760.078256994486,go,circleblack.png,left,0.05,,,,,,,,,,,,,,,,,0.0026606768369674683,0.4858572781085968,,2762.580024123192,test,1,,,,,,,,2760.1013592779636,2760.593498520553,2760.593498520553,2760.6101927235723,2760.643523424864,2761.14449031651,2761.59319909662,2762.5994937568903,left,1,0.33508099615573883,0.05,,,,,,,,,,,s031,001,2024-08-19_10h01.23.651,simplestop_skeleton,2022.2.2,59.89557145032964,
None,None,,,,,,,,,0,0,0,0,6,2,26,2,,,,,,,,,2762.580481648445,stop,circleblack.png,left,0.05,,,,,,,,,,,,,,,,,0.001258261501789093,0.4898483082652092,0.5400947481393814,2765.0830512568355,test,1,,,,,,,,2762.5994937568903,2763.0964612811804,2763.0964612811804,2763.112856462598,2763.1463647410274,2763.6470777615905,2764.097538769245,2765.102204069495,None,0,,0.1,,,,,,,,,,,s031,001,2024-08-19_10h01.23.651,simplestop_skeleton,2022.2.2,59.89557145032964,
None,None,,,,,,,,,0,0,0,0,6,3,27,2,,,,,,,,,2765.083501704037,go,squareblack.png,right,0.1,,,,,,,,,,,,,,,,,0.001588769257068634,0.48947522789239883,,2767.5858067572117,test,1,,,,,,,,2765.102204069495,2765.598995536566,2765.598995536566,2765.615643814206,2765.6991981714964,2766.1999949216843,2766.5987925082445,2767.605266585946,right,1,0.29798829555511475,0.1,,,,,,,,,,,s031,001,2024-08-19_10h01.23.651,simplestop_skeleton,2022.2.2,59.89557145032964,
None,None,,,,,,,,,0,0,0,0,7,0,28,3,,,,,,,,,2767.5862672254443,stop,circleblack.png,left,0.1,,,,,,,,,,,,,,,,,0.0017557293176651,0.4897751733660698,0.5899839699268341,2770.087905474007,test,1,,,,,,,,2767.605266585946,2768.101806476712,2768.101806476712,2768.118386633694,2768.202030003071,2768.7028331011534,2769.101399704814,2770.1058313176036,left,1,0.3167010322213173,0.05,,,,,,,,,,,s031,001,2024-08-19_10h01.23.651,simplestop_skeleton,2022.2.2,59.89557145032964,
None,None,,,,,,,,,0,0,0,0,7,1,29,1,,,,,,,,,2770.088347584009,go,squareblack.png,right,0.05,,,,,,,,,,,,,,,,,0.00166282057762146,0.49034009873867035,,2772.5913788452744,test,1,,,,,,,,2770.1058313176036,2770.6046238020062,2770.6046238020062,2770.6211966350675,2770.654598802328,2771.1556209027767,2771.604333281517,2772.610579766333,right,1,0.3097527250647545,0.05,,,,,,,,,,,s031,001,2024-08-19_10h01.23.651,simplestop_skeleton,2022.2.2,59.89557145032964,
None,None,,,,,,,,,0,0,0,0,7,2,30,3,,,,,,,,,2772.5918923690915,go,squareblack.png,right,0.05,,,,,,,,,,,,,,,,,0.0013778209686279297,0.4895266517996788,,2775.0935131534934,test,1,,,,,,,,2772.610579766333,2773.107415162027,2773.107415162027,2773.1241761147976,2773.1574637517333,2773.6583684831858,2774.1070661991835,2775.1114124432206,right,1,0.43855271488428116,0.05,,,,,,,,,,,s031,001,2024-08-19_10h01.23.651,simplestop_skeleton,2022.2.2,59.89557145032964,
$currentCorrectResponse,$currentGoStim,,,,,,,,,0,0,0,0,7,3,31,0,,,,,,,,,2775.0939597710967,go,circleblack.png,left,0.05,,,,,,,,,,,,,,,,,0.0018672272562980652,0.4904465302824974,,2777.5965273603797,test,1,,,,,,,,2775.1114124432206,2775.6101470291615,2775.6101470291615,2775.6268017292023,2775.6602999940515,2776.161074668169,2776.6097646579146,2777.613849848509,left,1,0.39610639959573746,0.05,,,,,,,,,,,s031,001,2024-08-19_10h01.23.651,simplestop_skeleton,2022.2.2,59.89557145032964,
None,None,,,,,,,,,0,0,0,0,8,0,32,1,,,,,,,,,2777.596962377429,go,circleblack.png,left,0.05,,,,,,,,,,,,,,,,,0.001354217529296875,0.48966916650533676,,2780.0995193123817,test,1,,,,,,,,2777.613849848509,2778.11286303401,2778.11286303401,2778.129597865045,2778.163017615676,2778.6638369485736,2779.112496830523,2780.117351152003,left,1,0.39192648231983185,0.05,,,,,,,,,,,s031,001,2024-08-19_10h01.23.651,simplestop_skeleton,2022.2.2,59.89557145032964,
None,None,,,,,,,,,0,0,0,0,8,1,33,2,,,,,,,,,2780.099996343255,stop,squareblack.png,right,0.05,,,,,,,,,,,,,,,,,0.0018083974719047546,0.4891575500369072,0.5392970368266106,2782.602323643863,test,1,,,,,,,,2780.117351152003,2780.6155793070793,2780.6155793070793,2780.6322809010744,2780.665624126792,2781.1661850884557,2781.616715684533,2782.6217289343476,None,0,,0.1,,,,,,,,,,,s031,001,2024-08-19_10h01.23.651,simplestop_skeleton,2022.2.2,59.89557145032964,
None,None,,,,,,,,,0,0,0,0,8,2,34,3,,,,,,,,,2782.602752022445,go,circleblack.png,left,0.1,,,,,,,,,,,,,,,,,0.0018295645713806152,0.4896811619400978,,2785.104436941445,test,1,,,,,,,,2782.6217289343476,2783.1184104532003,2783.1184104532003,2783.134877935052,2783.2185526564717,2783.719578959048,2784.1181329861283,2785.121307902038,left,1,0.40241897851228714,0.1,,,,,,,,,,,s031,001,2024-08-19_10h01.23.651,simplestop_skeleton,2022.2.2,59.89557145032964,
None,None,,,,,,,,,0,0,0,0,8,3,35,3,,,,,,,,,2785.104890629649,stop,squareblack.png,right,0.1,,,,,,,,,,,,,,,,,0.001677297055721283,0.49023401737213135,0.5906079411506653,2787.6079967170954,test,1,,,,,,,,2785.121307902038,2785.6211638078094,2785.6211638078094,2785.6211638078094,2785.721261650324,2786.2219086438417,2786.622483305633,2787.6274167895317,None,0,,0.15,,,,,,,,,,,s031,001,2024-08-19_10h01.23.651,simplestop_skeleton,2022.2.2,59.89557145032964,
$currentCorrectResponse,$currentGoStim,,,,,,,,,0,0,0,0,9,0,36,0,,,,,,,,,2787.608438126743,stop,circleblack.png,left,0.15,,,,,,,,,,,,,,,,,0.001906655728816986,0.48970647901296616,0.6398634538054466,2790.1102028116584,test,1,,,,,,,,2787.6274167895317,2788.1239236593246,2788.1239236593246,2788.1407044678926,2788.2740476876497,2788.7749831154943,2789.1236431375146,2790.1279039904475,left,1,0.4738074764609337,0.1,,,,,,,,,,,s031,001,2024-08-19_10h01.23.651,simplestop_skeleton,2022.2.2,59.89557145032964,
None,None,,,,,,,,,0,0,0,0,9,1,37,1,,,,,,,,,2790.110664360225,stop,squareblack.png,right,0.1,,,,,,,,,,,,,,,,,0.001783415675163269,0.49029213935136795,0.5903324112296104,2792.6130825802684,test,1,,,,,,,,2790.1279039904475,2790.626822553575,2790.626822553575,2790.643810480833,2790.7267483472824,2791.227815017104,2791.6265603527427,2792.630688585341,right,1,0.4061153084039688,0.05,,,,,,,,,,,s031,001,2024-08-19_10h01.23.651,simplestop_skeleton,2022.2.2,59.89557145032964,
$currentCorrectResponse,$currentGoStim,,,,,,,,,0,0,0,0,9,2,38,0,,,,,,,,,2792.6135174036026,stop,circleblack.png,left,0.05,,,,,,,,,,,,,,,,,0.0018057078123092651,0.4902040660381317,0.5404689833521843,2795.1165080443025,test,1,,,,,,,,2792.630688585341,2793.129616238177,2793.129616238177,2793.146187737584,2793.1795951873064,2793.6801380440593,2794.1305438429117,2795.1356161534786,None,0,,0.1,,,,,,,,,,,s031,001,2024-08-19_10h01.23.651,simplestop_skeleton,2022.2.2,59.89557145032964,
None,None,,,,,,,,,0,0,0,0,9,3,39,2,,,,,,,,,2795.116944387555,stop,squareblack.png,right,0.1,,,,,,,,,,,,,,,,,0.0016450807452201843,0.48958270996809006,0.5898502841591835,2797.6192961856723,test,1,,,,,,,,2795.1356161534786,2795.632278740406,2795.632278740406,2795.6489570960402,2795.7324825897813,2796.2329601719975,2796.6333188563585,2797.6381763517857,None,0,,0.15,,,,,,,,,,,s031,001,2024-08-19_10h01.23.651,simplestop_skeleton,2022.2.2,59.89557145032964,
$currentCorrectResponse,$currentGoStim,,,,,,,,,0,0,0,0,10,0,40,0,,,,,,,,,2797.6197418794036,go,squareblack.png,right,0.15,,,,,,,,,,,,,,,,,0.0013002455234527588,0.4893353506922722,,2800.1212974712253,test,1,,,,,,,,2797.6381763517857,2798.1353797763586,2798.1353797763586,2798.1516291946173,2798.285089984536,2798.786119543016,2799.134710781276,2800.1381428316236,left,0,0.3922785744071007,0.15,,,,,,,,,,,s031,001,2024-08-19_10h01.23.651,simplestop_skeleton,2022.2.2,59.89557145032964,
$currentCorrectResponse,$currentGoStim,,,,,,,,,0,0,0,0,10,1,41,0,,,,,,,,,2800.121748201549,go,squareblack.png,right,0.15,,,,,,,,,,,,,,,,,0.001217961311340332,0.4899781122803688,,2802.6241906434298,test,1,,,,,,,,2800.1381428316236,2800.637741662562,2800.637741662562,2800.637741662562,2800.788094751537,2801.288817025721,2801.6376189142466,2802.6444411054254,right,1,0.43872906267642975,0.15,,,,,,,,,,,s031,001,2024-08-19_10h01.23.651,simplestop_skeleton,2022.2.2,59.89557145032964,
None,None,,,,,,,,,0,0,0,0,10,2,42,2,,,,,,,,,2802.624631740153,go,circleblack.png,left,0.15,,,,,,,,,,,,,,,,,0.005278050899505615,0.48990535736083984,,2805.1269764900208,test,1,,,,,,,,2802.6444411054254,2803.140484727919,2803.140484727919,2803.1572250425816,2803.2908051088452,2803.790029928088,2804.1401874423027,2805.1438799500465,left,1,0.3512133061885834,0.15,,,,,,,,,,,s031,001,2024-08-19_10h01.23.651,simplestop_skeleton,2022.2.2,59.89557145032964,
$currentCorrectResponse,$currentGoStim,,,,,,,,,0,0,0,0,10,3,43,0,,,,,,,,,2805.127417422831,go,circleblack.png,left,0.15,,,,,,,,,,,,,,,,,0.0012665092945098877,0.4899831861257553,,2807.6295344159007,test,1,,,,,,,,2805.1438799500465,2805.6434870809317,2805.6434870809317,2805.6434870809317,2805.794017352164,2806.294446028769,2806.642986923456,2807.6467321515083,left,1,0.4195351079106331,0.15,,,,,,,,,,,s031,001,2024-08-19_10h01.23.651,simplestop_skeleton,2022.2.2,59.89557145032964,
$currentCorrectResponse,$currentGoStim,,,,,,,,,0,0,0,0,11,0,44,0,,,,,,,,,2807.6299832761288,go,circleblack.png,left,0.15,,,,,,,,,,,,,,,,,0.0012675672769546509,0.49031929671764374,,2810.1325972378254,test,1,,,,,,,,2807.6467321515083,2808.146106533706,2808.146106533706,2808.146106533706,2808.296374902129,2808.796869494021,2809.145726054907,2810.149603717029,left,1,0.36118342727422714,0.15,,,,,,,,,,,s031,001,2024-08-19_10h01.23.651,simplestop_skeleton,2022.2.2,59.89557145032964,
None,None,,,,,,,,,0,0,0,0,11,1,45,3,,,,,,,,,2810.1330990344286,go,circleblack.png,left,0.15,,,,,,,,,,,,,,,,,0.001244857907295227,0.48979105800390244,,2812.634587712586,test,1,,,,,,,,2810.149603717029,2810.6488075256348,2810.6488075256348,2810.6488075256348,2810.7991884425282,2811.2999822869897,2811.648652203381,2812.657664857805,left,1,0.36890197545289993,0.15,,,,,,,,,,,s031,001,2024-08-19_10h01.23.651,simplestop_skeleton,2022.2.2,59.89557145032964,
None,None,,,,,,,,,0,0,0,0,11,2,46,1,,,,,,,,,2812.6350396052003,go,squareblack.png,right,0.15,,,,,,,,,,,,,,,,,0.007635548710823059,0.49057091772556305,,2815.1375316530466,test,1,,,,,,,,2812.657664857805,2813.151556663215,2813.151556663215,2813.168401554227,2813.3016854971647,2813.8027414232492,2814.151288546622,2815.1548883765936,right,1,0.3848046734929085,0.15,,,,,,,,,,,s031,001,2024-08-19_10h01.23.651,simplestop_skeleton,2022.2.2,59.89557145032964,
None,None,,,,,,,,,0,0,0,0,11,3,47,1,,,,,,,,,2815.137967184186,go,squareblack.png,right,0.15,,,,,,,,,,,,,,,,,0.0012073293328285217,0.4903600439429283,,2817.6407086253166,test,1,,,,,,,,2815.1548883765936,2815.6544778496027,2815.6544778496027,2815.6544778496027,2815.8052725344896,2816.3202743530273,2816.654038541019,2817.6675277352333,right,1,0.3207502216100693,0.15,,,,,,,,,,,s031,001,2024-08-19_10h01.23.651,simplestop_skeleton,2022.2.2,59.89557145032964,
,,,,,,,,,,0,0,0,0,,,,,,"[{'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'stop'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'stop'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'stop'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'stop'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'stop'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'stop'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2817.6675277352333,2817.6675277352333,return,24.57098890095949,,,,,,,s031,001,2024-08-19_10h01.23.651,simplestop_skeleton,2022.2.2,59.89557145032964,
None,None,,,,,,,,,1,0,1,0,0,0,0,2,,,,,,,,,2842.2748479396105,stop,squareblack.png,right,0.15,,,,,,,,,,,,,,,,,0.0018782392144203186,0.49881818145513535,0.6490083709359169,2844.7878310754895,test,2,,,,,,,,2842.2954123541713,2842.8008634522557,2842.8008634522557,2842.8008634522557,2842.9513130635023,2843.4517107084394,2843.802350707352,2844.813487738371,None,0,,0.2,,,,,,,,,,,s031,001,2024-08-19_10h01.23.651,simplestop_skeleton,2022.2.2,59.89557145032964,
None,None,,,,,,,,,1,0,1,0,0,1,1,2,,,,,,,,,2844.7883875370026,go,circleblack.png,left,0.2,,,,,,,,,,,,,,,,,0.008898422122001648,0.489513523876667,,2847.289794124663,test,2,,,,,,,,2844.813487738371,2845.3037065714598,2845.3037065714598,2845.3205632045865,2845.5041227936745,2846.0198779702187,2846.303470171988,2847.3079025894403,left,1,0.31776776909828186,0.2,,,,,,,,,,,s031,001,2024-08-19_10h01.23.651,simplestop_skeleton,2022.2.2,59.89557145032964,
