corrGoResp,shape,practiceBlocks.thisRepN,practiceBlocks.thisTrialN,practiceBlocks.thisN,practiceBlocks.thisIndex,practiceTrials.thisRepN,practiceTrials.thisTrialN,practiceTrials.thisN,practiceTrials.thisIndex,stopBlocks.thisRepN,stopBlocks.thisTrialN,stopBlocks.thisN,stopBlocks.thisIndex,testTrials.thisRepN,testTrials.thisTrialN,testTrials.thisN,testTrials.thisIndex,stopPracTrialList,Test Block: 1,welcome.started,start_exp.started,start_exp.keys,start_exp.rt,instrStopText.started,start_prac.started,StartTrialTimeStamp,trialType,goStim,correctResponse,ssd,fixation.started,rules.started,goStim.started,goResp.started,fixation.stopped,stopSignal.started,stopSignal.stopped,goStim.stopped,goResp.stopped,rules.stopped,goResp.keys,goResp.corr,text.started,rules_2.started,fixationOnset,goStimOnset,stopSignalOnset,EndTrialTimeStamp,Phase,Block,text.stopped,rules_2.stopped,goResp.rt,text_5.started,key_resp_3.started,key_resp_3.keys,key_resp_3.rt,key_resp.started,testText.started,test_fixation.started,goStim_test.started,goResp_test.started,test_fixation.stopped,stopSignal_test.started,stopSignal_test.stopped,goStim_test.stopped,goResp_test.stopped,goResp_test.keys,goResp_test.corr,goResp_test.rt,EndingSSD,text_6.started,key_resp_4.started,key_resp_4.keys,key_resp_4.rt,Test Block: 2,Test Block: 3,ending_text.started,end_resp.started,end_resp.keys,end_resp.rt,participant,session,date,expName,psychopyVersion,frameRate,
None,None,,,,,,,,,0,0,0,0,2,0,8,2,,,,,,,,,3080.532462388277,go,circleblack.png,left,0.2,,,,,,,,,,,,,,,0.0017852783203125,0.4900527372956276,,3083.0347482189536,test,1,,,,,,,,,,3080.5493912920356,3081.048421189189,3081.048421189189,3081.048421189189,3081.248563311994,3081.748798146844,3082.0491283759475,3083.0522627979517,left,1,0.3271604850888252,0.2,,,,,,,,,,,s043,001,2024-09-27_16h09.25.137,simplestop_skeleton,2022.2.2,59.86915366502262,
None,None,,,,,,,,,0,0,0,0,2,1,9,1,,,,,,,,,3083.0352211892605,stop,squareblack.png,right,0.2,,,,,,,,,,,,,,,0.0015910491347312927,0.4906737878918648,0.691479854285717,3085.5387552306056,test,1,,,,,,,,,,3083.0522627979517,3083.551761120558,3083.551761120558,3083.551761120558,3083.7529351115227,3084.268242739141,3084.551922276616,3085.556138522923,right,1,0.36537714302539825,0.15,,,,,,,,,,,s043,001,2024-09-27_16h09.25.137,simplestop_skeleton,2022.2.2,59.86915366502262,
None,None,,,,,,,,,0,0,0,0,2,2,10,2,,,,,,,,,3085.5395007431507,stop,squareblack.png,right,0.15,,,,,,,,,,,,,,,0.0013305619359016418,0.4887000545859337,0.6403994858264923,3088.040492221713,test,1,,,,,,,,,,3085.556138522923,3086.05478104949,3086.05478104949,3086.071073383093,3086.2058652192354,3086.7210167571902,3087.0547219738364,3088.057735912502,right,1,0.480175219476223,0.1,,,,,,,,,,,s043,001,2024-09-27_16h09.25.137,simplestop_skeleton,2022.2.2,59.86915366502262,
$currentCorrectResponse,$currentGoStim,,,,,,,,,0,0,0,0,2,3,11,0,,,,,,,,,3088.0409551411867,stop,circleblack.png,left,0.1,,,,,,,,,,,,,,,0.0018259361386299133,0.4901268556714058,0.5898414701223373,3090.544611558318,test,1,,,,,,,,,,3088.057735912502,3088.5566442981362,3088.5566442981362,3088.5566442981362,3088.656596891582,3089.157078370452,3089.557762131095,3090.5640374422073,None,0,,0.15,,,,,,,,,,,s043,001,2024-09-27_16h09.25.137,simplestop_skeleton,2022.2.2,59.86915366502262,
None,None,,,,,,,,,0,0,0,0,3,0,12,3,,,,,,,,,3090.5451482981443,go,circleblack.png,left,0.15,,,,,,,,,,,,,,,0.001412607729434967,0.48863765597343445,,3093.045763708651,test,1,,,,,,,,,,3090.5640374422073,3091.0600419715047,3091.0600419715047,3091.076685078442,3091.211435496807,3091.7272799760103,3092.0602966174483,3093.06301446259,left,1,0.33485589921474457,0.15,,,,,,,,,,,s043,001,2024-09-27_16h09.25.137,simplestop_skeleton,2022.2.2,59.86915366502262,
None,None,,,,,,,,,0,0,0,0,3,1,13,2,,,,,,,,,3093.046224191785,go,squareblack.png,right,0.15,,,,,,,,,,,,,,,0.0016605556011199951,0.48967059701681137,,3095.548631347716,test,1,,,,,,,,,,3093.06301446259,3093.561823695898,3093.561823695898,3093.578625418246,3093.712170109153,3094.212518617511,3094.56305475533,3095.5664618238807,right,1,0.4257557541131973,0.15,,,,,,,,,,,s043,001,2024-09-27_16h09.25.137,simplestop_skeleton,2022.2.2,59.86915366502262,
None,None,,,,,,,,,0,0,0,0,3,2,14,2,,,,,,,,,3095.549091935158,stop,circleblack.png,left,0.15,,,,,,,,,,,,,,,0.0017718300223350525,0.4906769245862961,0.6415726989507675,3098.0515665337443,test,1,,,,,,,,,,3095.5664618238807,3096.065473049879,3096.065473049879,3096.065473049879,3096.2166844159365,3096.732014082372,3097.0657947435975,3098.068860962987,left,1,0.3522486686706543,0.1,,,,,,,,,,,s043,001,2024-09-27_16h09.25.137,simplestop_skeleton,2022.2.2,59.86915366502262,
$currentCorrectResponse,$currentGoStim,,,,,,,,,0,0,0,0,3,3,15,0,,,,,,,,,3098.052023254335,go,squareblack.png,right,0.1,,,,,,,,,,,,,,,0.0017311349511146545,0.4894976243376732,,3100.554032675922,test,1,,,,,,,,,,3098.068860962987,3098.567503154278,3098.567503154278,3098.5842531993985,3098.6676018461585,3099.1682268306613,3099.5684784427285,3100.5712957680225,right,1,0.34630434960126877,0.1,,,,,,,,,,,s043,001,2024-09-27_16h09.25.137,simplestop_skeleton,2022.2.2,59.86915366502262,
None,None,,,,,,,,,0,0,0,0,4,0,16,3,,,,,,,,,3100.554480664432,go,circleblack.png,left,0.1,,,,,,,,,,,,,,,0.0016964375972747803,0.49016160517930984,,3103.056885972619,test,1,,,,,,,,,,3100.5712957680225,3101.0702377706766,3101.0702377706766,3101.0702377706766,3101.170619726181,3101.6710782945156,3102.072500295937,3103.0739632844925,left,1,0.48386798799037933,0.1,,,,,,,,,,,s043,001,2024-09-27_16h09.25.137,simplestop_skeleton,2022.2.2,59.86915366502262,
None,None,,,,,,,,,0,0,0,0,4,1,17,3,,,,,,,,,3103.057359047234,go,squareblack.png,right,0.1,,,,,,,,,,,,,,,0.0016234442591667175,0.49145355075597763,,3105.5595594346523,test,1,,,,,,,,,,3103.0739632844925,3103.5747500881553,3103.5747500881553,3103.5747500881553,3103.674950018525,3104.190223097801,3104.5747927576303,3105.5763422325253,right,1,0.3691595271229744,0.1,,,,,,,,,,,s043,001,2024-09-27_16h09.25.137,simplestop_skeleton,2022.2.2,59.86915366502262,
$currentCorrectResponse,$currentGoStim,,,,,,,,,0,0,0,0,4,2,18,0,,,,,,,,,3105.5600278675556,stop,squareblack.png,right,0.1,,,,,,,,,,,,,,,0.001158982515335083,0.48993122577667236,0.5899966210126877,3108.063430853188,test,1,,,,,,,,,,3105.5763422325253,3106.0758533477783,3106.0758533477783,3106.0758533477783,3106.17627107352,3106.6763294413686,3107.0768454149365,3108.0810966789722,left,0,0.2961169481277466,0.05,,,,,,,,,,,s043,001,2024-09-27_16h09.25.137,simplestop_skeleton,2022.2.2,59.86915366502262,
None,None,,,,,,,,,0,0,0,0,4,3,19,2,,,,,,,,,3108.0638803318143,go,circleblack.png,left,0.05,,,,,,,,,,,,,,,0.0018688812851905823,0.4901108071208,,3110.567216053605,test,1,,,,,,,,,,3108.0810966789722,3108.5799146294594,3108.5799146294594,3108.5965288951993,3108.629953175783,3109.130554445088,3109.5796172246337,3110.588528484106,left,1,0.38917987048625946,0.05,,,,,,,,,,,s043,001,2024-09-27_16h09.25.137,simplestop_skeleton,2022.2.2,59.86915366502262,
None,None,,,,,,,,,0,0,0,0,5,0,20,1,,,,,,,,,3110.5676859095693,go,squareblack.png,right,0.05,,,,,,,,,,,,,,,0.0023327097296714783,0.48634476959705353,,3113.070055194199,test,1,,,,,,,,,,3110.588528484106,3111.0811665058136,3111.0811665058136,3111.09799747169,3111.1312690004706,3111.631931900978,3112.0822957009077,3113.0911865904927,right,1,0.3237341120839119,0.05,,,,,,,,,,,s043,001,2024-09-27_16h09.25.137,simplestop_skeleton,2022.2.2,59.86915366502262,
$currentCorrectResponse,$currentGoStim,,,,,,,,,0,0,0,0,5,1,21,0,,,,,,,,,3113.0705460831523,stop,squareblack.png,right,0.05,,,,,,,,,,,,,,,0.002182476222515106,0.4860711842775345,0.5361284092068672,3115.573382332921,test,1,,,,,,,,,,3113.0911865904927,3113.5840887203813,3113.5840887203813,3113.6006128638983,3113.6339347437024,3114.1355940401554,3114.585011102259,3115.5980447009206,None,0,,0.1,,,,,,,,,,,s043,001,2024-09-27_16h09.25.137,simplestop_skeleton,2022.2.2,59.86915366502262,
$currentCorrectResponse,$currentGoStim,,,,,,,,,0,0,0,0,5,2,22,0,,,,,,,,,3115.5740236938,stop,circleblack.png,left,0.1,,,,,,,,,,,,,,,0.002399645745754242,0.4830111563205719,0.5832529440522194,3118.073721140623,test,1,,,,,,,,,,3115.5980447009206,3116.0867762491107,3116.0867762491107,3116.103601656854,3116.1869854703546,3116.687572531402,3117.0878506973386,3118.0907649323344,left,1,0.4979949817061424,0.05,,,,,,,,,,,s043,001,2024-09-27_16h09.25.137,simplestop_skeleton,2022.2.2,59.86915366502262,
None,None,,,,,,,,,0,0,0,0,5,3,23,2,,,,,,,,,3118.074174232781,go,circleblack.png,left,0.05,,,,,,,,,,,,,,,0.001227833330631256,0.489240825176239,,3120.5761174708605,test,1,,,,,,,,,,3118.0907649323344,3118.589515596628,3118.589515596628,3118.6062413156033,3118.6399542987347,3119.1402652561665,3119.5906744226813,3120.593006066978,left,1,0.6609295979142189,0.05,,,,,,,,,,,s043,001,2024-09-27_16h09.25.137,simplestop_skeleton,2022.2.2,59.86915366502262,
None,None,,,,,,,,,0,0,0,0,6,0,24,1,,,,,,,,,3120.576569788158,go,circleblack.png,left,0.05,,,,,,,,,,,,,,,0.0012604668736457825,0.490038238465786,,3123.079015940428,test,1,,,,,,,,,,3120.593006066978,3121.092603355646,3121.092603355646,3121.092603355646,3121.1424700692296,3121.643065035343,3122.093367792666,3123.0963213443756,left,1,0.5680833160877228,0.05,,,,,,,,,,,s043,001,2024-09-27_16h09.25.137,simplestop_skeleton,2022.2.2,59.86915366502262,
None,None,,,,,,,,,0,0,0,0,6,1,25,2,,,,,,,,,3123.079476416111,stop,circleblack.png,left,0.05,,,,,,,,,,,,,,,0.0012239068746566772,0.48957305401563644,0.5395259410142899,3125.5817905142903,test,1,,,,,,,,,,3123.0963213443756,3123.594924211502,3123.594924211502,3123.6116956546903,3123.6450638324022,3124.147398762405,3124.5960369706154,3125.5989363491535,None,0,,0.1,,,,,,,,,,,s043,001,2024-09-27_16h09.25.137,simplestop_skeleton,2022.2.2,59.86915366502262,
None,None,,,,,,,,,0,0,0,0,6,2,26,3,,,,,,,,,3125.582239612937,stop,squareblack.png,right,0.1,,,,,,,,,,,,,,,0.0016524791717529297,0.49040399491786957,0.5906115397810936,3128.0845518261194,test,1,,,,,,,,,,3125.5989363491535,3126.099041208625,3126.099041208625,3126.099041208625,3126.199316687882,3126.698459342122,3127.0988371372223,3128.102005392313,None,0,,0.15,,,,,,,,,,,s043,001,2024-09-27_16h09.25.137,simplestop_skeleton,2022.2.2,59.86915366502262,
None,None,,,,,,,,,0,0,0,0,6,3,27,1,,,,,,,,,3128.0850148126483,go,circleblack.png,left,0.15,,,,,,,,,,,,,,,0.0017370730638504028,0.48944438993930817,,3130.5873010903597,test,1,,,,,,,,,,3128.102005392313,3128.602949768305,3128.602949768305,3128.618292145431,3128.7519319579005,3129.2515503689647,3129.618316113949,3130.604614108801,left,1,0.5700861141085625,0.15,,,,,,,,,,,s043,001,2024-09-27_16h09.25.137,simplestop_skeleton,2022.2.2,59.86915366502262,
None,None,,,,,,,,,0,0,0,0,7,0,28,1,,,,,,,,,3130.5877485349774,go,squareblack.png,right,0.15,,,,,,,,,,,,,,,0.0016548782587051392,0.48960018903017044,,3133.0899317488074,test,1,,,,,,,,,,3130.604614108801,3131.1035985946655,3131.1035985946655,3131.1202622279525,3131.2534137666225,3131.7540899664164,3132.1044012606144,3133.106838017702,right,1,0.5055514574050903,0.15,,,,,,,,,,,s043,001,2024-09-27_16h09.25.137,simplestop_skeleton,2022.2.2,59.86915366502262,
None,None,,,,,,,,,0,0,0,0,7,1,29,3,,,,,,,,,3133.0903851911426,go,squareblack.png,right,0.15,,,,,,,,,,,,,,,0.0014577805995941162,0.49062579870224,,3135.5927148908377,test,1,,,,,,,,,,3133.106838017702,3133.606915771961,3133.606915771961,3133.606915771961,3133.757461696863,3134.25697594136,3134.6076070591807,3135.6099416315556,right,1,0.4303276613354683,0.15,,,,,,,,,,,s043,001,2024-09-27_16h09.25.137,simplestop_skeleton,2022.2.2,59.86915366502262,
None,None,,,,,,,,,0,0,0,0,7,2,30,3,,,,,,,,,3135.5931696221232,go,circleblack.png,left,0.15,,,,,,,,,,,,,,,0.0018075928092002869,0.49078238010406494,,3138.0954605564475,test,1,,,,,,,,,,3135.6099416315556,3136.109452471137,3136.109452471137,3136.109452471137,3136.261321976781,3136.7762261107564,3137.1098685264587,3138.1127692312,left,1,0.4028499498963356,0.15,,,,,,,,,,,s043,001,2024-09-27_16h09.25.137,simplestop_skeleton,2022.2.2,59.86915366502262,
$currentCorrectResponse,$currentGoStim,,,,,,,,,0,0,0,0,7,3,31,0,,,,,,,,,3138.095940977335,go,squareblack.png,right,0.15,,,,,,,,,,,,,,,0.0015849694609642029,0.48970552533864975,,3140.5982234850526,test,1,,,,,,,,,,3138.1127692312,3138.6115117892623,3138.6115117892623,3138.6282859295607,3138.7628416642547,3139.2622162923217,3139.612629264593,3140.615453146398,right,1,0.35899533331394196,0.15,,,,,,,,,,,s043,001,2024-09-27_16h09.25.137,simplestop_skeleton,2022.2.2,59.86915366502262,
None,None,,,,,,,,,0,0,0,0,8,0,32,3,,,,,,,,,3140.5986866652966,stop,circleblack.png,left,0.15,,,,,,,,,,,,,,,0.0017471909523010254,0.48979635536670685,0.6407873705029488,3143.101177714765,test,1,,,,,,,,,,3140.615453146398,3141.1147285327315,3141.1147285327315,3141.1313143372536,3141.2656361982226,3141.765289284289,3142.1153829470277,3143.1194670647383,None,0,,0.2,,,,,,,,,,,s043,001,2024-09-27_16h09.25.137,simplestop_skeleton,2022.2.2,59.86915366502262,
None,None,,,,,,,,,0,0,0,0,8,1,33,1,,,,,,,,,3143.101651594043,go,squareblack.png,right,0.2,,,,,,,,,,,,,,,0.0016874298453330994,0.48891060799360275,,3145.60541177541,test,1,,,,,,,,,,3143.1194670647383,3143.6172404438257,3143.6172404438257,3143.6337230578065,3143.8181496337056,3144.3180717527866,3144.618114888668,3145.6227236017585,right,1,0.5080066621303558,0.2,,,,,,,,,,,s043,001,2024-09-27_16h09.25.137,simplestop_skeleton,2022.2.2,59.86915366502262,
None,None,,,,,,,,,0,0,0,0,8,2,34,2,,,,,,,,,3145.6058521941304,go,circleblack.png,left,0.2,,,,,,,,,,,,,,,0.00186234712600708,0.4884457513689995,,3148.1065025776625,test,1,,,,,,,,,,3145.6227236017585,3146.1199347153306,3146.1199347153306,3146.1366106644273,3146.3201514333487,3146.820582665503,3147.1212686151266,3148.1242537647486,left,1,0.5010668411850929,0.2,,,,,,,,,,,s043,001,2024-09-27_16h09.25.137,simplestop_skeleton,2022.2.2,59.86915366502262,
None,None,,,,,,,,,0,0,0,0,8,3,35,3,,,,,,,,,3148.106967717409,stop,squareblack.png,right,0.2,,,,,,,,,,,,,,,0.0018299520015716553,0.4895692244172096,0.6913604140281677,3150.609521202743,test,1,,,,,,,,,,3148.1242537647486,3148.62260299176,3148.62260299176,3148.6397540047765,3148.8237919285893,3149.323321096599,3149.6236585229635,3150.62680400908,right,1,0.5926435366272926,0.15,,,,,,,,,,,s043,001,2024-09-27_16h09.25.137,simplestop_skeleton,2022.2.2,59.86915366502262,
None,None,,,,,,,,,0,0,0,0,9,0,36,2,,,,,,,,,3150.6099912673235,go,squareblack.png,right,0.15,,,,,,,,,,,,,,,0.0011606663465499878,0.48932822048664093,,3153.112202450633,test,1,,,,,,,,,,3150.62680400908,3151.125409707427,3151.125409707427,3151.1420564204454,3151.276593387127,3151.776113115251,3152.1264609247446,3153.129740305245,right,1,0.49011967331171036,0.15,,,,,,,,,,,s043,001,2024-09-27_16h09.25.137,simplestop_skeleton,2022.2.2,59.86915366502262,
$currentCorrectResponse,$currentGoStim,,,,,,,,,0,0,0,0,9,1,37,0,,,,,,,,,3153.1126490980387,go,circleblack.png,left,0.15,,,,,,,,,,,,,,,0.0018405243754386902,0.4896066263318062,,3155.6163432896137,test,1,,,,,,,,,,3153.129740305245,3153.6280896142125,3153.6280896142125,3153.644810952246,3153.778292223811,3154.279132850468,3154.6292056664824,3155.6335070729256,left,1,0.5876859351992607,0.15,,,,,,,,,,,s043,001,2024-09-27_16h09.25.137,simplestop_skeleton,2022.2.2,59.86915366502262,
None,None,,,,,,,,,0,0,0,0,9,2,38,2,,,,,,,,,3155.6167967021465,stop,circleblack.png,left,0.15,,,,,,,,,,,,,,,0.0013169199228286743,0.4882684499025345,0.6388030648231506,3158.119084633887,test,1,,,,,,,,,,3155.6335070729256,3156.1309751942754,3156.1309751942754,3156.147539973259,3156.281208343804,3156.78196195513,3157.132016636431,3158.1384046003222,None,0,,0.2,,,,,,,,,,,s043,001,2024-09-27_16h09.25.137,simplestop_skeleton,2022.2.2,59.86915366502262,
None,None,,,,,,,,,0,0,0,0,9,3,39,3,,,,,,,,,3158.1195423305035,go,circleblack.png,left,0.2,,,,,,,,,,,,,,,0.0014195293188095093,0.4878699481487274,,3160.6203964427114,test,1,,,,,,,,,,3158.1384046003222,3158.633653052151,3158.633653052151,3158.650342218578,3158.8339063972235,3159.3344605714083,3159.634792752564,3160.637136951089,left,1,0.35685617476701736,0.2,,,,,,,,,,,s043,001,2024-09-27_16h09.25.137,simplestop_skeleton,2022.2.2,59.86915366502262,
$currentCorrectResponse,$currentGoStim,,,,,,,,,0,0,0,0,10,0,40,0,,,,,,,,,3160.6208365038037,stop,circleblack.png,left,0.2,,,,,,,,,,,,,,,0.0012375861406326294,0.4896121546626091,0.6897748187184334,3163.1232405155897,test,1,,,,,,,,,,3160.637136951089,3161.1364759132266,3161.1364759132266,3161.1364759132266,3161.336800940335,3161.837130114436,3162.137536637485,3163.1451955735683,None,0,,0.25,,,,,,,,,,,s043,001,2024-09-27_16h09.25.137,simplestop_skeleton,2022.2.2,59.86915366502262,
None,None,,,,,,,,,0,0,0,0,10,1,41,1,,,,,,,,,3163.12369196862,stop,squareblack.png,right,0.25,,,,,,,,,,,,,,,0.007288835942745209,0.4897289276123047,0.741058923304081,3165.6262156516314,test,1,,,,,,,,,,3163.1451955735683,3163.6391772329807,3163.6391772329807,3163.655849687755,3163.89054132998,3164.389926970005,3164.640345618129,3165.642995364964,right,1,0.4204975739121437,0.2,,,,,,,,,,,s043,001,2024-09-27_16h09.25.137,simplestop_skeleton,2022.2.2,59.86915366502262,
None,None,,,,,,,,,0,0,0,0,10,2,42,1,,,,,,,,,3165.626659721136,go,squareblack.png,right,0.2,,,,,,,,,,,,,,,0.0011855736374855042,0.4895476698875427,,3168.1307749971747,test,1,,,,,,,,,,3165.642995364964,3166.142492964864,3166.142492964864,3166.142492964864,3166.3435364738107,3166.843035109341,3167.1430752947927,3168.152399353683,right,1,0.43261144310235977,0.2,,,,,,,,,,,s043,001,2024-09-27_16h09.25.137,simplestop_skeleton,2022.2.2,59.86915366502262,
None,None,,,,,,,,,0,0,0,0,10,3,43,1,,,,,,,,,3168.131305463612,go,circleblack.png,left,0.2,,,,,,,,,,,,,,,0.002776198089122772,0.4861276298761368,,3170.6334551647305,test,1,,,,,,,,,,3168.152399353683,3168.6447180509567,3168.6447180509567,3168.6613938063383,3168.8448841646314,3169.345594331622,3169.645749039948,3170.6579053774476,left,1,0.56160619109869,0.2,,,,,,,,,,,s043,001,2024-09-27_16h09.25.137,simplestop_skeleton,2022.2.2,59.86915366502262,
None,None,,,,,,,,,0,0,0,0,11,0,44,1,,,,,,,,,3170.6339359357953,go,squareblack.png,right,0.2,,,,,,,,,,,,,,,0.0022172480821609497,0.48342593014240265,,3173.1370393186808,test,1,,,,,,,,,,3170.6579053774476,3171.147543914616,3171.147543914616,3171.1641371771693,3171.3476670607924,3171.8483805805445,3172.148621827364,3173.1593926027417,right,1,0.4129324182868004,0.2,,,,,,,,,,,s043,001,2024-09-27_16h09.25.137,simplestop_skeleton,2022.2.2,59.86915366502262,
None,None,,,,,,,,,0,0,0,0,11,1,45,3,,,,,,,,,3173.137762196362,go,squareblack.png,right,0.2,,,,,,,,,,,,,,,0.0013877972960472107,0.4840100184082985,,3175.6370218619704,test,1,,,,,,,,,,3173.1593926027417,3173.650208570063,3173.650208570063,3173.667020648718,3173.8504048511386,3174.351620979607,3174.6531794816256,3175.6545083373785,right,1,0.4176335483789444,0.2,,,,,,,,,,,s043,001,2024-09-27_16h09.25.137,simplestop_skeleton,2022.2.2,59.86915366502262,
None,None,,,,,,,,,0,0,0,0,11,2,46,1,,,,,,,,,3175.637459754944,go,circleblack.png,left,0.2,,,,,,,,,,,,,,,0.0018079131841659546,0.48986852169036865,,3178.140646919608,test,1,,,,,,,,,,3175.6545083373785,3176.153051868081,3176.153051868081,3176.1696726977825,3176.353225812316,3176.853851377964,3177.1543804109097,3178.1607608795166,left,1,0.48554231226444244,0.2,,,,,,,,,,,s043,001,2024-09-27_16h09.25.137,simplestop_skeleton,2022.2.2,59.86915366502262,
None,None,,,,,,,,,0,0,0,0,11,3,47,3,,,,,,,,,3178.141332194209,stop,squareblack.png,right,0.2,,,,,,,,,,,,,,,0.0024201050400733948,0.48658493161201477,0.6869699135422707,3180.6436501443386,test,1,,,,,,,,,,3178.1607608795166,3178.6557402685285,3178.6557402685285,3178.6724272295833,3178.856614500284,3179.357050321996,3179.6575056016445,3180.683025754988,None,0,,0.25,,,,,,,,,,,s043,001,2024-09-27_16h09.25.137,simplestop_skeleton,2022.2.2,59.86915366502262,
,,,,,,,,,,0,0,0,0,,,,,,"[{'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'stop'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'stop'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'stop'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'stop'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'stop'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'stop'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'stop'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'stop'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3180.683025754988,3180.683025754988,return,28.43295928835869,,,,,,,s043,001,2024-09-27_16h09.25.137,simplestop_skeleton,2022.2.2,59.86915366502262,
None,None,,,,,,,,,1,0,1,0,0,0,0,2,,,,,,,,,3209.151078738272,go,squareblack.png,right,0.25,,,,,,,,,,,,,,,0.0017840787768363953,0.49544383585453033,,3211.661931924522,test,2,,,,,,,,,,3209.173922598362,3209.6748472601175,3209.6748472601175,3209.6748472601175,3209.92502912879,3210.4255868569016,3210.6758020743728,3211.6810516938567,right,1,0.5628593787550926,0.25,,,,,,,,,,,s043,001,2024-09-27_16h09.25.137,simplestop_skeleton,2022.2.2,59.86915366502262,
None,None,,,,,,,,,1,0,1,0,0,1,1,1,,,,,,,,,3211.662481352687,go,squareblack.png,right,0.25,,,,,,,,,,,,,,,0.001407906413078308,0.48910122364759445,,3214.162766598165,test,2,,,,,,,,,,3211.6810516938567,3212.1775878593326,3212.1775878593326,3212.194118477404,3212.427745334804,3212.92718911916,3213.177601970732,3214.181314587593,right,1,0.47224992513656616,0.25,,,,,,,,,,,s043,001,2024-09-27_16h09.25.137,simplestop_skeleton,2022.2.2,59.86915366502262,
None,None,,,,,,,,,1,0,1,0,0,2,2,1,,,,,,,,,3214.163206078112,stop,circleblack.png,left,0.25,,,,,,,,,,,,,,,0.002483561635017395,0.48923947662115097,0.7394484505057335,3216.6667671352625,test,2,,,,,,,,,,3214.181314587593,3214.6788679137826,3214.6788679137826,3214.695497393608,3214.9291991889477,3215.430103085935,3215.680137641728,3216.685358323157,left,1,0.4757028818130493,0.2,,,,,,,,,,,s043,001,2024-09-27_16h09.25.137,simplestop_skeleton,2022.2.2,59.86915366502262,
