thisN,thisTrialN,thisRepN,corrGoResp,shape,StartTrialTimeStamp,trialType,goStim,correctResponse,ssd,goResp.keys,goResp.corr,fixationOnset,goStimOnset,stopSignalOnset,EndTrialTimeStamp,Phase,Block,practiceBlocks.thisRepN,practiceBlocks.thisTrialN,practiceBlocks.thisN,practiceBlocks.thisIndex,practiceTrials.thisRepN,practiceTrials.thisTrialN,practiceTrials.thisN,practiceTrials.thisIndex,thisRow.t,notes,stopPracTrialList,Test Block: 1,start.started,welcome.started,start_exp.started,start.stopped,start_exp.keys,start_exp.rt,start_exp.duration,StimSetup.started,StimSetup.stopped,instructions.started,instrStopText.started,start_prac.started,instructions.stopped,practiceBlockSetup.started,practiceBlockSetup.stopped,practiceTrials.StartTrialTimeStamp,practiceTrials.trialType,practiceTrials.goStim,practiceTrials.correctResponse,practiceTrials.ssd,newPracticeStim.started,newPracticeStim.stopped,trial.started,fixation.started,rules.started,goStim.started,goResp.started,fixation.stopped,stopSignal.started,stopSignal.stopped,goStim.stopped,goResp.stopped,rules.stopped,trial.stopped,practiceTrials.goResp.keys,practiceTrials.goResp.corr,feedback.started,text.started,rules_2.started,text.stopped,rules_2.stopped,feedback.stopped,practiceTrials.fixationOnset,practiceTrials.goStimOnset,practiceTrials.stopSignalOnset,endTrial.started,endTrial.stopped,practiceTrials.EndTrialTimeStamp,practiceTrials.Phase,practiceTrials.Block,participant,session,date,expName,psychopyVersion,frameRate,expStart,
11,11,3,None,None,42.77860200000009,go,squareblack.png,right,0.55,None,0,0.0021911670000918093,0.4887359169999854,1.0386878750000506,45.761824166,practice,1,0,0,0,0,3,11,11,1,42.78456516599999,,,,,,,,,,,,,,,,,,,42.77860200000009,go,squareblack.png,right,0.55,42.77864150000005,42.77889541600007,42.78107375000013,42.78456516599999,42.78456516599999,43.271187000000054,43.271187000000054,43.27707654100004,43.821234041000025,44.32110008300015,44.271300999999994,45.26633600000014,45.27664262500002,45.272573500000135,None,0,45.272634541000116,45.27664262500002,45.27664262500002,45.774669625000115,45.774669625000115,45.76144462499997,0.0021911670000918093,0.4887359169999854,1.0386878750000506,45.761503749999974,45.76181558300004,45.761824166,practice,1,392251,001,2025-03-11_11h27.51.024,simplestop_skeleton,2024.2.4,None,2025-03-11 11h27.57.580805 -0700,
12,12,2,None,None,45.7619520830001,go,squareblack.png,right,0.55,None,0,0.0016204999999445135,0.48884545800001433,1.0352848750001158,48.76020591600013,practice,1,0,0,0,0,2,12,12,2,45.774669625000115,,,,,,,,,,,,,,,,,,,45.7619520830001,go,squareblack.png,right,0.55,45.76198858299995,45.76220987500005,45.76381720800009,45.774669625000115,45.774669625000115,46.25487887500003,46.25487887500003,46.27463945800014,46.80236024999999,47.29614612499995,47.24612924999997,48.2459926250001,48.26333070800001,48.259897291000016,None,0,48.259964166000145,48.26333070800001,48.26333070800001,48.76482845800001,48.76482845800001,48.75983020800004,0.0016204999999445135,0.48884545800001433,1.0352848750001158,48.759926665999956,48.760196665999956,48.76020591600013,practice,1,392251,001,2025-03-11_11h27.51.024,simplestop_skeleton,2024.2.4,None,2025-03-11 11h27.57.580805 -0700,
13,13,4,None,None,48.76034395800002,stop,squareblack.png,right,0.55,None,0,0.0017620420001094317,0.4846245830001408,1.037427333000096,51.75999716599995,practice,1,0,0,0,0,4,13,13,1,48.76482845800001,,,,,,,,,,,,,,,,,,,48.76034395800002,stop,squareblack.png,right,0.55,48.76038437500006,48.76060466600006,48.76235266599997,48.76482845800001,48.76482845800001,49.25803183300013,49.25803183300013,49.26321162499994,49.80246120800007,50.299642665999954,50.2546789160001,51.258216458000106,51.26505216600003,51.259860207999964,None,0,51.261302375000014,51.26505216600003,51.26505216600003,51.76449379099995,51.76449379099995,51.75967125000011,0.0017620420001094317,0.4846245830001408,1.037427333000096,51.75977200000011,51.759987916,51.75999716599995,practice,1,392251,001,2025-03-11_11h27.51.024,simplestop_skeleton,2024.2.4,None,2025-03-11 11h27.57.580805 -0700,
14,14,1,$currentCorrectResponse,$currentGoStim,51.76013912500002,go,squareblack.png,right,0.6,None,0,0.0017120830000294518,0.49065941699996074,1.0906038749999425,54.74337050000008,practice,1,0,0,0,0,1,14,14,0,51.76449379099995,,,,,,,,,,,,,,,,,,,51.76013912500002,go,squareblack.png,right,0.6,51.76018033300011,51.760385499999984,51.76208287500003,51.76449379099995,51.76449379099995,52.254846041000064,52.254846041000064,52.254846041000064,52.85471454100002,53.34329279100007,53.24337083299997,54.24969287499994,54.2573625,54.25168795800005,None,0,54.253784791000044,54.2573625,54.2573625,54.748440541000036,54.748440541000036,54.74306083300007,0.0017120830000294518,0.49065941699996074,1.0906038749999425,54.74312325000005,54.74336145799998,54.74337050000008,practice,1,392251,001,2025-03-11_11h27.51.024,simplestop_skeleton,2024.2.4,None,2025-03-11 11h27.57.580805 -0700,
15,15,2,$currentCorrectResponse,$currentGoStim,54.74351212500005,go,circleblack.png,left,0.6,None,0,0.002228874999900654,0.4868861249999554,1.0868638339998142,57.731731999999965,practice,1,0,0,0,0,2,15,15,0,54.748440541000036,,,,,,,,,,,,,,,,,,,54.74351212500005,go,circleblack.png,left,0.6,54.74355287499998,54.74379133299999,54.746004874999926,54.748440541000036,54.748440541000036,55.23553408299995,55.23553408299995,55.24965041600012,55.834977665999986,56.32921925000005,56.22985879099997,57.22940175000008,57.246717708000006,57.24314362500013,None,0,57.24320504100001,57.246717708000006,57.246717708000006,57.73638833299992,57.73638833299992,57.73138566600005,0.002228874999900654,0.4868861249999554,1.0868638339998142,57.731469666000066,57.73172341600002,57.731731999999965,practice,1,392251,001,2025-03-11_11h27.51.024,simplestop_skeleton,2024.2.4,None,2025-03-11 11h27.57.580805 -0700,
16,16,5,None,None,57.7318660410001,go,squareblack.png,right,0.6,None,0,0.0021884170000703307,0.49401820899993254,1.0854787920000035,60.71858995799994,practice,1,0,0,0,0,5,16,16,3,57.73638833299992,,,,,,,,,,,,,,,,,,,57.7318660410001,go,squareblack.png,right,0.6,57.73190704100011,57.73214758300014,57.734316916000125,57.73638833299992,57.73638833299992,58.23004412499995,58.23004412499995,58.23004412499995,58.821226083000056,59.31278112500013,59.22123891599995,60.22952154099994,60.22952154099994,60.226239207999924,None,0,60.22629379099999,60.22952154099994,60.22952154099994,60.723879749999924,60.723879749999924,60.71831458299994,0.0021884170000703307,0.49401820899993254,1.0854787920000035,60.71838875000003,60.71858041600012,60.71858995799994,practice,1,392251,001,2025-03-11_11h27.51.024,simplestop_skeleton,2024.2.4,None,2025-03-11 11h27.57.580805 -0700,
17,17,3,$currentCorrectResponse,$currentGoStim,60.7187200410001,go,circleblack.png,left,0.6,None,0,0.0022387080000498827,0.49045183300017925,1.090523833000134,63.71011475,practice,1,0,0,0,0,3,17,17,0,60.723879749999924,,,,,,,,,,,,,,,,,,,60.7187200410001,go,circleblack.png,left,0.6,60.71875845800014,60.71895670799995,60.721178375000136,60.723879749999924,60.723879749999924,61.21312241600003,61.21312241600003,61.21312241600003,61.81312537500003,62.30194899999992,62.2082136250001,63.2014018750001,63.221488707999924,63.218066707999924,None,0,63.218121666000116,63.221488707999924,63.221488707999924,63.71524166600011,63.71524166600011,63.70973983299996,0.0022387080000498827,0.49045183300017925,1.090523833000134,63.70983029100012,63.71010604100002,63.71011475,practice,1,392251,001,2025-03-11_11h27.51.024,simplestop_skeleton,2024.2.4,None,2025-03-11 11h27.57.580805 -0700,
18,18,3,None,None,63.71024783300004,stop,squareblack.png,right,0.6,None,0,0.0022758749998956773,0.490756582999893,1.0903829999999743,66.71014050000008,practice,1,0,0,0,0,3,18,18,2,63.71524166600011,,,,,,,,,,,,,,,,,,,63.71024783300004,stop,squareblack.png,right,0.6,63.710287165999944,63.71050445800006,63.712764332999996,63.71524166600011,63.71524166600011,64.20496524999999,64.20496524999999,64.20496524999999,64.80441004099998,65.30425587500008,65.19599108300008,66.19583191600009,66.21494933300005,66.20981641599997,None,0,66.21139291600002,66.21494933300005,66.21494933300005,66.71516825000003,66.71516825000003,66.70980262500007,0.0022758749998956773,0.490756582999893,1.0903829999999743,66.709887708,66.7101304580001,66.71014050000008,practice,1,392251,001,2025-03-11_11h27.51.024,simplestop_skeleton,2024.2.4,None,2025-03-11 11h27.57.580805 -0700,
19,19,4,$currentCorrectResponse,$currentGoStim,66.71027133300004,go,circleblack.png,left,0.65,None,0,0.0022743329998320405,0.4870412079999369,1.1404809159998877,69.70623987499994,practice,1,0,0,0,0,4,19,19,0,66.71516825000003,,,,,,,,,,,,,,,,,,,66.71027133300004,go,circleblack.png,left,0.65,66.71030999999994,66.71053833299993,66.71280000000002,66.71516825000003,66.71516825000003,67.20266237500005,67.20266237500005,67.21649337500003,67.85450112500007,68.34354883300011,68.19586341600007,69.19969929100012,69.28768450000007,69.20143033299996,None,0,69.28317291600001,69.28768450000007,69.28768450000007,,,69.70577145800007,0.0022743329998320405,0.4870412079999369,1.1404809159998877,69.70583245800003,69.70623033300012,69.70623987499994,practice,1,392251,001,2025-03-11_11h27.51.024,simplestop_skeleton,2024.2.4,None,2025-03-11 11h27.57.580805 -0700,
20,20,5,None,None,69.70637066600011,stop,circleblack.png,left,0.65,None,0,0.0017597920000298473,0.48617508300003465,1.1381914579999375,72.68973962500013,practice,1,0,0,0,0,5,20,20,1,69.710967041,,,,,,,,,,,,,,,,,,,69.70637066600011,stop,circleblack.png,left,0.65,69.70641041599993,69.70666325000002,69.70840870799998,69.710967041,69.710967041,70.19650433300012,70.19650433300012,70.20253970800013,70.85808458299994,71.35822670800007,71.18581341599997,72.19620012500013,72.20267912500003,72.19781587500006,None,0,72.19950695800003,72.20267912500003,72.20267912500003,72.69443858299996,72.69443858299996,72.68937045799998,0.0017597920000298473,0.48617508300003465,1.1381914579999375,72.68945716600001,72.689731166,72.68973962500013,practice,1,392251,001,2025-03-11_11h27.51.024,simplestop_skeleton,2024.2.4,None,2025-03-11 11h27.57.580805 -0700,
