corrGoResp,shape,practiceBlocks.thisRepN,practiceBlocks.thisTrialN,practiceBlocks.thisN,practiceBlocks.thisIndex,practiceTrials.thisRepN,practiceTrials.thisTrialN,practiceTrials.thisN,practiceTrials.thisIndex,stopBlocks.thisRepN,stopBlocks.thisTrialN,stopBlocks.thisN,stopBlocks.thisIndex,testTrials.thisRepN,testTrials.thisTrialN,testTrials.thisN,testTrials.thisIndex,stopPracTrialList,Test Block: 1,welcome.started,start_exp.started,start_exp.keys,start_exp.rt,instrStopText.started,start_prac.started,StartTrialTimeStamp,trialType,goStim,correctResponse,ssd,fixation.started,rules.started,goStim.started,goResp.started,fixation.stopped,stopSignal.started,stopSignal.stopped,goStim.stopped,goResp.stopped,rules.stopped,goResp.keys,goResp.corr,goResp.rt,text.started,rules_2.started,fixationOnset,goStimOnset,stopSignalOnset,EndTrialTimeStamp,Phase,Block,text.stopped,rules_2.stopped,text_5.started,key_resp_3.started,key_resp_3.keys,key_resp_3.rt,key_resp.started,testText.started,test_fixation.started,test_fixation.stopped,goStim_test.started,goResp_test.started,stopSignal_test.started,stopSignal_test.stopped,goStim_test.stopped,goResp_test.stopped,goResp_test.keys,goResp_test.corr,EndingSSD,goResp_test.rt,text_6.started,key_resp_4.started,key_resp_4.keys,key_resp_4.rt,Test Block: 2,Test Block: 3,ending_text.started,end_resp.started,end_resp.keys,end_resp.rt,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,"[{'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'stop'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'stop'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'stop'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}]","[{'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'stop'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'stop'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'stop'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'stop'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'stop'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'stop'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'stop'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'stop'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'stop'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'stop'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'stop'}]",3126.702336229384,3126.702336229384,return,2.0813329182565212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s009,001,2024-07-12_15h45.17.522,simplestop_skeleton,2022.2.2,59.793689124131475,
None,None,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,3128.8231170661747,3128.8231170661747,3241.9579703100026,stop,squareblack.png,right,0.35,3241.977331377566,3241.977331377566,3242.4713902436197,3242.4713902436197,3242.488193962723,3242.8218029886484,3243.32088150084,3243.472494866699,3244.473446916789,3244.4910833351314,right,1,0.7340639345347881,3244.4910833351314,3244.4910833351314,0.002737637609243393,0.4867694117128849,0.8371653109788895,3244.9754345342517,practice,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s009,001,2024-07-12_15h45.17.522,simplestop_skeleton,2022.2.2,59.793689124131475,
None,None,0,0,0,0,0,1,1,3,,,,,,,,,,,,,,,,,3244.9759676791728,go,circleblack.png,left,0.3,3245.001360464841,3245.001360464841,3245.4912340454757,3245.4912340454757,3245.5080399885774,3245.791513476521,3246.292353004217,3246.492447756231,3247.493752349168,3247.510502088815,left,1,0.4457487650215626,3247.510502088815,3247.510502088815,0.007873333990573883,0.489077165722847,0.7894992902874947,3247.995254971087,practice,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s009,001,2024-07-12_15h45.17.522,simplestop_skeleton,2022.2.2,59.793689124131475,
None,None,0,0,0,0,0,2,2,3,,,,,,,,,,,,,,,,,3247.99568047747,go,circleblack.png,left,0.3,3248.0152979418635,3248.0152979418635,3248.5116958655417,3248.5116958655417,3248.528107840568,3248.8117461688817,3249.31260901317,3249.5127093344927,3250.5138699896634,3250.5304838716984,left,1,0.3677334748208523,3250.5304838716984,3250.5304838716984,0.0014442242681980133,0.4898134171962738,0.7901679761707783,3251.0152872763574,practice,1,3251.035070117563,3251.035070117563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s009,001,2024-07-12_15h45.17.522,simplestop_skeleton,2022.2.2,59.793689124131475,
None,None,0,0,0,0,0,3,3,2,,,,,,,,,,,,,,,,,3251.0158427916467,go,squareblack.png,right,0.3,3251.035070117563,3251.035070117563,3251.5314343981445,3251.5314343981445,3251.548347454518,3251.832119576633,3252.332367248833,3252.5323725901544,3253.5336797833443,3253.550190638751,right,1,0.44416674226522446,3253.550190638751,3253.550190638751,0.0016306377947330475,0.4920085482299328,0.7901156134903431,3254.035090968013,practice,1,3254.055190656334,3254.055190656334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s009,001,2024-07-12_15h45.17.522,simplestop_skeleton,2022.2.2,59.793689124131475,
None,None,0,0,0,0,1,0,4,3,,,,,,,,,,,,,,,,,3254.035509891808,go,circleblack.png,left,0.3,3254.055190656334,3254.055190656334,3254.5514876767993,3254.5514876767993,3254.5682144872844,3254.852027539164,3255.3523017168045,3255.5524359345436,3256.553632263094,3256.5701523907483,left,1,0.39761193841695786,3256.5701523907483,3256.5701523907483,0.0019190236926078796,0.4903309866786003,0.7908445559442043,3257.054920233786,practice,1,3257.0748787410557,3257.0748787410557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s009,001,2024-07-12_15h45.17.522,simplestop_skeleton,2022.2.2,59.793689124131475,
None,None,0,0,0,0,1,1,5,1,,,,,,,,,,,,,,,,,3257.055359888822,go,squareblack.png,right,0.3,3257.0748787410557,3257.0748787410557,3257.571381099522,3257.571381099522,3257.5879220701754,3257.871554862708,3258.3722040764987,3258.5724640972912,3259.5736262127757,3259.590060722083,right,1,0.3063450790941715,3259.590060722083,3259.590060722083,0.0017014369368553162,0.4901519604027271,0.790745310485363,3260.0750360637903,practice,1,3260.0944097340107,3260.0944097340107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s009,001,2024-07-12_15h45.17.522,simplestop_skeleton,2022.2.2,59.793689124131475,
None,None,0,0,0,0,1,2,6,1,,,,,,,,,,,,,,,,,3260.075464375317,go,squareblack.png,right,0.3,3260.0944097340107,3260.0944097340107,3260.591292515397,3260.591292515397,3260.607967171818,3260.891776032746,3261.3924509733915,3261.5927903465927,3262.593928836286,3262.593928836286,right,1,0.39682917296886444,3262.593928836286,3262.593928836286,0.0011915192008018494,0.49028679728507996,0.7904278747737408,3263.0786026753485,practice,1,3263.097896516323,3263.097896516323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s009,001,2024-07-12_15h45.17.522,simplestop_skeleton,2022.2.2,59.793689124131475,
None,None,0,0,0,0,1,3,7,3,,,,,,,,,,,,,,,,,3263.0790286436677,stop,squareblack.png,right,0.3,3263.097896516323,3263.097896516323,3263.594678442925,3263.594678442925,3263.6113948896527,3263.8950587660074,3264.3956846147776,3264.5956875234842,3265.5972771309316,3265.5972771309316,right,1,0.39808178693056107,3265.5972771309316,3265.5972771309316,0.0012585483491420746,0.4898392893373966,0.7901145815849304,3266.0817668288946,practice,1,3266.1018129996955,3266.1018129996955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s009,001,2024-07-12_15h45.17.522,simplestop_skeleton,2022.2.2,59.793689124131475,
$currentCorrectResponse,$currentGoStim,0,0,0,0,2,0,8,0,,,,,,,,,,,,,,,,,3266.0821956060827,stop,circleblack.png,left,0.25,3266.1018129996955,3266.1018129996955,3266.598075866699,3266.598075866699,3266.614688884467,3266.8482962585986,3267.3493553847075,3267.598570406437,3268.6004538424313,3268.616894595325,left,1,0.39136170968413353,3268.616894595325,3268.616894595325,0.001879669725894928,0.4900156818330288,0.7403777167201042,3269.1018525846303,practice,1,3269.1215798296034,3269.1215798296034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s009,001,2024-07-12_15h45.17.522,simplestop_skeleton,2022.2.2,59.793689124131475,
None,None,0,0,0,0,2,1,9,2,,,,,,,,,,,,,,,,,3269.102281820029,stop,circleblack.png,left,0.2,3269.1215798296034,3269.1215798296034,3269.6183146238327,3269.6183146238327,3269.6346756592393,3269.8182892277837,3270.3188771903515,3270.619056649506,3271.620320688933,3271.636766590178,None,0,,3271.636766590178,3271.636766590178,0.0013024397194385529,0.4899212345480919,0.6900482513010502,3272.1217220686376,practice,1,3272.141369033605,3272.141369033605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s009,001,2024-07-12_15h45.17.522,simplestop_skeleton,2022.2.2,59.793689124131475,
None,None,0,0,0,0,2,2,10,3,,,,,,,,,,,,,,,,,3272.1221316866577,go,circleblack.png,left,0.25,3272.141369033605,3272.141369033605,3272.638043228537,3272.638043228537,3272.655100762844,3272.8882336318493,3273.3887964077294,3273.6389812007546,3274.640493236482,3274.6570198126137,left,1,0.4195646680891514,3274.6570198126137,3274.6570198126137,0.0012529566884040833,0.4899776503443718,0.7402165681123734,3275.1417725235224,practice,1,3275.1617893464863,3275.1617893464863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s009,001,2024-07-12_15h45.17.522,simplestop_skeleton,2022.2.2,59.793689124131475,
None,None,0,0,0,0,2,3,11,2,,,,,,,,,,,,,,,,,3275.142190143466,go,squareblack.png,right,0.25,3275.1617893464863,3275.1617893464863,3275.6582465954125,3275.6582465954125,3275.6747779361904,3275.90845098719,3276.4087601415813,3276.6590899452567,3277.6601841636,3277.6767707690597,right,1,0.5934870131313801,3277.6767707690597,3277.6767707690597,0.001669362187385559,0.4898010678589344,0.7400000020861626,3278.161628317088,practice,1,3278.181771237403,3278.181771237403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s009,001,2024-07-12_15h45.17.522,simplestop_skeleton,2022.2.2,59.793689124131475,
None,None,0,0,0,0,3,0,12,1,,,,,,,,,,,,,,,,,3278.162041246891,go,circleblack.png,left,0.25,3278.181771237403,3278.181771237403,3278.677703458816,3278.677703458816,3278.6946429796517,3278.9282465316355,3279.4287858344615,3279.678968090564,3280.680161830038,3280.6968378834426,left,1,0.37306804209947586,3280.6968378834426,3280.6968378834426,0.0018834583461284637,0.4902849979698658,0.7401843070983887,3281.181645233184,practice,1,3281.201707392931,3281.201707392931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s009,001,2024-07-12_15h45.17.522,simplestop_skeleton,2022.2.2,59.793689124131475,
None,None,0,0,0,0,3,1,13,3,,,,,,,,,,,,,,,,,3281.1820667497814,go,squareblack.png,right,0.25,3281.201707392931,3281.201707392931,3281.698491513729,3281.698491513729,3281.714686807245,3281.9481365047395,3282.4488701969385,3282.6990258209407,3283.7002384141088,3283.7168668955564,right,1,0.3950080871582031,3283.7168668955564,3283.7168668955564,0.001718670129776001,0.4904998019337654,0.7404058761894703,3284.201631333679,practice,1,3284.220973070711,3284.220973070711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s009,001,2024-07-12_15h45.17.522,simplestop_skeleton,2022.2.2,59.793689124131475,
None,None,0,0,0,0,3,2,14,2,,,,,,,,,,,,,,,,,3284.2020820602775,go,squareblack.png,right,0.25,3284.220973070711,3284.220973070711,3284.7177739217877,3284.7177739217877,3284.7348206453025,3284.968276821077,3285.4686502069235,3285.7190735675395,3286.720060158521,3286.720060158521,right,1,0.47697628661990166,3286.720060158521,3286.720060158521,0.0012052766978740692,0.4901679456233978,0.7404075339436531,3287.204963888973,practice,1,3287.224966943264,3287.224966943264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s009,001,2024-07-12_15h45.17.522,simplestop_skeleton,2022.2.2,59.793689124131475,
None,None,0,0,0,0,3,3,15,1,,,,,,,,,,,,,,,,,3287.2053769677877,stop,circleblack.png,left,0.25,3287.224966943264,3287.224966943264,3287.721373721957,3287.721373721957,3287.7379982620478,3287.9716318883,3288.472200140357,3288.72274851799,3289.723661310971,3289.740083489567,None,0,,3289.740083489567,3289.740083489567,0.0018386989831924438,0.4902777709066868,0.7405307553708553,3290.225073851645,practice,1,3290.2449661381543,3290.2449661381543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s009,001,2024-07-12_15h45.17.522,simplestop_skeleton,2022.2.2,59.793689124131475,
None,None,0,0,0,0,4,0,16,2,,,,,,,,,,,,,,,,,3290.2255106195807,stop,squareblack.png,right,0.3,3290.2449661381543,3290.2449661381543,3290.7415204793215,3290.7415204793215,3290.758134379983,3291.041613508016,3291.5422360002995,3291.742269296199,3292.743499711156,3292.7604175284505,right,1,0.4109587147831917,3292.7604175284505,3292.7604175284505,0.0017128586769104004,0.4900067336857319,0.790399082005024,3293.2449962832034,practice,1,3293.26437022537,3293.26437022537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s009,001,2024-07-12_15h45.17.522,simplestop_skeleton,2022.2.2,59.793689124131475,
$currentCorrectResponse,$currentGoStim,0,0,0,0,4,1,17,0,,,,,,,,,,,,,,,,,3293.245415907353,go,squareblack.png,right,0.25,3293.26437022537,3293.26437022537,3293.7613295316696,3293.7613295316696,3293.7779747508466,3294.01155769825,3294.5120846778154,3294.7624922692776,3295.764055993408,3295.764055993408,right,1,0.576179176568985,3295.764055993408,3295.764055993408,0.0011821649968624115,0.4898875840008259,0.7403058633208275,3296.248273961246,practice,1,3296.26830682531,3296.26830682531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s009,001,2024-07-12_15h45.17.522,simplestop_skeleton,2022.2.2,59.793689124131475,
None,None,0,0,0,0,4,2,18,1,,,,,,,,,,,,,,,,,3296.2486861273646,go,circleblack.png,left,0.25,3296.26830682531,3296.26830682531,3296.7646115384996,3296.7646115384996,3296.7813056968153,3297.014719646424,3297.5154569149017,3297.765627145767,3298.7667157277465,3298.7835438251495,left,1,0.5016484409570694,3298.7835438251495,3298.7835438251495,0.001869484782218933,0.4900786578655243,0.7404897548258305,3299.2681712917984,practice,1,3299.2880637943745,3299.2880637943745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s009,001,2024-07-12_15h45.17.522,simplestop_skeleton,2022.2.2,59.793689124131475,
$currentCorrectResponse,$currentGoStim,0,0,0,0,4,3,19,0,,,,,,,,,,,,,,,,,3299.2686054110527,stop,circleblack.png,left,0.25,3299.2880637943745,3299.2880637943745,3299.784573543817,3299.784573543817,3299.8012160137296,3300.034683547914,3300.535301119089,3300.785642955452,3301.7868505977094,3301.803295273334,left,1,0.5168478451669216,3301.803295273334,3301.803295273334,0.0012972764670848846,0.4898212067782879,0.740147527307272,3302.288252476603,practice,1,3302.3076945990324,3302.3076945990324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s009,001,2024-07-12_15h45.17.522,simplestop_skeleton,2022.2.2,59.793689124131475,
$currentCorrectResponse,$currentGoStim,0,0,0,0,5,0,20,0,,,,,,,,,,,,,,,,,3302.2886659167707,go,circleblack.png,left,0.2,3302.3076945990324,3302.3076945990324,3302.8044989928603,3302.8044989928603,3302.821121778339,3303.0047236531973,3303.5053174868226,3303.805623408407,3304.806606672704,3304.806606672704,left,1,0.45589549094438553,3304.806606672704,3304.806606672704,0.0012538768351078033,0.490209873765707,0.6903818100690842,3305.291658118367,practice,1,3305.31102816388,3305.31102816388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s009,001,2024-07-12_15h45.17.522,simplestop_skeleton,2022.2.2,59.793689124131475,
None,None,0,0,0,0,5,1,21,2,,,,,,,,,,,,,,,,,3305.2920953929424,go,circleblack.png,left,0.2,3305.31102816388,3305.31102816388,3305.8077897056937,3305.8077897056937,3305.8246590718627,3306.008062902838,3306.508747473359,3306.808982051909,3307.8103650324047,3307.8268845900893,left,1,0.42067354917526245,3307.8268845900893,3307.8268845900893,0.0012673959136009216,0.49003079906105995,0.6903598830103874,3308.3119614049792,practice,1,3308.3317064903677,3308.3317064903677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s009,001,2024-07-12_15h45.17.522,simplestop_skeleton,2022.2.2,59.793689124131475,
$currentCorrectResponse,$currentGoStim,0,0,0,0,5,2,22,0,,,,,,,,,,,,,,,,,3308.312400471419,stop,squareblack.png,right,0.2,3308.3317064903677,3308.3317064903677,3308.8281737715006,3308.8281737715006,3308.844591524452,3309.0280243866146,3309.5286703668535,3309.8289823830128,3310.830209825188,3310.8468233831227,None,0,,3310.8468233831227,3310.8468233831227,0.0016675256192684174,0.49003584310412407,0.6902806386351585,3311.3316728547215,practice,1,3311.3515009321272,3311.3515009321272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s009,001,2024-07-12_15h45.17.522,simplestop_skeleton,2022.2.2,59.793689124131475,
$currentCorrectResponse,$currentGoStim,0,0,0,0,5,3,23,0,,,,,,,,,,,,,,,,,3311.3320908881724,go,squareblack.png,right,0.25,3311.3515009321272,3311.3515009321272,3311.847991269082,3311.847991269082,3311.864738922566,3312.098342332989,3312.598816294223,3312.8491758853197,3313.85019281134,3313.86687810719,right,1,0.5633891113102436,3313.86687810719,3313.86687810719,0.001310247927904129,0.4897551201283932,0.7401682399213314,3314.3517725989223,practice,1,3314.369510244578,3314.369510244578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s009,001,2024-07-12_15h45.17.522,simplestop_skeleton,2022.2.2,59.793689124131475,
,,0,0,0,0,,,,,,,,,,,,,"[{'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'stop'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'stop'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'stop'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'stop'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3314.369510244578,3314.369510244578,return,4.208950370550156,,,,,,,,,,,,,,,,,,,,,,,,,s009,001,2024-07-12_15h45.17.522,simplestop_skeleton,2022.2.2,59.793689124131475,
None,None,,,,,,,,,0,0,0,0,0,0,0,3,,,,,,,,,3325.622353579849,stop,circleblack.png,left,0.25,,,,,,,,,,,,,,,,0.0020135827362537384,0.497937198728323,0.7482711151242256,3328.1338543370366,test,1,,,,,,,3318.605350278318,3318.605350278318,3325.6423758789897,3326.147122196853,3326.147122196853,3326.147122196853,3326.3973251096904,3326.898303028196,3327.148392584175,3328.1534062698483,None,0,0.3,,,,,,,,,,,,s009,001,2024-07-12_15h45.17.522,simplestop_skeleton,2022.2.2,59.793689124131475,
None,None,,,,,,,,,0,0,0,0,0,1,1,3,,,,,,,,,3328.1343986205757,go,squareblack.png,right,0.3,,,,,,,,,,,,,,,,0.0017451643943786621,0.489280141890049,,3330.6365479938686,test,1,,,,,,,,,3328.1534062698483,3328.6665273681283,3328.649898648262,3328.649898648262,3328.950164601207,3329.4508527591825,3329.651085678488,3330.655404549092,right,1,0.3,0.3955291733145714,,,,,,,,,,,s009,001,2024-07-12_15h45.17.522,simplestop_skeleton,2022.2.2,59.793689124131475,
None,None,,,,,,,,,0,0,0,0,0,2,2,3,,,,,,,,,3330.636980883777,stop,squareblack.png,right,0.3,,,,,,,,,,,,,,,,0.0012781769037246704,0.4898433983325958,0.7901159562170506,3333.1395404934883,test,1,,,,,,,,,3330.655404549092,3331.1695345267653,3331.1526906751096,3331.1526906751096,3331.4531018808484,3331.9535615593195,3332.1537730284035,3333.1588602140546,right,1,0.25,0.44309886172413826,,,,,,,,,,,s009,001,2024-07-12_15h45.17.522,simplestop_skeleton,2022.2.2,59.793689124131475,
$currentCorrectResponse,$currentGoStim,,,,,,,,,0,0,0,0,0,3,3,0,,,,,,,,,3333.1399880051613,go,circleblack.png,left,0.25,,,,,,,,,,,,,,,,0.002055663615465164,0.4895304776728153,,3335.6419476270676,test,1,,,,,,,,,3333.1588602140546,3333.6722283624113,3333.655331529677,3333.655331529677,3333.9056349135935,3334.4062103256583,3334.6565047465265,3335.661405749619,left,1,0.25,0.3097054064273834,,,,,,,,,,,s009,001,2024-07-12_15h45.17.522,simplestop_skeleton,2022.2.2,59.793689124131475,
$currentCorrectResponse,$currentGoStim,,,,,,,,,0,0,0,0,1,0,4,0,,,,,,,,,3335.642380859703,go,squareblack.png,right,0.25,,,,,,,,,,,,,,,,0.001692548394203186,0.4896686151623726,,3338.144627083093,test,1,,,,,,,,,3335.661405749619,3336.174789264798,3336.1582882627845,3336.1582882627845,3336.4083818905056,3336.90876699239,3337.159102909267,3338.1632193624973,right,1,0.25,0.6763629429042339,,,,,,,,,,,s009,001,2024-07-12_15h45.17.522,simplestop_skeleton,2022.2.2,59.793689124131475,
None,None,,,,,,,,,0,0,0,0,1,1,5,1,,,,,,,,,3338.1450561471283,stop,squareblack.png,right,0.25,,,,,,,,,,,,,,,,0.0012099258601665497,0.48976394906640053,0.7400430478155613,3340.647702641785,test,1,,,,,,,,,3338.1632193624973,3338.6773290224373,3338.6609171144664,3338.6609171144664,3338.9111091420054,3339.4114957861602,3339.6617093347013,3340.6662277802825,None,0,0.3,,,,,,,,,,,,s009,001,2024-07-12_15h45.17.522,simplestop_skeleton,2022.2.2,59.793689124131475,
None,None,,,,,,,,,0,0,0,0,1,2,6,3,,,,,,,,,3340.648150715977,go,squareblack.png,right,0.3,,,,,,,,,,,,,,,,0.00131988525390625,0.48938192427158356,,3343.1501449644566,test,1,,,,,,,,,3340.6662277802825,3341.1802902184427,3341.1635967232287,3341.1635967232287,3341.4638580419123,3341.964193124324,3342.16464356333,3343.169010281563,right,1,0.3,0.47627292945981026,,,,,,,,,,,s009,001,2024-07-12_15h45.17.522,simplestop_skeleton,2022.2.2,59.793689124131475,
