corrGoResp,shape,practiceBlocks.thisRepN,practiceBlocks.thisTrialN,practiceBlocks.thisN,practiceBlocks.thisIndex,practiceTrials.thisRepN,practiceTrials.thisTrialN,practiceTrials.thisN,practiceTrials.thisIndex,stopBlocks.thisRepN,stopBlocks.thisTrialN,stopBlocks.thisN,stopBlocks.thisIndex,testTrials.thisRepN,testTrials.thisTrialN,testTrials.thisN,testTrials.thisIndex,stopPracTrialList,Test Block: 1,welcome.started,start_exp.started,start_exp.keys,start_exp.rt,instrStopText.started,start_prac.started,StartTrialTimeStamp,trialType,goStim,correctResponse,ssd,fixation.started,rules.started,goStim.started,goResp.started,fixation.stopped,stopSignal.started,stopSignal.stopped,goStim.stopped,goResp.stopped,rules.stopped,goResp.keys,goResp.corr,goResp.rt,text.started,rules_2.started,text.stopped,rules_2.stopped,fixationOnset,goStimOnset,stopSignalOnset,EndTrialTimeStamp,Phase,Block,text_5.started,key_resp_3.started,key_resp_3.keys,key_resp_3.rt,key_resp.started,testText.started,test_fixation.started,goStim_test.started,goResp_test.started,test_fixation.stopped,stopSignal_test.started,stopSignal_test.stopped,goStim_test.stopped,goResp_test.stopped,goResp_test.keys,goResp_test.corr,EndingSSD,goResp_test.rt,text_6.started,key_resp_4.started,key_resp_4.keys,key_resp_4.rt,Test Block: 2,Test Block: 3,ending_text.started,end_resp.started,end_resp.keys,end_resp.rt,participant,session,date,expName,psychopyVersion,frameRate,
$currentCorrectResponse,$currentGoStim,,,,,,,,,2,0,2,0,0,1,1,0,,,,,,,,,968.7817441746593,go,squareblack.png,right,0.55,,,,,,,,,,,,,,,,,,0.007555428892374039,0.4887549951672554,,971.2826331406832,test,3,,,,,,,968.8062310405076,969.2971100620925,969.2971100620925,969.3135128393769,969.8481189161539,970.3636468499899,970.2985163033009,971.3014728501439,right,1,0.55,0.7555459514260292,,,,,,,,,,,s022,001,2024-07-26_14h00.48.151,simplestop_skeleton,2022.2.2,59.92023224014411,
None,None,,,,,,,,,2,0,2,0,0,2,2,1,,,,,,,,,971.2830793857574,go,circleblack.png,left,0.55,,,,,,,,,,,,,,,,,,0.001867886632680893,0.48846618086099625,,973.7870829217136,test,3,,,,,,,971.3014728501439,971.7984383963048,971.7984383963048,971.8151538036764,972.349018715322,972.8495129570365,972.7997039780021,973.8071768730879,left,1,0.55,0.840609822422266,,,,,,,,,,,s022,001,2024-07-26_14h00.48.151,simplestop_skeleton,2022.2.2,59.92023224014411,
None,None,,,,,,,,,2,0,2,0,0,3,3,1,,,,,,,,,973.7875375412405,go,squareblack.png,right,0.55,,,,,,,,,,,,,,,,,,0.002472955733537674,0.48659074679017067,,976.2877027280629,test,3,,,,,,,973.8071768730879,974.3011263348162,974.3011263348162,974.3177740722895,974.8518133834004,975.3521236479282,975.3021777011454,976.3050486445427,right,1,0.55,0.7518620304763317,,,,,,,,,,,s022,001,2024-07-26_14h00.48.151,simplestop_skeleton,2022.2.2,59.92023224014411,
None,None,,,,,,,,,2,0,2,0,1,0,4,3,,,,,,,,,976.2881297059357,stop,circleblack.png,left,0.55,,,,,,,,,,,,,,,,,,0.0017406903207302094,0.4897565096616745,1.04036108776927,978.7912016026676,test,3,,,,,,,976.3050486445427,976.8042878992856,976.8042878992856,976.8208543099463,977.3544933982193,977.8557998090982,977.8049157224596,978.8093486316502,left,1,0.5,0.6462708227336407,,,,,,,,,,,s022,001,2024-07-26_14h00.48.151,simplestop_skeleton,2022.2.2,59.92023224014411,
$currentCorrectResponse,$currentGoStim,,,,,,,,,2,0,2,0,1,1,5,0,,,,,,,,,978.7916318960488,go,circleblack.png,left,0.5,,,,,,,,,,,,,,,,,,0.0012354664504528046,0.4905278645455837,,981.29489088431,test,3,,,,,,,978.8093486316502,979.3079108521342,979.3079108521342,979.3246880918741,979.808654833585,980.3080232590437,980.3080232590437,981.3139236904681,left,1,0.5,0.7058536186814308,,,,,,,,,,,s022,001,2024-07-26_14h00.48.151,simplestop_skeleton,2022.2.2,59.92023224014411,
None,None,,,,,,,,,2,0,2,0,1,2,6,2,,,,,,,,,981.295668836683,go,circleblack.png,left,0.5,,,,,,,,,,,,,,,,,,0.001972690224647522,0.48629606887698174,,983.7964573279023,test,3,,,,,,,981.3139236904681,981.8094963766634,981.8094963766634,981.8261562027037,982.3100181482732,982.8105160519481,982.8105160519481,983.8184817917645,left,1,0.5,0.7001188583672047,,,,,,,,,,,s022,001,2024-07-26_14h00.48.151,simplestop_skeleton,2022.2.2,59.92023224014411,
None,None,,,,,,,,,2,0,2,0,1,3,7,3,,,,,,,,,983.7969008199871,stop,squareblack.png,right,0.5,,,,,,,,,,,,,,,,,,0.007025234401226044,0.4893886037170887,0.9900632686913013,986.2989721298218,test,3,,,,,,,983.8184817917645,984.3121705949306,984.3121705949306,984.3288384079933,984.812810473144,985.3132496550679,985.3132496550679,986.3164483606815,right,1,0.45,0.5660854130983353,,,,,,,,,,,s022,001,2024-07-26_14h00.48.151,simplestop_skeleton,2022.2.2,59.92023224014411,
None,None,,,,,,,,,2,0,2,0,2,0,8,1,,,,,,,,,986.299558673054,stop,circleblack.png,left,0.45,,,,,,,,,,,,,,,,,,0.0017722323536872864,0.4898507818579674,0.9399557448923588,988.8037053234875,test,3,,,,,,,986.3164483606815,986.8149465955794,986.8149465955794,986.8316292725503,987.2653781585395,987.7659619823098,987.8161386214197,988.8206630721688,None,0,0.5,,,,,,,,,,,,s022,001,2024-07-26_14h00.48.151,simplestop_skeleton,2022.2.2,59.92023224014411,
$currentCorrectResponse,$currentGoStim,,,,,,,,,2,0,2,0,2,1,9,0,,,,,,,,,988.8041445091367,stop,squareblack.png,right,0.5,,,,,,,,,,,,,,,,,,0.0016258209943771362,0.48940345644950867,0.9898058734834194,991.3059974163771,test,3,,,,,,,988.8206630721688,989.3189923129976,989.3189923129976,989.3357643447816,989.8195404782891,990.3200954347849,990.3200954347849,991.324891127646,None,0,0.55,,,,,,,,,,,,s022,001,2024-07-26_14h00.48.151,simplestop_skeleton,2022.2.2,59.92023224014411,
$currentCorrectResponse,$currentGoStim,,,,,,,,,2,0,2,0,2,2,10,0,,,,,,,,,991.3064223900437,go,squareblack.png,right,0.55,,,,,,,,,,,,,,,,,,0.0013056844472885132,0.4898657165467739,,993.8076380267739,test,3,,,,,,,991.324891127646,991.821794565767,991.821794565767,991.838437370956,992.3723017796874,992.8716263137758,992.8216593898833,993.8260712847114,right,1,0.55,0.6782481074333191,,,,,,,,,,,s022,001,2024-07-26_14h00.48.151,simplestop_skeleton,2022.2.2,59.92023224014411,
None,None,,,,,,,,,2,0,2,0,2,3,11,2,,,,,,,,,993.8080684915185,go,squareblack.png,right,0.55,,,,,,,,,,,,,,,,,,0.0014022476971149445,0.48812227323651314,,996.3119720742106,test,3,,,,,,,993.8260712847114,994.323149934411,994.323149934411,994.3398565798998,994.8737634904683,995.3742711171508,995.3243233449757,996.3331311643124,right,1,0.55,0.9537013433873653,,,,,,,,,,,s022,001,2024-07-26_14h00.48.151,simplestop_skeleton,2022.2.2,59.92023224014411,
None,None,,,,,,,,,2,0,2,0,3,0,12,2,,,,,,,,,996.312437005341,go,squareblack.png,right,0.55,,,,,,,,,,,,,,,,,,0.0013526864349842072,0.4843945726752281,,998.8126164115965,test,3,,,,,,,996.3331311643124,996.8259334936738,996.8259334936738,996.8426390662789,997.3766369633377,997.8770293854177,997.8269844502211,998.8327909111977,right,1,0.55,0.8483659736812115,,,,,,,,,,,s022,001,2024-07-26_14h00.48.151,simplestop_skeleton,2022.2.2,59.92023224014411,
None,None,,,,,,,,,2,0,2,0,3,1,13,1,,,,,,,,,998.8130930662155,stop,squareblack.png,right,0.55,,,,,,,,,,,,,,,,,,0.0011568441987037659,0.48969607800245285,1.0402132421731949,1001.3154002353549,test,3,,,,,,,998.8327909111977,999.329238936305,999.329238936305,999.3475953862071,999.8793798722327,1000.3797772154212,1000.3298952803016,1001.3386854752898,None,0,0.6,,,,,,,,,,,,s022,001,2024-07-26_14h00.48.151,simplestop_skeleton,2022.2.2,59.92023224014411,
None,None,,,,,,,,,2,0,2,0,3,2,14,2,,,,,,,,,1001.3158471286297,go,circleblack.png,left,0.6,,,,,,,,,,,,,,,,,,0.008344713598489761,0.49105599522590637,,1003.8184579797089,test,3,,,,,,,1001.3386854752898,1001.8326516970992,1001.8326516970992,1001.8492067605257,1002.4320752322674,1002.9327608421445,1002.8325524777174,1003.836630422622,left,1,0.6,0.864878173917532,,,,,,,,,,,s022,001,2024-07-26_14h00.48.151,simplestop_skeleton,2022.2.2,59.92023224014411,
None,None,,,,,,,,,2,0,2,0,3,3,15,2,,,,,,,,,1003.8190269581974,stop,circleblack.png,left,0.6,,,,,,,,,,,,,,,,,,0.0014222674071788788,0.48863016441464424,1.0896381735801697,1006.3224465660751,test,3,,,,,,,1003.836630422622,1004.3341921530664,1004.3341921530664,1004.350823558867,1004.9351044148207,1005.4354929327965,1005.3354968689382,1006.3417411707342,None,0,0.65,,,,,,,,,,,,s022,001,2024-07-26_14h00.48.151,simplestop_skeleton,2022.2.2,59.92023224014411,
None,None,,,,,,,,,2,0,2,0,4,0,16,2,,,,,,,,,1006.3228715956211,go,squareblack.png,right,0.65,,,,,,,,,,,,,,,,,,0.0017833560705184937,0.48956962674856186,,1008.8249588608742,test,3,,,,,,,1006.3417411707342,1006.8382847122848,1006.8382847122848,1006.855122666806,1007.488978408277,1007.9884522072971,1007.839915022254,1008.842656750232,right,1,0.65,0.7441694661974907,,,,,,,,,,,s022,001,2024-07-26_14h00.48.151,simplestop_skeleton,2022.2.2,59.92023224014411,
None,None,,,,,,,,,2,0,2,0,4,1,17,1,,,,,,,,,1008.8253845460713,go,circleblack.png,left,0.65,,,,,,,,,,,,,,,,,,0.0017795562744140625,0.4897891953587532,,1011.3277646228671,test,3,,,,,,,1008.842656750232,1009.3396680876613,1009.3396680876613,1009.356347233057,1009.9904838465154,1010.4909313768148,1010.3411268927157,1011.3455911055207,left,1,0.65,1.0422888696193695,,,,,,,,,,,s022,001,2024-07-26_14h00.48.151,simplestop_skeleton,2022.2.2,59.92023224014411,
None,None,,,,,,,,,2,0,2,0,4,2,18,2,,,,,,,,,1011.3282050527632,go,circleblack.png,left,0.65,,,,,,,,,,,,,,,,,,0.0017530322074890137,0.4875812418758869,,1013.8308409973979,test,3,,,,,,,1011.3455911055207,1011.8425177969038,1011.8425177969038,1011.8591197542846,1012.4937049373984,1012.9938481487334,1012.8436765819788,1013.8494195565581,left,1,0.65,0.837974552065134,,,,,,,,,,,s022,001,2024-07-26_14h00.48.151,simplestop_skeleton,2022.2.2,59.92023224014411,
None,None,,,,,,,,,2,0,2,0,4,3,19,3,,,,,,,,,1013.8312762081623,go,squareblack.png,right,0.65,,,,,,,,,,,,,,,,,,0.002518612891435623,0.487416535615921,,1016.3318602330983,test,3,,,,,,,1013.8494195565581,1014.3453266695142,1014.3453266695142,1014.3618124499917,1014.9973610118032,1015.5132196433842,1015.3463337644935,1016.3492173030972,right,1,0.65,1.072950854897499,,,,,,,,,,,s022,001,2024-07-26_14h00.48.151,simplestop_skeleton,2022.2.2,59.92023224014411,
None,None,,,,,,,,,2,0,2,0,5,0,20,3,,,,,,,,,1016.3323075398803,go,circleblack.png,left,0.65,,,,,,,,,,,,,,,,,,0.0017823539674282074,0.4908376671373844,,1018.8347851037979,test,3,,,,,,,1016.3492173030972,1016.8491918295622,1016.8491918295622,1016.8491918295622,1017.4987556934357,1018.0000430829823,1017.8491730540991,1018.8515420667827,left,1,0.65,0.6816880702972412,,,,,,,,,,,s022,001,2024-07-26_14h00.48.151,simplestop_skeleton,2022.2.2,59.92023224014411,
$currentCorrectResponse,$currentGoStim,,,,,,,,,2,0,2,0,5,1,21,0,,,,,,,,,1018.835217256099,stop,circleblack.png,left,0.65,,,,,,,,,,,,,,,,,,0.0012261755764484406,0.4896194748580456,1.1402592919766903,1021.3383823148906,test,3,,,,,,,1018.8515420667827,1019.3510142192245,1019.3510142192245,1019.3510142192245,1020.001612637192,1020.5021917112172,1020.3520694859326,1021.3562765531242,left,1,0.6,0.8189351856708527,,,,,,,,,,,s022,001,2024-07-26_14h00.48.151,simplestop_skeleton,2022.2.2,59.92023224014411,
None,None,,,,,,,,,2,0,2,0,5,2,22,3,,,,,,,,,1021.3388221859932,stop,squareblack.png,right,0.6,,,,,,,,,,,,,,,,,,0.0018591620028018951,0.4904663898050785,1.0894636325538158,1023.8402962423861,test,3,,,,,,,1021.3562765531242,1021.8553010523319,1021.8553010523319,1021.8719460740685,1022.4541932493448,1022.9565767161548,1022.8547582440078,1023.8570007942617,right,1,0.55,0.515615850687027,,,,,,,,,,,s022,001,2024-07-26_14h00.48.151,simplestop_skeleton,2022.2.2,59.92023224014411,
None,None,,,,,,,,,2,0,2,0,5,3,23,1,,,,,,,,,1023.8407222479582,go,squareblack.png,right,0.55,,,,,,,,,,,,,,,,,,0.0011501200497150421,0.4899187348783016,,1026.3439453020692,test,3,,,,,,,1023.8570007942617,1024.3564261868596,1024.3564261868596,1024.3564261868596,1024.9068046808243,1025.4075223952532,1025.3574492745101,1026.3613285385072,right,1,0.55,0.7391006350517273,,,,,,,,,,,s022,001,2024-07-26_14h00.48.151,simplestop_skeleton,2022.2.2,59.92023224014411,
None,None,,,,,,,,,2,0,2,0,6,0,24,3,,,,,,,,,1026.3443695269525,go,circleblack.png,left,0.55,,,,,,,,,,,,,,,,,,0.0019367337226867676,0.490193922072649,,1028.8458621799946,test,3,,,,,,,1026.3613285385072,1026.8603847138584,1026.8603847138584,1026.8771043978631,1027.411060795188,1027.9269075766206,1027.8602219522,1028.8629269748926,left,1,0.55,0.7018614523112774,,,,,,,,,,,s022,001,2024-07-26_14h00.48.151,simplestop_skeleton,2022.2.2,59.92023224014411,
$currentCorrectResponse,$currentGoStim,,,,,,,,,2,0,2,0,6,1,25,0,,,,,,,,,1028.8462930992246,stop,squareblack.png,right,0.55,,,,,,,,,,,,,,,,,,0.001571066677570343,0.48951998725533485,1.040197167545557,1031.350593186915,test,3,,,,,,,1028.8629269748926,1029.3617896176875,1029.3617896176875,1029.3784779682755,1029.9123852737248,1030.41299642995,1030.362795393914,1031.3717631287873,None,0,0.6,,,,,,,,,,,,s022,001,2024-07-26_14h00.48.151,simplestop_skeleton,2022.2.2,59.92023224014411,
$currentCorrectResponse,$currentGoStim,,,,,,,,,2,0,2,0,6,2,26,0,,,,,,,,,1031.351065967232,go,circleblack.png,left,0.6,,,,,,,,,,,,,,,,,,0.002797480672597885,0.4866892769932747,,1033.8533383123577,test,3,,,,,,,1031.3717631287873,1031.8645882122219,1031.8645882122219,1031.881210450083,1032.466930191964,1032.9826060570776,1032.8656655289233,1033.8741929978132,left,1,0.6,0.7251148633658886,,,,,,,,,,,s022,001,2024-07-26_14h00.48.151,simplestop_skeleton,2022.2.2,59.92023224014411,
None,None,,,,,,,,,2,0,2,0,6,3,27,1,,,,,,,,,1033.8537858948112,stop,circleblack.png,left,0.6,,,,,,,,,,,,,,,,,,0.002107083797454834,0.4863922819495201,1.0873623304069042,1036.3556732349098,test,3,,,,,,,1033.8741929978132,1034.3672894500196,1034.3672894500196,1034.3840202651918,1034.9682132452726,1035.4685069285333,1035.3683680854738,1036.3761715218425,left,1,0.55,0.6504747420549393,,,,,,,,,,,s022,001,2024-07-26_14h00.48.151,simplestop_skeleton,2022.2.2,59.92023224014411,
None,None,,,,,,,,,2,0,2,0,7,0,28,1,,,,,,,,,1036.356115475297,stop,circleblack.png,left,0.55,,,,,,,,,,,,,,,,,,0.002193160355091095,0.4856836311519146,1.0364467538893223,1038.8568524084985,test,3,,,,,,,1036.3761715218425,1036.8700087368488,1036.8700087368488,1036.8867523670197,1037.4208648391068,1037.9212199784815,1037.8711594752967,1038.8735840171576,None,0,0.6,,,,,,,,,,,,s022,001,2024-07-26_14h00.48.151,simplestop_skeleton,2022.2.2,59.92023224014411,
$currentCorrectResponse,$currentGoStim,,,,,,,,,2,0,2,0,7,1,29,0,,,,,,,,,1038.8573132492602,go,circleblack.png,left,0.6,,,,,,,,,,,,,,,,,,0.0013494715094566345,0.48971613496541977,,1041.3595174849033,test,3,,,,,,,1038.8735840171576,1039.372852884233,1039.372852884233,1039.372852884233,1039.973634004593,1040.4739936850965,1040.3739034235477,1041.3818144910038,left,1,0.6,1.060528289526701,,,,,,,,,,,s022,001,2024-07-26_14h00.48.151,simplestop_skeleton,2022.2.2,59.92023224014411,
$currentCorrectResponse,$currentGoStim,,,,,,,,,2,0,2,0,7,2,30,0,,,,,,,,,1041.3599876984954,go,squareblack.png,right,0.6,,,,,,,,,,,,,,,,,,0.007253941148519516,0.4896373003721237,,1043.8643917106092,test,3,,,,,,,1041.3818144910038,1041.8756625652313,1041.8756625652313,1041.8923620320857,1042.4762284308672,1042.9769740216434,1042.8774097450078,1043.8801825009286,right,1,0.6,0.9343934580683708,,,,,,,,,,,s022,001,2024-07-26_14h00.48.151,simplestop_skeleton,2022.2.2,59.92023224014411,
$currentCorrectResponse,$currentGoStim,,,,,,,,,2,0,2,0,7,3,31,0,,,,,,,,,1043.864850372076,go,squareblack.png,right,0.6,,,,,,,,,,,,,,,,,,0.0013174042105674744,0.4892190769314766,,1046.3651199229062,test,3,,,,,,,1043.8801825009286,1044.3796719498932,1044.3796719498932,1044.3796719498932,1044.980581253767,1045.481544997543,1045.3810723908246,1046.3827341981232,right,1,0.6,0.8671376742422581,,,,,,,,,,,s022,001,2024-07-26_14h00.48.151,simplestop_skeleton,2022.2.2,59.92023224014411,
None,None,,,,,,,,,2,0,2,0,8,0,32,3,,,,,,,,,1046.3655765801668,go,squareblack.png,right,0.6,,,,,,,,,,,,,,,,,,0.0011672787368297577,0.48916488513350487,,1048.8690820932388,test,3,,,,,,,1046.3827341981232,1046.881422534585,1046.881422534585,1046.8978827558458,1047.4818226397038,1047.9826773256063,1047.8824839778244,1048.8863281346858,right,1,0.6,0.5202325843274593,,,,,,,,,,,s022,001,2024-07-26_14h00.48.151,simplestop_skeleton,2022.2.2,59.92023224014411,
None,None,,,,,,,,,2,0,2,0,8,1,33,1,,,,,,,,,1048.869526643306,stop,squareblack.png,right,0.6,,,,,,,,,,,,,,,,,,0.0014062635600566864,0.48799625784158707,1.0902247615158558,1051.3710483163595,test,3,,,,,,,1048.8863281346858,1049.3839778490365,1049.3839778490365,1049.4007260128856,1049.9854300431907,1050.4865755923092,1050.386846382171,1051.3945338651538,None,0,0.65,,,,,,,,,,,,s022,001,2024-07-26_14h00.48.151,simplestop_skeleton,2022.2.2,59.92023224014411,
None,None,,,,,,,,,2,0,2,0,8,2,34,1,,,,,,,,,1051.3716776557267,go,circleblack.png,left,0.65,,,,,,,,,,,,,,,,,,0.00803501158952713,0.4888532981276512,,1053.8749277926981,test,3,,,,,,,1051.3945338651538,1051.8867594376206,1051.8867594376206,1051.9033268503845,1052.5375361703336,1053.0378733314574,1052.8878174349666,1053.8919699527323,left,1,0.65,0.7022034153342247,,,,,,,,,,,s022,001,2024-07-26_14h00.48.151,simplestop_skeleton,2022.2.2,59.92023224014411,
None,None,,,,,,,,,2,0,2,0,8,3,35,3,,,,,,,,,1053.8753710500896,go,squareblack.png,right,0.65,,,,,,,,,,,,,,,,,,0.0017131268978118896,0.4882903881371021,,1056.3760515004396,test,3,,,,,,,1053.8919699527323,1054.3894741162658,1054.3894741162658,1054.4060177467763,1055.0401516072452,1055.5406918115914,1055.3904225677252,1056.3935010023415,right,1,0.65,0.7044456973671913,,,,,,,,,,,s022,001,2024-07-26_14h00.48.151,simplestop_skeleton,2022.2.2,59.92023224014411,
None,None,,,,,,,,,2,0,2,0,9,0,36,2,,,,,,,,,1056.3764907121658,go,circleblack.png,left,0.65,,,,,,,,,,,,,,,,,,0.0018357224762439728,0.4904850423336029,,1058.8789213337004,test,3,,,,,,,1056.3935010023415,1056.8923543691635,1056.8923543691635,1056.8923543691635,1057.5427995547652,1058.0434774830937,1057.893155157566,1058.8961323015392,left,1,0.65,0.49226702749729156,,,,,,,,,,,s022,001,2024-07-26_14h00.48.151,simplestop_skeleton,2022.2.2,59.92023224014411,
None,None,,,,,,,,,2,0,2,0,9,1,37,2,,,,,,,,,1058.8793504238129,go,squareblack.png,right,0.65,,,,,,,,,,,,,,,,,,0.001724090427160263,0.48998574912548065,,1061.3825156576931,test,3,,,,,,,1058.8961323015392,1059.3950905017555,1059.3950905017555,1059.4118892401457,1060.0462489202619,1060.5463555008173,1060.3961687535048,1061.399877652526,right,1,0.65,0.6678539551794529,,,,,,,,,,,s022,001,2024-07-26_14h00.48.151,simplestop_skeleton,2022.2.2,59.92023224014411,
None,None,,,,,,,,,2,0,2,0,9,2,38,2,,,,,,,,,1061.3829677253962,go,squareblack.png,right,0.65,,,,,,,,,,,,,,,,,,0.0012170076370239258,0.49027736485004425,,1063.884368173778,test,3,,,,,,,1061.399877652526,1061.8991407975554,1061.8991407975554,1061.8991407975554,1062.5498365610838,1063.0490035116673,1062.900431830436,1063.9020661078393,right,1,0.65,0.841035109013319,,,,,,,,,,,s022,001,2024-07-26_14h00.48.151,simplestop_skeleton,2022.2.2,59.92023224014411,
None,None,,,,,,,,,2,0,2,0,9,3,39,3,,,,,,,,,1063.884810745716,go,circleblack.png,left,0.65,,,,,,,,,,,,,,,,,,0.0018405690789222717,0.48984723165631294,,1066.3884360566735,test,3,,,,,,,1063.9020661078393,1064.4005317650735,1064.4005317650735,1064.4171014875174,1065.0513347685337,1065.551703762263,1065.401782348752,1066.406036157161,left,1,0.65,0.4882798194885254,,,,,,,,,,,s022,001,2024-07-26_14h00.48.151,simplestop_skeleton,2022.2.2,59.92023224014411,
None,None,,,,,,,,,2,0,2,0,10,0,40,2,,,,,,,,,1066.3889143131673,go,circleblack.png,left,0.65,,,,,,,,,,,,,,,,,,0.0015742294490337372,0.4878630191087723,,1068.89186270535,test,3,,,,,,,1066.406036157161,1066.9032412730157,1066.9032412730157,1066.9199680127203,1067.5540862418711,1068.0544360689819,1067.9043406434357,1068.9113617166877,left,1,0.65,0.6636817827820778,,,,,,,,,,,s022,001,2024-07-26_14h00.48.151,simplestop_skeleton,2022.2.2,59.92023224014411,
None,None,,,,,,,,,2,0,2,0,10,1,41,3,,,,,,,,,1068.892329826951,stop,circleblack.png,left,0.65,,,,,,,,,,,,,,,,,,0.0020644739270210266,0.4865235313773155,1.1375079825520515,1071.3929283693433,test,3,,,,,,,1068.9113617166877,1069.4060219861567,1069.4060219861567,1069.4226341582835,1070.0568886585534,1070.557168211788,1070.407295331359,1071.4107380323112,left,1,0.6,0.613765474408865,,,,,,,,,,,s022,001,2024-07-26_14h00.48.151,simplestop_skeleton,2022.2.2,59.92023224014411,
None,None,,,,,,,,,2,0,2,0,10,2,42,1,,,,,,,,,1071.3933640941978,go,squareblack.png,right,0.6,,,,,,,,,,,,,,,,,,0.0018128752708435059,0.48939215019345284,,1073.8954099081457,test,3,,,,,,,1071.4107380323112,1071.908772584051,1071.908772584051,1071.9254353791475,1072.5095339491963,1073.0099781379104,1072.9100669436157,1073.9121703058481,right,1,0.6,1.1736093424260616,,,,,,,,,,,s022,001,2024-07-26_14h00.48.151,simplestop_skeleton,2022.2.2,59.92023224014411,
$currentCorrectResponse,$currentGoStim,,,,,,,,,2,0,2,0,10,3,43,0,,,,,,,,,1073.8959165774286,go,squareblack.png,right,0.6,,,,,,,,,,,,,,,,,,0.0013082772493362427,0.48978593200445175,,1076.3981522247195,test,3,,,,,,,1073.9121703058481,1074.4116338863969,1074.4116338863969,1074.4116338863969,1075.0122331790626,1075.513009518385,1075.4126088023186,1076.4161938652396,right,1,0.6,0.705671738833189,,,,,,,,,,,s022,001,2024-07-26_14h00.48.151,simplestop_skeleton,2022.2.2,59.92023224014411,
$currentCorrectResponse,$currentGoStim,,,,,,,,,2,0,2,0,11,0,44,0,,,,,,,,,1076.398589067161,stop,circleblack.png,left,0.6,,,,,,,,,,,,,,,,,,0.0019317194819450378,0.48985665664076805,1.0901847034692764,1078.9018175788224,test,3,,,,,,,1076.4161938652396,1076.9141441062093,1076.9141441062093,1076.931023530662,1077.5148906223476,1078.0172678045928,1077.917174860835,1078.9205423519015,None,0,0.65,,,,,,,,,,,,s022,001,2024-07-26_14h00.48.151,simplestop_skeleton,2022.2.2,59.92023224014411,
None,None,,,,,,,,,2,0,2,0,11,1,45,2,,,,,,,,,1078.902248620987,stop,squareblack.png,right,0.65,,,,,,,,,,,,,,,,,,0.0020427778363227844,0.48906607180833817,1.1399950608611107,1081.4040972851217,test,3,,,,,,,1078.9205423519015,1079.418317552656,1079.418317552656,1079.4349936880171,1080.0693259723485,1080.5851105116308,1080.4199005067348,1081.4206751547754,right,1,0.6,0.7294160388410091,,,,,,,,,,,s022,001,2024-07-26_14h00.48.151,simplestop_skeleton,2022.2.2,59.92023224014411,
None,None,,,,,,,,,2,0,2,0,11,2,46,1,,,,,,,,,1081.4045306779444,stop,squareblack.png,right,0.6,,,,,,,,,,,,,,,,,,0.0011587068438529968,0.4900202229619026,1.0904274806380272,1083.9069992490113,test,3,,,,,,,1081.4206751547754,1081.9204781278968,1081.9204781278968,1081.9204781278968,1082.5208647027612,1083.0231535956264,1082.922841552645,1083.9246111102402,None,0,0.65,,,,,,,,,,,,s022,001,2024-07-26_14h00.48.151,simplestop_skeleton,2022.2.2,59.92023224014411,
None,None,,,,,,,,,2,0,2,0,11,3,47,3,,,,,,,,,1083.9074910245836,go,circleblack.png,left,0.65,,,,,,,,,,,,,,,,,,0.0017533861100673676,0.48928431048989296,,1086.4103870466352,test,3,,,,,,,1083.9246111102402,1084.422641955316,1084.422641955316,1084.439341019839,1085.0733696334064,1085.5737983770669,1085.4237924776971,1086.428837504238,left,1,0.65,1.019003964960575,,,,,,,,,,,s022,001,2024-07-26_14h00.48.151,simplestop_skeleton,2022.2.2,59.92023224014411,
