corrGoResp,shape,practiceBlocks.thisRepN,practiceBlocks.thisTrialN,practiceBlocks.thisN,practiceBlocks.thisIndex,practiceTrials.thisRepN,practiceTrials.thisTrialN,practiceTrials.thisN,practiceTrials.thisIndex,stopBlocks.thisRepN,stopBlocks.thisTrialN,stopBlocks.thisN,stopBlocks.thisIndex,testTrials.thisRepN,testTrials.thisTrialN,testTrials.thisN,testTrials.thisIndex,stopPracTrialList,Test Block: 1,welcome.started,start_exp.started,start_exp.keys,start_exp.rt,instrStopText.started,start_prac.started,StartTrialTimeStamp,trialType,goStim,correctResponse,ssd,fixation.started,rules.started,goStim.started,goResp.started,fixation.stopped,stopSignal.started,stopSignal.stopped,goStim.stopped,goResp.stopped,rules.stopped,goResp.keys,goResp.corr,goResp.rt,text.started,rules_2.started,text.stopped,rules_2.stopped,fixationOnset,goStimOnset,stopSignalOnset,EndTrialTimeStamp,Phase,Block,text_5.started,key_resp_3.started,key_resp_3.keys,key_resp_3.rt,key_resp.started,testText.started,test_fixation.started,goStim_test.started,goResp_test.started,test_fixation.stopped,stopSignal_test.started,stopSignal_test.stopped,goStim_test.stopped,goResp_test.stopped,goResp_test.keys,goResp_test.corr,goResp_test.rt,EndingSSD,text_6.started,key_resp_4.started,key_resp_4.keys,key_resp_4.rt,Test Block: 2,Test Block: 3,ending_text.started,end_resp.started,end_resp.keys,end_resp.rt,participant,session,date,expName,psychopyVersion,frameRate,
None,None,,,,,,,,,0,0,0,0,1,1,5,2,,,,,,,,,3215.6573086753488,stop,circleblack.png,left,0.2,,,,,,,,,,,,,,,,,,0.001268915832042694,0.49029168486595154,0.6905980110168457,3218.160537868738,test,1,,,,,,,3215.674006037414,3216.173581905663,3216.173581905663,3216.173581905663,3216.373931463808,3216.8745009340346,3217.174736890942,3218.179695509374,None,0,,0.25,,,,,,,,,,,s017,001,2024-07-22_17h45.01.681,simplestop_skeleton,2022.2.2,59.885107615096786,
None,None,,,,,,,,,0,0,0,0,1,2,6,1,,,,,,,,,3218.1609812676907,go,squareblack.png,right,0.25,,,,,,,,,,,,,,,,,,0.001702766865491867,0.4900018572807312,,3220.662563480437,test,1,,,,,,,3218.179695509374,3218.676655765623,3218.676655765623,3218.693064119667,3218.9269024431705,3219.427880860865,3219.676227465272,3220.6802157461643,right,1,0.5070379748940468,0.25,,,,,,,,,,,s017,001,2024-07-22_17h45.01.681,simplestop_skeleton,2022.2.2,59.885107615096786,
$currentCorrectResponse,$currentGoStim,,,,,,,,,0,0,0,0,1,3,7,0,,,,,,,,,3220.6630020923913,stop,circleblack.png,left,0.25,,,,,,,,,,,,,,,,,,0.0018700510263442993,0.4902108386158943,0.7404476255178452,3223.165971376002,test,1,,,,,,,3220.6802157461643,3221.179218634963,3221.179218634963,3221.179218634963,3221.429501693696,3221.9303000345826,3222.1804551929235,3223.184957202524,None,0,,0.3,,,,,,,,,,,s017,001,2024-07-22_17h45.01.681,simplestop_skeleton,2022.2.2,59.885107615096786,
$currentCorrectResponse,$currentGoStim,,,,,,,,,0,0,0,0,2,0,8,0,,,,,,,,,3223.1664106845856,go,circleblack.png,left,0.3,,,,,,,,,,,,,,,,,,0.0013805292546749115,0.4899185076355934,,3225.6686028651893,test,1,,,,,,,3223.184957202524,3223.6821470856667,3223.6821470856667,3223.698781505227,3223.9823493026197,3224.4830419570208,3224.6817086935043,3225.6860560812056,left,1,0.4684060662984848,0.3,,,,,,,,,,,s017,001,2024-07-22_17h45.01.681,simplestop_skeleton,2022.2.2,59.885107615096786,
$currentCorrectResponse,$currentGoStim,,,,,,,,,0,0,0,0,2,1,9,0,,,,,,,,,3225.6690454408526,go,squareblack.png,right,0.3,,,,,,,,,,,,,,,,,,0.0017358288168907166,0.48969075456261635,,3228.1710438355803,test,1,,,,,,,3225.6860560812056,3226.184923697263,3226.184923697263,3226.201502457261,3226.4851823188365,3226.98422518,3227.1844201125205,3228.188213042915,right,1,0.41765544563531876,0.3,,,,,,,,,,,s017,001,2024-07-22_17h45.01.681,simplestop_skeleton,2022.2.2,59.885107615096786,
None,None,,,,,,,,,0,0,0,0,2,2,10,2,,,,,,,,,3228.1714908517897,go,circleblack.png,left,0.3,,,,,,,,,,,,,,,,,,0.0018396750092506409,0.4901569001376629,,3230.673380088061,test,1,,,,,,,3228.188213042915,3228.687747180462,3228.687747180462,3228.687747180462,3228.987845674157,3229.488538593054,3229.6870796084404,3230.6912597306073,left,1,0.5348930768668652,0.3,,,,,,,,,,,s017,001,2024-07-22_17h45.01.681,simplestop_skeleton,2022.2.2,59.885107615096786,
None,None,,,,,,,,,0,0,0,0,2,3,11,2,,,,,,,,,3230.673825379461,stop,squareblack.png,right,0.3,,,,,,,,,,,,,,,,,,0.0017042458057403564,0.4903600923717022,0.7908818125724792,3233.1769646778703,test,1,,,,,,,3230.6912597306073,3231.190248798579,3231.190248798579,3231.206883776933,3231.4905902184546,3231.9911806061864,3232.191895816475,3233.1957477368414,None,0,,0.35,,,,,,,,,,,s017,001,2024-07-22_17h45.01.681,simplestop_skeleton,2022.2.2,59.885107615096786,
None,None,,,,,,,,,0,0,0,0,3,0,12,1,,,,,,,,,3233.1774130128324,stop,squareblack.png,right,0.35,,,,,,,,,,,,,,,,,,0.0012306906282901764,0.4898187704384327,0.8402746021747589,3235.6796367540956,test,1,,,,,,,3233.1957477368414,3233.6931312046945,3233.6931312046945,3233.709776405245,3234.043538097292,3234.544118452817,3234.6941572651267,3235.698646467179,None,0,,0.4,,,,,,,,,,,s017,001,2024-07-22_17h45.01.681,simplestop_skeleton,2022.2.2,59.885107615096786,
None,None,,,,,,,,,0,0,0,0,3,1,13,3,,,,,,,,,3235.680141951889,go,squareblack.png,right,0.4,,,,,,,,,,,,,,,,,,0.0012116730213165283,0.48983603343367577,,3238.182032570243,test,1,,,,,,,3235.698646467179,3236.1957538351417,3236.1957538351417,3236.2126469388604,3236.596461556852,3237.09538051486,3237.1955027766526,3238.2061362564564,right,1,0.5602478571236134,0.4,,,,,,,,,,,s017,001,2024-07-22_17h45.01.681,simplestop_skeleton,2022.2.2,59.885107615096786,
None,None,,,,,,,,,0,0,0,0,3,2,14,3,,,,,,,,,3238.1824809387326,stop,circleblack.png,left,0.4,,,,,,,,,,,,,,,,,,0.008790630847215652,0.4902832470834255,0.8890838511288166,3240.6853265464306,test,1,,,,,,,3238.2061362564564,3238.6990435682237,3238.6990435682237,3238.7156266495585,3239.0975496396422,3239.5982015393674,3239.698218204081,3240.7044696956873,left,1,0.5263126716017723,0.35,,,,,,,,,,,s017,001,2024-07-22_17h45.01.681,simplestop_skeleton,2022.2.2,59.885107615096786,
$currentCorrectResponse,$currentGoStim,,,,,,,,,0,0,0,0,3,3,15,0,,,,,,,,,3240.685760412365,go,squareblack.png,right,0.35,,,,,,,,,,,,,,,,,,0.0015550591051578522,0.4895198829472065,,3243.18726368621,test,1,,,,,,,3240.7044696956873,3241.2013293243945,3241.2013293243945,3241.218011908233,3241.5516788996756,3242.0521269589663,3242.2028962410986,3243.2057437449694,right,1,0.6841617934405804,0.35,,,,,,,,,,,s017,001,2024-07-22_17h45.01.681,simplestop_skeleton,2022.2.2,59.885107615096786,
None,None,,,,,,,,,0,0,0,0,4,0,16,2,,,,,,,,,3243.187705516815,go,circleblack.png,left,0.35,,,,,,,,,,,,,,,,,,0.0018839538097381592,0.4899935871362686,,3245.6901362277567,test,1,,,,,,,3243.2057437449694,3243.7040273807943,3243.7040273807943,3243.720673855394,3244.054350618273,3244.5535176098347,3244.7037443853915,3245.707876332104,left,1,0.4946776442229748,0.35,,,,,,,,,,,s017,001,2024-07-22_17h45.01.681,simplestop_skeleton,2022.2.2,59.885107615096786,
None,None,,,,,,,,,0,0,0,0,4,1,17,1,,,,,,,,,3245.690584246069,stop,squareblack.png,right,0.35,,,,,,,,,,,,,,,,,,0.0017302446067333221,0.4895894303917885,0.8399817608296871,3248.193802718073,test,1,,,,,,,3245.707876332104,3246.2069074325264,3246.2069074325264,3246.2235358916223,3246.5571904443204,3247.0579736195505,3247.2080026194453,3248.21279418841,None,0,,0.4,,,,,,,,,,,s017,001,2024-07-22_17h45.01.681,simplestop_skeleton,2022.2.2,59.885107615096786,
None,None,,,,,,,,,0,0,0,0,4,2,18,3,,,,,,,,,3248.194241158664,go,squareblack.png,right,0.4,,,,,,,,,,,,,,,,,,0.001394074410200119,0.48956361040472984,,3250.69585070014,test,1,,,,,,,3248.21279418841,3248.709526117891,3248.709526117891,3248.7262767367065,3249.110103841871,3249.609183650464,3249.7093251012266,3250.712916083634,right,1,0.5569649934768677,0.4,,,,,,,,,,,s017,001,2024-07-22_17h45.01.681,simplestop_skeleton,2022.2.2,59.885107615096786,
$currentCorrectResponse,$currentGoStim,,,,,,,,,0,0,0,0,4,3,19,0,,,,,,,,,3250.6963083669543,go,squareblack.png,right,0.4,,,,,,,,,,,,,,,,,,0.0011971332132816315,0.4905391000211239,,3253.197863597423,test,1,,,,,,,3250.712916083634,3251.2122608572245,3251.2122608572245,3251.2122608572245,3251.6127622015774,3252.113351818174,3252.2120015248656,3253.2154272720218,right,1,0.568077627569437,0.4,,,,,,,,,,,s017,001,2024-07-22_17h45.01.681,simplestop_skeleton,2022.2.2,59.885107615096786,
$currentCorrectResponse,$currentGoStim,,,,,,,,,0,0,0,0,5,0,20,0,,,,,,,,,3253.19829633832,go,circleblack.png,left,0.4,,,,,,,,,,,,,,,,,,0.0018787756562232971,0.4908793158829212,,3255.7006746977568,test,1,,,,,,,3253.2154272720218,3253.715065792203,3253.715065792203,3253.715065792203,3254.115487203002,3254.616462677717,3254.7150479778647,3255.7171305567026,left,1,0.6334952041506767,0.4,,,,,,,,,,,s017,001,2024-07-22_17h45.01.681,simplestop_skeleton,2022.2.2,59.885107615096786,
None,None,,,,,,,,,0,0,0,0,5,1,21,1,,,,,,,,,3255.7011156491935,stop,circleblack.png,left,0.4,,,,,,,,,,,,,,,,,,0.001206863671541214,0.4911467730998993,0.8915622681379318,3258.204206112772,test,1,,,,,,,3255.7171305567026,3256.218038972467,3256.218038972467,3256.218038972467,3256.6183062791824,3257.117358211428,3257.2175502479076,3258.2208396978676,left,1,0.42343224957585335,0.35,,,,,,,,,,,s017,001,2024-07-22_17h45.01.681,simplestop_skeleton,2022.2.2,59.885107615096786,
None,None,,,,,,,,,0,0,0,0,5,2,22,1,,,,,,,,,3258.20464040339,go,circleblack.png,left,0.35,,,,,,,,,,,,,,,,,,0.0012491904199123383,0.4899429976940155,,3260.707933500409,test,1,,,,,,,3258.2208396978676,3258.7206222340465,3258.7206222340465,3258.7206222340465,3259.070927873254,3259.572011180222,3259.720358274877,3260.7253622747958,left,1,0.6239439882338047,0.35,,,,,,,,,,,s017,001,2024-07-22_17h45.01.681,simplestop_skeleton,2022.2.2,59.885107615096786,
None,None,,,,,,,,,0,0,0,0,5,3,23,3,,,,,,,,,3260.7083770632744,go,circleblack.png,left,0.35,,,,,,,,,,,,,,,,,,0.0015286169946193695,0.48902254551649094,,3263.2087154090405,test,1,,,,,,,3260.7253622747958,3261.223481670022,3261.223481670022,3261.240199904889,3261.5739097446203,3262.0746628418565,3262.2232652045786,3263.225379873067,left,1,0.704741831868887,0.35,,,,,,,,,,,s017,001,2024-07-22_17h45.01.681,simplestop_skeleton,2022.2.2,59.885107615096786,
$currentCorrectResponse,$currentGoStim,,,,,,,,,0,0,0,0,6,0,24,0,,,,,,,,,3263.2091506272554,go,circleblack.png,left,0.35,,,,,,,,,,,,,,,,,,0.0012178346514701843,0.4899187609553337,,3265.713312972337,test,1,,,,,,,3263.225379873067,3263.7248215526342,3263.7248215526342,3263.7248215526342,3264.0752830170095,3264.5763527862728,3264.7269858531654,3265.73229669407,left,1,0.40678493306040764,0.35,,,,,,,,,,,s017,001,2024-07-22_17h45.01.681,simplestop_skeleton,2022.2.2,59.885107615096786,
$currentCorrectResponse,$currentGoStim,,,,,,,,,0,0,0,0,6,1,25,0,,,,,,,,,3265.7137525826693,go,circleblack.png,left,0.35,,,,,,,,,,,,,,,,,,0.0014027543365955353,0.48955753445625305,,3268.2151511646807,test,1,,,,,,,3265.73229669407,3266.229083970189,3266.229083970189,3266.2457285635173,3266.5793724171817,3267.0784417130053,3267.2286783009768,3268.231903936714,left,1,0.4175218641757965,0.35,,,,,,,,,,,s017,001,2024-07-22_17h45.01.681,simplestop_skeleton,2022.2.2,59.885107615096786,
None,None,,,,,,,,,0,0,0,0,6,2,26,2,,,,,,,,,3268.2155976668,stop,circleblack.png,left,0.35,,,,,,,,,,,,,,,,,,0.0012485608458518982,0.48992104455828667,0.8405155204236507,3270.718469195068,test,1,,,,,,,3268.231903936714,3268.7315958179533,3268.7315958179533,3268.7315958179533,3269.0807543694973,3269.581355366856,3269.7313255406916,3270.737192235887,left,1,0.47191932797431946,0.3,,,,,,,,,,,s017,001,2024-07-22_17h45.01.681,simplestop_skeleton,2022.2.2,59.885107615096786,
None,None,,,,,,,,,0,0,0,0,6,3,27,1,,,,,,,,,3270.7188957072794,stop,circleblack.png,left,0.3,,,,,,,,,,,,,,,,,,0.001339878886938095,0.48958340659737587,0.789926890283823,3273.2211349010468,test,1,,,,,,,3270.737192235887,3271.234620310366,3271.234620310366,3271.250942878425,3271.534921452403,3272.035264518112,3272.2356195412576,3273.245632212609,None,0,,0.35,,,,,,,,,,,s017,001,2024-07-22_17h45.01.681,simplestop_skeleton,2022.2.2,59.885107615096786,
$currentCorrectResponse,$currentGoStim,,,,,,,,,0,0,0,0,7,0,28,0,,,,,,,,,3273.221568685025,stop,squareblack.png,right,0.35,,,,,,,,,,,,,,,,,,0.007806498557329178,0.48979538306593895,0.8401757478713989,3275.7239569686353,test,1,,,,,,,3273.245632212609,3273.737152751535,3273.737152751535,3273.7540680095553,3274.0876493416727,3274.588266015053,3274.738424155861,3275.7430857010186,None,0,,0.4,,,,,,,,,,,s017,001,2024-07-22_17h45.01.681,simplestop_skeleton,2022.2.2,59.885107615096786,
None,None,,,,,,,,,0,0,0,0,7,1,29,3,,,,,,,,,3275.72439635545,go,circleblack.png,left,0.4,,,,,,,,,,,,,,,,,,0.0018179677426815033,0.4896521791815758,,3278.2252649627626,test,1,,,,,,,3275.7430857010186,3276.23993948102,3276.23993948102,3276.2565800845623,3276.640442892909,3277.1414103731513,3277.241529993713,3278.242062434554,left,1,0.7389719672501087,0.4,,,,,,,,,,,s017,001,2024-07-22_17h45.01.681,simplestop_skeleton,2022.2.2,59.885107615096786,
None,None,,,,,,,,,0,0,0,0,7,2,30,3,,,,,,,,,3278.2257040776312,go,circleblack.png,left,0.4,,,,,,,,,,,,,,,,,,0.0012367293238639832,0.4897053502500057,,3280.730400312692,test,1,,,,,,,3278.242062434554,3278.7417041510344,3278.7417041510344,3278.7417041510344,3279.1417170092463,3279.642420414835,3279.742473077029,3280.7506149187684,left,1,0.7438585981726646,0.4,,,,,,,,,,,s017,001,2024-07-22_17h45.01.681,simplestop_skeleton,2022.2.2,59.885107615096786,
$currentCorrectResponse,$currentGoStim,,,,,,,,,0,0,0,0,7,3,31,0,,,,,,,,,3280.7308649756014,stop,squareblack.png,right,0.4,,,,,,,,,,,,,,,,,,0.0025583654642105103,0.488423191010952,0.8887881562113762,3283.2322307750583,test,1,,,,,,,3280.7506149187684,3281.2456780411303,3281.2456780411303,3281.2621889300644,3281.646031484008,3282.146519087255,3282.246479805559,3283.2511423788965,None,0,,0.45,,,,,,,,,,,s017,001,2024-07-22_17h45.01.681,simplestop_skeleton,2022.2.2,59.885107615096786,
None,None,,,,,,,,,0,0,0,0,8,0,32,2,,,,,,,,,3283.232684470713,go,squareblack.png,right,0.45,,,,,,,,,,,,,,,,,,0.001339241862297058,0.48947179317474365,,3285.7347585111856,test,1,,,,,,,3283.2511423788965,3283.748416915536,3283.748416915536,3283.764954905957,3284.198739718646,3284.6979347020388,3284.7478811368346,3285.751555349678,right,1,0.491936631500721,0.45,,,,,,,,,,,s017,001,2024-07-22_17h45.01.681,simplestop_skeleton,2022.2.2,59.885107615096786,
$currentCorrectResponse,$currentGoStim,,,,,,,,,0,0,0,0,8,1,33,0,,,,,,,,,3285.735211137682,go,squareblack.png,right,0.45,,,,,,,,,,,,,,,,,,0.0012081079185009003,0.4898676499724388,,3288.2369282357395,test,1,,,,,,,3285.751555349678,3286.251064207405,3286.251064207405,3286.251064207405,3286.7015934213996,3287.2005563750863,3287.250585332513,3288.254331097007,right,1,0.3896212950348854,0.45,,,,,,,,,,,s017,001,2024-07-22_17h45.01.681,simplestop_skeleton,2022.2.2,59.885107615096786,
None,None,,,,,,,,,0,0,0,0,8,2,34,3,,,,,,,,,3288.2373760528862,go,squareblack.png,right,0.45,,,,,,,,,,,,,,,,,,0.0011982433497905731,0.49036068841814995,,3290.739836513996,test,1,,,,,,,3288.254331097007,3288.7536512464285,3288.7536512464285,3288.7536512464285,3289.204127319157,3289.703393470496,3289.7533916793764,3290.7567014805973,right,1,0.48490551859140396,0.45,,,,,,,,,,,s017,001,2024-07-22_17h45.01.681,simplestop_skeleton,2022.2.2,59.885107615096786,
None,None,,,,,,,,,0,0,0,0,8,3,35,3,,,,,,,,,3290.740288667381,go,squareblack.png,right,0.45,,,,,,,,,,,,,,,,,,0.001257777214050293,0.4902384616434574,,3293.2418395988643,test,1,,,,,,,3290.7567014805973,3291.2565566003323,3291.2565566003323,3291.2565566003323,3291.7068781666458,3292.207904584706,3292.2563973665237,3293.2642303965986,right,1,0.7077481932938099,0.45,,,,,,,,,,,s017,001,2024-07-22_17h45.01.681,simplestop_skeleton,2022.2.2,59.885107615096786,
None,None,,,,,,,,,0,0,0,0,9,0,36,2,,,,,,,,,3293.2422777488828,go,circleblack.png,left,0.45,,,,,,,,,,,,,,,,,,0.0077504366636276245,0.49122803658246994,,3295.745847567916,test,1,,,,,,,3293.2642303965986,3293.759383689612,3293.759383689612,3293.7759720906615,3294.2089025452733,3294.708849027753,3294.759021218866,3295.765233553946,left,1,0.8247518055140972,0.45,,,,,,,,,,,s017,001,2024-07-22_17h45.01.681,simplestop_skeleton,2022.2.2,59.885107615096786,
None,None,,,,,,,,,0,0,0,0,9,1,37,3,,,,,,,,,3295.7462789081037,go,squareblack.png,right,0.45,,,,,,,,,,,,,,,,,,0.0016683600842952728,0.4897315725684166,,3298.248070869595,test,1,,,,,,,3295.765233553946,3296.2618984915316,3296.2618984915316,3296.2787514962256,3296.7127950042486,3297.2283329963684,3297.261593963951,3298.2659943029284,right,1,0.5419448018074036,0.45,,,,,,,,,,,s017,001,2024-07-22_17h45.01.681,simplestop_skeleton,2022.2.2,59.885107615096786,
$currentCorrectResponse,$currentGoStim,,,,,,,,,0,0,0,0,9,2,38,0,,,,,,,,,3298.248505279422,go,circleblack.png,left,0.45,,,,,,,,,,,,,,,,,,0.0019020959734916687,0.4906688369810581,,3300.7515575513244,test,1,,,,,,,3298.2659943029284,3298.765220824629,3298.765220824629,3298.765220824629,3299.213876068592,3299.714463315904,3299.7644417844713,3300.7705002874136,left,1,0.4768044240772724,0.45,,,,,,,,,,,s017,001,2024-07-22_17h45.01.681,simplestop_skeleton,2022.2.2,59.885107615096786,
None,None,,,,,,,,,0,0,0,0,9,3,39,2,,,,,,,,,3300.751998323947,stop,circleblack.png,left,0.45,,,,,,,,,,,,,,,,,,0.0013576336205005646,0.4895659051835537,0.9401445612311363,3303.25342194736,test,1,,,,,,,3300.7705002874136,3301.267465289682,3301.267465289682,3301.2841315194964,3301.718061506748,3302.217283230275,3302.267219427973,3303.2723812907934,left,1,0.4059457667171955,0.4,,,,,,,,,,,s017,001,2024-07-22_17h45.01.681,simplestop_skeleton,2022.2.2,59.885107615096786,
None,None,,,,,,,,,0,0,0,0,10,0,40,2,,,,,,,,,3303.253894519061,go,circleblack.png,left,0.4,,,,,,,,,,,,,,,,,,0.001283261924982071,0.4903763085603714,,3305.756501816213,test,1,,,,,,,3303.2723812907934,3303.770266711712,3303.770266711712,3303.7869906276464,3304.1706655845046,3304.669775981456,3304.7699031233788,3305.7787843346596,left,1,0.4694962874054909,0.4,,,,,,,,,,,s017,001,2024-07-22_17h45.01.681,simplestop_skeleton,2022.2.2,59.885107615096786,
None,None,,,,,,,,,0,0,0,0,10,1,41,3,,,,,,,,,3305.7569359131157,go,squareblack.png,right,0.4,,,,,,,,,,,,,,,,,,0.007154475897550583,0.49010809510946274,,3308.258855842054,test,1,,,,,,,3305.7787843346596,3306.273078098893,3306.273078098893,3306.2897841222584,3306.673495694995,3307.1739937588573,3307.2727322094142,3308.2904783412814,right,1,0.5347935669124126,0.4,,,,,,,,,,,s017,001,2024-07-22_17h45.01.681,simplestop_skeleton,2022.2.2,59.885107615096786,
None,None,,,,,,,,,0,0,0,0,10,2,42,1,,,,,,,,,3308.259301535785,stop,squareblack.png,right,0.4,,,,,,,,,,,,,,,,,,0.0011409707367420197,0.4907206557691097,0.8912730738520622,3310.7617334350944,test,1,,,,,,,3308.2904783412814,3308.775917686522,3308.775917686522,3308.7924639061093,3309.176050312817,3309.675376649946,3309.7755357027054,3310.779188401997,right,1,0.43338825553655624,0.35,,,,,,,,,,,s017,001,2024-07-22_17h45.01.681,simplestop_skeleton,2022.2.2,59.885107615096786,
None,None,,,,,,,,,0,0,0,0,10,3,43,3,,,,,,,,,3310.7621663548052,go,squareblack.png,right,0.35,,,,,,,,,,,,,,,,,,0.0012008845806121826,0.490504153072834,,3313.2642937786877,test,1,,,,,,,3310.779188401997,3311.27856149897,3311.27856149897,3311.27856149897,3311.628979474306,3312.1300132498145,3312.278274565935,3313.2966407723725,right,1,0.6030665412545204,0.35,,,,,,,,,,,s017,001,2024-07-22_17h45.01.681,simplestop_skeleton,2022.2.2,59.885107615096786,
None,None,,,,,,,,,0,0,0,0,11,0,44,1,,,,,,,,,3313.2649424150586,go,squareblack.png,right,0.35,,,,,,,,,,,,,,,,,,0.00115150585770607,0.49057595059275627,,3315.7667066268623,test,1,,,,,,,3313.2966407723725,3313.781444180757,3313.781444180757,3313.7981157414615,3314.1319092549384,3314.632628194988,3314.782467223704,3315.7834920175374,right,1,0.689679466187954,0.35,,,,,,,,,,,s017,001,2024-07-22_17h45.01.681,simplestop_skeleton,2022.2.2,59.885107615096786,
None,None,,,,,,,,,0,0,0,0,11,1,45,2,,,,,,,,,3315.7671442478895,stop,squareblack.png,right,0.35,,,,,,,,,,,,,,,,,,0.0013050884008407593,0.489600770175457,0.8400792665779591,3318.270938601345,test,1,,,,,,,3315.7834920175374,3316.2827723175287,3316.2827723175287,3316.2827723175287,3316.633758943528,3317.133741684258,3317.28489709273,3318.2956670857966,None,0,,0.4,,,,,,,,,,,s017,001,2024-07-22_17h45.01.681,simplestop_skeleton,2022.2.2,59.885107615096786,
None,None,,,,,,,,,0,0,0,0,11,2,46,1,,,,,,,,,3318.2713800631464,stop,circleblack.png,left,0.4,,,,,,,,,,,,,,,,,,0.007918920367956161,0.4896128885447979,0.8898384608328342,3320.773706998676,test,1,,,,,,,3318.2956670857966,3318.786889079958,3318.786889079958,3318.8035567104816,3319.187244553119,3319.687992081046,3319.7879908308387,3320.792730871588,None,0,,0.45,,,,,,,,,,,s017,001,2024-07-22_17h45.01.681,simplestop_skeleton,2022.2.2,59.885107615096786,
None,None,,,,,,,,,0,0,0,0,11,3,47,2,,,,,,,,,3320.7741542309523,go,circleblack.png,left,0.45,,,,,,,,,,,,,,,,,,0.0014592818915843964,0.489398505538702,,3323.2750231437385,test,1,,,,,,,3320.792730871588,3321.28963573277,3321.28963573277,3321.3064826093614,3321.7401235364377,3322.2411005087197,3322.2912204936147,3323.297792535275,left,1,0.7661742530763149,0.45,,,,,,,,,,,s017,001,2024-07-22_17h45.01.681,simplestop_skeleton,2022.2.2,59.885107615096786,
,,,,,,,,,,0,0,0,0,,,,,,"[{'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'stop'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'stop'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'stop'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'stop'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'stop'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'stop'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'stop'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'stop'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3323.297792535275,3323.297792535275,return,11.518246170133352,,,,,,,s017,001,2024-07-22_17h45.01.681,simplestop_skeleton,2022.2.2,59.885107615096786,
