corrGoResp,shape,practiceBlocks.thisRepN,practiceBlocks.thisTrialN,practiceBlocks.thisN,practiceBlocks.thisIndex,practiceTrials.thisRepN,practiceTrials.thisTrialN,practiceTrials.thisN,practiceTrials.thisIndex,stopBlocks.thisRepN,stopBlocks.thisTrialN,stopBlocks.thisN,stopBlocks.thisIndex,testTrials.thisRepN,testTrials.thisTrialN,testTrials.thisN,testTrials.thisIndex,stopPracTrialList,Test Block: 1,welcome.started,start_exp.started,start_exp.keys,start_exp.rt,instrStopText.started,start_prac.started,StartTrialTimeStamp,trialType,goStim,correctResponse,ssd,fixation.started,rules.started,goStim.started,goResp.started,fixation.stopped,stopSignal.started,stopSignal.stopped,goStim.stopped,goResp.stopped,rules.stopped,goResp.keys,goResp.corr,goResp.rt,text.started,rules_2.started,text.stopped,rules_2.stopped,fixationOnset,goStimOnset,stopSignalOnset,EndTrialTimeStamp,Phase,Block,text_5.started,key_resp_3.started,key_resp_3.keys,key_resp_3.rt,key_resp.started,testText.started,test_fixation.started,goStim_test.started,goResp_test.started,test_fixation.stopped,stopSignal_test.started,stopSignal_test.stopped,goStim_test.stopped,goResp_test.stopped,goResp_test.keys,goResp_test.corr,goResp_test.rt,EndingSSD,text_6.started,key_resp_4.started,key_resp_4.keys,key_resp_4.rt,Test Block: 2,Test Block: 3,ending_text.started,end_resp.started,end_resp.keys,end_resp.rt,participant,session,date,expName,psychopyVersion,frameRate,
None,None,0,0,0,0,2,1,9,3,,,,,,,,,,,,,,,,,786.5263673663139,stop,circleblack.png,left,0.3,786.5462389737368,786.5462389737368,787.0420568175614,787.0420568175614,787.0587442517281,787.3426348865032,787.8430959656835,788.0417383797467,789.0444390587509,789.0610095523298,left,1,0.6097014807164669,789.0610095523298,789.0610095523298,789.5656480826437,789.5656480826437,0.0017565451562404633,0.4898322969675064,0.7904096804559231,789.5458767861128,practice,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s014,001,2024-07-22_14h02.28.328,simplestop_skeleton,2022.2.2,59.53050165985886,
None,None,0,0,0,0,2,2,10,1,,,,,,,,,,,,,,,,,789.5462960228324,go,squareblack.png,right,0.25,789.5656480826437,789.5656480826437,790.0620424933732,790.0620424933732,790.0787272043526,790.3123438321054,790.8129908256233,791.0616959370673,792.0643375180662,792.0808256007731,right,1,0.5874021351337433,792.0808256007731,792.0808256007731,792.5858963616192,792.5858963616192,0.0016267113387584686,0.48987725377082825,0.740046214312315,792.5657775215805,practice,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s014,001,2024-07-22_14h02.28.328,simplestop_skeleton,2022.2.2,59.53050165985886,
None,None,0,0,0,0,2,3,11,1,,,,,,,,,,,,,,,,,792.5662033818662,go,squareblack.png,right,0.25,792.5858963616192,792.5858963616192,793.0821057893336,793.0821057893336,793.0987018533051,793.3322777450085,793.8332808725536,794.0816841945052,795.0842694528401,795.1010419726372,right,1,0.6228931546211243,795.1010419726372,795.1010419726372,795.6051702797413,795.6051702797413,0.0011949315667152405,0.4897920861840248,0.7399719171226025,795.5857139639556,practice,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s014,001,2024-07-22_14h02.28.328,simplestop_skeleton,2022.2.2,59.53050165985886,
None,None,0,0,0,0,3,0,12,3,,,,,,,,,,,,,,,,,795.5861325450242,go,squareblack.png,right,0.25,795.6051702797413,795.6051702797413,796.1021232753992,796.1021232753992,796.1187360025942,796.3523135744035,796.8533438444138,797.1017223969102,798.1042409650981,798.1042409650981,right,1,0.6403329856693745,798.1042409650981,798.1042409650981,798.614873778075,798.614873778075,0.0012274868786334991,0.49001627415418625,0.7403169013559818,798.5890606194735,practice,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s014,001,2024-07-22_14h02.28.328,simplestop_skeleton,2022.2.2,59.53050165985886,
$currentCorrectResponse,$currentGoStim,0,0,0,0,3,1,13,0,,,,,,,,,,,,,,,,,798.5894871465862,go,circleblack.png,left,0.25,798.614873778075,798.614873778075,799.1051947847009,799.1051947847009,799.1222354136407,799.3558286242187,799.856485273689,800.1067097000778,801.1076478213072,801.1242982335389,left,1,0.7596336081624031,801.1242982335389,801.1242982335389,801.6292577087879,801.6292577087879,0.00813058391213417,0.4900570213794708,0.7402354329824448,801.6091828867793,practice,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s014,001,2024-07-22_14h02.28.328,simplestop_skeleton,2022.2.2,59.53050165985886,
None,None,0,0,0,0,3,2,14,1,,,,,,,,,,,,,,,,,801.6096064299345,stop,squareblack.png,right,0.25,801.6292577087879,801.6292577087879,802.1254274509847,802.1254274509847,802.1423743665218,802.3758572787046,802.8766596056521,803.12658816576,804.1278884746134,804.1278884746134,None,0,,804.1278884746134,804.1278884746134,,,0.0016263052821159363,0.4899612031877041,0.7404921129345894,804.6276553198695,practice,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s014,001,2024-07-22_14h02.28.328,simplestop_skeleton,2022.2.2,59.53050165985886,
None,None,0,0,0,0,3,3,15,2,,,,,,,,,,,,,,,,,804.6280981898308,go,circleblack.png,left,0.3,804.6508384793997,804.6508384793997,805.1441230624914,805.1441230624914,805.1608046330512,805.4444758966565,805.9455891102552,806.1466427072883,807.1474494226277,807.1642876416445,left,1,0.5785962119698524,807.1642876416445,807.1642876416445,,,0.00736786425113678,0.4897432215511799,0.7902469895780087,807.6488922797143,practice,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s014,001,2024-07-22_14h02.28.328,simplestop_skeleton,2022.2.2,59.53050165985886,
$currentCorrectResponse,$currentGoStim,0,0,0,0,4,0,16,0,,,,,,,,,,,,,,,,,807.6493341699243,stop,squareblack.png,right,0.3,807.6689738333225,807.6689738333225,808.1656731516123,808.1656731516123,808.1821646057069,808.4643952511251,808.9654115587473,809.1663231030107,810.1675677783787,810.1842702329159,None,0,,810.1842702329159,810.1842702329159,810.6888904199004,810.6888904199004,0.0016986876726150513,0.4901462569832802,0.7889893464744091,810.6689544245601,practice,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s014,001,2024-07-22_14h02.28.328,simplestop_skeleton,2022.2.2,59.53050165985886,
$currentCorrectResponse,$currentGoStim,0,0,0,0,4,1,17,0,,,,,,,,,,,,,,,,,810.669419746846,stop,circleblack.png,left,0.35,810.6888904199004,810.6888904199004,811.1853188946843,811.1853188946843,811.2020795866847,811.5362531356514,812.036594927311,812.1865113638341,813.1878413371742,813.204371958971,None,0,,813.204371958971,813.204371958971,813.708883099258,813.708883099258,0.0017823800444602966,0.49005067721009254,0.8403686322271824,813.6891690604389,practice,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s014,001,2024-07-22_14h02.28.328,simplestop_skeleton,2022.2.2,59.53050165985886,
None,None,0,0,0,0,4,2,18,2,,,,,,,,,,,,,,,,,813.6895909681916,go,squareblack.png,right,0.4,813.708883099258,813.708883099258,814.204296734184,814.204296734184,814.2210628017783,814.6056100986898,815.1050048582256,815.205196108669,816.207677256316,816.2245978266001,right,1,0.4377733916044235,816.2245978266001,816.2245978266001,816.7292358912528,816.7292358912528,0.0017338581383228302,0.48885590955615044,0.8900562599301338,816.7092632912099,practice,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s014,001,2024-07-22_14h02.28.328,simplestop_skeleton,2022.2.2,59.53050165985886,
None,None,0,0,0,0,4,3,19,2,,,,,,,,,,,,,,,,,816.7096844054759,go,circleblack.png,left,0.4,816.7292358912528,816.7292358912528,817.2255869023502,817.2255869023502,817.2421904914081,817.6260651089251,818.1265597604215,818.2250723317266,819.2276299484074,819.2444968447089,left,1,0.723811712116003,819.2444968447089,819.2444968447089,819.7490855380893,819.7490855380893,0.0017683319747447968,0.4897532947361469,0.8903737924993038,819.7292652316391,practice,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s014,001,2024-07-22_14h02.28.328,simplestop_skeleton,2022.2.2,59.53050165985886,
None,None,0,0,0,0,5,0,20,1,,,,,,,,,,,,,,,,,819.7296808958054,go,squareblack.png,right,0.4,819.7490855380893,819.7490855380893,820.245400775224,820.245400775224,820.262470446527,820.6460592672229,821.1617399342358,821.2450397834182,822.2475688494742,822.2643815688789,right,1,0.5501821488142014,822.2643815688789,822.2643815688789,,,0.001581929624080658,0.49022603780031204,0.8905351758003235,822.748982295394,practice,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s014,001,2024-07-22_14h02.28.328,simplestop_skeleton,2022.2.2,59.53050165985886,
$currentCorrectResponse,$currentGoStim,0,0,0,0,5,1,21,0,,,,,,,,,,,,,,,,,822.7494013756514,stop,circleblack.png,left,0.4,822.7688898928463,822.7688898928463,823.2652864418924,823.2652864418924,823.281871188432,823.6656754240394,824.1648882627487,824.265213534236,825.2676011435688,825.2843020893633,left,1,0.5095297954976559,825.2843020893633,825.2843020893633,825.7890458069742,825.7890458069742,0.0017775669693946838,0.4900491014122963,0.8904938213527203,825.7689928598702,practice,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s014,001,2024-07-22_14h02.28.328,simplestop_skeleton,2022.2.2,59.53050165985886,
None,None,0,0,0,0,5,2,22,1,,,,,,,,,,,,,,,,,825.7694143876433,go,circleblack.png,left,0.35,825.7890458069742,825.7890458069742,826.2854803726077,826.2854803726077,826.3021162934601,826.6361117735505,827.1516912356019,827.2851660512388,828.2880641445518,828.3042385876179,left,1,0.501274935901165,828.3042385876179,828.3042385876179,828.8088864795864,828.8088864795864,0.0013863854110240936,0.4900699108839035,0.8401713892817497,828.7889949642122,practice,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s014,001,2024-07-22_14h02.28.328,simplestop_skeleton,2022.2.2,59.53050165985886,
None,None,0,0,0,0,5,3,23,3,,,,,,,,,,,,,,,,,828.7894131615758,go,squareblack.png,right,0.35,828.8088864795864,828.8088864795864,829.3055071793497,829.3055071793497,829.3219995610416,829.6558407209814,830.1564066149294,830.3050190508366,831.3074916414917,831.3242088407278,right,1,0.5535961091518402,831.3242088407278,831.3242088407278,831.8269577398896,831.8269577398896,0.0017203353345394135,0.4901006184518337,0.8406283147633076,831.8090263605118,practice,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s014,001,2024-07-22_14h02.28.328,simplestop_skeleton,2022.2.2,59.53050165985886,
,,0,0,0,0,,,,,,,,,,,,,"[{'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'stop'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'stop'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'stop'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'stop'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,831.8269577398896,831.8269577398896,return,12.620274361222982,,,,,,,,,,,,,,,,,,,,,,,,,s014,001,2024-07-22_14h02.28.328,simplestop_skeleton,2022.2.2,59.53050165985886,
None,None,,,,,,,,,0,0,0,0,0,0,0,1,,,,,,,,,861.4579498879611,go,circleblack.png,left,0.35,,,,,,,,,,,,,,,,,,0.002945944666862488,0.49046066403388977,,863.9621598832309,test,1,,,,,844.4721944481134,844.4721944481134,861.4776734299958,861.974777944386,861.974777944386,861.9917023144662,862.3251780420542,862.8262981399894,862.9761525131762,863.9815709553659,left,1,0.4343121685087681,0.35,,,,,,,,,,,s014,001,2024-07-22_14h02.28.328,simplestop_skeleton,2022.2.2,59.53050165985886,
$currentCorrectResponse,$currentGoStim,,,,,,,,,0,0,0,0,0,1,1,0,,,,,,,,,863.9627169668674,go,squareblack.png,right,0.35,,,,,,,,,,,,,,,,,,0.00257834792137146,0.4887010231614113,,866.4645090736449,test,1,,,,,,,863.9815709553659,864.4775180593133,864.4775180593133,864.4942083097994,864.8278598003089,865.3271563276649,865.4773077480495,866.4838007986546,right,1,0.5957294814288616,0.35,,,,,,,,,,,s014,001,2024-07-22_14h02.28.328,simplestop_skeleton,2022.2.2,59.53050165985886,
None,None,,,,,,,,,0,0,0,0,0,2,2,2,,,,,,,,,866.4649601764977,go,circleblack.png,left,0.35,,,,,,,,,,,,,,,,,,0.0018459782004356384,0.4897349998354912,,868.9670717008412,test,1,,,,,,,866.4838007986546,866.9805605374277,866.9805605374277,866.9971635490656,867.3306111767888,867.8298523947597,867.9800795279443,868.9861641936004,left,1,0.4841928035020828,0.35,,,,,,,,,,,s014,001,2024-07-22_14h02.28.328,simplestop_skeleton,2022.2.2,59.53050165985886,
None,None,,,,,,,,,0,0,0,0,0,3,3,3,,,,,,,,,868.9675100035965,go,squareblack.png,right,0.35,,,,,,,,,,,,,,,,,,0.0017322041094303131,0.4895329028367996,,871.470116596669,test,1,,,,,,,868.9861641936004,869.4833333604038,869.4833333604038,869.5000759027898,869.8335309401155,870.332682248205,870.4827734678984,871.4891320429742,right,1,0.5914052464067936,0.35,,,,,,,,,,,s014,001,2024-07-22_14h02.28.328,simplestop_skeleton,2022.2.2,59.53050165985886,
None,None,,,,,,,,,0,0,0,0,1,0,4,2,,,,,,,,,871.4705620780587,go,squareblack.png,right,0.35,,,,,,,,,,,,,,,,,,0.0014006569981575012,0.48948609456419945,,873.9729683846235,test,1,,,,,,,871.4891320429742,871.9858817905188,871.9858817905188,872.0027574710548,872.3363627381623,872.8354229480028,872.9854509830475,873.9919035881758,right,1,0.5186332575976849,0.35,,,,,,,,,,,s014,001,2024-07-22_14h02.28.328,simplestop_skeleton,2022.2.2,59.53050165985886,
