corrGoResp,shape,practiceBlocks.thisRepN,practiceBlocks.thisTrialN,practiceBlocks.thisN,practiceBlocks.thisIndex,practiceTrials.thisRepN,practiceTrials.thisTrialN,practiceTrials.thisN,practiceTrials.thisIndex,stopBlocks.thisRepN,stopBlocks.thisTrialN,stopBlocks.thisN,stopBlocks.thisIndex,testTrials.thisRepN,testTrials.thisTrialN,testTrials.thisN,testTrials.thisIndex,stopPracTrialList,Test Block: 1,welcome.started,start_exp.started,start_exp.keys,start_exp.rt,instrStopText.started,start_prac.started,StartTrialTimeStamp,trialType,goStim,correctResponse,ssd,fixation.started,rules.started,goStim.started,goResp.started,fixation.stopped,stopSignal.started,stopSignal.stopped,goStim.stopped,goResp.stopped,rules.stopped,goResp.keys,goResp.corr,text.started,rules_2.started,fixationOnset,goStimOnset,stopSignalOnset,EndTrialTimeStamp,Phase,Block,goResp.rt,text.stopped,rules_2.stopped,text_5.started,key_resp_3.started,key_resp_3.keys,key_resp_3.rt,key_resp.started,testText.started,test_fixation.started,goStim_test.started,goResp_test.started,test_fixation.stopped,stopSignal_test.started,stopSignal_test.stopped,goStim_test.stopped,goResp_test.stopped,goResp_test.keys,goResp_test.corr,goResp_test.rt,EndingSSD,text_6.started,key_resp_4.started,key_resp_4.keys,key_resp_4.rt,Test Block: 2,Test Block: 3,ending_text.started,end_resp.started,end_resp.keys,end_resp.rt,participant,session,date,expName,psychopyVersion,frameRate,
None,None,,,,,,,,,0,0,0,0,1,2,6,3,,,,,,,,,579.4287662692368,go,squareblack.png,right,0.3,,,,,,,,,,,,,,,0.001615721732378006,0.49192576855421066,,581.9313772507012,test,1,,,,,,,,,,579.4596098177135,579.9462931938469,579.9462931938469,579.9629596658051,580.2448301278055,580.7453124001622,580.9461217746139,581.9496644251049,right,1,0.5490672886371613,0.3,,,,,,,,,,,s024,001,2024-08-05_09h20.22.529,simplestop_skeleton,2022.2.2,60.14871620739568,
None,None,,,,,,,,,0,0,0,0,1,3,7,2,,,,,,,,,581.9319810904562,go,circleblack.png,left,0.3,,,,,,,,,,,,,,,0.0018310397863388062,0.4889114648103714,,584.4338677637279,test,1,,,,,,,,,,581.9496644251049,582.4471808746457,582.4471808746457,582.4638545513153,582.7473963089287,583.2482017911971,583.4484017714858,584.4507121667266,left,1,0.5066705495119095,0.3,,,,,,,,,,,s024,001,2024-08-05_09h20.22.529,simplestop_skeleton,2022.2.2,60.14871620739568,
None,None,,,,,,,,,0,0,0,0,2,0,8,1,,,,,,,,,584.4343000613153,stop,circleblack.png,left,0.3,,,,,,,,,,,,,,,0.001244913786649704,0.4916095398366451,0.7902357205748558,586.9371889978647,test,1,,,,,,,,,,584.4507121667266,584.9518957361579,584.9518957361579,584.9518957361579,585.2504719346762,585.7507650256157,585.9510858282447,586.9552420079708,None,0,,0.35,,,,,,,,,,,s024,001,2024-08-05_09h20.22.529,simplestop_skeleton,2022.2.2,60.14871620739568,
None,None,,,,,,,,,0,0,0,0,2,1,9,3,,,,,,,,,586.9377763308585,go,circleblack.png,left,0.35,,,,,,,,,,,,,,,0.0013106577098369598,0.4888891950249672,,589.4395697638392,test,1,,,,,,,,,,586.9552420079708,587.4528325460851,587.4528325460851,587.4693276174366,587.8031582832336,588.303762756288,588.4539450779557,589.4705358073115,left,1,0.3476841636002064,0.35,,,,,,,,,,,s024,001,2024-08-05_09h20.22.529,simplestop_skeleton,2022.2.2,60.14871620739568,
None,None,,,,,,,,,0,0,0,0,2,2,10,3,,,,,,,,,589.4400220662355,go,circleblack.png,left,0.35,,,,,,,,,,,,,,,0.0013109967112541199,0.4911750555038452,,591.942521199584,test,1,,,,,,,,,,589.4705358073115,589.9573627747595,589.9573627747595,589.9740287438035,590.3060595057905,590.8063707388937,590.956622812897,591.9652005247772,left,1,0.28683803230524063,0.35,,,,,,,,,,,s024,001,2024-08-05_09h20.22.529,simplestop_skeleton,2022.2.2,60.14871620739568,
None,None,,,,,,,,,0,0,0,0,2,3,11,2,,,,,,,,,591.9429752863944,go,squareblack.png,right,0.35,,,,,,,,,,,,,,,0.00711122527718544,0.48888353630900383,,594.4449056722224,test,1,,,,,,,,,,591.9652005247772,592.4583053179085,592.4583053179085,592.4748233668506,592.8086419515312,593.3096317611635,593.4594848975539,594.4617937728763,right,1,0.2670681066811085,0.35,,,,,,,,,,,s024,001,2024-08-05_09h20.22.529,simplestop_skeleton,2022.2.2,60.14871620739568,
$currentCorrectResponse,$currentGoStim,,,,,,,,,0,0,0,0,3,0,12,0,,,,,,,,,594.445340808481,stop,squareblack.png,right,0.35,,,,,,,,,,,,,,,0.0011798962950706482,0.49122529476881027,0.8401827700436115,596.9480842389166,test,1,,,,,,,,,,594.4617937728763,594.962746232748,594.962746232748,594.962746232748,595.311510656029,595.8120743185282,595.9621292427182,596.9681158699095,right,1,0.2579730898141861,0.3,,,,,,,,,,,s024,001,2024-08-05_09h20.22.529,simplestop_skeleton,2022.2.2,60.14871620739568,
None,None,,,,,,,,,0,0,0,0,3,1,13,1,,,,,,,,,596.9485299997032,stop,squareblack.png,right,0.3,,,,,,,,,,,,,,,0.0019249580800533295,0.4863932430744171,0.786759939044714,599.450609665364,test,1,,,,,,,,,,596.9681158699095,597.4636821299791,597.4636821299791,597.4804545529187,597.7640235759318,598.2649841867387,598.4650072976947,599.4670868702233,right,1,0.3660091795027256,0.25,,,,,,,,,,,s024,001,2024-08-05_09h20.22.529,simplestop_skeleton,2022.2.2,60.14871620739568,
None,None,,,,,,,,,0,0,0,0,3,2,14,1,,,,,,,,,599.4510512501001,go,squareblack.png,right,0.25,,,,,,,,,,,,,,,0.0011548995971679688,0.4898291081190109,,601.9536540135741,test,1,,,,,,,,,,599.4670868702233,599.9667067490518,599.9667067490518,599.9667067490518,600.2169896177948,600.7173537425697,600.9675227217376,601.9777074940503,right,1,0.4793727211654186,0.25,,,,,,,,,,,s024,001,2024-08-05_09h20.22.529,simplestop_skeleton,2022.2.2,60.14871620739568,
None,None,,,,,,,,,0,0,0,0,3,3,15,2,,,,,,,,,601.9540979973972,go,circleblack.png,left,0.25,,,,,,,,,,,,,,,0.008458591997623444,0.4888601526618004,,604.456077888608,test,1,,,,,,,,,,601.9777074940503,602.4691968671978,602.4691968671978,602.4860302731395,602.7195137366652,603.2201998569071,603.4704549312592,604.4732136428356,left,1,0.564838495105505,0.25,,,,,,,,,,,s024,001,2024-08-05_09h20.22.529,simplestop_skeleton,2022.2.2,60.14871620739568,
$currentCorrectResponse,$currentGoStim,,,,,,,,,0,0,0,0,4,0,16,0,,,,,,,,,604.4565366655588,go,squareblack.png,right,0.25,,,,,,,,,,,,,,,0.0016263686120510101,0.49082818627357483,,606.9591196216643,test,1,,,,,,,,,,604.4732136428356,604.9738938733935,604.9738938733935,604.9738938733935,605.224271774292,605.7396280579269,605.973145082593,606.9765876829624,right,1,0.6248452588915825,0.25,,,,,,,,,,,s024,001,2024-08-05_09h20.22.529,simplestop_skeleton,2022.2.2,60.14871620739568,
None,None,,,,,,,,,0,0,0,0,4,1,17,3,,,,,,,,,606.9595773890615,go,squareblack.png,right,0.25,,,,,,,,,,,,,,,0.0012346990406513214,0.48898402228951454,,609.4616631940007,test,1,,,,,,,,,,606.9765876829624,607.4748874418437,607.4748874418437,607.4914552383125,607.7250311262906,608.2281188555062,608.4777661859989,609.4838409088552,right,1,0.4829736538231373,0.25,,,,,,,,,,,s024,001,2024-08-05_09h20.22.529,simplestop_skeleton,2022.2.2,60.14871620739568,
$currentCorrectResponse,$currentGoStim,,,,,,,,,0,0,0,0,4,2,18,0,,,,,,,,,609.4621185772121,go,circleblack.png,left,0.25,,,,,,,,,,,,,,,0.007359225302934647,0.4896407909691334,,611.9663833379745,test,1,,,,,,,,,,609.4838409088552,609.9800662137568,609.9800662137568,609.9958496056497,610.2297110930085,610.7450306452811,610.9954147450626,611.9870156869292,left,1,0.3671647049486637,0.25,,,,,,,,,,,s024,001,2024-08-05_09h20.22.529,simplestop_skeleton,2022.2.2,60.14871620739568,
None,None,,,,,,,,,0,0,0,0,4,3,19,1,,,,,,,,,611.9668331444263,go,circleblack.png,left,0.25,,,,,,,,,,,,,,,0.002154037356376648,0.4866665303707123,,614.4672170132399,test,1,,,,,,,,,,611.9870156869292,612.4802738837898,612.4802738837898,612.4969225749373,612.7306641303003,613.2312665879726,613.4825512468815,614.4845315851271,left,1,0.3234541565179825,0.25,,,,,,,,,,,s024,001,2024-08-05_09h20.22.529,simplestop_skeleton,2022.2.2,60.14871620739568,
None,None,,,,,,,,,0,0,0,0,5,0,20,1,,,,,,,,,614.467665232718,go,squareblack.png,right,0.25,,,,,,,,,,,,,,,0.0016516856849193573,0.48941629007458687,,616.9713310822845,test,1,,,,,,,,,,614.4845315851271,614.9830057360232,614.9830057360232,614.999727346003,615.2345477715135,615.7340296879411,615.9841705709696,616.9899368919432,right,1,0.46924807503819466,0.25,,,,,,,,,,,s024,001,2024-08-05_09h20.22.529,simplestop_skeleton,2022.2.2,60.14871620739568,
None,None,,,,,,,,,0,0,0,0,5,1,21,3,,,,,,,,,616.9717893786728,stop,circleblack.png,left,0.25,,,,,,,,,,,,,,,0.0023625902831554413,0.4879503473639488,0.7380493804812431,619.4725729972124,test,1,,,,,,,,,,616.9899368919432,617.4861125089228,617.4861125089228,617.5028132013977,617.7362265847623,618.2366338558495,618.4884849861264,619.4892858974636,None,0,,0.3,,,,,,,,,,,s024,001,2024-08-05_09h20.22.529,simplestop_skeleton,2022.2.2,60.14871620739568,
None,None,,,,,,,,,0,0,0,0,5,2,22,1,,,,,,,,,619.4730236716568,go,circleblack.png,left,0.3,,,,,,,,,,,,,,,0.0012311562895774841,0.4895930141210556,,621.9776148311794,test,1,,,,,,,,,,619.4892858974636,619.9885386154056,619.9885386154056,619.9885386154056,620.2890359722078,620.7897247336805,620.9898441322148,621.9970245249569,left,1,0.2644828259944916,0.3,,,,,,,,,,,s024,001,2024-08-05_09h20.22.529,simplestop_skeleton,2022.2.2,60.14871620739568,
None,None,,,,,,,,,0,0,0,0,5,3,23,2,,,,,,,,,621.9780576564372,stop,circleblack.png,left,0.3,,,,,,,,,,,,,,,0.0015644505620002747,0.4850076995790005,0.7853132337331772,624.4786114953458,test,1,,,,,,,,,,621.9970245249569,622.491528082639,622.491528082639,622.5083338133991,622.7917285747826,623.2922572679818,623.4924201257527,624.5012337453663,right,0,0.32673652097582817,0.25,,,,,,,,,,,s024,001,2024-08-05_09h20.22.529,simplestop_skeleton,2022.2.2,60.14871620739568,
$currentCorrectResponse,$currentGoStim,,,,,,,,,0,0,0,0,6,0,24,0,,,,,,,,,624.4790783636272,stop,squareblack.png,right,0.25,,,,,,,,,,,,,,,0.007180210202932358,0.48852613940835,0.7388440519571304,626.9812708050013,test,1,,,,,,,,,,624.5012337453663,624.9940464757383,624.9940464757383,625.0108131058514,625.2443709112704,625.7450703456998,625.9953277818859,626.9994312152267,right,1,0.43283848837018013,0.2,,,,,,,,,,,s024,001,2024-08-05_09h20.22.529,simplestop_skeleton,2022.2.2,60.14871620739568,
$currentCorrectResponse,$currentGoStim,,,,,,,,,0,0,0,0,6,1,25,0,,,,,,,,,626.9817200899124,go,circleblack.png,left,0.2,,,,,,,,,,,,,,,0.0018730759620666504,0.48917726054787636,,629.4838886633515,test,1,,,,,,,,,,626.9994312152267,627.4970475174487,627.4970475174487,627.5136920586228,627.6973724812269,628.1976344920695,628.4979679323733,629.5022242106497,left,1,0.31937478482723236,0.2,,,,,,,,,,,s024,001,2024-08-05_09h20.22.529,simplestop_skeleton,2022.2.2,60.14871620739568,
$currentCorrectResponse,$currentGoStim,,,,,,,,,0,0,0,0,6,2,26,0,,,,,,,,,629.4843406118453,stop,squareblack.png,right,0.2,,,,,,,,,,,,,,,0.001739010214805603,0.4889679364860058,0.6891520395874977,631.986535385251,test,1,,,,,,,,,,629.5022242106497,629.9996152147651,629.9996152147651,630.0163387358189,630.1998882479966,630.701040148735,631.0009383969009,632.003860052675,left,0,0.3053033724427223,0.15,,,,,,,,,,,s024,001,2024-08-05_09h20.22.529,simplestop_skeleton,2022.2.2,60.14871620739568,
None,None,,,,,,,,,0,0,0,0,6,3,27,1,,,,,,,,,631.9869772195816,go,circleblack.png,left,0.15,,,,,,,,,,,,,,,0.0017554871737957,0.4896244890987873,,634.4912603422999,test,1,,,,,,,,,,632.003860052675,632.5024829991162,632.5024829991162,632.5192204713821,632.652739584446,633.1531415134668,633.5035248585045,634.5127174369991,left,1,0.3594558350741863,0.15,,,,,,,,,,,s024,001,2024-08-05_09h20.22.529,simplestop_skeleton,2022.2.2,60.14871620739568,
$currentCorrectResponse,$currentGoStim,,,,,,,,,0,0,0,0,7,0,28,0,,,,,,,,,634.4917265474796,go,circleblack.png,left,0.15,,,,,,,,,,,,,,,0.0020327940583229065,0.48558933287858963,,636.9920637272298,test,1,,,,,,,,,,634.5127174369991,635.0054938308895,635.0054938308895,635.0218594819307,635.155234169215,635.6558821573853,636.0075539536774,637.0086707249284,left,1,0.482240654528141,0.15,,,,,,,,,,,s024,001,2024-08-05_09h20.22.529,simplestop_skeleton,2022.2.2,60.14871620739568,
None,None,,,,,,,,,0,0,0,0,7,1,29,3,,,,,,,,,636.9925176165998,stop,circleblack.png,left,0.15,,,,,,,,,,,,,,,0.0012113451957702637,0.48978669568896294,0.6416598185896873,639.4958622045815,test,1,,,,,,,,,,637.0086707249284,637.5079861134291,637.5079861134291,637.5079861134291,637.6590740382671,638.1589491441846,638.508987236768,639.5161160044372,None,0,,0.2,,,,,,,,,,,s024,001,2024-08-05_09h20.22.529,simplestop_skeleton,2022.2.2,60.14871620739568,
None,None,,,,,,,,,0,0,0,0,7,2,30,2,,,,,,,,,639.4963150881231,stop,circleblack.png,left,0.2,,,,,,,,,,,,,,,0.001531653106212616,0.4880439303815365,0.688166905194521,641.9974982179701,test,1,,,,,,,,,,639.5161160044372,640.0108976215124,640.0108976215124,640.0275183171034,640.2108221165836,640.7114360593259,641.011838529259,642.0194441340864,None,0,,0.25,,,,,,,,,,,s024,001,2024-08-05_09h20.22.529,simplestop_skeleton,2022.2.2,60.14871620739568,
None,None,,,,,,,,,0,0,0,0,7,3,31,2,,,,,,,,,641.9979499988258,go,squareblack.png,right,0.25,,,,,,,,,,,,,,,0.006904639303684235,0.48930687457323074,,644.5010437890887,test,1,,,,,,,,,,642.0194441340864,642.5134822279215,642.5134822279215,642.5304280295968,642.7650521099567,643.2644114382565,643.5145811997354,644.5205836258829,right,1,0.4296559952199459,0.25,,,,,,,,,,,s024,001,2024-08-05_09h20.22.529,simplestop_skeleton,2022.2.2,60.14871620739568,
$currentCorrectResponse,$currentGoStim,,,,,,,,,0,0,0,0,8,0,32,0,,,,,,,,,644.5015137754381,go,squareblack.png,right,0.25,,,,,,,,,,,,,,,0.0024556145071983337,0.48776908963918686,,647.0031376853585,test,1,,,,,,,,,,644.5205836258829,645.0165431909263,645.0165431909263,645.0331277437508,645.2665005996823,645.7669966965914,646.0173425376415,647.0206802599132,right,1,0.6434694677591324,0.25,,,,,,,,,,,s024,001,2024-08-05_09h20.22.529,simplestop_skeleton,2022.2.2,60.14871620739568,
None,None,,,,,,,,,0,0,0,0,8,1,33,3,,,,,,,,,647.0035882368684,go,squareblack.png,right,0.25,,,,,,,,,,,,,,,0.0012743733823299408,0.48907072097063065,,649.5055865943432,test,1,,,,,,,,,,647.0206802599132,647.5189281776547,647.5189281776547,647.5356941372156,647.7693452350795,648.269886855036,648.5202570818365,649.5223972760141,right,1,0.3415292948484421,0.25,,,,,,,,,,,s024,001,2024-08-05_09h20.22.529,simplestop_skeleton,2022.2.2,60.14871620739568,
None,None,,,,,,,,,0,0,0,0,8,2,34,1,,,,,,,,,649.506019603461,go,squareblack.png,right,0.25,,,,,,,,,,,,,,,0.001221533864736557,0.49161868169903755,,652.0087553039193,test,1,,,,,,,,,,649.5223972760141,650.0236444324255,650.0236444324255,650.0236444324255,650.2721116319299,650.7725110501051,651.0228395313025,652.0327002257109,right,1,0.28863609582185745,0.25,,,,,,,,,,,s024,001,2024-08-05_09h20.22.529,simplestop_skeleton,2022.2.2,60.14871620739568,
None,None,,,,,,,,,0,0,0,0,8,3,35,2,,,,,,,,,652.0092116035521,go,circleblack.png,left,0.25,,,,,,,,,,,,,,,0.00816287100315094,0.48892097920179367,,654.5112671107054,test,1,,,,,,,,,,652.0327002257109,652.5244906619191,652.5244906619191,652.5412729158998,652.774873342365,653.276132337749,653.5273826755583,654.5279376097023,left,1,0.3505183085799217,0.25,,,,,,,,,,,s024,001,2024-08-05_09h20.22.529,simplestop_skeleton,2022.2.2,60.14871620739568,
None,None,,,,,,,,,0,0,0,0,9,0,36,3,,,,,,,,,654.5117174386978,stop,circleblack.png,left,0.25,,,,,,,,,,,,,,,0.0012224279344081879,0.4896611422300339,0.7407553717494011,657.0151277147233,test,1,,,,,,,,,,654.5279376097023,655.0272744223475,655.0272744223475,655.0272744223475,655.2785382904112,655.7783244214952,656.0284420140088,657.0335750803351,right,0,0.5243419334292412,0.2,,,,,,,,,,,s024,001,2024-08-05_09h20.22.529,simplestop_skeleton,2022.2.2,60.14871620739568,
None,None,,,,,,,,,0,0,0,0,9,1,37,1,,,,,,,,,657.0155856907368,stop,squareblack.png,right,0.2,,,,,,,,,,,,,,,0.002034321427345276,0.4881308823823929,0.6882099509239197,659.5168768689036,test,1,,,,,,,,,,657.0335750803351,657.5301818810403,657.5301818810403,657.5468493551016,657.7301608547568,658.2307833209634,658.5310583151877,659.5341797396541,right,1,0.3453988842666149,0.15,,,,,,,,,,,s024,001,2024-08-05_09h20.22.529,simplestop_skeleton,2022.2.2,60.14871620739568,
None,None,,,,,,,,,0,0,0,0,9,2,38,1,,,,,,,,,659.5173288434744,stop,circleblack.png,left,0.15,,,,,,,,,,,,,,,0.0017162933945655823,0.4896273612976074,0.6397355310618877,662.0205595046282,test,1,,,,,,,,,,659.5341797396541,660.032817158848,660.032817158848,660.049390103668,660.1829308830202,660.6836163662374,661.0340626202524,662.0381472744048,None,0,,0.2,,,,,,,,,,,s024,001,2024-08-05_09h20.22.529,simplestop_skeleton,2022.2.2,60.14871620739568,
$currentCorrectResponse,$currentGoStim,,,,,,,,,0,0,0,0,9,3,39,0,,,,,,,,,662.0210299193859,go,squareblack.png,right,0.2,,,,,,,,,,,,,,,0.0016688592731952667,0.48867252469062805,,664.5224561244249,test,1,,,,,,,,,,662.0381472744048,662.5357491485775,662.5357491485775,662.5524542853236,662.7359395362437,663.236319757998,663.5365418568254,664.5409944392741,right,1,0.3245745748281479,0.2,,,,,,,,,,,s024,001,2024-08-05_09h20.22.529,simplestop_skeleton,2022.2.2,60.14871620739568,
None,None,,,,,,,,,0,0,0,0,10,0,40,2,,,,,,,,,664.5228960029781,go,circleblack.png,left,0.2,,,,,,,,,,,,,,,0.001837950199842453,0.4891394078731537,,667.0249131470919,test,1,,,,,,,,,,664.5409944392741,665.038305785507,665.038305785507,665.0549590401351,665.2385392226279,665.7396711744368,666.039503339678,667.0418458357453,left,1,0.30169089511036873,0.2,,,,,,,,,,,s024,001,2024-08-05_09h20.22.529,simplestop_skeleton,2022.2.2,60.14871620739568,
None,None,,,,,,,,,0,0,0,0,10,1,41,2,,,,,,,,,667.025383811444,go,circleblack.png,left,0.2,,,,,,,,,,,,,,,0.0012362189590930939,0.49080610647797585,,669.5299048684537,test,1,,,,,,,,,,667.0418458357453,667.5419462621212,667.5419462621212,667.5419462621212,667.7431554198265,668.2585974298418,668.542069748044,669.5511047132313,left,1,0.4378652907907963,0.2,,,,,,,,,,,s024,001,2024-08-05_09h20.22.529,simplestop_skeleton,2022.2.2,60.14871620739568,
None,None,,,,,,,,,0,0,0,0,10,2,42,3,,,,,,,,,669.5303868316114,go,squareblack.png,right,0.2,,,,,,,,,,,,,,,0.0025092139840126038,0.48668112978339195,,672.0304171778262,test,1,,,,,,,,,,669.5511047132313,670.043823748827,670.043823748827,670.0604412034154,670.2439842410386,670.745340552181,671.0450173728168,672.0472276881337,right,1,0.27991416677832603,0.2,,,,,,,,,,,s024,001,2024-08-05_09h20.22.529,simplestop_skeleton,2022.2.2,60.14871620739568,
None,None,,,,,,,,,0,0,0,0,10,3,43,1,,,,,,,,,672.0308658629656,go,squareblack.png,right,0.2,,,,,,,,,,,,,,,0.0011629872024059296,0.489531222730875,,674.5342436656356,test,1,,,,,,,,,,672.0472276881337,672.546770401299,672.546770401299,672.546770401299,672.7480575963855,673.2474789060652,673.5477381199598,674.5559930093586,right,1,0.44712667167186737,0.2,,,,,,,,,,,s024,001,2024-08-05_09h20.22.529,simplestop_skeleton,2022.2.2,60.14871620739568,
None,None,,,,,,,,,0,0,0,0,11,0,44,2,,,,,,,,,674.5346989184618,go,circleblack.png,left,0.2,,,,,,,,,,,,,,,0.003179013729095459,0.4880755953490734,,677.0382770188153,test,1,,,,,,,,,,674.5559930093586,675.0494176596403,675.0494176596403,675.0662706382573,675.249555002898,675.7500079870224,676.0504436865449,677.0551236793399,left,1,0.46277450397610664,0.2,,,,,,,,,,,s024,001,2024-08-05_09h20.22.529,simplestop_skeleton,2022.2.2,60.14871620739568,
None,None,,,,,,,,,0,0,0,0,11,1,45,3,,,,,,,,,677.0387385375798,go,circleblack.png,left,0.2,,,,,,,,,,,,,,,0.001360967755317688,0.48754334077239037,,679.5395799614489,test,1,,,,,,,,,,677.0551236793399,677.5520384646952,677.5520384646952,677.5687253512442,677.7523375861347,678.2530275769532,678.5532586760819,679.5578457266092,left,1,0.3568486012518406,0.2,,,,,,,,,,,s024,001,2024-08-05_09h20.22.529,simplestop_skeleton,2022.2.2,60.14871620739568,
$currentCorrectResponse,$currentGoStim,,,,,,,,,0,0,0,0,11,2,46,0,,,,,,,,,679.5400397405028,stop,squareblack.png,right,0.2,,,,,,,,,,,,,,,0.00172337144613266,0.48832938075065613,0.688613522797823,682.0420885458589,test,1,,,,,,,,,,679.5578457266092,680.0549922063947,680.0549922063947,680.0717030763626,680.2553482912481,680.7555488608778,681.0559114255011,682.0596742779016,right,1,0.32059043645858765,0.15,,,,,,,,,,,s024,001,2024-08-05_09h20.22.529,simplestop_skeleton,2022.2.2,60.14871620739568,
None,None,,,,,,,,,0,0,0,0,11,3,47,2,,,,,,,,,682.0425418913364,go,squareblack.png,right,0.15,,,,,,,,,,,,,,,0.001170370727777481,0.4886072538793087,,684.5447152592242,test,1,,,,,,,,,,682.0596742779016,682.5576507225633,682.5576507225633,682.5742269717157,682.7077443115413,683.2084272503853,683.5589388683438,684.5729549564421,right,1,0.4878985248506069,0.15,,,,,,,,,,,s024,001,2024-08-05_09h20.22.529,simplestop_skeleton,2022.2.2,60.14871620739568,
,,,,,,,,,,0,0,0,0,,,,,,"[{'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'stop'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'stop'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'stop'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'stop'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'stop'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'stop'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'stop'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'stop'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,684.5729549564421,684.5729549564421,return,31.57184972986579,,,,,,,s024,001,2024-08-05_09h20.22.529,simplestop_skeleton,2022.2.2,60.14871620739568,
$currentCorrectResponse,$currentGoStim,,,,,,,,,1,0,1,0,0,0,0,0,,,,,,,,,716.169499065727,go,squareblack.png,right,0.15,,,,,,,,,,,,,,,0.001823432743549347,0.48304369300603867,,718.6668086126447,test,2,,,,,,,,,,716.1893985308707,716.6802409440279,716.6802409440279,716.6970448344946,716.8304618261755,717.3307999596,717.6820985414088,718.6881410740316,right,1,0.9171432964503765,0.15,,,,,,,,,,,s024,001,2024-08-05_09h20.22.529,simplestop_skeleton,2022.2.2,60.14871620739568,
None,None,,,,,,,,,1,0,1,0,0,1,1,3,,,,,,,,,718.6673669777811,stop,circleblack.png,left,0.15,,,,,,,,,,,,,,,0.004444800317287445,0.4893849417567253,0.6396815963089466,721.1683633029461,test,2,,,,,,,,,,718.6881410740316,719.1830779537559,719.1830779537559,719.1997445039451,719.3331686779857,719.8488033823669,720.1826640404761,721.1851705983281,left,1,0.3272196911275387,0.1,,,,,,,,,,,s024,001,2024-08-05_09h20.22.529,simplestop_skeleton,2022.2.2,60.14871620739568,
