corrGoResp,shape,practiceBlocks.thisRepN,practiceBlocks.thisTrialN,practiceBlocks.thisN,practiceBlocks.thisIndex,practiceTrials.thisRepN,practiceTrials.thisTrialN,practiceTrials.thisN,practiceTrials.thisIndex,stopBlocks.thisRepN,stopBlocks.thisTrialN,stopBlocks.thisN,stopBlocks.thisIndex,testTrials.thisRepN,testTrials.thisTrialN,testTrials.thisN,testTrials.thisIndex,stopPracTrialList,Test Block: 1,welcome.started,start_exp.started,start_exp.keys,start_exp.rt,instrStopText.started,start_prac.started,StartTrialTimeStamp,trialType,goStim,correctResponse,ssd,fixation.started,rules.started,goStim.started,goResp.started,fixation.stopped,stopSignal.started,stopSignal.stopped,goStim.stopped,goResp.stopped,rules.stopped,goResp.keys,goResp.corr,goResp.rt,text.started,rules_2.started,text.stopped,rules_2.stopped,fixationOnset,goStimOnset,stopSignalOnset,EndTrialTimeStamp,Phase,Block,text_5.started,key_resp_3.started,key_resp_3.keys,key_resp.started,testText.started,test_fixation.started,test_fixation.stopped,goStim_test.started,goResp_test.started,stopSignal_test.started,stopSignal_test.stopped,goStim_test.stopped,goResp_test.stopped,goResp_test.keys,goResp_test.corr,EndingSSD,goResp_test.rt,text_6.started,key_resp_4.started,key_resp_4.keys,key_resp_4.rt,Test Block: 2,Test Block: 3,ending_text.started,end_resp.started,end_resp.keys,end_resp.rt,participant,session,date,expName,psychopyVersion,frameRate,
None,None,,,,,,,,,2,0,2,0,1,2,6,3,,,,,,,,,1045.9913820140064,stop,circleblack.png,left,0.3,,,,,,,,,,,,,,,,,,0.001404639333486557,0.48957857489585876,0.7901002243161201,1048.4935680665076,test,3,,,,,,1046.010182198137,1046.5235461778939,1046.5068131536245,1046.5068131536245,1046.807430986315,1047.3063395395875,1047.5078873634338,1048.5127158500254,left,1,0.25,0.47844192013144493,,,,,,,,,,,s10,001,2024-07-18_15h53.03.879,simplestop_skeleton,2022.2.2,60.00763811535808,
$currentCorrectResponse,$currentGoStim,,,,,,,,,2,0,2,0,1,3,7,0,,,,,,,,,1048.4939891248941,go,squareblack.png,right,0.25,,,,,,,,,,,,,,,,,,0.0016789734363555908,0.4898637793958187,,1050.9966945163906,test,3,,,,,,1048.5127158500254,1049.0267011262476,1049.0095441229641,1049.0095441229641,1049.2599758654833,1049.76044549793,1050.0098800994456,1051.0159826092422,right,1,0.25,0.5245158895850182,,,,,,,,,,,s10,001,2024-07-18_15h53.03.879,simplestop_skeleton,2022.2.2,60.00763811535808,
None,None,,,,,,,,,2,0,2,0,2,0,8,1,,,,,,,,,1050.9971205629408,go,circleblack.png,left,0.25,,,,,,,,,,,,,,,,,,0.0019166842103004456,0.48951081931591034,,1053.4991633929312,test,3,,,,,,1051.0159826092422,1051.5291306376457,1051.5126560591161,1051.5126560591161,1051.7626743912697,1052.2631943896413,1052.512807957828,1053.5183276683092,left,1,0.25,0.4959787353873253,,,,,,,,,,,s10,001,2024-07-18_15h53.03.879,simplestop_skeleton,2022.2.2,60.00763811535808,
$currentCorrectResponse,$currentGoStim,,,,,,,,,2,0,2,0,2,1,9,0,,,,,,,,,1053.4996041879058,stop,squareblack.png,right,0.25,,,,,,,,,,,,,,,,,,0.001653481274843216,0.4898424409329891,0.7401421405375004,1056.0019930675626,test,3,,,,,,1053.5183276683092,1054.0316585488617,1054.0151640102267,1054.0151640102267,1054.2654509320855,1054.766111716628,1055.0161022916436,1056.0210290886462,None,0,0.3,,,,,,,,,,,,s10,001,2024-07-18_15h53.03.879,simplestop_skeleton,2022.2.2,60.00763811535808,
None,None,,,,,,,,,2,0,2,0,2,2,10,3,,,,,,,,,1056.0024366006255,go,circleblack.png,left,0.3,,,,,,,,,,,,,,,,,,0.0017317943274974823,0.48963042348623276,,1058.504410803318,test,3,,,,,,1056.0210290886462,1056.5346107296646,1056.5180286690593,1056.5180286690593,1056.818330153823,1057.3192869089544,1057.5182236209512,1058.5238021984696,left,1,0.3,0.551676332950592,,,,,,,,,,,s10,001,2024-07-18_15h53.03.879,simplestop_skeleton,2022.2.2,60.00763811535808,
None,None,,,,,,,,,2,0,2,0,2,3,11,3,,,,,,,,,1058.5048340596259,stop,squareblack.png,right,0.3,,,,,,,,,,,,,,,,,,0.0017330944538116455,0.4900471419095993,0.7902902960777283,1061.0075140073895,test,3,,,,,,1058.5238021984696,1059.0373763293028,1059.0205147527158,1059.0205147527158,1059.3209654726088,1059.8215000331402,1060.021732505411,1061.026926316321,None,0,0.35,,,,,,,,,,,,s10,001,2024-07-18_15h53.03.879,simplestop_skeleton,2022.2.2,60.00763811535808,
None,None,,,,,,,,,2,0,2,0,3,0,12,3,,,,,,,,,1061.0079485960305,stop,circleblack.png,left,0.35,,,,,,,,,,,,,,,,,,0.0018857680261135101,0.4895433448255062,0.8401415459811687,1063.5102901645005,test,3,,,,,,1061.026926316321,1061.5399792678654,1061.523352805525,1061.523352805525,1061.8739154487848,1062.3898104950786,1062.523674543947,1063.5295853316784,left,1,0.3,0.5013097487390041,,,,,,,,,,,s10,001,2024-07-18_15h53.03.879,simplestop_skeleton,2022.2.2,60.00763811535808,
None,None,,,,,,,,,2,0,2,0,3,1,13,3,,,,,,,,,1063.5107172206044,stop,squareblack.png,right,0.3,,,,,,,,,,,,,,,,,,0.0016168467700481415,0.48953938111662865,0.7901443503797054,1066.0128516182303,test,3,,,,,,1063.5295853316784,1064.0428724884987,1064.0263521075249,1064.0263521075249,1064.326541442424,1064.827095951885,1065.0275446474552,1066.0311145074666,None,0,0.35,,,,,,,,,,,,s10,001,2024-07-18_15h53.03.879,simplestop_skeleton,2022.2.2,60.00763811535808,
None,None,,,,,,,,,2,0,2,0,3,2,14,3,,,,,,,,,1066.013295583427,stop,squareblack.png,right,0.35,,,,,,,,,,,,,,,,,,0.0011746659874916077,0.4899068549275398,0.8405085504055023,1068.5159489512444,test,3,,,,,,1066.0311145074666,1066.5457956790924,1066.529140446335,1066.529140446335,1066.8792759515345,1067.3801057897508,1067.529999036342,1068.5352638885379,None,0,0.4,,,,,,,,,,,,s10,001,2024-07-18_15h53.03.879,simplestop_skeleton,2022.2.2,60.00763811535808,
None,None,,,,,,,,,2,0,2,0,3,3,15,2,,,,,,,,,1068.5163826420903,go,circleblack.png,left,0.4,,,,,,,,,,,,,,,,,,0.0018728114664554596,0.4897807314991951,,1071.0182582251728,test,3,,,,,,1068.5352638885379,1069.0484799854457,1069.0317158922553,1069.0317158922553,1069.4322493970394,1069.9336540661752,1070.0320557840168,1071.037561364472,left,1,0.4,0.5054230280220509,,,,,,,,,,,s10,001,2024-07-18_15h53.03.879,simplestop_skeleton,2022.2.2,60.00763811535808,
None,None,,,,,,,,,2,0,2,0,4,0,16,3,,,,,,,,,1071.0187019631267,go,squareblack.png,right,0.4,,,,,,,,,,,,,,,,,,0.0016843713819980621,0.4898361302912235,,1073.5211796201766,test,3,,,,,,1071.037561364472,1071.5513520762324,1071.534658614546,1071.534658614546,1071.9350960850716,1072.43410962075,1072.5349515751004,1073.5404313132167,right,1,0.4,0.522513709962368,,,,,,,,,,,s10,001,2024-07-18_15h53.03.879,simplestop_skeleton,2022.2.2,60.00763811535808,
None,None,,,,,,,,,2,0,2,0,4,1,17,2,,,,,,,,,1073.5216214060783,go,circleblack.png,left,0.4,,,,,,,,,,,,,,,,,,0.0018453411757946014,0.4896206855773926,,1076.0236743986607,test,3,,,,,,1073.5404313132167,1074.0539376996458,1074.0371027849615,1074.0371027849615,1074.43762787804,1074.9369622841477,1075.037689909339,1076.0424843989313,left,1,0.4,0.5177017487585545,,,,,,,,,,,s10,001,2024-07-18_15h53.03.879,simplestop_skeleton,2022.2.2,60.00763811535808,
None,None,,,,,,,,,2,0,2,0,4,2,18,1,,,,,,,,,1076.024117488414,go,circleblack.png,left,0.4,,,,,,,,,,,,,,,,,,0.0012401752173900604,0.4898773245513439,,1078.5268159732223,test,3,,,,,,1076.0424843989313,1076.5565754286945,1076.5399947091937,1076.5399947091937,1076.9403891414404,1077.4395105950534,1077.5406218208373,1078.5457897670567,left,1,0.4,0.5342189408838749,,,,,,,,,,,s10,001,2024-07-18_15h53.03.879,simplestop_skeleton,2022.2.2,60.00763811535808,
None,None,,,,,,,,,2,0,2,0,4,3,19,2,,,,,,,,,1078.5272500030696,go,squareblack.png,right,0.4,,,,,,,,,,,,,,,,,,0.001655925065279007,0.4899634011089802,,1081.0294096395373,test,3,,,,,,1078.5457897670567,1079.0595986619592,1079.0427980199456,1079.0427980199456,1079.4434154853225,1079.9591204710305,1080.0435251928866,1081.048687260598,right,1,0.4,0.557292714715004,,,,,,,,,,,s10,001,2024-07-18_15h53.03.879,simplestop_skeleton,2022.2.2,60.00763811535808,
None,None,,,,,,,,,2,0,2,0,5,0,20,2,,,,,,,,,1081.029837474227,stop,circleblack.png,left,0.4,,,,,,,,,,,,,,,,,,0.001732751727104187,0.489825114607811,0.8906127773225307,1083.5321739576757,test,3,,,,,,1081.048687260598,1081.562247429043,1081.545642927289,1081.545642927289,1081.9461326412857,1082.4463917203248,1082.5462204962969,1083.5515472181141,left,1,0.35,0.4684533216059208,,,,,,,,,,,s10,001,2024-07-18_15h53.03.879,simplestop_skeleton,2022.2.2,60.00763811535808,
None,None,,,,,,,,,2,0,2,0,5,1,21,1,,,,,,,,,1083.5326099656522,go,squareblack.png,right,0.35,,,,,,,,,,,,,,,,,,0.001681596040725708,0.4895804785192013,,1086.03500412032,test,3,,,,,,1083.5515472181141,1084.065204538405,1084.0482062064111,1084.0482062064111,1084.3986193314195,1084.8981242924929,1085.0488935410976,1086.0539361685514,right,1,0.35,0.48571741953492165,,,,,,,,,,,s10,001,2024-07-18_15h53.03.879,simplestop_skeleton,2022.2.2,60.00763811535808,
None,None,,,,,,,,,2,0,2,0,5,2,22,2,,,,,,,,,1086.0354406535625,go,squareblack.png,right,0.35,,,,,,,,,,,,,,,,,,0.0012808740139007568,0.48965031281113625,,1088.5378636829555,test,3,,,,,,1086.0539361685514,1086.5675533413887,1086.5509880296886,1086.5509880296886,1086.901610236615,1087.4172792583704,1087.5513846240938,1088.5568595267832,right,1,0.35,0.5093738287687302,,,,,,,,,,,s10,001,2024-07-18_15h53.03.879,simplestop_skeleton,2022.2.2,60.00763811535808,
None,None,,,,,,,,,2,0,2,0,5,3,23,3,,,,,,,,,1088.5383001863956,go,circleblack.png,left,0.35,,,,,,,,,,,,,,,,,,0.0018295049667358398,0.48987114429473877,,1091.040694642812,test,3,,,,,,1088.5568595267832,1089.0704590789974,1089.0537685491145,1089.0537685491145,1089.4042440243065,1089.9034058488905,1090.0545368492603,1091.0596167817712,left,1,0.35,0.5267339237034321,,,,,,,,,,,s10,001,2024-07-18_15h53.03.879,simplestop_skeleton,2022.2.2,60.00763811535808,
None,None,,,,,,,,,2,0,2,0,6,0,24,1,,,,,,,,,1091.0411208346486,stop,circleblack.png,left,0.35,,,,,,,,,,,,,,,,,,0.0013782121241092682,0.4897686652839184,0.8398294821381569,1093.5432940274477,test,3,,,,,,1091.0596167817712,1091.5733349137008,1091.5567329339683,1091.5567329339683,1091.906940639019,1092.4076645821333,1092.5576772876084,1093.5621891058981,None,0,0.4,,,,,,,,,,,,s10,001,2024-07-18_15h53.03.879,simplestop_skeleton,2022.2.2,60.00763811535808,
None,None,,,,,,,,,2,0,2,0,6,1,25,1,,,,,,,,,1093.5438105203211,stop,squareblack.png,right,0.4,,,,,,,,,,,,,,,,,,0.0015929974615573883,0.489984892308712,0.8903014101088047,1096.0458801873028,test,3,,,,,,1093.5621891058981,1094.0761472694576,1094.0593775846064,1094.0593775846064,1094.460073173046,1094.9775750748813,1095.0600341409445,1096.0651913322508,right,1,0.35,0.5226194225251675,,,,,,,,,,,s10,001,2024-07-18_15h53.03.879,simplestop_skeleton,2022.2.2,60.00763811535808,
None,None,,,,,,,,,2,0,2,0,6,2,26,2,,,,,,,,,1096.0463105253875,go,circleblack.png,left,0.35,,,,,,,,,,,,,,,,,,0.0018096379935741425,0.48993004858493805,,1098.5486444681883,test,3,,,,,,1096.0651913322508,1096.5789328068495,1096.562046226114,1096.562046226114,1096.912339311093,1097.4130463339388,1097.5627744868398,1098.5676712356508,left,1,0.35,0.5925115793943405,,,,,,,,,,,s10,001,2024-07-18_15h53.03.879,simplestop_skeleton,2022.2.2,60.00763811535808,
$currentCorrectResponse,$currentGoStim,,,,,,,,,2,0,2,0,6,3,27,0,,,,,,,,,1098.5490682274103,go,squareblack.png,right,0.35,,,,,,,,,,,,,,,,,,0.0017273277044296265,0.48974989727139473,,1101.0515434928238,test,3,,,,,,1098.5676712356508,1099.081585071981,1099.0648795440793,1099.0648795440793,1099.4155603051186,1099.9145433194935,1100.0652890354395,1101.0705979540944,right,1,0.35,0.5484543517231941,,,,,,,,,,,s10,001,2024-07-18_15h53.03.879,simplestop_skeleton,2022.2.2,60.00763811535808,
$currentCorrectResponse,$currentGoStim,,,,,,,,,2,0,2,0,7,0,28,0,,,,,,,,,1101.0519777312875,go,squareblack.png,right,0.35,,,,,,,,,,,,,,,,,,0.0012641772627830505,0.48988282307982445,,1103.554211243987,test,3,,,,,,1101.0705979540944,1101.5845416635275,1101.567627955228,1101.567627955228,1101.9181335121393,1102.4188157767057,1102.568313241005,1103.573341101408,right,1,0.35,0.5949032343924046,,,,,,,,,,,s10,001,2024-07-18_15h53.03.879,simplestop_skeleton,2022.2.2,60.00763811535808,
None,None,,,,,,,,,2,0,2,0,7,1,29,2,,,,,,,,,1103.5547055006027,go,circleblack.png,left,0.35,,,,,,,,,,,,,,,,,,0.0018091946840286255,0.4899037629365921,,1106.0568978115916,test,3,,,,,,1103.573341101408,1104.0869003869593,1104.0705024152994,1104.0705024152994,1104.4207151569426,1104.9198135845363,1105.070947445929,1106.0760673210025,left,1,0.35,0.5131217464804649,,,,,,,,,,,s10,001,2024-07-18_15h53.03.879,simplestop_skeleton,2022.2.2,60.00763811535808,
None,None,,,,,,,,,2,0,2,0,7,2,30,2,,,,,,,,,1106.0573296248913,go,squareblack.png,right,0.35,,,,,,,,,,,,,,,,,,0.0016769729554653168,0.48991696164011955,,1108.5597677007318,test,3,,,,,,1106.0760673210025,1106.5897952653468,1106.573037467897,1106.573037467897,1106.9233941324055,1107.4226430878043,1107.573788639158,1108.5789601020515,right,1,0.35,0.5236214734613895,,,,,,,,,,,s10,001,2024-07-18_15h53.03.879,simplestop_skeleton,2022.2.2,60.00763811535808,
$currentCorrectResponse,$currentGoStim,,,,,,,,,2,0,2,0,7,3,31,0,,,,,,,,,1108.5602051503956,go,circleblack.png,left,0.35,,,,,,,,,,,,,,,,,,0.0018060803413391113,0.48979052156209946,,1111.0626264698803,test,3,,,,,,1108.5789601020515,1109.0925965458155,1109.0760487094522,1109.0760487094522,1109.4264648966491,1109.9256032966077,1110.0762896984816,1111.0812667012215,left,1,0.35,0.5015307478606701,,,,,,,,,,,s10,001,2024-07-18_15h53.03.879,simplestop_skeleton,2022.2.2,60.00763811535808,
$currentCorrectResponse,$currentGoStim,,,,,,,,,2,0,2,0,8,0,32,0,,,,,,,,,1111.063057012856,go,circleblack.png,left,0.35,,,,,,,,,,,,,,,,,,0.0012435466051101685,0.4899401180446148,,1113.5653648786247,test,3,,,,,,1111.0812667012215,1111.5953570641577,1111.5787408985198,1111.5787408985198,1111.929191891104,1112.4285066910088,1112.579091373831,1113.5844008028507,left,1,0.35,0.5566614344716072,,,,,,,,,,,s10,001,2024-07-18_15h53.03.879,simplestop_skeleton,2022.2.2,60.00763811535808,
None,None,,,,,,,,,2,0,2,0,8,1,33,2,,,,,,,,,1113.5658010430634,go,squareblack.png,right,0.35,,,,,,,,,,,,,,,,,,0.0017130114138126373,0.48977823182940483,,1116.0679771527648,test,3,,,,,,1113.5844008028507,1114.097976617515,1114.0813732556999,1114.0813732556999,1114.4316972717643,1114.932327657938,1115.0816824771464,1116.0866306349635,right,1,0.35,0.5960578955709934,,,,,,,,,,,s10,001,2024-07-18_15h53.03.879,simplestop_skeleton,2022.2.2,60.00763811535808,
None,None,,,,,,,,,2,0,2,0,8,2,34,2,,,,,,,,,1116.0684004426003,stop,squareblack.png,right,0.35,,,,,,,,,,,,,,,,,,0.0011868774890899658,0.48971037194132805,0.8401797823607922,1118.5706506334245,test,3,,,,,,1116.0866306349635,1116.6008412875235,1116.58428446576,1116.58428446576,1116.9344252124429,1117.4351023435593,1117.5852908231318,1118.5900637172163,None,0,0.4,,,,,,,,,,,,s10,001,2024-07-18_15h53.03.879,simplestop_skeleton,2022.2.2,60.00763811535808,
$currentCorrectResponse,$currentGoStim,,,,,,,,,2,0,2,0,8,3,35,0,,,,,,,,,1118.5710743144155,stop,circleblack.png,left,0.4,,,,,,,,,,,,,,,,,,0.0017385371029376984,0.4899045526981354,0.8902157321572304,1121.0736577436328,test,3,,,,,,1118.5900637172163,1119.1034786738455,1119.0866828262806,1119.0866828262806,1119.4873288683593,1119.9871053546667,1120.0872524306178,1121.0936538353562,left,1,0.35,0.4560205489397049,,,,,,,,,,,s10,001,2024-07-18_15h53.03.879,simplestop_skeleton,2022.2.2,60.00763811535808,
None,None,,,,,,,,,2,0,2,0,9,0,36,2,,,,,,,,,1121.0740853846073,stop,squareblack.png,right,0.35,,,,,,,,,,,,,,,,,,0.0016568787395954132,0.4892168194055557,0.8400464802980423,1123.5763402804732,test,3,,,,,,1121.0936538353562,1121.60558918491,1121.5891270078719,1121.5891270078719,1121.9400944709778,1122.4406039565802,1122.5913789346814,1123.5962036885321,None,0,0.4,,,,,,,,,,,,s10,001,2024-07-18_15h53.03.879,simplestop_skeleton,2022.2.2,60.00763811535808,
None,None,,,,,,,,,2,0,2,0,9,1,37,1,,,,,,,,,1123.5767713300884,go,circleblack.png,left,0.4,,,,,,,,,,,,,,,,,,0.0018371418118476868,0.4896851181983948,,1126.0791226923466,test,3,,,,,,1123.5962036885321,1124.1093686260283,1124.092455022037,1124.092455022037,1124.492740187794,1124.993592388928,1125.0943017415702,1126.0980905741453,left,1,0.4,0.624475322663784,,,,,,,,,,,s10,001,2024-07-18_15h53.03.879,simplestop_skeleton,2022.2.2,60.00763811535808,
None,None,,,,,,,,,2,0,2,0,9,2,38,2,,,,,,,,,1126.079551819712,go,squareblack.png,right,0.4,,,,,,,,,,,,,,,,,,0.0017156824469566345,0.4898226112127304,,1128.5821115896106,test,3,,,,,,1126.0980905741453,1126.6119465716183,1126.595673829317,1126.595673829317,1126.9956931099296,1127.4948242753744,1127.59592403844,1128.6009910926223,right,1,0.4,0.5509030893445015,,,,,,,,,,,s10,001,2024-07-18_15h53.03.879,simplestop_skeleton,2022.2.2,60.00763811535808,
None,None,,,,,,,,,2,0,2,0,9,3,39,1,,,,,,,,,1128.5825525447726,go,squareblack.png,right,0.4,,,,,,,,,,,,,,,,,,0.0013899803161621094,0.4901645705103874,,1131.0847646184266,test,3,,,,,,1128.6009910926223,1129.1150149814785,1129.0984847024083,1129.0984847024083,1129.4986117780209,1129.9990205690265,1130.0992309488356,1131.1037305407226,right,1,0.4,0.6429132930934429,,,,,,,,,,,s10,001,2024-07-18_15h53.03.879,simplestop_skeleton,2022.2.2,60.00763811535808,
None,None,,,,,,,,,2,0,2,0,10,0,40,1,,,,,,,,,1131.0851937234402,go,squareblack.png,right,0.4,,,,,,,,,,,,,,,,,,0.001387517899274826,0.48983611911535263,,1133.5874107070267,test,3,,,,,,1131.1037305407226,1131.6177037730813,1131.6009249575436,1131.6009249575436,1132.0012656114995,1132.5004245191813,1132.6017423644662,1133.6068098507822,right,1,0.4,0.5684975683689117,,,,,,,,,,,s10,001,2024-07-18_15h53.03.879,simplestop_skeleton,2022.2.2,60.00763811535808,
None,None,,,,,,,,,2,0,2,0,10,1,41,1,,,,,,,,,1133.5878399796784,go,circleblack.png,left,0.4,,,,,,,,,,,,,,,,,,0.0019370317459106445,0.49009257927536964,,1136.0899842903018,test,3,,,,,,1133.6068098507822,1134.1201062612236,1134.1035818643868,1134.1035818643868,1134.5040658190846,1135.0034436397254,1135.1037920750678,1136.1078995987773,left,1,0.4,0.6072623580694199,,,,,,,,,,,s10,001,2024-07-18_15h53.03.879,simplestop_skeleton,2022.2.2,60.00763811535808,
None,None,,,,,,,,,2,0,2,0,10,2,42,3,,,,,,,,,1136.090412709862,stop,circleblack.png,left,0.4,,,,,,,,,,,,,,,,,,0.0012610815465450287,0.4902985766530037,0.8902559913694859,1138.5928917527199,test,3,,,,,,1136.1078995987773,1136.6229588091373,1136.606612548232,1136.606612548232,1137.0068530254066,1137.5076104961336,1137.607196599245,1138.6115963868797,None,0,0.45,,,,,,,,,,,,s10,001,2024-07-18_15h53.03.879,simplestop_skeleton,2022.2.2,60.00763811535808,
$currentCorrectResponse,$currentGoStim,,,,,,,,,2,0,2,0,10,3,43,0,,,,,,,,,1138.5933218114078,go,circleblack.png,left,0.45,,,,,,,,,,,,,,,,,,0.0012486167252063751,0.48864761739969254,,1141.0956226848066,test,3,,,,,,1138.6115963868797,1139.1264768913388,1139.1077173464,1139.1077173464,1139.559629201889,1140.0602582730353,1140.110150191933,1141.1148864142597,left,1,0.45,0.54516426846385,,,,,,,,,,,s10,001,2024-07-18_15h53.03.879,simplestop_skeleton,2022.2.2,60.00763811535808,
None,None,,,,,,,,,2,0,2,0,11,0,44,3,,,,,,,,,1141.0960524752736,go,squareblack.png,right,0.45,,,,,,,,,,,,,,,,,,0.0016673803329467773,0.4896579422056675,,1143.598922625184,test,3,,,,,,1141.1148864142597,1141.6285096406937,1141.6117212809622,1141.6117212809622,1142.0623754225671,1142.5615524835885,1142.6134799569845,1143.6177331022918,right,1,0.45,0.5904467329382896,,,,,,,,,,,s10,001,2024-07-18_15h53.03.879,simplestop_skeleton,2022.2.2,60.00763811535808,
None,None,,,,,,,,,2,0,2,0,11,1,45,3,,,,,,,,,1143.599353812635,stop,squareblack.png,right,0.45,,,,,,,,,,,,,,,,,,0.0013457722961902618,0.48941661790013313,0.9399243406951427,1146.1012003608048,test,3,,,,,,1143.6177331022918,1144.131568375975,1144.1149717234075,1144.1149717234075,1144.5650396160781,1145.064337324351,1145.1166366785765,1146.1205886304379,right,1,0.4,0.6053491868078709,,,,,,,,,,,s10,001,2024-07-18_15h53.03.879,simplestop_skeleton,2022.2.2,60.00763811535808,
$currentCorrectResponse,$currentGoStim,,,,,,,,,2,0,2,0,11,2,46,0,,,,,,,,,1146.1016272716224,stop,circleblack.png,left,0.4,,,,,,,,,,,,,,,,,,0.0019865520298480988,0.48977258801460266,0.8905576840043068,1148.6043034642935,test,3,,,,,,1146.1205886304379,1146.6339767090976,1146.6174864694476,1146.6174864694476,1147.0177864171565,1147.5182807855308,1147.6186100132763,1148.6228414848447,None,0,0.45,,,,,,,,,,,,s10,001,2024-07-18_15h53.03.879,simplestop_skeleton,2022.2.2,60.00763811535808,
None,None,,,,,,,,,2,0,2,0,11,3,47,1,,,,,,,,,1148.6047420203686,go,circleblack.png,left,0.45,,,,,,,,,,,,,,,,,,0.00132790207862854,0.4897989593446255,,1151.1069062165916,test,3,,,,,,1148.6228414848447,1149.1368012279272,1149.120307829231,1149.120307829231,1149.5706346780062,1150.0697902739048,1150.1197531484067,1151.1224343292415,left,1,0.45,0.6179332248866558,,,,,,,,,,,s10,001,2024-07-18_15h53.03.879,simplestop_skeleton,2022.2.2,60.00763811535808,
,,,,,,,,,,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1151.1224343292415,1151.1224343292415,return,2.24593997374177,,"[{'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'stop'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'stop'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'stop'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'stop'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'stop'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'stop'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'stop'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'stop'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'stop'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'stop'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'stop'}]",,,,,s10,001,2024-07-18_15h53.03.879,simplestop_skeleton,2022.2.2,60.00763811535808,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1153.3914868868887,1153.3914868868887,return,1.8238075003027916,s10,001,2024-07-18_15h53.03.879,simplestop_skeleton,2022.2.2,60.00763811535808,
