corrGoResp,shape,practiceBlocks.thisRepN,practiceBlocks.thisTrialN,practiceBlocks.thisN,practiceBlocks.thisIndex,practiceTrials.thisRepN,practiceTrials.thisTrialN,practiceTrials.thisN,practiceTrials.thisIndex,stopBlocks.thisRepN,stopBlocks.thisTrialN,stopBlocks.thisN,stopBlocks.thisIndex,testTrials.thisRepN,testTrials.thisTrialN,testTrials.thisN,testTrials.thisIndex,stopPracTrialList,Test Block: 1,welcome.started,start_exp.started,start_exp.keys,start_exp.rt,instrStopText.started,start_prac.started,StartTrialTimeStamp,trialType,goStim,correctResponse,ssd,fixation.started,rules.started,goStim.started,goResp.started,fixation.stopped,stopSignal.started,stopSignal.stopped,goStim.stopped,goResp.stopped,rules.stopped,goResp.keys,goResp.corr,text.started,rules_2.started,fixationOnset,goStimOnset,stopSignalOnset,EndTrialTimeStamp,Phase,Block,goResp.rt,text.stopped,rules_2.stopped,text_5.started,key_resp_3.started,key_resp_3.keys,key_resp_3.rt,key_resp.started,testText.started,test_fixation.started,test_fixation.stopped,goStim_test.started,goResp_test.started,stopSignal_test.started,stopSignal_test.stopped,goStim_test.stopped,goResp_test.stopped,goResp_test.keys,goResp_test.corr,goResp_test.rt,EndingSSD,text_6.started,key_resp_4.started,key_resp_4.keys,Test Block: 2,key_resp_4.rt,Test Block: 3,ending_text.started,end_resp.started,end_resp.keys,end_resp.rt,participant,session,date,expName,psychopyVersion,frameRate,
None,None,,,,,,,,,0,0,0,0,10,0,40,3,,,,,,,,,3627.4852029383183,go,circleblack.png,left,0.3,,,,,,,,,,,,,,,0.0014242380857467651,0.48960499092936516,,3629.987691897899,test,1,,,,,,,,,,3627.504308924079,3628.017913915217,3628.0010513029993,3628.0010513029993,3628.301630951464,3628.801856223494,3629.001683730632,3630.006656702608,left,1,0.5848830714821815,0.3,,,,,,,,,,,s013,001,2024-07-24_14h52.17.189,simplestop_skeleton,2022.2.2,59.963618685599975,
None,None,,,,,,,,,0,0,0,0,10,1,41,2,,,,,,,,,3629.988138064742,go,circleblack.png,left,0.3,,,,,,,,,,,,,,,0.0014409497380256653,0.489693321287632,,3632.4909127913415,test,1,,,,,,,,,,3630.006656702608,3630.5205670185387,3630.5036859065294,3630.5036859065294,3630.8042335920036,3631.3047838658094,3631.5050282105803,3632.5146980658174,left,1,0.805278979241848,0.3,,,,,,,,,,,s013,001,2024-07-24_14h52.17.189,simplestop_skeleton,2022.2.2,59.963618685599975,
None,None,,,,,,,,,0,0,0,0,10,2,42,3,,,,,,,,,3632.4913582876325,go,squareblack.png,right,0.3,,,,,,,,,,,,,,,0.007167994976043701,0.48956868425011635,,3634.993509154767,test,1,,,,,,,,,,3632.5146980658174,3633.023172106594,3633.006724011153,3633.006724011153,3633.3070359937847,3633.8074670620263,3634.007658198476,3635.012348778546,right,1,0.7691440209746361,0.3,,,,,,,,,,,s013,001,2024-07-24_14h52.17.189,simplestop_skeleton,2022.2.2,59.963618685599975,
$currentCorrectResponse,$currentGoStim,,,,,,,,,0,0,0,0,10,3,43,0,,,,,,,,,3634.993947684765,stop,squareblack.png,right,0.3,,,,,,,,,,,,,,,0.0013155192136764526,0.48975731804966927,0.7897384837269783,3637.495944354683,test,1,,,,,,,,,,3635.012348778546,3635.5259403176606,3635.509550701827,3635.509550701827,3635.8095572032034,3636.3101150654256,3636.510668184608,3637.514565642923,None,0,,0.35,,,,,,,,,,,s013,001,2024-07-24_14h52.17.189,simplestop_skeleton,2022.2.2,59.963618685599975,
None,None,,,,,,,,,0,0,0,0,11,0,44,2,,,,,,,,,3637.496395599097,go,squareblack.png,right,0.35,,,,,,,,,,,,,,,0.0012566857039928436,0.4898996464908123,,3639.9995459206402,test,1,,,,,,,,,,3637.514565642923,3638.0289670191705,3638.0119482167065,3638.0119482167065,3638.3627679795027,3638.8629635088146,3639.0131956115365,3640.018783867359,right,1,0.9623050130903721,0.35,,,,,,,,,,,s013,001,2024-07-24_14h52.17.189,simplestop_skeleton,2022.2.2,59.963618685599975,
None,None,,,,,,,,,0,0,0,0,11,1,45,2,,,,,,,,,3639.999986741692,go,squareblack.png,right,0.35,,,,,,,,,,,,,,,0.0014502182602882385,0.4887075610458851,,3642.501406852156,test,1,,,,,,,,,,3640.018783867359,3640.5313816703856,3640.5145799927413,3640.5145799927413,3640.8649594709277,3641.3657140284777,3641.5157305710018,3642.520048175007,right,1,0.7988036274909973,0.35,,,,,,,,,,,s013,001,2024-07-24_14h52.17.189,simplestop_skeleton,2022.2.2,59.963618685599975,
$currentCorrectResponse,$currentGoStim,,,,,,,,,0,0,0,0,11,2,46,0,,,,,,,,,3642.5018443875015,stop,squareblack.png,right,0.35,,,,,,,,,,,,,,,0.0012239255011081696,0.48973535001277924,0.8403469063341618,3645.0040496885777,test,1,,,,,,,,,,3642.520048175007,3643.0341097973287,3643.0175143517554,3643.0175143517554,3643.367759499699,3643.868481244892,3644.0185054019094,3645.0295190662146,None,0,,0.4,,,,,,,,,,,s013,001,2024-07-24_14h52.17.189,simplestop_skeleton,2022.2.2,59.963618685599975,
None,None,,,,,,,,,0,0,0,0,11,3,47,3,,,,,,,,,3645.0044836886227,stop,circleblack.png,left,0.4,,,,,,,,,,,,,,,0.008672181516885757,0.489910326898098,0.8904105201363564,3647.506885059178,test,1,,,,,,,,,,3645.0295190662146,3645.5371954403818,3645.5202616117895,3645.5202616117895,3645.920744858682,3646.4214438945055,3646.5215534567833,3647.5272384919226,None,0,,0.45,,,,,,,,,,,s013,001,2024-07-24_14h52.17.189,simplestop_skeleton,2022.2.2,59.963618685599975,
,,,,,,,,,,0,0,0,0,,,,,,"[{'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'stop'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'stop'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'stop'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'stop'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'stop'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'stop'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'stop'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'stop'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'stop'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'stop'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3647.5272384919226,3647.5272384919226,None,,,,,,,,s013,001,2024-07-24_14h52.17.189,simplestop_skeleton,2022.2.2,59.963618685599975,
None,None,,,,,,,,,1,0,1,0,0,0,0,2,,,,,,,,,3707.5381809063256,go,squareblack.png,right,0.45,,,,,,,,,,,,,,,0.0022514238953590393,0.4914514273405075,,3710.042588401586,test,2,,,,,,,,,,3707.557485613972,3708.0726711563766,3708.055888518691,3708.055888518691,3708.5068621449172,3709.007011115551,3709.0570246577263,3710.061364468187,None,0,,0.45,,,,,,,,,,,s013,001,2024-07-24_14h52.17.189,simplestop_skeleton,2022.2.2,59.963618685599975,
None,None,,,,,,,,,1,0,1,0,0,1,1,2,,,,,,,,,3710.043123677373,go,squareblack.png,right,0.45,,,,,,,,,,,,,,,0.001332014799118042,0.4898272044956684,,3712.5458362475038,test,2,,,,,,,,,,3710.061364468187,3710.575546953827,3710.558729533106,3710.558729533106,3711.0092461034656,3711.509421519935,3711.5591092407703,3712.564647193998,right,1,0.462874636054039,0.45,,,,,,,,,,,s013,001,2024-07-24_14h52.17.189,simplestop_skeleton,2022.2.2,59.963618685599975,
None,None,,,,,,,,,1,0,1,0,0,2,2,3,,,,,,,,,3712.5462636612356,go,squareblack.png,right,0.45,,,,,,,,,,,,,,,0.0013609640300273895,0.489526130259037,,3715.0488566569984,test,2,,,,,,,,,,3712.564647193998,3713.078111872077,3713.0616300478578,3713.0616300478578,3713.5121761597693,3714.0124054923654,3714.0619712769985,3715.0679392516613,right,1,0.5178170725703239,0.45,,,,,,,,,,,s013,001,2024-07-24_14h52.17.189,simplestop_skeleton,2022.2.2,59.963618685599975,
None,None,,,,,,,,,1,0,1,0,0,3,3,1,,,,,,,,,3715.0492900945246,stop,squareblack.png,right,0.45,,,,,,,,,,,,,,,0.0013868249952793121,0.4891543611884117,0.9393510706722736,3717.55101557076,test,2,,,,,,,,,,3715.0679392516613,3715.580911166966,3715.564415473491,3715.564415473491,3716.0147211030126,3716.5153693519533,3716.565330889076,3717.5758463591337,None,0,,0.5,,,,,,,,,,,s013,001,2024-07-24_14h52.17.189,simplestop_skeleton,2022.2.2,59.963618685599975,
$currentCorrectResponse,$currentGoStim,,,,,,,,,1,0,1,0,1,0,4,0,,,,,,,,,3717.551451575011,go,circleblack.png,left,0.5,,,,,,,,,,,,,,,0.008006755262613297,0.48988813534379005,,3720.0541257448494,test,2,,,,,,,,,,3717.5758463591337,3718.0836195386946,3718.0670553706586,3718.0670553706586,3718.5675082057714,3719.0677851438522,3719.0677851438522,3720.0731279291213,left,1,0.5384598337113857,0.5,,,,,,,,,,,s013,001,2024-07-24_14h52.17.189,simplestop_skeleton,2022.2.2,59.963618685599975,
$currentCorrectResponse,$currentGoStim,,,,,,,,,1,0,1,0,1,1,5,0,,,,,,,,,3720.0545726269484,stop,circleblack.png,left,0.5,,,,,,,,,,,,,,,0.0014452636241912842,0.4892738461494446,0.9900679849088192,3722.5566937476397,test,2,,,,,,,,,,3720.0731279291213,3720.586525082588,3720.56970275566,3720.56970275566,3721.0704739652574,3721.569515712559,3721.569515712559,3722.576261200011,left,1,0.6368288584053516,0.45,,,,,,,,,,,s013,001,2024-07-24_14h52.17.189,simplestop_skeleton,2022.2.2,59.963618685599975,
None,None,,,,,,,,,1,0,1,0,1,2,6,3,,,,,,,,,3722.5571229979396,go,squareblack.png,right,0.45,,,,,,,,,,,,,,,0.0019531920552253723,0.48934588953852654,,3725.0596844665706,test,2,,,,,,,,,,3722.576261200011,3723.089315764606,3723.072806149721,3723.072806149721,3723.523488149047,3724.0235429517925,3724.073655549437,3725.0794132575393,right,1,0.7979757003486156,0.45,,,,,,,,,,,s013,001,2024-07-24_14h52.17.189,simplestop_skeleton,2022.2.2,59.963618685599975,
None,None,,,,,,,,,1,0,1,0,1,3,7,3,,,,,,,,,3725.060122076422,go,circleblack.png,left,0.45,,,,,,,,,,,,,,,0.0026520490646362305,0.48909516260027885,,3727.561710484326,test,2,,,,,,,,,,3725.0794132575393,3725.591920055449,3725.57500128448,3725.57500128448,3726.0258587375283,3726.5264462567866,3726.5762713104486,3727.5796640068293,left,1,0.7853705286979675,0.45,,,,,,,,,,,s013,001,2024-07-24_14h52.17.189,simplestop_skeleton,2022.2.2,59.963618685599975,
$currentCorrectResponse,$currentGoStim,,,,,,,,,1,0,1,0,2,0,8,0,,,,,,,,,3727.5621365718544,stop,circleblack.png,left,0.45,,,,,,,,,,,,,,,0.001264873892068863,0.48975878581404686,0.9403585009276867,3730.064575776458,test,2,,,,,,,,,,3727.5796640068293,3728.094516288489,3728.0783011056483,3728.0783011056483,3728.5285018235445,3729.0288812220097,3729.0790043845773,3730.0820508748293,None,0,,0.5,,,,,,,,,,,s013,001,2024-07-24_14h52.17.189,simplestop_skeleton,2022.2.2,59.963618685599975,
None,None,,,,,,,,,1,0,1,0,2,1,9,3,,,,,,,,,3730.0650080665946,go,circleblack.png,left,0.5,,,,,,,,,,,,,,,0.0013122223317623138,0.49005502462387085,,3732.5679125785828,test,2,,,,,,,,,,3730.0820508748293,3730.597649395466,3730.580818235874,3730.580818235874,3731.0814407393336,3731.582033418119,3731.582033418119,3732.587087109685,left,1,0.8117014169692993,0.5,,,,,,,,,,,s013,001,2024-07-24_14h52.17.189,simplestop_skeleton,2022.2.2,59.963618685599975,
$currentCorrectResponse,$currentGoStim,,,,,,,,,1,0,1,0,2,2,10,0,,,,,,,,,3732.568342830986,stop,squareblack.png,right,0.5,,,,,,,,,,,,,,,0.0017376281321048737,0.48932628706097603,0.9902142807841301,3735.07034958899,test,2,,,,,,,,,,3732.587087109685,3733.1002985090017,3733.0834640711546,3733.0834640711546,3733.584239076823,3734.0842724740505,3734.0842724740505,3735.0896404087543,right,1,0.5866107046604156,0.45,,,,,,,,,,,s013,001,2024-07-24_14h52.17.189,simplestop_skeleton,2022.2.2,59.963618685599975,
None,None,,,,,,,,,1,0,1,0,2,3,11,3,,,,,,,,,3735.070783574134,go,circleblack.png,left,0.45,,,,,,,,,,,,,,,0.0018256232142448425,0.4895973354578018,,3737.5727660916746,test,2,,,,,,,,,,3735.0896404087543,3735.6029318124056,3735.5861541219056,3735.5861541219056,3736.036711871624,3736.537294175476,3736.5873987041414,3737.5906136855483,left,1,0.8100273795425892,0.45,,,,,,,,,,,s013,001,2024-07-24_14h52.17.189,simplestop_skeleton,2022.2.2,59.963618685599975,
None,None,,,,,,,,,1,0,1,0,3,0,12,3,,,,,,,,,3737.57319585979,go,circleblack.png,left,0.45,,,,,,,,,,,,,,,0.0012585930526256561,0.4890473932027817,,3740.075750477612,test,2,,,,,,,,,,3737.5906136855483,3738.1051649712026,3738.0884605310857,3738.0884605310857,3738.539515912533,3739.040100697428,3739.0902457609773,3740.0944820418954,left,1,0.6766959950327873,0.45,,,,,,,,,,,s013,001,2024-07-24_14h52.17.189,simplestop_skeleton,2022.2.2,59.963618685599975,
None,None,,,,,,,,,1,0,1,0,3,1,13,1,,,,,,,,,3740.0761927850544,go,circleblack.png,left,0.45,,,,,,,,,,,,,,,0.0013154558837413788,0.4901287518441677,,3742.578648388386,test,2,,,,,,,,,,3740.0944820418954,3740.6085168085992,3740.591852761805,3740.591852761805,3741.04243722558,3741.542823217809,3741.59295053035,3742.597815643996,left,1,0.7840215601027012,0.45,,,,,,,,,,,s013,001,2024-07-24_14h52.17.189,simplestop_skeleton,2022.2.2,59.963618685599975,
None,None,,,,,,,,,1,0,1,0,3,2,14,1,,,,,,,,,3742.5791019052267,stop,squareblack.png,right,0.45,,,,,,,,,,,,,,,0.001627512276172638,0.48959872499108315,0.9401059336960316,3745.0813532546163,test,2,,,,,,,,,,3742.597815643996,3743.1113089695573,3743.0947725363076,3743.0947725363076,3743.5451109334826,3744.0457444898784,3744.0956840366125,3745.1001507751644,None,0,,0.5,,,,,,,,,,,s013,001,2024-07-24_14h52.17.189,simplestop_skeleton,2022.2.2,59.963618685599975,
None,None,,,,,,,,,1,0,1,0,3,3,15,2,,,,,,,,,3745.0818568468094,go,squareblack.png,right,0.5,,,,,,,,,,,,,,,0.0011768341064453125,0.48983995243906975,,3747.584083672613,test,2,,,,,,,,,,3745.1001507751644,3745.61397331208,3745.597262341529,3745.597262341529,3746.097996160388,3746.598496388644,3746.598496388644,3747.603516690433,right,1,0.8482247367501259,0.5,,,,,,,,,,,s013,001,2024-07-24_14h52.17.189,simplestop_skeleton,2022.2.2,59.963618685599975,
$currentCorrectResponse,$currentGoStim,,,,,,,,,1,0,1,0,4,0,16,0,,,,,,,,,3747.5845393687487,go,circleblack.png,left,0.5,,,,,,,,,,,,,,,0.001907244324684143,0.48959385231137276,,3750.086621005088,test,2,,,,,,,,,,3747.603516690433,3748.116646565497,3748.099970817566,3748.099970817566,3748.600493784994,3749.101184759289,3749.101184759289,3750.1059338860214,left,1,0.7844479754567146,0.5,,,,,,,,,,,s013,001,2024-07-24_14h52.17.189,simplestop_skeleton,2022.2.2,59.963618685599975,
None,None,,,,,,,,,1,0,1,0,4,1,17,3,,,,,,,,,3750.0870503745973,stop,circleblack.png,left,0.5,,,,,,,,,,,,,,,0.0014016181230545044,0.489816389977932,0.9901384226977825,3752.5899677164853,test,2,,,,,,,,,,3750.1059338860214,3750.6197903230786,3750.6030294820666,3750.6030294820666,3751.1033989451826,3751.6040531359613,3751.6040531359613,3752.609306011349,None,0,,0.55,,,,,,,,,,,s013,001,2024-07-24_14h52.17.189,simplestop_skeleton,2022.2.2,59.963618685599975,
$currentCorrectResponse,$currentGoStim,,,,,,,,,1,0,1,0,4,2,18,0,,,,,,,,,3752.5904043465853,go,squareblack.png,right,0.55,,,,,,,,,,,,,,,0.001777835190296173,0.48991160467267036,,3755.092263251543,test,2,,,,,,,,,,3752.609306011349,3753.122618250549,3753.1056285239756,3753.1056285239756,3753.656175084412,3754.1573466323316,3754.1053813509643,3755.1111023016274,right,1,0.6733307465910912,0.55,,,,,,,,,,,s013,001,2024-07-24_14h52.17.189,simplestop_skeleton,2022.2.2,59.963618685599975,
None,None,,,,,,,,,1,0,1,0,4,3,19,1,,,,,,,,,3755.0927055105567,go,squareblack.png,right,0.55,,,,,,,,,,,,,,,0.0013354681432247162,0.48961978405714035,,3757.5950725898147,test,2,,,,,,,,,,3755.1111023016274,3755.625101990998,3755.60849538818,3755.60849538818,3756.1590206474066,3756.6602541953325,3756.608036644757,3757.613773752004,right,1,0.6434266939759254,0.55,,,,,,,,,,,s013,001,2024-07-24_14h52.17.189,simplestop_skeleton,2022.2.2,59.963618685599975,
None,None,,,,,,,,,1,0,1,0,5,0,20,2,,,,,,,,,3757.5955091677606,go,squareblack.png,right,0.55,,,,,,,,,,,,,,,0.0012515448033809662,0.4899091571569443,,3760.097991641611,test,2,,,,,,,,,,3757.613773752004,3758.1276768259704,3758.1111563295126,3758.1111563295126,3758.6618203371763,3759.162334997207,3759.1123184226453,3760.11750305444,right,1,0.8812295235693455,0.55,,,,,,,,,,,s013,001,2024-07-24_14h52.17.189,simplestop_skeleton,2022.2.2,59.963618685599975,
$currentCorrectResponse,$currentGoStim,,,,,,,,,1,0,1,0,5,1,21,0,,,,,,,,,3760.0984279811382,go,circleblack.png,left,0.55,,,,,,,,,,,,,,,0.00195993110537529,0.48956622928380966,,3762.600538507104,test,2,,,,,,,,,,3760.11750305444,3760.630959626287,3760.6139618232846,3760.6139618232846,3761.164470974356,3761.665320519358,3761.614996600896,3762.619298838079,left,1,0.7926287241280079,0.55,,,,,,,,,,,s013,001,2024-07-24_14h52.17.189,simplestop_skeleton,2022.2.2,59.963618685599975,
None,None,,,,,,,,,1,0,1,0,5,2,22,2,,,,,,,,,3762.6009719334543,stop,circleblack.png,left,0.55,,,,,,,,,,,,,,,0.0013236552476882935,0.48970143496990204,1.0407277904450893,3765.1035597510636,test,2,,,,,,,,,,3762.619298838079,3763.133390326053,3763.1169403605163,3763.1169403605163,3763.667326938361,3764.166613470763,3764.1166893839836,3765.1228873990476,left,1,0.6131804250180721,0.5,,,,,,,,,,,s013,001,2024-07-24_14h52.17.189,simplestop_skeleton,2022.2.2,59.963618685599975,
$currentCorrectResponse,$currentGoStim,,,,,,,,,1,0,1,0,5,3,23,0,,,,,,,,,3765.1039978414774,stop,squareblack.png,right,0.5,,,,,,,,,,,,,,,0.0017431341111660004,0.4899964891374111,0.9900353737175465,3767.6061383225024,test,2,,,,,,,,,,3765.1228873990476,3765.636059705168,3765.6192601807415,3765.6192601807415,3766.12005790323,3766.62072070688,3766.62072070688,3767.6253483444452,None,0,,0.55,,,,,,,,,,,s013,001,2024-07-24_14h52.17.189,simplestop_skeleton,2022.2.2,59.963618685599975,
$currentCorrectResponse,$currentGoStim,,,,,,,,,1,0,1,0,6,0,24,0,,,,,,,,,3767.606587354094,go,circleblack.png,left,0.55,,,,,,,,,,,,,,,0.0018143244087696075,0.48910709097981453,,3770.108750216663,test,2,,,,,,,,,,3767.6253483444452,3768.138015266508,3768.121965482831,3768.121965482831,3768.6731775328517,3769.1734137795866,3769.1231484785676,3770.1277535930276,left,1,0.6632663048803806,0.55,,,,,,,,,,,s013,001,2024-07-24_14h52.17.189,simplestop_skeleton,2022.2.2,59.963618685599975,
None,None,,,,,,,,,1,0,1,0,6,1,25,2,,,,,,,,,3770.1091911569238,stop,squareblack.png,right,0.55,,,,,,,,,,,,,,,0.0016727223992347717,0.48990627378225327,1.0404913499951363,3772.6118177250028,test,2,,,,,,,,,,3770.1277535930276,3770.6415914967656,3770.624904099852,3770.624904099852,3771.175730150193,3771.6762900426984,3771.6260629333556,3772.6304102428257,None,0,,0.6,,,,,,,,,,,s013,001,2024-07-24_14h52.17.189,simplestop_skeleton,2022.2.2,59.963618685599975,
None,None,,,,,,,,,1,0,1,0,6,2,26,2,,,,,,,,,3772.612256553024,go,squareblack.png,right,0.6,,,,,,,,,,,,,,,0.0013122707605361938,0.4895092137157917,,3775.1143418438733,test,2,,,,,,,,,,3772.6304102428257,3773.144361689687,3773.1276112645864,3773.1276112645864,3773.728413335979,3774.2288179583848,3774.128977522254,3775.1342138834298,right,1,1.1059529595077038,0.6,,,,,,,,,,,s013,001,2024-07-24_14h52.17.189,simplestop_skeleton,2022.2.2,59.963618685599975,
$currentCorrectResponse,$currentGoStim,,,,,,,,,1,0,1,0,6,3,27,0,,,,,,,,,3775.1147876270115,go,circleblack.png,left,0.6,,,,,,,,,,,,,,,0.00202222540974617,0.4895137920975685,,3777.617580976337,test,2,,,,,,,,,,3775.1342138834298,3775.6472450345755,3775.6305421814322,3775.6305421814322,3776.231319896877,3776.7315283305943,3776.630341745913,3777.636617962271,left,1,0.6100808046758175,0.6,,,,,,,,,,,s013,001,2024-07-24_14h52.17.189,simplestop_skeleton,2022.2.2,59.963618685599975,
None,None,,,,,,,,,1,0,1,0,7,0,28,1,,,,,,,,,3777.618024535477,go,circleblack.png,left,0.6,,,,,,,,,,,,,,,0.0014539621770381927,0.4894459992647171,,3780.120308108628,test,2,,,,,,,,,,3777.636617962271,3778.149829249829,3778.1332151181996,3778.1332151181996,3778.7339715473354,3779.234697327018,3779.1343094035983,3780.1393855661154,left,1,0.828434906899929,0.6,,,,,,,,,,,s013,001,2024-07-24_14h52.17.189,simplestop_skeleton,2022.2.2,59.963618685599975,
None,None,,,,,,,,,1,0,1,0,7,1,29,1,,,,,,,,,3780.12074316293,go,squareblack.png,right,0.6,,,,,,,,,,,,,,,0.0016254298388957977,0.4893667548894882,,3782.6226577572525,test,2,,,,,,,,,,3780.1393855661154,3780.6526852063835,3780.635971277952,3780.635971277952,3781.2366033047438,3781.736044809222,3781.637463402003,3782.6422606371343,right,1,0.7408980689942837,0.6,,,,,,,,,,,s013,001,2024-07-24_14h52.17.189,simplestop_skeleton,2022.2.2,59.963618685599975,
None,None,,,,,,,,,1,0,1,0,7,2,30,3,,,,,,,,,3782.6230899319053,stop,circleblack.png,left,0.6,,,,,,,,,,,,,,,0.0018329061567783356,0.4897700920701027,1.090105190873146,3785.1258385404944,test,2,,,,,,,,,,3782.6422606371343,3783.1554443091154,3783.138667985797,3783.138667985797,3783.7395072989166,3784.2398769557476,3784.140041537583,3785.1452281549573,None,0,,0.65,,,,,,,,,,,s013,001,2024-07-24_14h52.17.189,simplestop_skeleton,2022.2.2,59.963618685599975,
None,None,,,,,,,,,1,0,1,0,7,3,31,1,,,,,,,,,3785.1262655220926,stop,squareblack.png,right,0.65,,,,,,,,,,,,,,,0.0017681047320365906,0.4891097992658615,1.1399085186421871,3787.6285487264395,test,2,,,,,,,,,,3785.1452281549573,3785.6581905409694,3785.6416728794575,3785.6416728794575,3786.29224017635,3786.791493564844,3786.6426066979766,3787.647303521633,right,1,0.7658393010497093,0.6,,,,,,,,,,,s013,001,2024-07-24_14h52.17.189,simplestop_skeleton,2022.2.2,59.963618685599975,
$currentCorrectResponse,$currentGoStim,,,,,,,,,1,0,1,0,8,0,32,0,,,,,,,,,3787.628990087658,go,squareblack.png,right,0.6,,,,,,,,,,,,,,,0.0013125613331794739,0.48957904428243637,,3790.1305287256837,test,2,,,,,,,,,,3787.647303521633,3788.1609716676176,3788.1441084370017,3788.1441084370017,3788.7452017851174,3789.245656285435,3789.145420655608,3790.1486393772066,right,1,1.5859361477196217,0.6,,,,,,,,,,,s013,001,2024-07-24_14h52.17.189,simplestop_skeleton,2022.2.2,59.963618685599975,
None,None,,,,,,,,,1,0,1,0,8,1,33,3,,,,,,,,,3790.130977153778,stop,circleblack.png,left,0.6,,,,,,,,,,,,,,,0.0018459595739841461,0.49003833904862404,1.0905094891786575,3792.633835621178,test,2,,,,,,,,,,3790.1486393772066,3790.663732036948,3790.647018957883,3790.647018957883,3791.247571401298,3791.74677098915,3791.6480263620615,3792.653245616704,left,1,0.7182153835892677,0.55,,,,,,,,,,,s013,001,2024-07-24_14h52.17.189,simplestop_skeleton,2022.2.2,59.963618685599975,
None,None,,,,,,,,,1,0,1,0,8,2,34,3,,,,,,,,,3792.6342741958797,go,circleblack.png,left,0.55,,,,,,,,,,,,,,,0.0016721375286579132,0.489326898008585,,3795.136681124568,test,2,,,,,,,,,,3792.653245616704,3793.1665089055896,3793.1498718596995,3793.1498718596995,3793.7003996931016,3794.2005447894335,3794.1495147570968,3795.1564790681005,left,1,0.6295912303030491,0.55,,,,,,,,,,,s013,001,2024-07-24_14h52.17.189,simplestop_skeleton,2022.2.2,59.963618685599975,
