corrGoResp,shape,practiceBlocks.thisRepN,practiceBlocks.thisTrialN,practiceBlocks.thisN,practiceBlocks.thisIndex,practiceTrials.thisRepN,practiceTrials.thisTrialN,practiceTrials.thisN,practiceTrials.thisIndex,stopBlocks.thisRepN,stopBlocks.thisTrialN,stopBlocks.thisN,stopBlocks.thisIndex,testTrials.thisRepN,testTrials.thisTrialN,testTrials.thisN,testTrials.thisIndex,stopPracTrialList,Test Block: 1,welcome.started,start_exp.started,start_exp.keys,start_exp.rt,instrStopText.started,start_prac.started,StartTrialTimeStamp,trialType,goStim,correctResponse,ssd,fixation.started,rules.started,goStim.started,goResp.started,fixation.stopped,stopSignal.started,stopSignal.stopped,goStim.stopped,goResp.stopped,rules.stopped,goResp.keys,goResp.corr,text.started,rules_2.started,fixationOnset,goStimOnset,stopSignalOnset,EndTrialTimeStamp,Phase,Block,goResp.rt,text.stopped,rules_2.stopped,text_5.started,key_resp_3.started,key_resp_3.keys,key_resp_3.rt,key_resp.started,testText.started,test_fixation.started,test_fixation.stopped,goStim_test.started,goResp_test.started,stopSignal_test.started,stopSignal_test.stopped,goStim_test.stopped,goResp_test.stopped,goResp_test.keys,goResp_test.corr,goResp_test.rt,EndingSSD,text_6.started,key_resp_4.started,key_resp_4.keys,key_resp_4.rt,Test Block: 2,Test Block: 3,ending_text.started,end_resp.started,end_resp.keys,end_resp.rt,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,0,0,0,0,,,,,,"[{'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'stop'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'stop'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'stop'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'stop'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'stop'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'stop'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'stop'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'stop'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'stop'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1344.5840700305998,1344.5840700305998,return,19.650873683393,,,,,,,s016,001,2024-07-22_12h03.07.879,simplestop_skeleton,2022.2.2,59.94793615396527,
None,None,,,,,,,,,1,0,1,0,0,0,0,1,,,,,,,,,1364.2609984762967,go,circleblack.png,left,0.35,,,,,,,,,,,,,,,0.0025653615593910217,0.4893689528107643,,1366.764218185097,test,2,,,,,,,,,,1364.282398045063,1364.7939656227827,1364.777158588171,1364.777158588171,1365.127738919109,1365.6283665969968,1365.7784438282251,1366.7833116278052,left,1,0.6026401408016682,0.35,,,,,,,,,,,s016,001,2024-07-22_12h03.07.879,simplestop_skeleton,2022.2.2,59.94793615396527,
$currentCorrectResponse,$currentGoStim,,,,,,,,,1,0,1,0,0,1,1,0,,,,,,,,,1366.764763634652,stop,circleblack.png,left,0.35,,,,,,,,,,,,,,,0.001376807689666748,0.48927101492881775,0.8400334715843201,1369.267058800906,test,2,,,,,,,,,,1366.7833116278052,1367.2970704734325,1367.2803122475743,1367.2803122475743,1367.6305313408375,1368.1311238631606,1368.2815030887723,1369.2912292256951,None,0,,0.4,,,,,,,,,,,s016,001,2024-07-22_12h03.07.879,simplestop_skeleton,2022.2.2,59.94793615396527,
None,None,,,,,,,,,1,0,1,0,0,2,2,3,,,,,,,,,1369.2674950286746,go,squareblack.png,right,0.4,,,,,,,,,,,,,,,0.00724763423204422,0.48964007943868637,,1371.7699502408504,test,2,,,,,,,,,,1369.2912292256951,1369.7997144460678,1369.7829968594015,1369.7829968594015,1370.1834442093968,1370.6838600598276,1370.782562699169,1371.7900016903877,right,1,0.6480765156447887,0.4,,,,,,,,,,,s016,001,2024-07-22_12h03.07.879,simplestop_skeleton,2022.2.2,59.94793615396527,
None,None,,,,,,,,,1,0,1,0,0,3,3,3,,,,,,,,,1371.7703906558454,go,circleblack.png,left,0.4,,,,,,,,,,,,,,,0.002458672970533371,0.48869115114212036,,1374.2724377289414,test,2,,,,,,,,,,1371.7900016903877,1372.302381042391,1372.2857209220529,1372.2857209220529,1372.6861664615571,1373.185259565711,1373.2856265380979,1374.2915743775666,left,1,0.7896593026816845,0.4,,,,,,,,,,,s016,001,2024-07-22_12h03.07.879,simplestop_skeleton,2022.2.2,59.94793615396527,
None,None,,,,,,,,,1,0,1,0,1,0,4,2,,,,,,,,,1374.272865433246,go,squareblack.png,right,0.4,,,,,,,,,,,,,,,0.0015741735696792603,0.49004390090703964,,1376.775025267154,test,2,,,,,,,,,,1374.2915743775666,1374.8050737045705,1374.788490857929,1374.788490857929,1375.1889712065458,1375.704748082906,1375.788197685033,1376.7938969358802,right,1,0.5450282953679562,0.4,,,,,,,,,,,s016,001,2024-07-22_12h03.07.879,simplestop_skeleton,2022.2.2,59.94793615396527,
None,None,,,,,,,,,1,0,1,0,1,1,5,1,,,,,,,,,1376.7754552848637,go,squareblack.png,right,0.4,,,,,,,,,,,,,,,0.0013292990624904633,0.4900508485734463,,1379.2781749814749,test,2,,,,,,,,,,1376.7938969358802,1377.3079866096377,1377.2912993244827,1377.2912993244827,1377.6916455551982,1378.1908026114106,1378.2908695824444,1379.297785434872,right,1,0.4125501736998558,0.4,,,,,,,,,,,s016,001,2024-07-22_12h03.07.879,simplestop_skeleton,2022.2.2,59.94793615396527,
None,None,,,,,,,,,1,0,1,0,1,2,6,3,,,,,,,,,1379.278610970825,go,circleblack.png,left,0.4,,,,,,,,,,,,,,,0.0019783228635787964,0.4893633984029293,,1381.7805698774755,test,2,,,,,,,,,,1379.297785434872,1379.8106309585273,1379.794256735593,1379.794256735593,1380.1943624429405,1380.6934521570802,1380.7944833524525,1381.8001093305647,left,1,0.6063721366226673,0.4,,,,,,,,,,,s016,001,2024-07-22_12h03.07.879,simplestop_skeleton,2022.2.2,59.94793615396527,
None,None,,,,,,,,,1,0,1,0,1,3,7,3,,,,,,,,,1381.78100387007,stop,squareblack.png,right,0.4,,,,,,,,,,,,,,,0.0017521269619464874,0.48974842205643654,0.8902066871523857,1384.2836044728756,test,2,,,,,,,,,,1381.8001093305647,1382.3134595677257,1382.2967638038099,1382.2967638038099,1382.6970808915794,1383.1976467818022,1383.2977102845907,1384.302820675075,None,0,,0.45,,,,,,,,,,,s016,001,2024-07-22_12h03.07.879,simplestop_skeleton,2022.2.2,59.94793615396527,
None,None,,,,,,,,,1,0,1,0,2,0,8,2,,,,,,,,,1384.2840417213738,stop,squareblack.png,right,0.45,,,,,,,,,,,,,,,0.001401800662279129,0.48956434428691864,0.9383984953165054,1386.7863230854273,test,2,,,,,,,,,,1384.302820675075,1384.8161857537925,1384.799873135984,1384.799873135984,1385.2485836930573,1385.7505384162068,1385.800559848547,1386.8056825436652,right,1,0.6522864252328873,0.4,,,,,,,,,,,s016,001,2024-07-22_12h03.07.879,simplestop_skeleton,2022.2.2,59.94793615396527,
None,None,,,,,,,,,1,0,1,0,2,1,9,2,,,,,,,,,1386.7867635786533,stop,circleblack.png,left,0.4,,,,,,,,,,,,,,,0.0020104646682739258,0.4895784892141819,0.8901318423449993,1389.2891552485526,test,2,,,,,,,,,,1386.8056825436652,1387.3190910853446,1387.302170433104,1387.302170433104,1387.7028506100178,1388.2017862424254,1388.3031961768866,1389.3086472824216,left,1,0.5120607390999794,0.35,,,,,,,,,,,s016,001,2024-07-22_12h03.07.879,simplestop_skeleton,2022.2.2,59.94793615396527,
None,None,,,,,,,,,1,0,1,0,2,2,10,2,,,,,,,,,1389.289596438408,go,squareblack.png,right,0.35,,,,,,,,,,,,,,,0.001922156661748886,0.48982540518045425,,1391.791584186256,test,2,,,,,,,,,,1389.3086472824216,1389.8218956701458,1389.8049979694188,1389.8049979694188,1390.155495122075,1390.6547088511288,1390.8049473650753,1391.810901530087,right,1,0.5484468936920166,0.35,,,,,,,,,,,s016,001,2024-07-22_12h03.07.879,simplestop_skeleton,2022.2.2,59.94793615396527,
None,None,,,,,,,,,1,0,1,0,2,3,11,3,,,,,,,,,1391.7920233644545,go,circleblack.png,left,0.35,,,,,,,,,,,,,,,0.0018249042332172394,0.4897196963429451,,1394.2945479601622,test,2,,,,,,,,,,1391.810901530087,1392.3243423104286,1392.3075447492301,1392.3075447492301,1392.6580525785685,1393.1585152596235,1393.3072471357882,1394.3135909214616,left,1,0.6279819272458553,0.35,,,,,,,,,,,s016,001,2024-07-22_12h03.07.879,simplestop_skeleton,2022.2.2,59.94793615396527,
None,None,,,,,,,,,1,0,1,0,3,0,12,3,,,,,,,,,1394.2949836216867,stop,circleblack.png,left,0.35,,,,,,,,,,,,,,,0.0013377368450164795,0.48970234766602516,0.8399436511099339,1396.7972097583115,test,2,,,,,,,,,,1394.3135909214616,1394.8271183148026,1394.8104173876345,1394.8104173876345,1395.1608092524111,1395.661263257265,1395.811657562852,1396.8164708316326,None,0,,0.4,,,,,,,,,,,s016,001,2024-07-22_12h03.07.879,simplestop_skeleton,2022.2.2,59.94793615396527,
None,None,,,,,,,,,1,0,1,0,3,1,13,2,,,,,,,,,1396.7976490557194,stop,squareblack.png,right,0.4,,,,,,,,,,,,,,,0.0016555972397327423,0.4895288124680519,0.8901430554687977,1399.2997470609844,test,2,,,,,,,,,,1396.8164708316326,1397.329931780696,1397.3137837648392,1397.3137837648392,1397.7137289308012,1398.2141522914171,1398.3145650699735,1399.3189863935113,None,0,,0.45,,,,,,,,,,,s016,001,2024-07-22_12h03.07.879,simplestop_skeleton,2022.2.2,59.94793615396527,
None,None,,,,,,,,,1,0,1,0,3,2,14,3,,,,,,,,,1399.3001986853778,go,circleblack.png,left,0.45,,,,,,,,,,,,,,,0.001777254045009613,0.4900653474032879,,1401.802552960813,test,2,,,,,,,,,,1399.3189863935113,1399.8328195549548,1399.8160180598497,1399.8160180598497,1400.2666096501052,1400.7657866440713,1400.8157700560987,1401.8215756379068,left,1,0.5646425895392895,0.45,,,,,,,,,,,s016,001,2024-07-22_12h03.07.879,simplestop_skeleton,2022.2.2,59.94793615396527,
None,None,,,,,,,,,1,0,1,0,3,3,15,1,,,,,,,,,1401.802980452776,go,circleblack.png,left,0.45,,,,,,,,,,,,,,,0.0014085769653320312,0.4897368997335434,,1404.3055600747466,test,2,,,,,,,,,,1401.8215756379068,1402.3353918530047,1402.3189357332885,1402.3189357332885,1402.7692016139627,1403.2698594480753,1403.3184388801455,1404.3246651105583,left,1,0.700747936964035,0.45,,,,,,,,,,,s016,001,2024-07-22_12h03.07.879,simplestop_skeleton,2022.2.2,59.94793615396527,
$currentCorrectResponse,$currentGoStim,,,,,,,,,1,0,1,0,4,0,16,0,,,,,,,,,1404.3060034140944,stop,circleblack.png,left,0.45,,,,,,,,,,,,,,,0.0014538541436195374,0.4897082671523094,0.9405145719647408,1406.8083999454975,test,2,,,,,,,,,,1404.3246651105583,1404.8386234901845,1404.8219558857381,1404.8219558857381,1405.272097248584,1405.77113160491,1405.8213733024895,1406.827575467527,left,1,0.5887056589126587,0.4,,,,,,,,,,,s016,001,2024-07-22_12h03.07.879,simplestop_skeleton,2022.2.2,59.94793615396527,
$currentCorrectResponse,$currentGoStim,,,,,,,,,1,0,1,0,4,1,17,0,,,,,,,,,1406.8088337220252,go,squareblack.png,right,0.4,,,,,,,,,,,,,,,0.0017301775515079498,0.48974940925836563,,1409.3110576197505,test,2,,,,,,,,,,1406.827575467527,1407.3411745242774,1407.3244761191308,1407.3244761191308,1407.7247156389058,1408.2256057560444,1408.3256860114634,1409.3298670463264,right,1,0.8517266362905502,0.4,,,,,,,,,,,s016,001,2024-07-22_12h03.07.879,simplestop_skeleton,2022.2.2,59.94793615396527,
None,None,,,,,,,,,1,0,1,0,4,2,18,2,,,,,,,,,1409.3114958927035,go,squareblack.png,right,0.4,,,,,,,,,,,,,,,0.0012218356132507324,0.49028072878718376,,1411.8135406784713,test,2,,,,,,,,,,1409.3298670463264,1409.843944516033,1409.827035702765,1409.827035702765,1410.2274476885796,1410.7281379699707,1410.8267918415368,1411.8310435563326,right,1,0.635412435978651,0.4,,,,,,,,,,,s016,001,2024-07-22_12h03.07.879,simplestop_skeleton,2022.2.2,59.94793615396527,
None,None,,,,,,,,,1,0,1,0,4,3,19,1,,,,,,,,,1411.8139841146767,stop,squareblack.png,right,0.4,,,,,,,,,,,,,,,0.0011807344853878021,0.48982401192188263,0.8903292566537857,1414.3164311423898,test,2,,,,,,,,,,1411.8310435563326,1412.3463160730898,1412.329663053155,1412.329663053155,1412.7302101999521,1413.2293744906783,1413.3293636664748,1414.3357950523496,right,1,0.44317664951086044,0.35,,,,,,,,,,,s016,001,2024-07-22_12h03.07.879,simplestop_skeleton,2022.2.2,59.94793615396527,
None,None,,,,,,,,,1,0,1,0,5,0,20,1,,,,,,,,,1414.3168589919806,go,circleblack.png,left,0.35,,,,,,,,,,,,,,,0.0018744617700576782,0.48951561376452446,,1416.8193454369903,test,2,,,,,,,,,,1414.3357950523496,1414.8491955175996,1414.8324634954333,1414.8324634954333,1415.1828352361917,1415.6834458336234,1415.8320506960154,1416.8386391326785,left,1,0.6528844311833382,0.35,,,,,,,,,,,s016,001,2024-07-22_12h03.07.879,simplestop_skeleton,2022.2.2,59.94793615396527,
None,None,,,,,,,,,1,0,1,0,5,1,21,3,,,,,,,,,1416.8198062367737,go,circleblack.png,left,0.35,,,,,,,,,,,,,,,0.001404251903295517,0.48972872644662857,,1419.3218973390758,test,2,,,,,,,,,,1416.8386391326785,1417.3522774465382,1417.3355233334005,1417.3355233334005,1417.6859090812504,1418.201575960964,1418.3350736908615,1419.341932721436,left,1,0.5196654386818409,0.35,,,,,,,,,,,s016,001,2024-07-22_12h03.07.879,simplestop_skeleton,2022.2.2,59.94793615396527,
$currentCorrectResponse,$currentGoStim,,,,,,,,,1,0,1,0,5,2,22,0,,,,,,,,,1419.3223285749555,go,squareblack.png,right,0.35,,,,,,,,,,,,,,,0.0019247643649578094,0.4892447590827942,,1421.825130995363,test,2,,,,,,,,,,1419.341932721436,1419.855025433004,1419.838016089052,1419.838016089052,1420.1885984055698,1420.689295426011,1420.8378920964897,1421.8440665379167,right,1,0.6390027105808258,0.35,,,,,,,,,,,s016,001,2024-07-22_12h03.07.879,simplestop_skeleton,2022.2.2,59.94793615396527,
None,None,,,,,,,,,1,0,1,0,5,3,23,1,,,,,,,,,1421.8255604244769,go,squareblack.png,right,0.35,,,,,,,,,,,,,,,0.0013451576232910156,0.4892597645521164,,1424.3274103812873,test,2,,,,,,,,,,1421.8440665379167,1422.3578459210694,1422.3408578969538,1422.3408578969538,1422.6914083510637,1423.19030918926,1423.340835351497,1424.34699235484,right,1,0.5590648837387562,0.35,,,,,,,,,,,s016,001,2024-07-22_12h03.07.879,simplestop_skeleton,2022.2.2,59.94793615396527,
None,None,,,,,,,,,1,0,1,0,6,0,24,2,,,,,,,,,1424.3278473727405,go,circleblack.png,left,0.35,,,,,,,,,,,,,,,0.0017737187445163727,0.48990044742822647,,1426.8304060064256,test,2,,,,,,,,,,1424.34699235484,1424.8603337071836,1424.8437311202288,1424.8437311202288,1425.1941207908094,1425.695001449436,1425.8434728346765,1426.8493641242385,left,1,0.6179685890674591,0.35,,,,,,,,,,,s016,001,2024-07-22_12h03.07.879,simplestop_skeleton,2022.2.2,59.94793615396527,
None,None,,,,,,,,,1,0,1,0,6,1,25,1,,,,,,,,,1426.8308343291283,stop,circleblack.png,left,0.35,,,,,,,,,,,,,,,0.0014357604086399078,0.48998529836535454,0.8403884768486023,1429.333099782467,test,2,,,,,,,,,,1426.8493641242385,1427.363166037947,1427.346389632672,1427.346389632672,1427.6969692483544,1428.1975651830435,1428.3475664146245,1429.352508187294,None,0,,0.4,,,,,,,,,,,s016,001,2024-07-22_12h03.07.879,simplestop_skeleton,2022.2.2,59.94793615396527,
None,None,,,,,,,,,1,0,1,0,6,2,26,2,,,,,,,,,1429.3335408493876,go,squareblack.png,right,0.4,,,,,,,,,,,,,,,0.0016850754618644714,0.4903428517282009,,1431.836153972894,test,2,,,,,,,,,,1429.352508187294,1429.8663942180574,1429.849159564823,1429.849159564823,1430.248749371618,1430.7499060072005,1430.8500004857779,1431.8555878214538,right,1,0.7073314860463142,0.4,,,,,,,,,,,s016,001,2024-07-22_12h03.07.879,simplestop_skeleton,2022.2.2,59.94793615396527,
None,None,,,,,,,,,1,0,1,0,6,3,27,1,,,,,,,,,1431.8365823701024,go,circleblack.png,left,0.4,,,,,,,,,,,,,,,0.001835852861404419,0.4896371029317379,,1434.338559422642,test,2,,,,,,,,,,1431.8555878214538,1432.3686478435993,1432.3521302379668,1432.3521302379668,1432.7524770386517,1433.2528985254467,1433.3519103042781,1434.3577306121588,left,1,0.5753646343946457,0.4,,,,,,,,,,,s016,001,2024-07-22_12h03.07.879,simplestop_skeleton,2022.2.2,59.94793615396527,
None,None,,,,,,,,,1,0,1,0,7,0,28,2,,,,,,,,,1434.3390171267092,stop,circleblack.png,left,0.4,,,,,,,,,,,,,,,0.0013566277921199799,0.4883089065551758,0.8909182399511337,1436.8412546738982,test,2,,,,,,,,,,1434.3577306121588,1434.86996229738,1434.8533356934786,1434.8533356934786,1435.2548828609288,1435.7559000477195,1435.8557195104659,1436.8608863279223,left,1,0.45437872409820557,0.35,,,,,,,,,,,s016,001,2024-07-22_12h03.07.879,simplestop_skeleton,2022.2.2,59.94793615396527,
None,None,,,,,,,,,1,0,1,0,7,1,29,1,,,,,,,,,1436.8416828922927,go,circleblack.png,left,0.35,,,,,,,,,,,,,,,0.0013286583125591278,0.4906053878366947,,1439.3441582508385,test,2,,,,,,,,,,1436.8608863279223,1437.3742044828832,1437.3573852330446,1437.3573852330446,1437.7080640941858,1438.2086154296994,1438.3571246936917,1439.3632238730788,left,1,0.6849280707538128,0.35,,,,,,,,,,,s016,001,2024-07-22_12h03.07.879,simplestop_skeleton,2022.2.2,59.94793615396527,
None,None,,,,,,,,,1,0,1,0,7,2,30,3,,,,,,,,,1439.3446142226458,stop,squareblack.png,right,0.35,,,,,,,,,,,,,,,0.0016889870166778564,0.4897727817296982,0.8401472009718418,1441.8469742499292,test,2,,,,,,,,,,1439.3632238730788,1439.8768674470484,1439.8603061549366,1439.8603061549366,1440.2104455903172,1440.7099510729313,1440.8598776496947,1441.8656325824559,right,1,0.5432295016944408,0.3,,,,,,,,,,,s016,001,2024-07-22_12h03.07.879,simplestop_skeleton,2022.2.2,59.94793615396527,
None,None,,,,,,,,,1,0,1,0,7,3,31,1,,,,,,,,,1441.8473979830742,go,squareblack.png,right,0.3,,,,,,,,,,,,,,,0.00126725435256958,0.4897819198668003,,1444.3495688289404,test,2,,,,,,,,,,1441.8656325824559,1442.3796593882143,1442.3633259497583,1442.3633259497583,1442.6632557474077,1443.1639514379203,1443.364150132984,1444.368683796376,right,1,0.7605995312333107,0.3,,,,,,,,,,,s016,001,2024-07-22_12h03.07.879,simplestop_skeleton,2022.2.2,59.94793615396527,
None,None,,,,,,,,,1,0,1,0,8,0,32,2,,,,,,,,,1444.3500981666148,go,squareblack.png,right,0.3,,,,,,,,,,,,,,,0.0012884512543678284,0.4896957688033581,,1446.8510276302695,test,2,,,,,,,,,,1444.368683796376,1444.8826455250382,1444.8657168857753,1444.8657168857753,1445.1660101599991,1445.666627433151,1445.8655728437006,1446.867946818471,right,1,0.590524472296238,0.3,,,,,,,,,,,s016,001,2024-07-22_12h03.07.879,simplestop_skeleton,2022.2.2,59.94793615396527,
None,None,,,,,,,,,1,0,1,0,8,1,33,2,,,,,,,,,1446.851458068937,stop,squareblack.png,right,0.3,,,,,,,,,,,,,,,0.0011719949543476105,0.49143971502780914,0.7914458699524403,1449.3554554209113,test,2,,,,,,,,,,1446.867946818471,1447.368599921465,1447.368599921465,1447.368599921465,1447.6687944047153,1448.169266834855,1448.3694840706885,1449.3751246146858,None,0,,0.35,,,,,,,,,,,s016,001,2024-07-22_12h03.07.879,simplestop_skeleton,2022.2.2,59.94793615396527,
None,None,,,,,,,,,1,0,1,0,8,2,34,1,,,,,,,,,1449.3558947965503,go,circleblack.png,left,0.35,,,,,,,,,,,,,,,0.0019666142761707306,0.48944415897130966,,1451.858537439257,test,2,,,,,,,,,,1449.3751246146858,1449.8879405669868,1449.871088590473,1449.871088590473,1450.2215358130634,1450.7220881730318,1450.8708168901503,1451.8775533214211,left,1,0.690253235399723,0.35,,,,,,,,,,,s016,001,2024-07-22_12h03.07.879,simplestop_skeleton,2022.2.2,59.94793615396527,
None,None,,,,,,,,,1,0,1,0,8,3,35,3,,,,,,,,,1451.858976278454,go,squareblack.png,right,0.35,,,,,,,,,,,,,,,0.00167851522564888,0.4894528351724148,,1454.3610516302288,test,2,,,,,,,,,,1451.8775533214211,1452.3906926214695,1452.3741483576596,1452.3741483576596,1452.7244312688708,1453.2251972593367,1453.3751202560961,1454.3806037716568,right,1,0.7646328806877136,0.35,,,,,,,,,,,s016,001,2024-07-22_12h03.07.879,simplestop_skeleton,2022.2.2,59.94793615396527,
$currentCorrectResponse,$currentGoStim,,,,,,,,,1,0,1,0,9,0,36,0,,,,,,,,,1454.3614817522466,go,circleblack.png,left,0.35,,,,,,,,,,,,,,,0.0019053369760513306,0.4896491952240467,,1456.863471634686,test,2,,,,,,,,,,1454.3806037716568,1454.8936909511685,1454.8769202046096,1454.8769202046096,1455.2271385379136,1455.7276972308755,1455.8764495067298,1456.8824142329395,left,1,0.6781053058803082,0.35,,,,,,,,,,,s016,001,2024-07-22_12h03.07.879,simplestop_skeleton,2022.2.2,59.94793615396527,
None,None,,,,,,,,,1,0,1,0,9,1,37,1,,,,,,,,,1456.8639150112867,stop,circleblack.png,left,0.35,,,,,,,,,,,,,,,0.0013435110449790955,0.489520788192749,0.8404104821383953,1459.3662610165775,test,2,,,,,,,,,,1456.8824142329395,1457.3962013237178,1457.3795480169356,1457.3795480169356,1457.7297750934958,1458.2296807914972,1458.37910355255,1459.3849601447582,left,1,0.43404873460531235,0.3,,,,,,,,,,,s016,001,2024-07-22_12h03.07.879,simplestop_skeleton,2022.2.2,59.94793615396527,
None,None,,,,,,,,,1,0,1,0,9,2,38,3,,,,,,,,,1459.3666903153062,go,circleblack.png,left,0.3,,,,,,,,,,,,,,,0.0012900792062282562,0.48987649753689766,,1461.8688331656158,test,2,,,,,,,,,,1459.3849601447582,1459.898913834244,1459.882339347154,1459.882339347154,1460.1825279258192,1460.6830657757819,1460.88184960559,1461.8880516290665,left,1,0.6254357472062111,0.3,,,,,,,,,,,s016,001,2024-07-22_12h03.07.879,simplestop_skeleton,2022.2.2,59.94793615396527,
$currentCorrectResponse,$currentGoStim,,,,,,,,,1,0,1,0,9,3,39,0,,,,,,,,,1461.8692873343825,stop,squareblack.png,right,0.3,,,,,,,,,,,,,,,0.0017246007919311523,0.4898320883512497,0.7903372645378113,1464.3716480694711,test,2,,,,,,,,,,1461.8880516290665,1462.401685744524,1462.3848282918334,1462.3848282918334,1462.6853406317532,1463.1859308220446,1463.3860722407699,1464.390942364931,None,0,,0.35,,,,,,,,,,,s016,001,2024-07-22_12h03.07.879,simplestop_skeleton,2022.2.2,59.94793615396527,
None,None,,,,,,,,,1,0,1,0,10,0,40,3,,,,,,,,,1464.3721003495157,go,circleblack.png,left,0.35,,,,,,,,,,,,,,,0.001751624047756195,0.48988017812371254,,1466.8749057725072,test,2,,,,,,,,,,1464.390942364931,1464.9043881632388,1464.8877602890134,1464.8877602890134,1465.2382686808705,1465.73854868114,1465.8874629810452,1466.8939336650074,left,1,0.6725618205964565,0.35,,,,,,,,,,,s016,001,2024-07-22_12h03.07.879,simplestop_skeleton,2022.2.2,59.94793615396527,
None,None,,,,,,,,,1,0,1,0,10,1,41,2,,,,,,,,,1466.8753615133464,stop,circleblack.png,left,0.35,,,,,,,,,,,,,,,0.0015190578997135162,0.48924923688173294,0.8400926105678082,1469.3776354007423,test,2,,,,,,,,,,1466.8939336650074,1467.4075083136559,1467.3905357010663,1467.3905357010663,1467.7409483976662,1468.240142133087,1468.3902327865362,1469.3969878926873,left,1,0.5579981133341789,0.3,,,,,,,,,,,s016,001,2024-07-22_12h03.07.879,simplestop_skeleton,2022.2.2,59.94793615396527,
$currentCorrectResponse,$currentGoStim,,,,,,,,,1,0,1,0,10,2,42,0,,,,,,,,,1469.3780765794218,go,squareblack.png,right,0.3,,,,,,,,,,,,,,,0.0017769895493984222,0.48949848860502243,,1471.8801252432168,test,2,,,,,,,,,,1469.3969878926873,1469.9103406891227,1469.8932402282953,1469.8932402282953,1470.1935828216374,1470.6942991688848,1470.8930334672332,1471.8990319855511,right,1,0.6521105132997036,0.3,,,,,,,,,,,s016,001,2024-07-22_12h03.07.879,simplestop_skeleton,2022.2.2,59.94793615396527,
