corrGoResp,shape,practiceBlocks.thisRepN,practiceBlocks.thisTrialN,practiceBlocks.thisN,practiceBlocks.thisIndex,practiceTrials.thisRepN,practiceTrials.thisTrialN,practiceTrials.thisN,practiceTrials.thisIndex,stopBlocks.thisRepN,stopBlocks.thisTrialN,stopBlocks.thisN,stopBlocks.thisIndex,testTrials.thisRepN,testTrials.thisTrialN,testTrials.thisN,testTrials.thisIndex,stopPracTrialList,Test Block: 1,welcome.started,start_exp.started,start_exp.keys,start_exp.rt,instrStopText.started,start_prac.started,StartTrialTimeStamp,trialType,goStim,correctResponse,ssd,fixation.started,rules.started,goStim.started,goResp.started,fixation.stopped,stopSignal.started,stopSignal.stopped,goStim.stopped,goResp.stopped,rules.stopped,goResp.keys,goResp.corr,text.started,rules_2.started,fixationOnset,goStimOnset,stopSignalOnset,EndTrialTimeStamp,Phase,Block,goResp.rt,text.stopped,rules_2.stopped,text_5.started,key_resp_3.started,key_resp_3.keys,key_resp_3.rt,key_resp.started,testText.started,test_fixation.started,goStim_test.started,goResp_test.started,test_fixation.stopped,stopSignal_test.started,stopSignal_test.stopped,goStim_test.stopped,goResp_test.stopped,goResp_test.keys,goResp_test.corr,goResp_test.rt,EndingSSD,text_6.started,key_resp_4.started,key_resp_4.keys,key_resp_4.rt,Test Block: 2,Test Block: 3,ending_text.started,end_resp.started,end_resp.keys,end_resp.rt,participant,session,date,expName,psychopyVersion,frameRate,
None,None,0,0,0,0,2,1,9,3,,,,,,,,,,,,,,,,,1612.161653921008,go,circleblack.png,left,0.3,1612.178547129035,1612.178547129035,1612.6775712743402,1612.6775712743402,1612.6941965296865,1612.9780990108848,1613.4786277785897,1613.6788680776954,1614.6801881566644,1614.6801881566644,left,1,1614.6801881566644,1614.6801881566644,0.0012367665767669678,0.48998933285474777,0.7904873341321945,1615.1662177816033,practice,1,0.8152444660663605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s036,001,2024-09-24_13h02.33.071,simplestop_skeleton,2022.2.2,59.936756764601796,
None,None,0,0,0,0,2,2,10,2,,,,,,,,,,,,,,,,,1615.166680507362,go,squareblack.png,right,0.3,1615.1923320442438,1615.1923320442438,1615.6810704022646,1615.6810704022646,1615.6976898908615,1615.9812950268388,1616.4818614795804,1616.6819080114365,1617.6832351014018,1617.7000305652618,right,1,1617.7000305652618,1617.7000305652618,0.007176607847213745,0.4878264516592026,0.7879604399204254,1618.1847482696176,practice,1,0.5412461161613464,1618.2020998895168,1618.2020998895168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s036,001,2024-09-24_13h02.33.071,simplestop_skeleton,2022.2.2,59.936756764601796,
None,None,0,0,0,0,2,3,11,2,,,,,,,,,,,,,,,,,1618.1852019429207,stop,squareblack.png,right,0.3,1618.2020998895168,1618.2020998895168,1618.7008835747838,1618.7008835747838,1618.7178555354476,1619.0016413107514,1619.5019203871489,1619.7022814825177,1620.7030923441052,1620.7030923441052,right,1,1620.7030923441052,1620.7030923441052,0.001170143485069275,0.4899936839938164,0.7901998162269592,1621.1879863366485,practice,1,0.4952746033668518,1621.2193537801504,1621.2193537801504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s036,001,2024-09-24_13h02.33.071,simplestop_skeleton,2022.2.2,59.936756764601796,
None,None,0,0,0,0,3,0,12,1,,,,,,,,,,,,,,,,,1621.1884011179209,stop,squareblack.png,right,0.25,1621.2193537801504,1621.2193537801504,1621.7048141434789,1621.7048141434789,1621.7215481474996,1621.9547269940376,1622.455144122243,1622.7052381113172,1623.7084290385246,1623.7249547168612,None,0,1623.7249547168612,1623.7249547168612,0.0012007355690002441,0.49050772190093994,0.740350253880024,1624.2248064801097,practice,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s036,001,2024-09-24_13h02.33.071,simplestop_skeleton,2022.2.2,59.936756764601796,
$currentCorrectResponse,$currentGoStim,0,0,0,0,3,1,13,0,,,,,,,,,,,,,,,,,1624.2252886518836,go,circleblack.png,left,0.3,1624.2447529435158,1624.2447529435158,1624.7408860847354,1624.7408860847354,1624.75755892694,1625.0412374660373,1625.5417884737253,1625.742670327425,1626.7433200925589,1626.759800761938,left,1,1626.759800761938,1626.759800761938,0.0029339566826820374,0.4892498627305031,0.7894474416971207,1627.2446166425943,practice,1,0.47750603407621384,1627.2621029391885,1627.2621029391885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s036,001,2024-09-24_13h02.33.071,simplestop_skeleton,2022.2.2,59.936756764601796,
None,None,0,0,0,0,3,2,14,2,,,,,,,,,,,,,,,,,1627.2450343072414,go,circleblack.png,left,0.3,1627.2621029391885,1627.2621029391885,1627.7609661892056,1627.7609661892056,1627.7775639817119,1628.0623957589269,1628.5620676577091,1628.762544117868,1629.7633283808827,1629.7633283808827,left,1,1629.7633283808827,1629.7633283808827,0.0012527033686637878,0.48990587890148163,0.7917193323373795,1630.2483713179827,practice,1,0.6573282480239868,1630.2655366361141,1630.2655366361141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s036,001,2024-09-24_13h02.33.071,simplestop_skeleton,2022.2.2,59.936756764601796,
None,None,0,0,0,0,3,3,15,1,,,,,,,,,,,,,,,,,1630.2488191053271,go,squareblack.png,right,0.3,1630.2655366361141,1630.2655366361141,1630.7646097540855,1630.7646097540855,1630.7646097540855,1631.0647403150797,1631.56511361897,1631.7654519602656,1632.7664360255003,1632.7664360255003,right,1,1632.7664360255003,1632.7664360255003,0.0016727596521377563,0.489982470870018,0.7901629358530045,1633.2516655921936,practice,1,0.6257743760943413,1633.26985476166,1633.26985476166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s036,001,2024-09-24_13h02.33.071,simplestop_skeleton,2022.2.2,59.936756764601796,
None,None,0,0,0,0,4,0,16,3,,,,,,,,,,,,,,,,,1633.2521443888545,stop,squareblack.png,right,0.3,1633.26985476166,1633.26985476166,1633.7675731480122,1633.7675731480122,1633.7841831818223,1634.06788418442,1634.5684556737542,1634.7687616795301,1635.7698664441705,1635.7698664441705,None,0,1635.7698664441705,1635.7698664441705,0.0012684762477874756,0.48908377438783646,0.7897317782044411,1636.2545673027635,practice,1,,1636.2726627066731,1636.2726627066731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s036,001,2024-09-24_13h02.33.071,simplestop_skeleton,2022.2.2,59.936756764601796,
None,None,0,0,0,0,4,1,17,1,,,,,,,,,,,,,,,,,1636.2549880817533,go,circleblack.png,left,0.35,1636.2726627066731,1636.2726627066731,1636.7707895860076,1636.7707895860076,1636.7875662595034,1637.1212578639388,1637.6219024956226,1637.7721779048443,1638.7731202617288,1638.7731202617288,left,1,1638.7731202617288,1638.7731202617288,0.001802004873752594,0.490011066198349,0.8404660299420357,1639.2592591270804,practice,1,0.6644279882311821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s036,001,2024-09-24_13h02.33.071,simplestop_skeleton,2022.2.2,59.936756764601796,
None,None,0,0,0,0,4,2,18,2,,,,,,,,,,,,,,,,,1639.2599382326007,go,squareblack.png,right,0.35,1639.2802559062839,1639.2802559062839,1639.7743672132492,1639.7743672132492,1639.791009105742,1640.1247456669807,1640.6250428557396,1640.7756341397762,1641.7781473323703,1641.7948818057775,right,1,1641.7948818057775,1641.7948818057775,0.0026112794876098633,0.4872119724750519,0.8377058133482933,1642.2945173159242,practice,1,0.579567052423954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s036,001,2024-09-24_13h02.33.071,simplestop_skeleton,2022.2.2,59.936756764601796,
None,None,0,0,0,0,4,3,19,3,,,,,,,,,,,,,,,,,1642.2949986681342,go,squareblack.png,right,0.35,1642.312801927328,1642.312801927328,1642.8109230473638,1642.8109230473638,1642.8275816887617,1643.1613157838583,1643.6617203950882,1643.8120848760009,1644.813158608973,1644.813158608973,right,1,1644.813158608973,1644.813158608973,0.001255035400390625,0.48967263847589493,0.8400058820843697,1645.297933280468,practice,1,0.5919082760810852,1645.315898001194,1645.315898001194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s036,001,2024-09-24_13h02.33.071,simplestop_skeleton,2022.2.2,59.936756764601796,
None,None,0,0,0,0,5,0,20,1,,,,,,,,,,,,,,,,,1645.298388876021,stop,circleblack.png,left,0.35,1645.315898001194,1645.315898001194,1645.8150954917073,1645.8150954917073,1645.8313459977508,1646.1647055745125,1646.6653242632747,1646.8154065534472,1647.8173113167286,1647.8173113167286,left,1,1647.8173113167286,1647.8173113167286,0.0018518716096878052,0.4898325875401497,0.8403940871357918,1648.301368676126,practice,1,0.43143486231565475,1648.3196052387357,1648.3196052387357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s036,001,2024-09-24_13h02.33.071,simplestop_skeleton,2022.2.2,59.936756764601796,
$currentCorrectResponse,$currentGoStim,0,0,0,0,5,1,21,0,,,,,,,,,,,,,,,,,1648.3019531220198,go,circleblack.png,left,0.3,1648.3196052387357,1648.3196052387357,1648.8176483213902,1648.8176483213902,1648.8346225321293,1649.1177459210157,1649.61834936589,1649.8189808353782,1650.8198641389608,1650.8198641389608,left,1,1650.8198641389608,1650.8198641389608,0.0013129562139511108,0.4894934296607971,0.78974349796772,1651.304567977786,practice,1,0.5295835211873055,1651.3225481957197,1651.3225481957197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s036,001,2024-09-24_13h02.33.071,simplestop_skeleton,2022.2.2,59.936756764601796,
None,None,0,0,0,0,5,2,22,2,,,,,,,,,,,,,,,,,1651.3050287142396,go,squareblack.png,right,0.3,1651.3225481957197,1651.3225481957197,1651.8207627087831,1651.8207627087831,1651.8375379219651,1652.121123984456,1652.621851541102,1652.822058238089,1653.8230316713452,1653.8230316713452,right,1,1653.8230316713452,1653.8230316713452,0.0017026737332344055,0.48975612223148346,0.7901323139667511,1654.3078593462706,practice,1,0.5594228133559227,1654.3256137892604,1654.3256137892604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s036,001,2024-09-24_13h02.33.071,simplestop_skeleton,2022.2.2,59.936756764601796,
None,None,0,0,0,0,5,3,23,3,,,,,,,,,,,,,,,,,1654.3082760199904,stop,circleblack.png,left,0.3,1654.3256137892604,1654.3256137892604,1654.8242556899786,1654.8242556899786,1654.8410012573004,1655.12452942878,1655.6249396204948,1655.8250708729029,1656.8281989470124,1656.8281989470124,None,0,1656.8281989470124,1656.8281989470124,0.0017420127987861633,0.4901650920510292,0.7905735075473785,1657.327949129045,practice,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s036,001,2024-09-24_13h02.33.071,simplestop_skeleton,2022.2.2,59.936756764601796,
,,0,0,0,0,,,,,,,,,,,,,"[{'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'stop'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'stop'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1657.3459037691355,1657.3459037691355,return,2.4009454026818275,,,,,,,,,,,,,,,,,,,,,,,,,s036,001,2024-09-24_13h02.33.071,simplestop_skeleton,2022.2.2,59.936756764601796,
None,None,,,,,,,,,0,0,0,0,0,0,0,2,,,,,,,,,1675.0826586037874,go,circleblack.png,left,0.35,,,,,,,,,,,,,,,0.0031770989298820496,0.48927681148052216,,1677.5853665694594,test,1,,,,,,,,1659.7795422524214,1659.7795422524214,1675.1045861765742,1675.5982178375125,1675.5982178375125,1675.6153040975332,1675.9487881958485,1676.44936054945,1676.5997192934155,1677.6055636927485,left,1,0.6062988266348839,0.35,,,,,,,,,,,s036,001,2024-09-24_13h02.33.071,simplestop_skeleton,2022.2.2,59.936756764601796,
None,None,,,,,,,,,0,0,0,0,0,1,1,3,,,,,,,,,1677.5859169736505,go,squareblack.png,right,0.35,,,,,,,,,,,,,,,0.0029914826154708862,0.4894290715456009,,1680.0866657868028,test,1,,,,,,,,,,1677.6055636927485,1678.101250320673,1678.101250320673,1678.1179296299815,1678.4521607458591,1678.951605066657,1679.1011535450816,1680.104054376483,right,1,0.31120409071445465,0.35,,,,,,,,,,,s036,001,2024-09-24_13h02.33.071,simplestop_skeleton,2022.2.2,59.936756764601796,
None,None,,,,,,,,,0,0,0,0,0,2,2,1,,,,,,,,,1680.0871211513877,stop,circleblack.png,left,0.35,,,,,,,,,,,,,,,0.0017701834440231323,0.48949629068374634,0.8398864194750786,1682.589464738965,test,1,,,,,,,,,,1680.104054376483,1680.6025872528553,1680.6025872528553,1680.6192529052496,1680.9530060216784,1681.453788742423,1681.6037514284253,1682.6062432974577,left,1,0.5789009407162666,0.3,,,,,,,,,,,s036,001,2024-09-24_13h02.33.071,simplestop_skeleton,2022.2.2,59.936756764601796,
None,None,,,,,,,,,0,0,0,0,0,3,3,3,,,,,,,,,1682.5899163037539,go,circleblack.png,left,0.3,,,,,,,,,,,,,,,0.001250140368938446,0.4913739636540413,,1685.0922106429935,test,1,,,,,,,,,,1682.6062432974577,1683.106238797307,1683.106238797307,1683.106238797307,1683.4073246121407,1683.9063723236322,1684.1065543815494,1685.123228698969,left,1,0.5030333697795868,0.3,,,,,,,,,,,s036,001,2024-09-24_13h02.33.071,simplestop_skeleton,2022.2.2,59.936756764601796,
