corrGoResp,shape,practiceBlocks.thisRepN,practiceBlocks.thisTrialN,practiceBlocks.thisN,practiceBlocks.thisIndex,practiceTrials.thisRepN,practiceTrials.thisTrialN,practiceTrials.thisN,practiceTrials.thisIndex,stopBlocks.thisRepN,stopBlocks.thisTrialN,stopBlocks.thisN,stopBlocks.thisIndex,testTrials.thisRepN,testTrials.thisTrialN,testTrials.thisN,testTrials.thisIndex,stopPracTrialList,Test Block: 1,welcome.started,start_exp.started,start_exp.keys,start_exp.rt,instrStopText.started,start_prac.started,StartTrialTimeStamp,trialType,goStim,correctResponse,ssd,fixation.started,rules.started,goStim.started,goResp.started,fixation.stopped,stopSignal.started,stopSignal.stopped,goStim.stopped,goResp.stopped,rules.stopped,goResp.keys,goResp.corr,goResp.rt,text.started,rules_2.started,fixationOnset,goStimOnset,stopSignalOnset,EndTrialTimeStamp,Phase,Block,text.stopped,rules_2.stopped,text_5.started,key_resp_3.started,key_resp_3.keys,key_resp_3.rt,key_resp.started,testText.started,test_fixation.started,goStim_test.started,goResp_test.started,test_fixation.stopped,stopSignal_test.started,stopSignal_test.stopped,goStim_test.stopped,goResp_test.stopped,goResp_test.keys,goResp_test.corr,EndingSSD,goResp_test.rt,text_6.started,key_resp_4.started,key_resp_4.keys,key_resp_4.rt,Test Block: 2,Test Block: 3,ending_text.started,end_resp.started,end_resp.keys,end_resp.rt,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,"[{'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'stop'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'stop'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'stop'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}]","[{'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'stop'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'stop'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'stop'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'stop'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'stop'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'stop'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'stop'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'stop'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'stop'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'stop'}]",287.76720548421144,287.76720548421144,return,3.1680288277566433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s020,001,2024-07-26_09h12.18.085,simplestop_skeleton,2022.2.2,59.096570216440334,
None,None,0,0,0,0,0,0,0,2,,,,,,,,,,,,,,,290.9807473383844,290.9807473383844,350.3238115012646,go,squareblack.png,right,0.35,350.3446619287133,350.3446619287133,350.8392506837845,350.8392506837845,350.8560259491205,351.18994634225965,351.6900087222457,351.8403334990144,352.84125346690416,352.8580239377916,right,1,0.6734966896474361,352.8580239377916,352.8580239377916,0.002733413130044937,0.48940790072083473,0.8394395895302296,353.3430223427713,practice,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s020,001,2024-07-26_09h12.18.085,simplestop_skeleton,2022.2.2,59.096570216440334,
None,None,0,0,0,0,0,1,1,3,,,,,,,,,,,,,,,,,353.34355663880706,stop,squareblack.png,right,0.35,353.3627530746162,353.3627530746162,353.8593543805182,353.8593543805182,353.87621919438243,354.2080373093486,354.70859821513295,354.86077596992254,355.86130233854055,355.8782613426447,right,1,0.678954403847456,355.8782613426447,355.8782613426447,0.0012255869805812836,0.48997004330158234,0.8386475890874863,356.3629147596657,practice,1,356.38325356319547,356.38325356319547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s020,001,2024-07-26_09h12.18.085,simplestop_skeleton,2022.2.2,59.096570216440334,
$currentCorrectResponse,$currentGoStim,0,0,0,0,0,2,2,0,,,,,,,,,,,,,,,,,356.3633402213454,go,squareblack.png,right,0.3,356.38325356319547,356.38325356319547,356.87922182679176,356.87922182679176,356.895876288414,357.179548420012,357.6786316856742,357.87903797626495,358.8812512382865,358.89822229743004,right,1,0.49663129821419716,358.89822229743004,358.89822229743004,0.0015769042074680328,0.48939476162195206,0.7895876206457615,359.38267847523093,practice,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s020,001,2024-07-26_09h12.18.085,simplestop_skeleton,2022.2.2,59.096570216440334,
$currentCorrectResponse,$currentGoStim,0,0,0,0,0,3,3,0,,,,,,,,,,,,,,,,,359.38310693204403,stop,squareblack.png,right,0.3,359.402296975255,359.402296975255,359.8990801163018,359.8990801163018,359.915891405195,360.19943995028734,360.69851514697075,360.89891405403614,361.9012626633048,361.91798524931073,right,1,0.38864464685320854,361.91798524931073,361.91798524931073,0.001224219799041748,0.4899896942079067,0.7903687730431557,362.40281407907605,practice,1,362.4224924631417,362.4224924631417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s020,001,2024-07-26_09h12.18.085,simplestop_skeleton,2022.2.2,59.096570216440334,
None,None,0,0,0,0,1,0,4,2,,,,,,,,,,,,,,,,,362.4032602533698,go,squareblack.png,right,0.25,362.4224924631417,362.4224924631417,362.91918225586414,362.91918225586414,362.9357025809586,363.16926865279675,363.6686932705343,363.91929784044623,364.9215447753668,364.938014741987,right,1,0.46753768622875214,364.938014741987,364.938014741987,0.0011862590909004211,0.4898146949708462,0.7402985356748104,365.4230050332844,practice,1,365.4482963643968,365.4482963643968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s020,001,2024-07-26_09h12.18.085,simplestop_skeleton,2022.2.2,59.096570216440334,
None,None,0,0,0,0,1,1,5,1,,,,,,,,,,,,,,,,,365.4234287440777,go,circleblack.png,left,0.25,365.4482963643968,365.4482963643968,365.93945714458823,365.93945714458823,365.9558614268899,366.1892939656973,366.68850757181644,366.93874640762806,367.94129760563374,367.9581101536751,left,1,0.35222820192575455,367.9581101536751,367.9581101536751,0.008060209453105927,0.4899528920650482,0.7401850186288357,368.4427858181298,practice,1,368.4621363580227,368.4621363580227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s020,001,2024-07-26_09h12.18.085,simplestop_skeleton,2022.2.2,59.096570216440334,
None,None,0,0,0,0,1,2,6,1,,,,,,,,,,,,,,,,,368.44320937618613,go,circleblack.png,left,0.25,368.4621363580227,368.4621363580227,368.9597897157073,368.9597897157073,368.9756815060973,369.20951449126005,369.70850744098425,369.9588631093502,370.9611245431006,370.9611245431006,left,1,0.3850233778357506,370.9611245431006,370.9611245431006,0.0012579448521137238,0.49017033353447914,0.7402925118803978,371.4460613615811,practice,1,371.4661183319986,371.4661183319986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s020,001,2024-07-26_09h12.18.085,simplestop_skeleton,2022.2.2,59.096570216440334,
None,None,0,0,0,0,1,3,7,2,,,,,,,,,,,,,,,,,371.4464840590954,go,squareblack.png,right,0.25,371.4661183319986,371.4661183319986,371.9623680822551,371.9623680822551,371.9792181439698,372.21259143203497,372.71166687458754,372.9620211161673,373.96465783938766,373.9811727963388,right,1,0.348869226872921,373.9811727963388,373.9811727963388,0.0016833767294883728,0.48978570848703384,0.7400598414242268,374.4659301042557,practice,1,374.48598811402917,374.48598811402917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s020,001,2024-07-26_09h12.18.085,simplestop_skeleton,2022.2.2,59.096570216440334,
$currentCorrectResponse,$currentGoStim,0,0,0,0,2,0,8,0,,,,,,,,,,,,,,,,,374.46635619178414,stop,circleblack.png,left,0.25,374.48598811402917,374.48598811402917,374.9823154807091,374.9823154807091,374.9991481266916,375.2326874099672,375.73193748667836,375.9821259789169,376.9847368225455,377.00141518190503,left,1,0.3371123634278774,377.00141518190503,377.00141518190503,0.0017199330031871796,0.49003763124346733,0.7403097823262215,377.48620069399476,practice,1,377.5058419331908,377.5058419331908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s020,001,2024-07-26_09h12.18.085,simplestop_skeleton,2022.2.2,59.096570216440334,
$currentCorrectResponse,$currentGoStim,0,0,0,0,2,1,9,0,,,,,,,,,,,,,,,,,377.48663080111146,stop,circleblack.png,left,0.2,377.5058419331908,377.5058419331908,378.00254172459245,378.00254172459245,378.0193924345076,378.2026722431183,378.7017809301615,379.0020484775305,380.00464736297727,380.0212480314076,left,1,0.3360099159181118,380.0212480314076,380.0212480314076,0.0014074817299842834,0.4899049326777458,0.6900561787188053,380.5061201527715,practice,1,380.5259363986552,380.5259363986552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s020,001,2024-07-26_09h12.18.085,simplestop_skeleton,2022.2.2,59.096570216440334,
$currentCorrectResponse,$currentGoStim,0,0,0,0,2,2,10,0,,,,,,,,,,,,,,,,,380.5065386593342,go,circleblack.png,left,0.15,380.5259363986552,380.5259363986552,381.0223020128906,381.0223020128906,381.03894694149494,381.1725150644779,381.67314180359244,382.02223170921206,383.0244641713798,383.04137144610286,left,1,0.41770153120160103,383.04137144610286,383.04137144610286,0.0012771710753440857,0.4898821786046028,0.6401205658912659,383.52621391788125,practice,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s020,001,2024-07-26_09h12.18.085,simplestop_skeleton,2022.2.2,59.096570216440334,
None,None,0,0,0,0,2,3,11,2,,,,,,,,,,,,,,,,,383.52665190026164,go,circleblack.png,left,0.15,383.5459212176502,383.5459212176502,384.0424672141671,384.0424672141671,384.0593378134072,384.1929586753249,384.70827950537205,385.0419985316694,386.0444448515773,386.06123293563724,left,1,0.3231569863855839,386.06123293563724,386.06123293563724,0.0014366358518600464,0.4899835102260113,0.6402635686099529,386.5459384061396,practice,1,386.5665838122368,386.5665838122368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s020,001,2024-07-26_09h12.18.085,simplestop_skeleton,2022.2.2,59.096570216440334,
None,None,0,0,0,0,3,0,12,2,,,,,,,,,,,,,,,,,386.5463550686836,stop,squareblack.png,right,0.15,386.5665838122368,386.5665838122368,387.06226954236627,387.06226954236627,387.0790683962405,387.2125258818269,387.711591809988,388.061935570091,389.0644436366856,389.0811130926013,right,1,0.3296806327998638,389.0811130926013,389.0811130926013,0.0023644454777240753,0.4899217076599598,0.6401538364589214,389.5659971572459,practice,1,389.5859371572733,389.5859371572733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s020,001,2024-07-26_09h12.18.085,simplestop_skeleton,2022.2.2,59.096570216440334,
None,None,0,0,0,0,3,1,13,1,,,,,,,,,,,,,,,,,389.56641206517816,stop,circleblack.png,left,0.1,389.5859371572733,389.5859371572733,390.0824785195291,390.0824785195291,390.09912606701255,390.1826820373535,390.68331940844655,391.08219853043556,392.0845062881708,392.1011583171785,left,1,0.3406761772930622,392.1011583171785,392.1011583171785,0.0018057674169540405,0.48986683040857315,0.590453140437603,392.5859980918467,practice,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s020,001,2024-07-26_09h12.18.085,simplestop_skeleton,2022.2.2,59.096570216440334,
None,None,0,0,0,0,3,2,14,1,,,,,,,,,,,,,,,,,392.58641374856234,stop,squareblack.png,right,0.05,392.60581662505865,392.60581662505865,393.1023920290172,393.1023920290172,393.11904895305634,393.15275847911835,393.6529686152935,394.10342494398355,395.10461692884564,395.12114802747965,None,0,,395.12114802747965,395.12114802747965,0.0017927028238773346,0.49012450128793716,0.5400972776114941,395.60604341328144,practice,1,395.6261158362031,395.6261158362031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s020,001,2024-07-26_09h12.18.085,simplestop_skeleton,2022.2.2,59.096570216440334,
None,None,0,0,0,0,3,3,15,3,,,,,,,,,,,,,,,,,395.60646321997046,go,circleblack.png,left,0.1,395.6261158362031,395.6261158362031,396.12237426266074,396.12237426266074,396.1390945613384,396.2225033156574,396.72310223057866,397.12209155038,398.12448797002435,398.14158699288964,left,1,0.3576965555548668,398.14158699288964,398.14158699288964,0.0018396228551864624,0.4902104362845421,0.5902918353676796,398.6261689327657,practice,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s020,001,2024-07-26_09h12.18.085,simplestop_skeleton,2022.2.2,59.096570216440334,
$currentCorrectResponse,$currentGoStim,0,0,0,0,4,0,16,0,,,,,,,,,,,,,,,,,398.6266086176038,go,squareblack.png,right,0.1,398.64628722146153,398.64628722146153,399.14272614941,399.14272614941,399.15907330438495,399.2425846680999,399.7431124635041,400.1421694420278,401.1444398611784,401.16141291707754,right,1,0.36146172508597374,401.16141291707754,401.16141291707754,0.0017342939972877502,0.48989661037921906,0.5904705412685871,401.6460539698601,practice,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s020,001,2024-07-26_09h12.18.085,simplestop_skeleton,2022.2.2,59.096570216440334,
None,None,0,0,0,0,4,1,17,2,,,,,,,,,,,,,,,,,401.64646857231855,stop,circleblack.png,left,0.1,401.66598270460963,401.66598270460963,402.16221933066845,402.16221933066845,402.1791539005935,402.2623989544809,402.7630447857082,403.16327771544456,404.1645203270018,404.18133963271976,None,0,,404.18133963271976,404.18133963271976,0.0017703697085380554,0.490040622651577,0.5899274572730064,404.6660203449428,practice,1,404.68559631332755,404.68559631332755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s020,001,2024-07-26_09h12.18.085,simplestop_skeleton,2022.2.2,59.096570216440334,
None,None,0,0,0,0,4,2,18,1,,,,,,,,,,,,,,,,,404.66643880680203,go,circleblack.png,left,0.15,404.68559631332755,404.68559631332755,405.1826634891331,405.1826634891331,405.1991869881749,405.33262461423874,405.83328279852867,406.18225326761603,407.18487349525094,407.18487349525094,left,1,0.4921307638287544,407.18487349525094,407.18487349525094,0.001325506716966629,0.49008609354496,0.6403770633041859,407.6692471243441,practice,1,407.6895037703216,407.6895037703216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s020,001,2024-07-26_09h12.18.085,simplestop_skeleton,2022.2.2,59.096570216440334,
None,None,0,0,0,0,4,3,19,3,,,,,,,,,,,,,,,,,407.6696858033538,go,squareblack.png,right,0.15,407.6895037703216,407.6895037703216,408.1857566423714,408.1857566423714,408.20257657393813,408.33590023964643,408.83676782250404,409.1854712367058,410.18787862733006,410.2045033313334,right,1,0.5530312173068523,410.2045033313334,410.2045033313334,0.0017449744045734406,0.48984916880726814,0.6404784098267555,410.68957420811057,practice,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s020,001,2024-07-26_09h12.18.085,simplestop_skeleton,2022.2.2,59.096570216440334,
None,None,0,0,0,0,5,0,20,1,,,,,,,,,,,,,,,,,410.690007802099,go,squareblack.png,right,0.15,410.70914774760604,410.70914774760604,411.205882884562,411.205882884562,411.2223911732435,411.3559811115265,411.8568355329335,412.2054317332804,413.20803279802203,413.22472037374973,right,1,0.5127376243472099,413.22472037374973,413.22472037374973,0.0011884421110153198,0.4900125451385975,0.6403182968497276,413.70955174043775,practice,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s020,001,2024-07-26_09h12.18.085,simplestop_skeleton,2022.2.2,59.096570216440334,
None,None,0,0,0,0,5,1,21,3,,,,,,,,,,,,,,,,,413.7099770568311,go,squareblack.png,right,0.15,413.72926253825426,413.72926253825426,414.2257964424789,414.2257964424789,414.2423473931849,414.3757863789797,414.87650188058615,415.22541465982795,416.2278247512877,416.24436873942614,right,1,0.4951742850244045,416.24436873942614,416.24436873942614,0.0012447051703929901,0.4900779537856579,0.6399377137422562,416.72924645245075,practice,1,416.7555480413139,416.7555480413139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s020,001,2024-07-26_09h12.18.085,simplestop_skeleton,2022.2.2,59.096570216440334,
None,None,0,0,0,0,5,2,22,3,,,,,,,,,,,,,,,,,416.7296850681305,go,circleblack.png,left,0.15,416.7555480413139,416.7555480413139,417.2461045086384,417.2461045086384,417.262488540262,417.39571369439363,417.8949118964374,418.2453087903559,419.2477710209787,419.26433534547687,left,1,0.3937799744307995,419.26433534547687,419.26433534547687,0.008844714611768723,0.49059200659394264,0.6406022645533085,419.7492240741849,practice,1,419.7690037190914,419.7690037190914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s020,001,2024-07-26_09h12.18.085,simplestop_skeleton,2022.2.2,59.096570216440334,
None,None,0,0,0,0,5,3,23,3,,,,,,,,,,,,,,,,,419.7496602423489,go,circleblack.png,left,0.15,419.7690037190914,419.7690037190914,420.26607325673103,420.26607325673103,420.28249914199114,420.41602271422744,420.91494462639093,421.26540444791317,422.26795411482453,422.26795411482453,right,0,0.24977779015898705,422.26795411482453,422.26795411482453,0.0012535527348518372,0.4902624301612377,0.6405495032668114,422.75276336446404,practice,1,422.7706424854696,422.7706424854696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s020,001,2024-07-26_09h12.18.085,simplestop_skeleton,2022.2.2,59.096570216440334,
,,0,0,0,0,,,,,,,,,,,,,"[{'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'stop'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'stop'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'stop'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'stop'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.7706424854696,422.7706424854696,return,9.851273734122515,,,,,,,,,,,,,,,,,,,,,,,,,s020,001,2024-07-26_09h12.18.085,simplestop_skeleton,2022.2.2,59.096570216440334,
None,None,,,,,,,,,0,0,0,0,0,0,0,3,,,,,,,,,440.08790004998446,stop,squareblack.png,right,0.15,,,,,,,,,,,,,,,,0.0024275705218315125,0.4908331036567688,0.6409018896520138,442.5919775702059,test,1,,,,,,,432.64608442410827,432.64608442410827,440.10720559582114,440.6049497500062,440.6049497500062,440.6214226819575,440.7549372278154,441.25552412867546,441.6059127524495,442.6114920899272,None,0,0.2,,,,,,,,,,,,s020,001,2024-07-26_09h12.18.085,simplestop_skeleton,2022.2.2,59.096570216440334,
None,None,,,,,,,,,0,0,0,0,0,1,1,3,,,,,,,,,442.5925326868892,go,circleblack.png,left,0.2,,,,,,,,,,,,,,,,0.002507571130990982,0.48918209224939346,,445.09455217048526,test,1,,,,,,,,,442.6114920899272,443.1075903363526,443.1075903363526,443.1241316013038,443.3077864833176,443.8069932460785,444.107239946723,445.1134416908026,left,1,0.2,0.2936229109764099,,,,,,,,,,,s020,001,2024-07-26_09h12.18.085,simplestop_skeleton,2022.2.2,59.096570216440334,
$currentCorrectResponse,$currentGoStim,,,,,,,,,0,0,0,0,0,2,2,0,,,,,,,,,445.095027923584,go,circleblack.png,left,0.2,,,,,,,,,,,,,,,,0.0014164447784423828,0.4891403988003731,,447.5970044955611,test,1,,,,,,,,,445.1134416908026,445.6104719899595,445.6104719899595,445.62694343179464,445.8107093460858,446.31014627963305,446.60998042300344,447.61596393212676,left,1,0.2,0.3008946180343628,,,,,,,,,,,s020,001,2024-07-26_09h12.18.085,simplestop_skeleton,2022.2.2,59.096570216440334,
None,None,,,,,,,,,0,0,0,0,0,3,3,1,,,,,,,,,447.5975192114711,stop,circleblack.png,left,0.2,,,,,,,,,,,,,,,,0.0013586916029453278,0.48979000002145767,0.6898714974522591,450.09972842782736,test,1,,,,,,,,,447.61596393212676,448.1130641773343,448.1130641773343,448.1299163363874,448.31343721970916,448.82904137298465,449.1127736568451,450.11894695460796,left,1,0.15,0.29585736244916916,,,,,,,,,,,s020,001,2024-07-26_09h12.18.085,simplestop_skeleton,2022.2.2,59.096570216440334,
None,None,,,,,,,,,0,0,0,0,1,0,4,2,,,,,,,,,450.1001687683165,stop,circleblack.png,left,0.15,,,,,,,,,,,,,,,,0.0013863109052181244,0.4896067976951599,0.6401267424225807,452.6024784706533,test,1,,,,,,,,,450.11894695460796,450.6157658845186,450.6157658845186,450.632556989789,450.76572600379586,451.26632561162114,451.61689400300384,452.6267707236111,None,0,0.2,,,,,,,,,,,,s020,001,2024-07-26_09h12.18.085,simplestop_skeleton,2022.2.2,59.096570216440334,
None,None,,,,,,,,,0,0,0,0,1,1,5,2,,,,,,,,,452.60292310640216,stop,squareblack.png,right,0.2,,,,,,,,,,,,,,,,0.00739983469247818,0.49033305421471596,0.6902497559785843,455.1055825985968,test,1,,,,,,,,,452.6267707236111,453.11851127818227,453.11851127818227,453.1352978721261,453.31890738010406,453.8178841397166,454.11834540963173,455.12492306530476,right,1,0.15,0.3569580763578415,,,,,,,,,,,s020,001,2024-07-26_09h12.18.085,simplestop_skeleton,2022.2.2,59.096570216440334,
None,None,,,,,,,,,0,0,0,0,1,2,6,2,,,,,,,,,455.10604336857796,go,circleblack.png,left,0.15,,,,,,,,,,,,,,,,0.0019518285989761353,0.4893968962132931,,457.6078930348158,test,1,,,,,,,,,455.12492306530476,455.62169102579355,455.62169102579355,455.63826283439994,455.7714768201113,456.27053382247686,456.6221960633993,457.6273645982146,left,1,0.15,0.28919531777501106,,,,,,,,,,,s020,001,2024-07-26_09h12.18.085,simplestop_skeleton,2022.2.2,59.096570216440334,
$currentCorrectResponse,$currentGoStim,,,,,,,,,0,0,0,0,1,3,7,0,,,,,,,,,457.6083417311311,go,squareblack.png,right,0.15,,,,,,,,,,,,,,,,0.0017834380269050598,0.4895826503634453,,460.1107721365988,test,1,,,,,,,,,457.6273645982146,458.1239572055638,458.1239572055638,458.14069594070315,458.2834210023284,458.78990564867854,459.12364895269275,460.1295456588268,right,1,0.15,0.35795941576361656,,,,,,,,,,,s020,001,2024-07-26_09h12.18.085,simplestop_skeleton,2022.2.2,59.096570216440334,
