corrGoResp,shape,practiceBlocks.thisRepN,practiceBlocks.thisTrialN,practiceBlocks.thisN,practiceBlocks.thisIndex,practiceTrials.thisRepN,practiceTrials.thisTrialN,practiceTrials.thisN,practiceTrials.thisIndex,stopBlocks.thisRepN,stopBlocks.thisTrialN,stopBlocks.thisN,stopBlocks.thisIndex,testTrials.thisRepN,testTrials.thisTrialN,testTrials.thisN,testTrials.thisIndex,stopPracTrialList,Test Block: 1,welcome.started,start_exp.started,start_exp.keys,start_exp.rt,instrStopText.started,start_prac.started,StartTrialTimeStamp,trialType,goStim,correctResponse,ssd,fixation.started,rules.started,goStim.started,goResp.started,fixation.stopped,stopSignal.started,stopSignal.stopped,goStim.stopped,goResp.stopped,rules.stopped,goResp.keys,goResp.corr,goResp.rt,text.started,rules_2.started,text.stopped,rules_2.stopped,fixationOnset,goStimOnset,stopSignalOnset,EndTrialTimeStamp,Phase,Block,text_5.started,key_resp_3.started,key_resp_3.keys,key_resp_3.rt,key_resp.started,testText.started,test_fixation.started,test_fixation.stopped,goStim_test.started,goResp_test.started,stopSignal_test.started,stopSignal_test.stopped,goStim_test.stopped,goResp_test.stopped,goResp_test.keys,goResp_test.corr,goResp_test.rt,EndingSSD,text_6.started,key_resp_4.started,key_resp_4.keys,key_resp_4.rt,Test Block: 2,Test Block: 3,ending_text.started,end_resp.started,end_resp.keys,end_resp.rt,participant,session,date,expName,psychopyVersion,frameRate,
None,None,,,,,,,,,0,0,0,0,1,1,5,1,,,,,,,,,3102.3619912825525,stop,circleblack.png,left,0.4,,,,,,,,,,,,,,,,,,0.002003464847803116,0.4897598326206207,0.8891102038323879,3104.8653362952173,test,1,,,,,,,3102.3808666840196,3102.895510222763,3102.8787125349045,3102.8787125349045,3103.2782239355147,3103.779029559344,3103.878692507744,3104.8835844285786,left,1,0.5180072300136089,0.35,,,,,,,,,,,s025,001,2024-08-08_15h16.00.058,simplestop_skeleton,2022.2.2,59.8382769851145,
$currentCorrectResponse,$currentGoStim,,,,,,,,,0,0,0,0,1,2,6,0,,,,,,,,,3104.8657911084592,go,squareblack.png,right,0.35,,,,,,,,,,,,,,,,,,0.0017350390553474426,0.48851777240633965,,3107.367350947112,test,1,,,,,,,3104.8835844285786,3105.3972533755004,3105.3805635385215,3105.3805635385215,3105.731345642358,3106.2313565798104,3106.381433404982,3107.3855569660664,right,1,0.6034330502152443,0.35,,,,,,,,,,,s025,001,2024-08-08_15h16.00.058,simplestop_skeleton,2022.2.2,59.8382769851145,
$currentCorrectResponse,$currentGoStim,,,,,,,,,0,0,0,0,1,3,7,0,,,,,,,,,3107.367852911353,go,circleblack.png,left,0.35,,,,,,,,,,,,,,,,,,0.0019136257469654083,0.4888436794281006,,3109.869776815176,test,1,,,,,,,3107.3855569660664,3107.8997440114617,3107.8830637335777,3107.8830637335777,3108.23348897323,3108.7341163121164,3108.884999964386,3109.88695121184,left,1,0.6502262279391289,0.35,,,,,,,,,,,s025,001,2024-08-08_15h16.00.058,simplestop_skeleton,2022.2.2,59.8382769851145,
$currentCorrectResponse,$currentGoStim,,,,,,,,,0,0,0,0,2,0,8,0,,,,,,,,,3109.8702151291072,go,squareblack.png,right,0.35,,,,,,,,,,,,,,,,,,0.0016225352883338928,0.4900052733719349,,3112.3725959323347,test,1,,,,,,,3109.88695121184,3110.402469225228,3110.3858494646847,3110.3858494646847,3110.736259430647,3111.2386125326157,3111.3870846033096,3112.389295965433,right,1,0.6967109628021717,0.35,,,,,,,,,,,s025,001,2024-08-08_15h16.00.058,simplestop_skeleton,2022.2.2,59.8382769851145,
None,None,,,,,,,,,0,0,0,0,2,1,9,2,,,,,,,,,3112.3730632588267,go,squareblack.png,right,0.35,,,,,,,,,,,,,,,,,,0.0012133046984672546,0.48963430151343346,,3114.8756504915655,test,1,,,,,,,3112.389295965433,3112.888546910137,3112.888546910137,3112.888546910137,3113.2409424372017,3113.7565627992153,3113.8899079039693,3114.892922580242,right,1,0.6168586201965809,0.35,,,,,,,,,,,s025,001,2024-08-08_15h16.00.058,simplestop_skeleton,2022.2.2,59.8382769851145,
None,None,,,,,,,,,0,0,0,0,2,2,10,2,,,,,,,,,3114.876083433628,go,circleblack.png,left,0.35,,,,,,,,,,,,,,,,,,0.001896146684885025,0.4913751669228077,,3117.380071837455,test,1,,,,,,,3114.892922580242,3115.3932423368096,3115.3932423368096,3115.3932423368096,3115.7419617399573,3116.242307778448,3116.392508685589,3117.4007769338787,left,1,0.5836204178631306,0.35,,,,,,,,,,,s025,001,2024-08-08_15h16.00.058,simplestop_skeleton,2022.2.2,59.8382769851145,
None,None,,,,,,,,,0,0,0,0,2,3,11,3,,,,,,,,,3117.3805388845503,go,circleblack.png,left,0.35,,,,,,,,,,,,,,,,,,0.002330746501684189,0.48728056252002716,,3119.881202675402,test,1,,,,,,,3117.4007769338787,3117.9111011102796,3117.8943619839847,3117.8943619839847,3118.244555287063,3118.745181169361,3118.8953481279314,3119.899543493986,left,1,0.5568645000457764,0.35,,,,,,,,,,,s025,001,2024-08-08_15h16.00.058,simplestop_skeleton,2022.2.2,59.8382769851145,
None,None,,,,,,,,,0,0,0,0,3,0,12,1,,,,,,,,,3119.8816737532616,go,squareblack.png,right,0.35,,,,,,,,,,,,,,,,,,0.0017395205795764923,0.48885462805628777,,3122.383859526366,test,1,,,,,,,3119.899543493986,3120.413647480309,3120.397052075714,3120.397052075714,3120.747256528586,3121.2478089034557,3121.3992260433733,3122.4011295214295,right,1,0.5734984390437603,0.35,,,,,,,,,,,s025,001,2024-08-08_15h16.00.058,simplestop_skeleton,2022.2.2,59.8382769851145,
None,None,,,,,,,,,0,0,0,0,3,1,13,2,,,,,,,,,3122.384310118854,go,circleblack.png,left,0.35,,,,,,,,,,,,,,,,,,0.0017823725938796997,0.48940444737672806,,3124.8863288871944,test,1,,,,,,,3122.4011295214295,3122.916386395693,3122.8996953330934,3122.8996953330934,3123.250066332519,3123.752513386309,3123.9009958021343,3124.9035976305604,left,1,0.6488092914223671,0.35,,,,,,,,,,,s025,001,2024-08-08_15h16.00.058,simplestop_skeleton,2022.2.2,59.8382769851145,
$currentCorrectResponse,$currentGoStim,,,,,,,,,0,0,0,0,3,2,14,0,,,,,,,,,3124.886766526848,stop,squareblack.png,right,0.35,,,,,,,,,,,,,,,,,,0.0015749000012874603,0.4908386692404747,0.8403842933475971,3127.3893764205277,test,1,,,,,,,3124.9035976305604,3125.403112448752,3125.403112448752,3125.403112448752,3125.7529772780836,3126.253520537168,3126.403733879328,3127.4069082327187,None,0,,0.4,,,,,,,,,,,s025,001,2024-08-08_15h16.00.058,simplestop_skeleton,2022.2.2,59.8382769851145,
None,None,,,,,,,,,0,0,0,0,3,3,15,2,,,,,,,,,3127.3898177035153,stop,circleblack.png,left,0.4,,,,,,,,,,,,,,,,,,0.0017263777554035187,0.49116671830415726,0.8899010270833969,3129.894198909402,test,1,,,,,,,3127.4069082327187,3127.907046608627,3127.907046608627,3127.907046608627,3128.3057873025537,3128.806328151375,3128.9062066711485,3129.9150143302977,None,0,,0.45,,,,,,,,,,,s025,001,2024-08-08_15h16.00.058,simplestop_skeleton,2022.2.2,59.8382769851145,
$currentCorrectResponse,$currentGoStim,,,,,,,,,0,0,0,0,4,0,16,0,,,,,,,,,3129.8946688994765,go,circleblack.png,left,0.45,,,,,,,,,,,,,,,,,,0.0020001567900180817,0.48633160442113876,,3132.394981317222,test,1,,,,,,,3129.9150143302977,3130.4247886426747,3130.408196847886,3130.408196847886,3130.858413670212,3131.358961470425,3131.4090292677283,3132.413342051208,left,1,0.5833484940230846,0.45,,,,,,,,,,,s025,001,2024-08-08_15h16.00.058,simplestop_skeleton,2022.2.2,59.8382769851145,
None,None,,,,,,,,,0,0,0,0,4,1,17,3,,,,,,,,,3132.395436692983,stop,squareblack.png,right,0.45,,,,,,,,,,,,,,,,,,0.0017209239304065704,0.4889359176158905,0.9395334720611572,3134.897777263075,test,1,,,,,,,3132.413342051208,3132.927359879017,3132.9106556139886,3132.9106556139886,3133.361204445362,3133.861805524677,3133.9124877490103,3134.9145577326417,right,1,0.5850056856870651,0.4,,,,,,,,,,,s025,001,2024-08-08_15h16.00.058,simplestop_skeleton,2022.2.2,59.8382769851145,
$currentCorrectResponse,$currentGoStim,,,,,,,,,0,0,0,0,4,2,18,0,,,,,,,,,3134.8982274346054,go,squareblack.png,right,0.4,,,,,,,,,,,,,,,,,,0.0012175366282463074,0.4891539067029953,,3137.400150857866,test,1,,,,,,,3134.9145577326417,3135.430283743888,3135.413433685899,3135.413433685899,3135.8150917999446,3136.3146452493966,3136.414746582508,3137.4173963926733,right,1,0.7745461650192738,0.4,,,,,,,,,,,s025,001,2024-08-08_15h16.00.058,simplestop_skeleton,2022.2.2,59.8382769851145,
None,None,,,,,,,,,0,0,0,0,4,3,19,2,,,,,,,,,3137.400594647974,go,circleblack.png,left,0.4,,,,,,,,,,,,,,,,,,0.001840353012084961,0.48990778625011444,,3139.9028655327857,test,1,,,,,,,3137.4173963926733,3137.932946495712,3137.9164649024606,3137.9164649024606,3138.3185499086976,3138.834141816944,3138.9173947907984,3139.9201362878084,left,1,0.6843217946588993,0.4,,,,,,,,,,,s025,001,2024-08-08_15h16.00.058,simplestop_skeleton,2022.2.2,59.8382769851145,
None,None,,,,,,,,,0,0,0,0,5,0,20,1,,,,,,,,,3139.9033048301935,go,squareblack.png,right,0.4,,,,,,,,,,,,,,,,,,0.001627448946237564,0.49162769317626953,,3142.4070680327713,test,1,,,,,,,3139.9201362878084,3140.4207529611886,3140.4207529611886,3140.4207529611886,3140.8196743130684,3141.319969199598,3141.4201160781085,3142.4278012104332,right,1,0.6887144073843956,0.4,,,,,,,,,,,s025,001,2024-08-08_15h16.00.058,simplestop_skeleton,2022.2.2,59.8382769851145,
None,None,,,,,,,,,0,0,0,0,5,1,21,3,,,,,,,,,3142.407522276044,stop,circleblack.png,left,0.4,,,,,,,,,,,,,,,,,,0.0025057420134544373,0.48768652603030205,0.8879708722233772,3144.908943619579,test,1,,,,,,,3142.4278012104332,3142.9387063346803,3142.9220779277384,3142.9220779277384,3143.3221700415015,3143.8227313943207,3143.922915235162,3144.927102252841,left,1,0.4207601435482502,0.35,,,,,,,,,,,s025,001,2024-08-08_15h16.00.058,simplestop_skeleton,2022.2.2,59.8382769851145,
$currentCorrectResponse,$currentGoStim,,,,,,,,,0,0,0,0,5,2,22,0,,,,,,,,,3144.9094161093235,go,squareblack.png,right,0.35,,,,,,,,,,,,,,,,,,0.0016815625131130219,0.4888565205037594,,3147.411247264594,test,1,,,,,,,3144.927102252841,3145.441131990403,3145.424503169954,3145.424503169954,3145.774941738695,3146.2755204439163,3146.4266923107207,3147.4285310953856,right,1,0.6772859804332256,0.35,,,,,,,,,,,s025,001,2024-08-08_15h16.00.058,simplestop_skeleton,2022.2.2,59.8382769851145,
None,None,,,,,,,,,0,0,0,0,5,3,23,3,,,,,,,,,3147.4116970412433,go,circleblack.png,left,0.35,,,,,,,,,,,,,,,,,,0.0017092488706111908,0.4896957539021969,,3149.914037991315,test,1,,,,,,,3147.4285310953856,3147.943966228515,3147.927297241986,3147.927297241986,3148.277658674866,3148.7800931409,3148.930295776576,3149.9309936910868,left,1,0.5939811170101166,0.35,,,,,,,,,,,s025,001,2024-08-08_15h16.00.058,simplestop_skeleton,2022.2.2,59.8382769851145,
None,None,,,,,,,,,0,0,0,0,6,0,24,1,,,,,,,,,3149.914481628686,stop,circleblack.png,left,0.35,,,,,,,,,,,,,,,,,,0.0012268275022506714,0.49339108169078827,0.8414742350578308,3152.4168938696384,test,1,,,,,,,3149.9309936910868,3150.43114778772,3150.43114778772,3150.43114778772,3150.782044354826,3151.2812155149877,3151.431429348886,3152.435078624636,left,1,0.5033915042877197,0.3,,,,,,,,,,,s025,001,2024-08-08_15h16.00.058,simplestop_skeleton,2022.2.2,59.8382769851145,
None,None,,,,,,,,,0,0,0,0,6,1,25,2,,,,,,,,,3152.4173396602273,go,squareblack.png,right,0.3,,,,,,,,,,,,,,,,,,0.0016260668635368347,0.490497101098299,,3154.920460179448,test,1,,,,,,,3152.435078624636,3152.933745034039,3152.933745034039,3152.933745034039,3153.235029004514,3153.7505765892565,3153.9339697510004,3154.938083305955,right,1,0.6326639764010906,0.3,,,,,,,,,,,s025,001,2024-08-08_15h16.00.058,simplestop_skeleton,2022.2.2,59.8382769851145,
None,None,,,,,,,,,0,0,0,0,6,2,26,3,,,,,,,,,3154.920924272388,stop,circleblack.png,left,0.3,,,,,,,,,,,,,,,,,,0.0017984509468078613,0.4886336140334606,0.7890785932540894,3157.4226232990623,test,1,,,,,,,3154.938083305955,3155.452431060374,3155.4357528202236,3155.4357528202236,3155.7361377850175,3156.2364256232977,3156.4367048740387,3157.4412012323737,None,0,,0.35,,,,,,,,,,,s025,001,2024-08-08_15h16.00.058,simplestop_skeleton,2022.2.2,59.8382769851145,
None,None,,,,,,,,,0,0,0,0,6,3,27,2,,,,,,,,,3157.4231566898525,go,circleblack.png,left,0.35,,,,,,,,,,,,,,,,,,0.0013507269322872162,0.48859523981809616,,3159.9254493266344,test,1,,,,,,,3157.4412012323737,3157.95500915125,3157.938628550619,3157.938628550619,3158.2886891402304,3158.789223808795,3158.9396328628063,3159.9453408420086,left,1,0.5363102555274963,0.35,,,,,,,,,,,s025,001,2024-08-08_15h16.00.058,simplestop_skeleton,2022.2.2,59.8382769851145,
None,None,,,,,,,,,0,0,0,0,7,0,28,3,,,,,,,,,3159.9259296543896,go,circleblack.png,left,0.35,,,,,,,,,,,,,,,,,,0.0018149912357330322,0.48752423375844955,,3162.427731949836,test,1,,,,,,,3159.9453408420086,3160.457698788494,3160.4411229528487,3160.4411229528487,3160.791442245245,3161.292263481766,3161.4423931613564,3162.4445913285017,left,1,0.6424892023205757,0.35,,,,,,,,,,,s025,001,2024-08-08_15h16.00.058,simplestop_skeleton,2022.2.2,59.8382769851145,
None,None,,,,,,,,,0,0,0,0,7,1,29,3,,,,,,,,,3162.4281703941524,go,circleblack.png,left,0.35,,,,,,,,,,,,,,,,,,0.0012484900653362274,0.48953090608119965,,3164.9305497296154,test,1,,,,,,,3162.4445913285017,3162.943816021085,3162.943816021085,3162.943816021085,3163.294967468828,3163.794854424894,3163.9452335201204,3164.9526053592563,left,1,0.49953341111540794,0.35,,,,,,,,,,,s025,001,2024-08-08_15h16.00.058,simplestop_skeleton,2022.2.2,59.8382769851145,
None,None,,,,,,,,,0,0,0,0,7,2,30,1,,,,,,,,,3164.9309908226132,stop,squareblack.png,right,0.35,,,,,,,,,,,,,,,,,,0.00722368061542511,0.4899326488375664,0.8403008505702019,3167.434140473604,test,1,,,,,,,3164.9526053592563,3165.4633053280413,3165.4466379359365,3165.4466379359365,3165.7972084879875,3166.2977736480534,3166.4476433061063,3167.454248290509,None,0,,0.4,,,,,,,,,,,s025,001,2024-08-08_15h16.00.058,simplestop_skeleton,2022.2.2,59.8382769851145,
None,None,,,,,,,,,0,0,0,0,7,3,31,3,,,,,,,,,3167.434588447213,go,circleblack.png,left,0.4,,,,,,,,,,,,,,,,,,0.002551555633544922,0.4873802550137043,,3169.9382288903,test,1,,,,,,,3167.454248290509,3167.966211799532,3167.949493262917,3167.949493262917,3168.350010294467,3168.8503957390785,3168.9505079463124,3169.9593386538327,left,1,0.6760607175529003,0.4,,,,,,,,,,,s025,001,2024-08-08_15h16.00.058,simplestop_skeleton,2022.2.2,59.8382769851145,
None,None,,,,,,,,,0,0,0,0,8,0,32,1,,,,,,,,,3169.938705585897,go,squareblack.png,right,0.4,,,,,,,,,,,,,,,,,,0.002366781234741211,0.4865516610443592,,3172.4391455203295,test,1,,,,,,,3169.9593386538327,3170.469035614282,3170.4524227678776,3170.4524227678776,3170.8525677137077,3171.3535014614463,3171.4562166444957,3172.456768218428,right,1,0.5550639480352402,0.4,,,,,,,,,,,s025,001,2024-08-08_15h16.00.058,simplestop_skeleton,2022.2.2,59.8382769851145,
None,None,,,,,,,,,0,0,0,0,8,1,33,3,,,,,,,,,3172.439594592899,go,squareblack.png,right,0.4,,,,,,,,,,,,,,,,,,0.0012473836541175842,0.4890647642314434,,3174.9418201595545,test,1,,,,,,,3172.456768218428,3172.971634659916,3172.9549745731056,3172.9549745731056,3173.3553419709206,3173.857231810689,3173.9570275098085,3174.9586357809603,right,1,0.6017390675842762,0.4,,,,,,,,,,,s025,001,2024-08-08_15h16.00.058,simplestop_skeleton,2022.2.2,59.8382769851145,
None,None,,,,,,,,,0,0,0,0,8,2,34,1,,,,,,,,,3174.9422657713294,go,squareblack.png,right,0.4,,,,,,,,,,,,,,,,,,0.0011707618832588196,0.4895291142165661,,3177.444382082671,test,1,,,,,,,3174.9586357809603,3175.457639258355,3175.457639258355,3175.457639258355,3175.858895186335,3176.358774650842,3176.459057994187,3177.461064621806,right,1,0.513864204287529,0.4,,,,,,,,,,,s025,001,2024-08-08_15h16.00.058,simplestop_skeleton,2022.2.2,59.8382769851145,
$currentCorrectResponse,$currentGoStim,,,,,,,,,0,0,0,0,8,3,35,0,,,,,,,,,3177.444868031889,stop,squareblack.png,right,0.4,,,,,,,,,,,,,,,,,,0.0012014470994472504,0.4897058270871639,0.8919148594141006,3179.947515293956,test,1,,,,,,,3177.461064621806,3177.960524905473,3177.960524905473,3177.960524905473,3178.362654540688,3178.878527816385,3178.9617396965623,3179.9647218436003,None,0,,0.45,,,,,,,,,,,s025,001,2024-08-08_15h16.00.058,simplestop_skeleton,2022.2.2,59.8382769851145,
None,None,,,,,,,,,0,0,0,0,9,0,36,3,,,,,,,,,3179.947960011661,go,squareblack.png,right,0.45,,,,,,,,,,,,,,,,,,0.0011645294725894928,0.4892018772661686,,3182.451818920672,test,1,,,,,,,3179.9647218436003,3180.4800475761294,3180.4634408243,3180.4634408243,3180.913840826601,3181.414300311357,3181.464327376336,3182.4722764119506,right,1,0.6136423982679844,0.45,,,,,,,,,,,s025,001,2024-08-08_15h16.00.058,simplestop_skeleton,2022.2.2,59.8382769851145,
$currentCorrectResponse,$currentGoStim,,,,,,,,,0,0,0,0,9,1,37,0,,,,,,,,,3182.452409915626,stop,squareblack.png,right,0.45,,,,,,,,,,,,,,,,,,0.0019474029541015625,0.48692695796489716,0.9370278082787991,3184.9530286565423,test,1,,,,,,,3182.4722764119506,3182.9828279688954,3182.9661720208824,3182.9661720208824,3183.416421815753,3183.91695625335,3183.9670407772064,3184.97068535164,right,1,0.5384998247027397,0.4,,,,,,,,,,,s025,001,2024-08-08_15h16.00.058,simplestop_skeleton,2022.2.2,59.8382769851145,
None,None,,,,,,,,,0,0,0,0,9,2,38,1,,,,,,,,,3184.953475702554,stop,squareblack.png,right,0.4,,,,,,,,,,,,,,,,,,0.001243937760591507,0.4886509105563164,0.8892359435558319,3187.455565929413,test,1,,,,,,,3184.97068535164,3185.4853950068355,3185.4687590934336,3185.4687590934336,3185.869164880365,3186.369715668261,3186.4713317640126,3187.478282690048,right,1,0.4878583811223507,0.35,,,,,,,,,,,s025,001,2024-08-08_15h16.00.058,simplestop_skeleton,2022.2.2,59.8382769851145,
$currentCorrectResponse,$currentGoStim,,,,,,,,,0,0,0,0,9,3,39,0,,,,,,,,,3187.4560090638697,go,circleblack.png,left,0.35,,,,,,,,,,,,,,,,,,0.00776190310716629,0.489439208060503,,3189.9582570642233,test,1,,,,,,,3187.478282690048,3187.9881365038455,3187.9714300893247,3187.9714300893247,3188.322012718767,3188.82253921777,3188.972719691694,3189.975123539567,left,1,0.5721521824598312,0.35,,,,,,,,,,,s025,001,2024-08-08_15h16.00.058,simplestop_skeleton,2022.2.2,59.8382769851145,
None,None,,,,,,,,,0,0,0,0,10,0,40,2,,,,,,,,,3189.9587104581296,go,circleblack.png,left,0.35,,,,,,,,,,,,,,,,,,0.00123654305934906,0.49008719995617867,,3192.4610618576407,test,1,,,,,,,3189.975123539567,3190.4744058176875,3190.4744058176875,3190.4744058176875,3190.825782392174,3191.325418204069,3191.475517682731,3192.477688744664,left,1,0.4660981483757496,0.35,,,,,,,,,,,s025,001,2024-08-08_15h16.00.058,simplestop_skeleton,2022.2.2,59.8382769851145,
$currentCorrectResponse,$currentGoStim,,,,,,,,,0,0,0,0,10,1,41,0,,,,,,,,,3192.461516313255,stop,circleblack.png,left,0.35,,,,,,,,,,,,,,,,,,0.0012147650122642517,0.49035148695111275,0.840489324182272,3194.9639605097473,test,1,,,,,,,3192.477688744664,3192.9778542891145,3192.9778542891145,3192.9778542891145,3193.327877279371,3193.827860277146,3193.9780652932823,3194.9805149398744,left,1,0.5503802411258221,0.3,,,,,,,,,,,s025,001,2024-08-08_15h16.00.058,simplestop_skeleton,2022.2.2,59.8382769851145,
None,None,,,,,,,,,0,0,0,0,10,2,42,1,,,,,,,,,3194.9643909670413,go,circleblack.png,left,0.3,,,,,,,,,,,,,,,,,,0.001221679151058197,0.48965321481227875,,3197.4694069996476,test,1,,,,,,,3194.9805149398744,3195.47992426157,3195.47992426157,3195.47992426157,3195.7802721709013,3196.2805715948343,3196.4808313697577,3197.4951082766056,left,1,0.5364320278167725,0.3,,,,,,,,,,,s025,001,2024-08-08_15h16.00.058,simplestop_skeleton,2022.2.2,59.8382769851145,
$currentCorrectResponse,$currentGoStim,,,,,,,,,0,0,0,0,10,3,43,0,,,,,,,,,3197.4702134616673,go,squareblack.png,right,0.3,,,,,,,,,,,,,,,,,,0.002754703164100647,0.49888863787055016,,3199.9864824675024,test,1,,,,,,,3197.4951082766056,3197.9993649311364,3197.9993649311364,3197.9993649311364,3198.2995929196477,3198.8001652508974,3199.0003712773323,3200.0049950554967,right,1,0.7932568490505219,0.3,,,,,,,,,,,s025,001,2024-08-08_15h16.00.058,simplestop_skeleton,2022.2.2,59.8382769851145,
None,None,,,,,,,,,0,0,0,0,11,0,44,1,,,,,,,,,3199.9869428761303,stop,circleblack.png,left,0.3,,,,,,,,,,,,,,,,,,0.00192202627658844,0.4886685721576214,0.7889216132462025,3202.488859336823,test,1,,,,,,,3200.0049950554967,3200.5186098515987,3200.5019331648946,3200.5019331648946,3200.8022770509124,3201.3028247468174,3201.5044601783156,3202.506458785385,None,0,,0.35,,,,,,,,,,,s025,001,2024-08-08_15h16.00.058,simplestop_skeleton,2022.2.2,59.8382769851145,
None,None,,,,,,,,,0,0,0,0,11,1,45,2,,,,,,,,,3202.4893022477627,go,squareblack.png,right,0.35,,,,,,,,,,,,,,,,,,0.0016063861548900604,0.48934752494096756,,3204.9913338646293,test,1,,,,,,,3202.506458785385,3203.0214454494417,3203.0046540535986,3203.0046540535986,3203.355128236115,3203.855792749673,3204.006028071046,3205.008743222803,right,1,0.7346456609666348,0.35,,,,,,,,,,,s025,001,2024-08-08_15h16.00.058,simplestop_skeleton,2022.2.2,59.8382769851145,
None,None,,,,,,,,,0,0,0,0,11,2,46,3,,,,,,,,,3204.991775110364,go,circleblack.png,left,0.35,,,,,,,,,,,,,,,,,,0.0017639249563217163,0.49087002500891685,,3207.4941539540887,test,1,,,,,,,3205.008743222803,3205.508601397276,3205.508601397276,3205.508601397276,3205.8592817895114,3206.3585414364934,3206.5088611394167,3207.5113407485187,left,1,1.044749591499567,0.35,,,,,,,,,,,s025,001,2024-08-08_15h16.00.058,simplestop_skeleton,2022.2.2,59.8382769851145,
None,None,,,,,,,,,0,0,0,0,11,3,47,2,,,,,,,,,3207.494610335678,go,squareblack.png,right,0.35,,,,,,,,,,,,,,,,,,0.0016590692102909088,0.491309255361557,,3209.996904168278,test,1,,,,,,,3207.5113407485187,3208.011339150369,3208.011339150369,3208.011339150369,3208.3608251586556,3208.861087296158,3209.011377185583,3210.0213941559196,right,1,0.5995502583682537,0.35,,,,,,,,,,,s025,001,2024-08-08_15h16.00.058,simplestop_skeleton,2022.2.2,59.8382769851145,
,,,,,,,,,,0,0,0,0,,,,,,"[{'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'stop'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'stop'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'stop'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'stop'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'stop'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'stop'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'stop'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'stop'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3210.0213941559196,3210.0213941559196,return,4.9560836404562,,,,,,,s025,001,2024-08-08_15h16.00.058,simplestop_skeleton,2022.2.2,59.8382769851145,
