corrGoResp,shape,practiceBlocks.thisRepN,practiceBlocks.thisTrialN,practiceBlocks.thisN,practiceBlocks.thisIndex,practiceTrials.thisRepN,practiceTrials.thisTrialN,practiceTrials.thisN,practiceTrials.thisIndex,stopBlocks.thisRepN,stopBlocks.thisTrialN,stopBlocks.thisN,stopBlocks.thisIndex,testTrials.thisRepN,testTrials.thisTrialN,testTrials.thisN,testTrials.thisIndex,stopPracTrialList,Test Block: 1,welcome.started,start_exp.started,start_exp.keys,start_exp.rt,instrStopText.started,start_prac.started,StartTrialTimeStamp,trialType,goStim,correctResponse,ssd,fixation.started,rules.started,goStim.started,goResp.started,fixation.stopped,stopSignal.started,stopSignal.stopped,goStim.stopped,goResp.stopped,rules.stopped,goResp.keys,goResp.corr,text.started,rules_2.started,fixationOnset,goStimOnset,stopSignalOnset,EndTrialTimeStamp,Phase,Block,text.stopped,rules_2.stopped,goResp.rt,text_5.started,key_resp_3.started,key_resp_3.keys,key_resp_3.rt,key_resp.started,testText.started,test_fixation.started,test_fixation.stopped,goStim_test.started,goResp_test.started,stopSignal_test.started,stopSignal_test.stopped,goStim_test.stopped,goResp_test.stopped,goResp_test.keys,goResp_test.corr,goResp_test.rt,EndingSSD,text_6.started,key_resp_4.started,key_resp_4.keys,key_resp_4.rt,Test Block: 2,Test Block: 3,ending_text.started,end_resp.started,end_resp.keys,end_resp.rt,participant,session,date,expName,psychopyVersion,frameRate,
$currentCorrectResponse,$currentGoStim,,,,,,,,,0,0,0,0,1,1,5,0,,,,,,,,,16032.387882754207,go,circleblack.png,left,0.15,,,,,,,,,,,,,,,0.0014746785163879395,0.4878891333937645,,16034.890101373196,test,1,,,,,,,,,,16032.406505130231,16032.918558128178,16032.901936806738,16032.901936806738,16033.053135894239,16033.553949944675,16033.904613792896,16034.909306950867,left,1,0.42325398325920105,0.15,,,,,,,,,,,s029,001,2024-08-15_15h14.00.772,simplestop_skeleton,2022.2.2,60.02882971140144,
$currentCorrectResponse,$currentGoStim,,,,,,,,,0,0,0,0,1,2,6,0,,,,,,,,,16034.890543788671,go,squareblack.png,right,0.15,,,,,,,,,,,,,,,0.001622118055820465,0.489620141685009,,16037.393075980246,test,1,,,,,,,,,,16034.909306950867,16035.422853082418,16035.406435474753,16035.406435474753,16035.556624308228,16036.057229422033,16036.405789606273,16037.412147402763,right,1,0.5907663255929947,0.15,,,,,,,,,,,s029,001,2024-08-15_15h14.00.772,simplestop_skeleton,2022.2.2,60.02882971140144,
None,None,,,,,,,,,0,0,0,0,1,3,7,2,,,,,,,,,16037.39352556318,stop,circleblack.png,left,0.15,,,,,,,,,,,,,,,0.0019355863332748413,0.4898030236363411,0.639887809753418,16039.895744092762,test,1,,,,,,,,,,16037.412147402763,16037.925649188459,16037.908898599446,16037.908898599446,16038.058943606913,16038.558147497475,16038.909277312458,16039.914510950446,None,0,,0.2,,,,,,,,,,,s029,001,2024-08-15_15h14.00.772,simplestop_skeleton,2022.2.2,60.02882971140144,
None,None,,,,,,,,,0,0,0,0,2,0,8,3,,,,,,,,,16039.896200299263,go,circleblack.png,left,0.2,,,,,,,,,,,,,,,0.0014458075165748596,0.48983193933963776,,16042.39833587408,test,1,,,,,,,,,,16039.914510950446,16040.42818429321,16040.411557346582,16040.411557346582,16040.611834056675,16041.112399101257,16041.412900850177,16042.417637191713,left,1,0.9449222013354301,0.2,,,,,,,,,,,s029,001,2024-08-15_15h14.00.772,simplestop_skeleton,2022.2.2,60.02882971140144,
None,None,,,,,,,,,0,0,0,0,2,1,9,3,,,,,,,,,16042.398787520826,stop,squareblack.png,right,0.2,,,,,,,,,,,,,,,0.0016695186495780945,0.48945073783397675,0.689763255417347,16044.899930089712,test,1,,,,,,,,,,16042.417637191713,16042.93094021082,16042.914357796311,16042.914357796311,16043.1145741269,16043.615190058947,16043.915651723742,16044.91661195457,None,0,,0.25,,,,,,,,,,,s029,001,2024-08-15_15h14.00.772,simplestop_skeleton,2022.2.2,60.02882971140144,
None,None,,,,,,,,,0,0,0,0,2,2,10,1,,,,,,,,,16044.900380067527,go,squareblack.png,right,0.25,,,,,,,,,,,,,,,0.001138538122177124,0.49096111208200455,,16047.40367666632,test,1,,,,,,,,,,16044.91661195457,16045.417232505977,16045.417232505977,16045.417232505977,16045.665995202959,16046.167253948748,16046.418124131858,16047.423221036792,right,1,0.5352795496582985,0.25,,,,,,,,,,,s029,001,2024-08-15_15h14.00.772,simplestop_skeleton,2022.2.2,60.02882971140144,
$currentCorrectResponse,$currentGoStim,,,,,,,,,0,0,0,0,2,3,11,0,,,,,,,,,16047.404112748802,go,circleblack.png,left,0.25,,,,,,,,,,,,,,,0.0019332170486450195,0.48983732610940933,,16049.906579740345,test,1,,,,,,,,,,16047.423221036792,16047.936585500836,16047.919867530465,16047.919867530465,16048.170165248215,16048.670725010335,16048.919405810535,16049.92568898946,left,1,0.555243656039238,0.25,,,,,,,,,,,s029,001,2024-08-15_15h14.00.772,simplestop_skeleton,2022.2.2,60.02882971140144,
None,None,,,,,,,,,0,0,0,0,3,0,12,1,,,,,,,,,16049.90701545775,stop,squareblack.png,right,0.25,,,,,,,,,,,,,,,0.0016930624842643738,0.4896324649453163,0.7399610951542854,16052.4093170017,test,1,,,,,,,,,,16049.92568898946,16050.439700178802,16050.422649107873,16050.422649107873,16050.672922477126,16051.172196559608,16051.422392107546,16052.428588993847,right,1,0.45291417837142944,0.2,,,,,,,,,,,s029,001,2024-08-15_15h14.00.772,simplestop_skeleton,2022.2.2,60.02882971140144,
None,None,,,,,,,,,0,0,0,0,3,1,13,3,,,,,,,,,16052.409761890769,stop,circleblack.png,left,0.2,,,,,,,,,,,,,,,0.001674555242061615,0.4898470640182495,0.6902265921235085,16054.91240644455,test,1,,,,,,,,,,16052.428588993847,16052.942218005657,16052.92561377585,16052.92561377585,16053.125707022846,16053.624898508191,16053.925303906202,16054.931164897978,left,1,0.3635164797306061,0.15,,,,,,,,,,,s029,001,2024-08-15_15h14.00.772,simplestop_skeleton,2022.2.2,60.02882971140144,
None,None,,,,,,,,,0,0,0,0,3,2,14,3,,,,,,,,,16054.912849776447,go,circleblack.png,left,0.15,,,,,,,,,,,,,,,0.0013561993837356567,0.48962925374507904,,16057.414795204997,test,1,,,,,,,,,,16054.931164897978,16055.444715745747,16055.428181037307,16055.428181037307,16055.578277692199,16056.078825771809,16056.427820920944,16057.434256777167,left,1,0.3999039754271507,0.15,,,,,,,,,,,s029,001,2024-08-15_15h14.00.772,simplestop_skeleton,2022.2.2,60.02882971140144,
$currentCorrectResponse,$currentGoStim,,,,,,,,,0,0,0,0,3,3,15,0,,,,,,,,,16057.415234930813,go,squareblack.png,right,0.15,,,,,,,,,,,,,,,0.0017317384481430054,0.4896899089217186,,16059.917510919273,test,1,,,,,,,,,,16057.434256777167,16057.947696357965,16057.930949874222,16057.930949874222,16058.08113835752,16058.581909701228,16058.930612571537,16059.936780028045,right,1,0.4086043909192085,0.15,,,,,,,,,,,s029,001,2024-08-15_15h14.00.772,simplestop_skeleton,2022.2.2,60.02882971140144,
$currentCorrectResponse,$currentGoStim,,,,,,,,,0,0,0,0,4,0,16,0,,,,,,,,,16059.917947910726,go,circleblack.png,left,0.15,,,,,,,,,,,,,,,0.0017226189374923706,0.49004051834344864,,16062.420556746423,test,1,,,,,,,,,,16059.936780028045,16060.45060634613,16060.43381909281,16060.43381909281,16060.583781607449,16061.083182230592,16061.434496298432,16062.439651444554,left,1,0.3455633372068405,0.15,,,,,,,,,,,s029,001,2024-08-15_15h14.00.772,simplestop_skeleton,2022.2.2,60.02882971140144,
None,None,,,,,,,,,0,0,0,0,4,1,17,3,,,,,,,,,16062.421034298837,go,squareblack.png,right,0.15,,,,,,,,,,,,,,,0.0017196610569953918,0.4894298240542412,,16064.92302583903,test,1,,,,,,,,,,16062.439651444554,16062.953102223575,16062.936809152365,16062.936809152365,16063.086664617062,16063.587334543467,16063.936061315238,16064.942376710474,right,1,0.543730840086937,0.15,,,,,,,,,,,s029,001,2024-08-15_15h14.00.772,simplestop_skeleton,2022.2.2,60.02882971140144,
$currentCorrectResponse,$currentGoStim,,,,,,,,,0,0,0,0,4,2,18,0,,,,,,,,,16064.923469640315,go,circleblack.png,left,0.15,,,,,,,,,,,,,,,0.0018686950206756592,0.4901764690876007,,16067.425878874958,test,1,,,,,,,,,,16064.942376710474,16065.455820530653,16065.439168676734,16065.439168676734,16065.589297309518,16066.089815177023,16066.438771620393,16067.444972157478,left,1,0.5629783123731613,0.15,,,,,,,,,,,s029,001,2024-08-15_15h14.00.772,simplestop_skeleton,2022.2.2,60.02882971140144,
None,None,,,,,,,,,0,0,0,0,4,3,19,2,,,,,,,,,16067.42632073164,go,squareblack.png,right,0.15,,,,,,,,,,,,,,,0.0015646666288375854,0.4895686209201813,,16069.928599528968,test,1,,,,,,,,,,16067.444972157478,16067.958542630076,16067.942104183137,16067.942104183137,16068.091996625066,16068.59265703708,16068.94152803719,16069.947881028056,right,1,0.5680328011512756,0.15,,,,,,,,,,,s029,001,2024-08-15_15h14.00.772,simplestop_skeleton,2022.2.2,60.02882971140144,
$currentCorrectResponse,$currentGoStim,,,,,,,,,0,0,0,0,5,0,20,0,,,,,,,,,16069.929038107395,stop,circleblack.png,left,0.15,,,,,,,,,,,,,,,0.0017657577991485596,0.489873431622982,0.6400720849633217,16072.431606009603,test,1,,,,,,,,,,16069.947881028056,16070.461573034525,16070.444966427982,16070.444966427982,16070.59504084289,16071.095684915781,16071.445937693119,16072.450699545443,None,0,,0.2,,,,,,,,,,,s029,001,2024-08-15_15h14.00.772,simplestop_skeleton,2022.2.2,60.02882971140144,
None,None,,,,,,,,,0,0,0,0,5,1,21,3,,,,,,,,,16072.432054147124,stop,squareblack.png,right,0.2,,,,,,,,,,,,,,,0.0016279667615890503,0.48989614844322205,0.6898404061794281,16074.934385672212,test,1,,,,,,,,,,16072.450699545443,16072.964132517576,16072.947676993906,16072.947676993906,16073.14769589901,16073.648254729807,16073.948488019407,16074.953733988106,None,0,,0.25,,,,,,,,,,,s029,001,2024-08-15_15h14.00.772,simplestop_skeleton,2022.2.2,60.02882971140144,
None,None,,,,,,,,,0,0,0,0,5,2,22,3,,,,,,,,,16074.934881351888,go,squareblack.png,right,0.25,,,,,,,,,,,,,,,0.0013266801834106445,0.48821844160556793,,16077.436853431165,test,1,,,,,,,,,,16074.953733988106,16075.4654879421,16075.44871236384,16075.44871236384,16075.700288042426,16076.201139263809,16076.45133151114,16077.456484310329,right,1,0.5404687896370888,0.25,,,,,,,,,,,s029,001,2024-08-15_15h14.00.772,simplestop_skeleton,2022.2.2,60.02882971140144,
None,None,,,,,,,,,0,0,0,0,5,3,23,1,,,,,,,,,16077.437291361392,go,circleblack.png,left,0.25,,,,,,,,,,,,,,,0.0019208043813705444,0.49002765119075775,,16079.93975572288,test,1,,,,,,,,,,16077.456484310329,16077.96951097995,16077.95284742862,16077.95284742862,16078.203248783946,16078.703716591,16078.952625773847,16079.958746865392,left,1,0.4891839176416397,0.25,,,,,,,,,,,s029,001,2024-08-15_15h14.00.772,simplestop_skeleton,2022.2.2,60.02882971140144,
None,None,,,,,,,,,0,0,0,0,6,0,24,1,,,,,,,,,16079.940205834806,go,circleblack.png,left,0.25,,,,,,,,,,,,,,,0.0013546198606491089,0.48948318511247635,,16082.442939080298,test,1,,,,,,,,,,16079.958746865392,16080.47248647362,16080.456083349884,16080.456083349884,16080.70614848286,16081.206588380039,16081.45586372912,16082.461794286966,left,1,0.5222273990511894,0.25,,,,,,,,,,,s029,001,2024-08-15_15h14.00.772,simplestop_skeleton,2022.2.2,60.02882971140144,
$currentCorrectResponse,$currentGoStim,,,,,,,,,0,0,0,0,6,1,25,0,,,,,,,,,16082.443383343518,stop,circleblack.png,left,0.25,,,,,,,,,,,,,,,0.0014188960194587708,0.48926573246717453,0.739467017352581,16084.94539437443,test,1,,,,,,,,,,16082.461794286966,16082.975340478122,16082.958510234952,16082.958510234952,16083.20879599452,16083.709326468408,16083.95975676924,16084.964036531746,None,0,,0.3,,,,,,,,,,,s029,001,2024-08-15_15h14.00.772,simplestop_skeleton,2022.2.2,60.02882971140144,
None,None,,,,,,,,,0,0,0,0,6,2,26,1,,,,,,,,,16084.945824474096,stop,circleblack.png,left,0.3,,,,,,,,,,,,,,,0.0013880357146263123,0.48964139074087143,0.7898343354463577,16087.447915501893,test,1,,,,,,,,,,16084.964036531746,16085.47799783945,16085.461325779557,16085.461325779557,16085.76197256893,16086.262420706451,16086.462475329638,16087.46669305116,None,0,,0.35,,,,,,,,,,,s029,001,2024-08-15_15h14.00.772,simplestop_skeleton,2022.2.2,60.02882971140144,
None,None,,,,,,,,,0,0,0,0,6,3,27,1,,,,,,,,,16087.448347873986,go,circleblack.png,left,0.35,,,,,,,,,,,,,,,0.001253560185432434,0.48995909839868546,,16089.95054730028,test,1,,,,,,,,,,16087.46669305116,16087.980866231024,16087.964152283967,16087.964152283967,16088.31446249783,16088.830616988242,16088.96372050792,16089.969940967858,left,1,0.4938196986913681,0.35,,,,,,,,,,,s029,001,2024-08-15_15h14.00.772,simplestop_skeleton,2022.2.2,60.02882971140144,
None,None,,,,,,,,,0,0,0,0,7,0,28,2,,,,,,,,,16089.95097798109,go,circleblack.png,left,0.35,,,,,,,,,,,,,,,0.0013666674494743347,0.4898379296064377,,16092.453693583608,test,1,,,,,,,,,,16089.969940967858,16090.483503818512,16090.466832906008,16090.466832906008,16090.817172951996,16091.316744565964,16091.466413475573,16092.472593314946,left,1,0.44298774003982544,0.35,,,,,,,,,,,s029,001,2024-08-15_15h14.00.772,simplestop_skeleton,2022.2.2,60.02882971140144,
None,None,,,,,,,,,0,0,0,0,7,1,29,3,,,,,,,,,16092.454144716263,go,circleblack.png,left,0.35,,,,,,,,,,,,,,,0.0013918578624725342,0.48952925205230713,,16094.95651384443,test,1,,,,,,,,,,16092.472593314946,16092.986397385597,16092.969757512212,16092.969757512212,16093.32005765289,16093.835717387497,16093.96971333772,16094.980649836361,left,1,0.37183351069688797,0.35,,,,,,,,,,,s029,001,2024-08-15_15h14.00.772,simplestop_skeleton,2022.2.2,60.02882971140144,
None,None,,,,,,,,,0,0,0,0,7,2,30,2,,,,,,,,,16094.956969432533,go,squareblack.png,right,0.35,,,,,,,,,,,,,,,0.007337212562561035,0.4896635338664055,,16097.459224440157,test,1,,,,,,,,,,16094.980649836361,16095.488879665732,16095.472213380039,16095.472213380039,16095.822608828545,16096.322530977428,16096.47186896205,16097.4815223068,right,1,0.4892491102218628,0.35,,,,,,,,,,,s029,001,2024-08-15_15h14.00.772,simplestop_skeleton,2022.2.2,60.02882971140144,
None,None,,,,,,,,,0,0,0,0,7,3,31,2,,,,,,,,,16097.459786690772,stop,squareblack.png,right,0.35,,,,,,,,,,,,,,,0.0013425424695014954,0.4868107885122299,0.8369578346610069,16099.96171079576,test,1,,,,,,,,,,16097.4815223068,16097.991570793092,16097.975177943707,16097.975177943707,16098.325440309942,16098.824528753757,16098.97523470968,16099.980636447668,right,1,0.4343404620885849,0.3,,,,,,,,,,,s029,001,2024-08-15_15h14.00.772,simplestop_skeleton,2022.2.2,60.02882971140144,
$currentCorrectResponse,$currentGoStim,,,,,,,,,0,0,0,0,8,0,32,0,,,,,,,,,16099.96214736998,go,squareblack.png,right,0.3,,,,,,,,,,,,,,,0.0012894794344902039,0.4895082712173462,,16102.464570619166,test,1,,,,,,,,,,16099.980636447668,16100.49455883354,16100.47782485187,16100.47782485187,16100.778292030096,16101.27744666487,16101.477556332946,16102.483433693647,right,1,0.5025495663285255,0.3,,,,,,,,,,,s029,001,2024-08-15_15h14.00.772,simplestop_skeleton,2022.2.2,60.02882971140144,
None,None,,,,,,,,,0,0,0,0,8,1,33,2,,,,,,,,,16102.46502263099,stop,squareblack.png,right,0.3,,,,,,,,,,,,,,,0.0013059452176094055,0.48963911831378937,0.7900566607713699,16104.967243358493,test,1,,,,,,,,,,16102.483433693647,16102.997319161892,16102.980773352087,16102.980773352087,16103.28089144826,16103.796963222325,16103.980369269848,16104.98659671843,right,1,0.45358334481716156,0.25,,,,,,,,,,,s029,001,2024-08-15_15h14.00.772,simplestop_skeleton,2022.2.2,60.02882971140144,
$currentCorrectResponse,$currentGoStim,,,,,,,,,0,0,0,0,8,2,34,0,,,,,,,,,16104.967684879899,go,squareblack.png,right,0.25,,,,,,,,,,,,,,,0.0014860555529594421,0.489605076611042,,16107.4704240039,test,1,,,,,,,,,,16104.98659671843,16105.500183679163,16105.483254171908,16105.483254171908,16105.73385528475,16106.23424820602,16106.48322957009,16107.490560777485,right,1,0.5720131024718285,0.25,,,,,,,,,,,s029,001,2024-08-15_15h14.00.772,simplestop_skeleton,2022.2.2,60.02882971140144,
None,None,,,,,,,,,0,0,0,0,8,3,35,1,,,,,,,,,16107.470936536789,go,squareblack.png,right,0.25,,,,,,,,,,,,,,,0.0022270306944847107,0.48856230825185776,,16109.972978129983,test,1,,,,,,,,,,16107.490560777485,16108.002820327878,16107.986256249249,16107.986256249249,16108.236453741789,16108.736979492009,16108.985850296915,16109.993032820523,right,1,0.4766068607568741,0.25,,,,,,,,,,,s029,001,2024-08-15_15h14.00.772,simplestop_skeleton,2022.2.2,60.02882971140144,
None,None,,,,,,,,,0,0,0,0,9,0,36,2,,,,,,,,,16109.973437845707,go,circleblack.png,left,0.25,,,,,,,,,,,,,,,0.0031506940722465515,0.48964764177799225,,16112.475436076522,test,1,,,,,,,,,,16109.993032820523,16110.505606986582,16110.48889733851,16110.48889733851,16110.739126890898,16111.23975367099,16111.488895505667,16112.494341000915,left,1,0.5179736614227295,0.25,,,,,,,,,,,s029,001,2024-08-15_15h14.00.772,simplestop_skeleton,2022.2.2,60.02882971140144,
None,None,,,,,,,,,0,0,0,0,9,1,37,2,,,,,,,,,16112.475882768631,go,circleblack.png,left,0.25,,,,,,,,,,,,,,,0.0012970119714736938,0.4899337813258171,,16114.978419065475,test,1,,,,,,,,,,16112.494341000915,16113.008399292827,16112.991661921144,16112.991661921144,16113.241989716887,16113.742486447096,16113.991486556828,16114.997998826206,left,1,0.5812065154314041,0.25,,,,,,,,,,,s029,001,2024-08-15_15h14.00.772,simplestop_skeleton,2022.2.2,60.02882971140144,
None,None,,,,,,,,,0,0,0,0,9,2,38,3,,,,,,,,,16114.9788524881,stop,squareblack.png,right,0.25,,,,,,,,,,,,,,,0.0017632320523262024,0.4893624782562256,0.7398693636059761,16117.481431804597,test,1,,,,,,,,,,16114.997998826206,16115.511392720044,16115.494453400373,16115.494453400373,16115.744879364967,16116.245531640947,16116.495694853365,16117.500172428787,None,0,,0.3,,,,,,,,,,,s029,001,2024-08-15_15h14.00.772,simplestop_skeleton,2022.2.2,60.02882971140144,
None,None,,,,,,,,,0,0,0,0,9,3,39,2,,,,,,,,,16117.481875792146,go,squareblack.png,right,0.3,,,,,,,,,,,,,,,0.001440390944480896,0.4894917905330658,,16119.983778454363,test,1,,,,,,,,,,16117.500172428787,16118.013774879277,16117.997062601149,16117.997062601149,16118.29739098996,16118.797923192382,16118.996965415776,16120.003344908357,right,1,0.5889137908816338,0.3,,,,,,,,,,,s029,001,2024-08-15_15h14.00.772,simplestop_skeleton,2022.2.2,60.02882971140144,
None,None,,,,,,,,,0,0,0,0,10,0,40,2,,,,,,,,,16119.984208978713,go,circleblack.png,left,0.3,,,,,,,,,,,,,,,0.001919075846672058,0.48986124992370605,,16122.486653372645,test,1,,,,,,,,,,16120.003344908357,16120.516613543034,16120.499859981239,16120.499859981239,16120.80029412359,16121.316227219999,16121.499688014388,16122.505611471832,left,1,0.47655917704105377,0.3,,,,,,,,,,,s029,001,2024-08-15_15h14.00.772,simplestop_skeleton,2022.2.2,60.02882971140144,
None,None,,,,,,,,,0,0,0,0,10,1,41,2,,,,,,,,,16122.487105622888,go,circleblack.png,left,0.3,,,,,,,,,,,,,,,0.001445859670639038,0.48959219455718994,,16124.989492483437,test,1,,,,,,,,,,16122.505611471832,16123.019720092416,16123.00261067599,16123.00261067599,16123.303066067398,16123.80354899913,16124.002399362624,16125.008549027145,left,1,0.5420184507966042,0.3,,,,,,,,,,,s029,001,2024-08-15_15h14.00.772,simplestop_skeleton,2022.2.2,60.02882971140144,
None,None,,,,,,,,,0,0,0,0,10,2,42,1,,,,,,,,,16124.989941254258,go,squareblack.png,right,0.3,,,,,,,,,,,,,,,0.0016010180115699768,0.48950526118278503,,16127.492057137191,test,1,,,,,,,,,,16125.008549027145,16125.52217555046,16125.505369611084,16125.505369611084,16125.805788181722,16126.32158254087,16126.505168788135,16127.511608019471,right,1,0.46801288425922394,0.3,,,,,,,,,,,s029,001,2024-08-15_15h14.00.772,simplestop_skeleton,2022.2.2,60.02882971140144,
None,None,,,,,,,,,0,0,0,0,10,3,43,1,,,,,,,,,16127.49249702692,stop,circleblack.png,left,0.3,,,,,,,,,,,,,,,0.0018681064248085022,0.48968803882598877,0.790236696600914,16129.995399065316,test,1,,,,,,,,,,16127.511608019471,16128.025079779327,16128.008253119886,16128.008253119886,16128.308649636805,16128.808107569814,16129.007856428623,16130.014395177364,left,1,0.4185033068060875,0.25,,,,,,,,,,,s029,001,2024-08-15_15h14.00.772,simplestop_skeleton,2022.2.2,60.02882971140144,
None,None,,,,,,,,,0,0,0,0,11,0,44,1,,,,,,,,,16129.99582708627,go,squareblack.png,right,0.25,,,,,,,,,,,,,,,0.0016907155513763428,0.4893937483429909,,16132.497496314347,test,1,,,,,,,,,,16130.014395177364,16130.527663238347,16130.51094738394,16130.51094738394,16130.761117301881,16131.26183193922,16131.510680258274,16132.51589962095,right,1,0.46810704469680786,0.25,,,,,,,,,,,s029,001,2024-08-15_15h14.00.772,simplestop_skeleton,2022.2.2,60.02882971140144,
None,None,,,,,,,,,0,0,0,0,11,1,45,2,,,,,,,,,16132.497936494648,stop,squareblack.png,right,0.25,,,,,,,,,,,,,,,0.001200154423713684,0.48984549939632416,0.740160197019577,16135.001699961722,test,1,,,,,,,,,,16132.51589962095,16133.030420549214,16133.01379595697,16133.01379595697,16133.264385640621,16133.76455000788,16134.014907434583,16135.022228568792,None,0,,0.3,,,,,,,,,,,s029,001,2024-08-15_15h14.00.772,simplestop_skeleton,2022.2.2,60.02882971140144,
$currentCorrectResponse,$currentGoStim,,,,,,,,,0,0,0,0,11,2,46,0,,,,,,,,,16135.002142392099,stop,circleblack.png,left,0.3,,,,,,,,,,,,,,,0.002577751874923706,0.48655252903699875,0.7868500649929047,16137.502953127027,test,1,,,,,,,,,,16135.022228568792,16135.531727530062,16135.515014320612,16135.515014320612,16135.815302684903,16136.316854506731,16136.517686352134,16137.522197514772,None,0,,0.35,,,,,,,,,,,s029,001,2024-08-15_15h14.00.772,simplestop_skeleton,2022.2.2,60.02882971140144,
None,None,,,,,,,,,0,0,0,0,11,3,47,3,,,,,,,,,16137.50337999314,go,squareblack.png,right,0.35,,,,,,,,,,,,,,,0.001665160059928894,0.4897548630833626,,16140.005942180753,test,1,,,,,,,,,,16137.522197514772,16138.035952225327,16138.019214183092,16138.019214183092,16138.369673006237,16138.868866614997,16139.018901608884,16140.026421189308,right,1,0.5082430765032768,0.35,,,,,,,,,,,s029,001,2024-08-15_15h14.00.772,simplestop_skeleton,2022.2.2,60.02882971140144,
,,,,,,,,,,0,0,0,0,,,,,,"[{'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'stop'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'stop'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'stop'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'stop'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'stop'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16140.026421189308,16140.026421189308,return,3.2020105570554733,,,,,,,s029,001,2024-08-15_15h14.00.772,simplestop_skeleton,2022.2.2,60.02882971140144,
$currentCorrectResponse,$currentGoStim,,,,,,,,,1,0,1,0,0,0,0,0,,,,,,,,,16143.262728065252,go,squareblack.png,right,0.35,,,,,,,,,,,,,,,0.0012627094984054565,0.498462438583374,,16145.779350347817,test,2,,,,,,,,,,16143.285414971411,16143.790938407183,16143.790938407183,16143.790938407183,16144.12547121942,16144.626548141241,16144.793400242925,16145.798634633422,right,1,0.5284717231988907,0.35,,,,,,,,,,,s029,001,2024-08-15_15h14.00.772,simplestop_skeleton,2022.2.2,60.02882971140144,
