corrGoResp,shape,practiceBlocks.thisRepN,practiceBlocks.thisTrialN,practiceBlocks.thisN,practiceBlocks.thisIndex,practiceTrials.thisRepN,practiceTrials.thisTrialN,practiceTrials.thisN,practiceTrials.thisIndex,stopBlocks.thisRepN,stopBlocks.thisTrialN,stopBlocks.thisN,stopBlocks.thisIndex,testTrials.thisRepN,testTrials.thisTrialN,testTrials.thisN,testTrials.thisIndex,stopPracTrialList,Test Block: 1,welcome.started,start_exp.started,start_exp.keys,start_exp.rt,instrStopText.started,start_prac.started,StartTrialTimeStamp,trialType,goStim,correctResponse,ssd,fixation.started,rules.started,goStim.started,goResp.started,fixation.stopped,stopSignal.started,stopSignal.stopped,goStim.stopped,goResp.stopped,rules.stopped,goResp.keys,goResp.corr,text.started,rules_2.started,fixationOnset,goStimOnset,stopSignalOnset,EndTrialTimeStamp,Phase,Block,text.stopped,rules_2.stopped,goResp.rt,text_5.started,key_resp_3.started,key_resp_3.keys,key_resp_3.rt,key_resp.started,testText.started,test_fixation.started,test_fixation.stopped,goStim_test.started,goResp_test.started,stopSignal_test.started,stopSignal_test.stopped,goStim_test.stopped,goResp_test.stopped,goResp_test.keys,goResp_test.corr,goResp_test.rt,EndingSSD,text_6.started,key_resp_4.started,key_resp_4.keys,key_resp_4.rt,Test Block: 2,Test Block: 3,ending_text.started,end_resp.started,end_resp.keys,end_resp.rt,participant,session,date,expName,psychopyVersion,frameRate,
None,None,,,,,,,,,0,0,0,0,10,3,43,3,,,,,,,,,603.3722708821297,go,squareblack.png,right,0.25,,,,,,,,,,,,,,,0.0016751736402511597,0.49006953835487366,,605.8751083239913,test,1,,,,,,,,,,603.3899500593543,603.9052454531193,603.8887131884694,603.8887131884694,604.1387123763561,604.6394423469901,604.8902124688029,605.8917805179954,right,1,0.861836165189743,0.25,,,,,,,,,,,s030,001,2024-08-16_11h41.11.411,simplestop_skeleton,2022.2.2,59.94607263280578,
None,None,,,,,,,,,0,0,0,0,11,0,44,1,,,,,,,,,605.8755470365286,go,squareblack.png,right,0.25,,,,,,,,,,,,,,,0.0011997520923614502,0.4901649132370949,,608.3780430331826,test,1,,,,,,,,,,605.8917805179954,606.3914190605283,606.3914190605283,606.3914190605283,606.6418411806226,607.1575144529343,607.391166575253,608.3972498998046,right,1,0.42543792724609375,0.25,,,,,,,,,,,s030,001,2024-08-16_11h41.11.411,simplestop_skeleton,2022.2.2,59.94607263280578,
None,None,,,,,,,,,0,0,0,0,11,1,45,1,,,,,,,,,608.3784765377641,stop,circleblack.png,left,0.25,,,,,,,,,,,,,,,0.0017604231834411621,0.48980773240327835,0.740220881998539,610.881189621985,test,1,,,,,,,,,,608.3972498998046,608.910817719996,608.8946551606059,608.8946551606059,609.1445018202066,609.6452983319759,609.895456597209,610.9002844616771,None,0,,0.3,,,,,,,,,,,s030,001,2024-08-16_11h41.11.411,simplestop_skeleton,2022.2.2,59.94607263280578,
$currentCorrectResponse,$currentGoStim,,,,,,,,,0,0,0,0,11,2,46,0,,,,,,,,,610.8816154524684,go,squareblack.png,right,0.3,,,,,,,,,,,,,,,0.0017527788877487183,0.4895065650343895,,613.3837593793869,test,1,,,,,,,,,,610.9002844616771,611.4137885794044,611.3968655988574,611.3968655988574,611.6972484886646,612.1981755271554,612.3966945335269,613.4024083688855,right,1,0.6183798387646675,0.3,,,,,,,,,,,s030,001,2024-08-16_11h41.11.411,simplestop_skeleton,2022.2.2,59.94607263280578,
None,None,,,,,,,,,0,0,0,0,11,3,47,1,,,,,,,,,613.3842033222318,stop,squareblack.png,right,0.3,,,,,,,,,,,,,,,0.0011740997433662415,0.4895598590373993,0.7898951545357704,615.8865958377719,test,1,,,,,,,,,,613.4024083688855,613.9162280261517,613.8998495340347,613.8998495340347,614.1999708265066,614.7007377073169,614.9007993116975,615.9084173589945,None,0,,0.35,,,,,,,,,,,s030,001,2024-08-16_11h41.11.411,simplestop_skeleton,2022.2.2,59.94607263280578,
,,,,,,,,,,0,0,0,0,,,,,,"[{'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'stop'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'stop'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'stop'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'stop'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'stop'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'stop'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'stop'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'stop'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,615.9084173589945,615.9084173589945,return,23.47384864091873,,,,,,,s030,001,2024-08-16_11h41.11.411,simplestop_skeleton,2022.2.2,59.94607263280578,
None,None,,,,,,,,,1,0,1,0,0,0,0,3,,,,,,,,,639.4123368114233,go,squareblack.png,right,0.35,,,,,,,,,,,,,,,0.0016203299164772034,0.4887040928006172,,641.9155359938741,test,2,,,,,,,,,,639.432472422719,639.9451325908303,639.9286505803466,639.9286505803466,640.2787902802229,640.7796476557851,640.9294987469912,641.9346180707216,right,1,0.8013689294457436,0.35,,,,,,,,,,,s030,001,2024-08-16_11h41.11.411,simplestop_skeleton,2022.2.2,59.94607263280578,
None,None,,,,,,,,,1,0,1,0,0,1,1,1,,,,,,,,,641.9160849526525,go,squareblack.png,right,0.35,,,,,,,,,,,,,,,0.0013984143733978271,0.48906712234020233,,644.4179909005761,test,2,,,,,,,,,,641.9346180707216,642.4480731338263,642.4313394799829,642.4313394799829,642.7814441397786,643.2807159498334,643.4307703375816,644.4428134560585,right,1,0.4541117697954178,0.35,,,,,,,,,,,s030,001,2024-08-16_11h41.11.411,simplestop_skeleton,2022.2.2,59.94607263280578,
$currentCorrectResponse,$currentGoStim,,,,,,,,,1,0,1,0,0,2,2,0,,,,,,,,,644.4184204041958,go,circleblack.png,left,0.35,,,,,,,,,,,,,,,0.00807902216911316,0.48967646807432175,,646.9205909594893,test,2,,,,,,,,,,644.4428134560585,644.9507623836398,644.9338635057211,644.9338635057211,645.2843932807446,645.8000151067972,645.933565929532,646.9394722357392,left,1,0.5086033567786217,0.35,,,,,,,,,,,s030,001,2024-08-16_11h41.11.411,simplestop_skeleton,2022.2.2,59.94607263280578,
None,None,,,,,,,,,1,0,1,0,0,3,3,1,,,,,,,,,646.9210165143013,go,circleblack.png,left,0.35,,,,,,,,,,,,,,,0.001293182373046875,0.48987824469804764,,649.4235405921936,test,2,,,,,,,,,,646.9394722357392,647.4531263783574,647.4367164894938,647.4367164894938,647.7871891111135,648.2875392735004,648.4364168420434,649.4424121677876,left,1,0.4264179691672325,0.35,,,,,,,,,,,s030,001,2024-08-16_11h41.11.411,simplestop_skeleton,2022.2.2,59.94607263280578,
None,None,,,,,,,,,1,0,1,0,1,0,4,1,,,,,,,,,649.4239674136043,go,squareblack.png,right,0.35,,,,,,,,,,,,,,,0.001640424132347107,0.4899517372250557,,651.9265800788999,test,2,,,,,,,,,,649.4424121677876,649.9563723728061,649.9394922405481,649.9394922405481,650.2900252863765,650.7905578389764,650.9391731694341,651.9456645399332,right,1,0.5796058550477028,0.35,,,,,,,,,,,s030,001,2024-08-16_11h41.11.411,simplestop_skeleton,2022.2.2,59.94607263280578,
None,None,,,,,,,,,1,0,1,0,1,1,5,2,,,,,,,,,651.927004352212,stop,circleblack.png,left,0.35,,,,,,,,,,,,,,,0.0018112435936927795,0.4898645728826523,0.8384537026286125,654.4292278960347,test,2,,,,,,,,,,651.9456645399332,652.4593733251095,652.4426549077034,652.4426549077034,652.7911748662591,653.2917260378599,653.4426852017641,654.4485738649964,left,1,0.47421398013830185,0.3,,,,,,,,,,,s030,001,2024-08-16_11h41.11.411,simplestop_skeleton,2022.2.2,59.94607263280578,
None,None,,,,,,,,,1,0,1,0,1,2,6,2,,,,,,,,,654.4296692833304,go,circleblack.png,left,0.3,,,,,,,,,,,,,,,0.0013911351561546326,0.4890257716178894,,656.9308650270104,test,2,,,,,,,,,,654.4485738649964,654.9616088792682,654.9449899867177,654.9449899867177,655.2450994700193,655.7456270158291,655.9462732151151,656.9480995163321,left,1,0.922365590929985,0.3,,,,,,,,,,,s030,001,2024-08-16_11h41.11.411,simplestop_skeleton,2022.2.2,59.94607263280578,
$currentCorrectResponse,$currentGoStim,,,,,,,,,1,0,1,0,1,3,7,0,,,,,,,,,656.9312928393483,go,circleblack.png,left,0.3,,,,,,,,,,,,,,,0.0012645423412322998,0.4904758632183075,,659.4338763281703,test,2,,,,,,,,,,656.9480995163321,657.4476933702826,657.4476933702826,657.4476933702826,657.7479288950562,658.2485011667013,658.4487402513623,659.4521960318089,left,1,1.1587840765714645,0.3,,,,,,,,,,,s030,001,2024-08-16_11h41.11.411,simplestop_skeleton,2022.2.2,59.94607263280578,
None,None,,,,,,,,,1,0,1,0,2,0,8,3,,,,,,,,,659.4344504103065,stop,squareblack.png,right,0.3,,,,,,,,,,,,,,,0.002005472779273987,0.4886357933282852,0.7889300212264061,661.9373441785574,test,2,,,,,,,,,,659.4521960318089,659.9657672122121,659.949314430356,659.949314430356,660.2494722157717,660.750649407506,660.9514952227473,661.9561454057693,None,0,,0.35,,,,,,,,,,,s030,001,2024-08-16_11h41.11.411,simplestop_skeleton,2022.2.2,59.94607263280578,
None,None,,,,,,,,,1,0,1,0,2,1,9,3,,,,,,,,,661.9377797916532,stop,squareblack.png,right,0.35,,,,,,,,,,,,,,,0.0013017579913139343,0.48967767506837845,0.8399512842297554,664.4403307437897,test,2,,,,,,,,,,661.9561454057693,662.4697836637497,662.4533151909709,662.4533151909709,662.8034531027079,663.303957760334,663.4542859792709,664.4598159715533,None,0,,0.4,,,,,,,,,,,s030,001,2024-08-16_11h41.11.411,simplestop_skeleton,2022.2.2,59.94607263280578,
None,None,,,,,,,,,1,0,1,0,2,2,10,2,,,,,,,,,664.4407688453794,stop,circleblack.png,left,0.4,,,,,,,,,,,,,,,0.001967296004295349,0.489707887172699,0.8899124339222908,666.9429277330637,test,2,,,,,,,,,,664.4598159715533,664.9725717678666,664.9563426747918,664.9563426747918,665.3564018011093,665.8573741987348,665.9571155905724,666.9620569497347,None,0,,0.45,,,,,,,,,,,s030,001,2024-08-16_11h41.11.411,simplestop_skeleton,2022.2.2,59.94607263280578,
None,None,,,,,,,,,1,0,1,0,2,3,11,2,,,,,,,,,666.9433569088578,go,squareblack.png,right,0.45,,,,,,,,,,,,,,,0.0015693306922912598,0.4896998256444931,,669.4453176110983,test,2,,,,,,,,,,666.9620569497347,667.4754099026322,667.4588729590178,667.4588729590178,667.9093133583665,668.409845456481,668.4584353864193,669.462942071259,right,1,0.6252866759896278,0.45,,,,,,,,,,,s030,001,2024-08-16_11h41.11.411,simplestop_skeleton,2022.2.2,59.94607263280578,
None,None,,,,,,,,,1,0,1,0,3,0,12,2,,,,,,,,,669.4457395896316,go,squareblack.png,right,0.45,,,,,,,,,,,,,,,0.0011956840753555298,0.4898664951324463,,671.9482540041208,test,2,,,,,,,,,,669.462942071259,669.9782057255507,669.9616375342011,669.9616375342011,670.4119048863649,670.9124680534005,670.961190007627,671.9674858748913,right,1,0.5678250044584274,0.45,,,,,,,,,,,s030,001,2024-08-16_11h41.11.411,simplestop_skeleton,2022.2.2,59.94607263280578,
None,None,,,,,,,,,1,0,1,0,3,1,13,3,,,,,,,,,671.9486892148852,go,squareblack.png,right,0.45,,,,,,,,,,,,,,,0.0013375356793403625,0.4893684461712837,,674.4510341510177,test,2,,,,,,,,,,671.9674858748913,672.4809083640575,672.4642522037029,672.4642522037029,672.9147046804428,673.4305194988847,673.4640078991652,674.4711023494601,right,1,0.4847615659236908,0.45,,,,,,,,,,,s030,001,2024-08-16_11h41.11.411,simplestop_skeleton,2022.2.2,59.94607263280578,
$currentCorrectResponse,$currentGoStim,,,,,,,,,1,0,1,0,3,2,14,0,,,,,,,,,674.4514672905207,stop,squareblack.png,right,0.45,,,,,,,,,,,,,,,0.0016821175813674927,0.4891552999615669,0.9394884407520294,676.9539062231779,test,2,,,,,,,,,,674.4711023494601,674.9837454631925,674.9670478031039,674.9670478031039,675.4179761484265,675.9334205016494,675.9667309448123,676.9793903455138,right,1,0.45097754150629044,0.4,,,,,,,,,,,s030,001,2024-08-16_11h41.11.411,simplestop_skeleton,2022.2.2,59.94607263280578,
None,None,,,,,,,,,1,0,1,0,3,3,15,2,,,,,,,,,676.9543389827013,go,circleblack.png,left,0.4,,,,,,,,,,,,,,,0.008656993508338928,0.4895183891057968,,679.4564768448472,test,2,,,,,,,,,,676.9793903455138,677.4863740205765,677.4700732603669,677.4700732603669,677.8702627420425,678.3698526769876,678.4695586040616,679.4752572327852,left,1,0.7619152963161469,0.4,,,,,,,,,,,s030,001,2024-08-16_11h41.11.411,simplestop_skeleton,2022.2.2,59.94607263280578,
None,None,,,,,,,,,1,0,1,0,4,0,16,3,,,,,,,,,679.4569201394916,stop,circleblack.png,left,0.4,,,,,,,,,,,,,,,0.0013419538736343384,0.48994044959545135,0.8901087939739227,681.9594836682081,test,2,,,,,,,,,,679.4752572327852,679.9893205985427,679.9724178463221,679.9724178463221,680.3729360848665,680.8735350519419,680.9736177772284,681.9786885008216,None,0,,0.45,,,,,,,,,,,s030,001,2024-08-16_11h41.11.411,simplestop_skeleton,2022.2.2,59.94607263280578,
None,None,,,,,,,,,1,0,1,0,4,1,17,1,,,,,,,,,681.9599360376596,go,squareblack.png,right,0.45,,,,,,,,,,,,,,,0.001721121370792389,0.4896685555577278,,684.4611385539174,test,2,,,,,,,,,,681.9786885008216,682.4918506518006,682.4753275215626,682.4753275215626,682.9258443564177,683.4262480959296,683.4769514873624,684.4792141988873,right,1,0.9751581400632858,0.45,,,,,,,,,,,s030,001,2024-08-16_11h41.11.411,simplestop_skeleton,2022.2.2,59.94607263280578,
None,None,,,,,,,,,1,0,1,0,4,2,18,2,,,,,,,,,684.4617916122079,go,circleblack.png,left,0.45,,,,,,,,,,,,,,,0.0017281323671340942,0.490449421107769,,686.9643204659224,test,2,,,,,,,,,,684.4792141988873,684.9946840554476,684.9779408499599,684.9779408499599,685.4270519688725,685.9283511340618,685.979142896831,686.9813309162855,left,1,0.8560572937130928,0.45,,,,,,,,,,,s030,001,2024-08-16_11h41.11.411,simplestop_skeleton,2022.2.2,59.94607263280578,
$currentCorrectResponse,$currentGoStim,,,,,,,,,1,0,1,0,4,3,19,0,,,,,,,,,686.964747235179,stop,squareblack.png,right,0.45,,,,,,,,,,,,,,,0.001619093120098114,0.49020716547966003,0.9408835247159004,689.4674418270588,test,2,,,,,,,,,,686.9813309162855,687.4807944372296,687.4807944372296,687.4807944372296,687.9312955960631,688.4317430481315,688.4819576591253,689.4869236201048,None,0,,0.5,,,,,,,,,,,s030,001,2024-08-16_11h41.11.411,simplestop_skeleton,2022.2.2,59.94607263280578,
$currentCorrectResponse,$currentGoStim,,,,,,,,,1,0,1,0,5,0,20,0,,,,,,,,,689.4678752794862,go,circleblack.png,left,0.5,,,,,,,,,,,,,,,0.0019618943333625793,0.4898407459259033,,691.9703286960721,test,2,,,,,,,,,,689.4869236201048,690.0005635842681,689.9836747795343,689.9836747795343,690.4842133894563,690.9832176044583,690.9832176044583,691.9891952872276,left,1,0.5783316567540169,0.5,,,,,,,,,,,s030,001,2024-08-16_11h41.11.411,simplestop_skeleton,2022.2.2,59.94607263280578,
None,None,,,,,,,,,1,0,1,0,5,1,21,3,,,,,,,,,691.9707680344582,go,circleblack.png,left,0.5,,,,,,,,,,,,,,,0.001324981451034546,0.48972512036561966,,694.4716817587614,test,2,,,,,,,,,,691.9891952872276,692.5030546560884,692.4866767674685,692.4866767674685,692.9869541078806,693.4877974465489,693.4877974465489,694.489644356072,left,1,0.9349281936883926,0.5,,,,,,,,,,,s030,001,2024-08-16_11h41.11.411,simplestop_skeleton,2022.2.2,59.94607263280578,
None,None,,,,,,,,,1,0,1,0,5,2,22,1,,,,,,,,,694.4721752926707,go,squareblack.png,right,0.5,,,,,,,,,,,,,,,0.0016414076089859009,0.48945339024066925,,696.9757587984204,test,2,,,,,,,,,,694.489644356072,695.0045713707805,694.9877883791924,694.9877883791924,695.4901331961155,695.9900856465101,695.9900856465101,696.9947241917253,right,1,0.9304099977016449,0.5,,,,,,,,,,,s030,001,2024-08-16_11h41.11.411,simplestop_skeleton,2022.2.2,59.94607263280578,
$currentCorrectResponse,$currentGoStim,,,,,,,,,1,0,1,0,5,3,23,0,,,,,,,,,696.9761928021908,stop,circleblack.png,left,0.5,,,,,,,,,,,,,,,0.0017056241631507874,0.48986363410949707,0.9905218183994293,699.4784788787365,test,2,,,,,,,,,,696.9947241917253,697.5085448920727,697.4919853433967,697.4919853433967,697.9926272556186,698.4930134490132,698.4930134490132,699.497257642448,None,0,,0.55,,,,,,,,,,,s030,001,2024-08-16_11h41.11.411,simplestop_skeleton,2022.2.2,59.94607263280578,
None,None,,,,,,,,,1,0,1,0,6,0,24,3,,,,,,,,,699.4788982644677,go,circleblack.png,left,0.55,,,,,,,,,,,,,,,0.0013041198253631592,0.4899773970246315,,701.9826701581478,test,2,,,,,,,,,,699.497257642448,700.0114574432373,699.9946226477623,699.9946226477623,700.5451686754823,701.0464501231909,700.9960291460156,702.0001319497824,left,1,0.9105466231703758,0.55,,,,,,,,,,,s030,001,2024-08-16_11h41.11.411,simplestop_skeleton,2022.2.2,59.94607263280578,
None,None,,,,,,,,,1,0,1,0,6,1,25,3,,,,,,,,,701.9831083193421,stop,circleblack.png,left,0.55,,,,,,,,,,,,,,,0.0020000487565994263,0.48818328976631165,1.0389123037457466,704.4833846092224,test,2,,,,,,,,,,702.0001319497824,702.5139399319887,702.4973415359855,702.4973415359855,703.0479236990213,703.5470575541258,703.4970136657357,704.5021519362926,left,1,0.6176503598690033,0.5,,,,,,,,,,,s030,001,2024-08-16_11h41.11.411,simplestop_skeleton,2022.2.2,59.94607263280578,
$currentCorrectResponse,$currentGoStim,,,,,,,,,1,0,1,0,6,2,26,0,,,,,,,,,704.4838141873479,go,circleblack.png,left,0.5,,,,,,,,,,,,,,,0.0012560561299324036,0.4906011074781418,,706.986188814044,test,2,,,,,,,,,,704.5021519362926,705.0170167684555,705.0002528950572,705.0002528950572,705.500853151083,706.0011781454086,706.0011781454086,707.0089183747768,left,1,0.8016159161925316,0.5,,,,,,,,,,,s030,001,2024-08-16_11h41.11.411,simplestop_skeleton,2022.2.2,59.94607263280578,
None,None,,,,,,,,,1,0,1,0,6,3,27,2,,,,,,,,,706.986628614366,go,squareblack.png,right,0.5,,,,,,,,,,,,,,,0.007573999464511871,0.49103844165802,,709.489671073854,test,2,,,,,,,,,,707.0089183747768,707.5202038213611,707.5034756958485,707.5034756958485,708.0021443814039,708.5035299137235,708.5035299137235,709.509346626699,right,1,0.6037394106388092,0.5,,,,,,,,,,,s030,001,2024-08-16_11h41.11.411,simplestop_skeleton,2022.2.2,59.94607263280578,
$currentCorrectResponse,$currentGoStim,,,,,,,,,1,0,1,0,7,0,28,0,,,,,,,,,709.4900983348489,go,circleblack.png,left,0.5,,,,,,,,,,,,,,,0.0016610994935035706,0.4898166283965111,,711.9911582991481,test,2,,,,,,,,,,709.509346626699,710.022548623383,710.0059422776103,710.0059422776103,710.5063856393099,711.0070745646954,711.0070745646954,712.0080694556236,left,1,1.0687547698616982,0.5,,,,,,,,,,,s030,001,2024-08-16_11h41.11.411,simplestop_skeleton,2022.2.2,59.94607263280578,
None,None,,,,,,,,,1,0,1,0,7,1,29,3,,,,,,,,,711.9915886074305,go,squareblack.png,right,0.5,,,,,,,,,,,,,,,0.0015736371278762817,0.4896923676133156,,714.4954195991158,test,2,,,,,,,,,,712.0080694556236,712.5237124487758,712.5070464015007,712.5070464015007,713.0076397508383,713.509595811367,713.509595811367,714.5141865387559,right,1,1.11679457873106,0.5,,,,,,,,,,,s030,001,2024-08-16_11h41.11.411,simplestop_skeleton,2022.2.2,59.94607263280578,
$currentCorrectResponse,$currentGoStim,,,,,,,,,1,0,1,0,7,2,30,0,,,,,,,,,714.4958414286375,stop,squareblack.png,right,0.5,,,,,,,,,,,,,,,0.0012722238898277283,0.48941126465797424,0.9902134463191032,716.9978663995862,test,2,,,,,,,,,,714.5141865387559,715.0277836918831,715.0112176761031,715.0112176761031,715.5118289887905,716.0275019705296,716.0108064189553,717.0164580494165,right,1,0.5502917468547821,0.45,,,,,,,,,,,s030,001,2024-08-16_11h41.11.411,simplestop_skeleton,2022.2.2,59.94607263280578,
None,None,,,,,,,,,1,0,1,0,7,3,31,3,,,,,,,,,716.9982928410172,stop,squareblack.png,right,0.45,,,,,,,,,,,,,,,0.0011746957898139954,0.4900843873620033,0.9403046816587448,719.5005835369229,test,2,,,,,,,,,,717.0164580494165,717.5305327251554,717.5139142796397,717.5139142796397,717.9644258543849,718.4803280308843,718.5135529264808,719.519381582737,right,1,0.49830903112888336,0.4,,,,,,,,,,,s030,001,2024-08-16_11h41.11.411,simplestop_skeleton,2022.2.2,59.94607263280578,
None,None,,,,,,,,,1,0,1,0,8,0,32,2,,,,,,,,,719.5010098218918,go,squareblack.png,right,0.4,,,,,,,,,,,,,,,0.001190185546875,0.48988475650548935,,722.0035744383931,test,2,,,,,,,,,,719.519381582737,720.0333413928747,720.0168782025576,720.0168782025576,720.4173454865813,720.9328952953219,721.0163780376315,722.0231010839343,right,1,0.5294772461056709,0.4,,,,,,,,,,,s030,001,2024-08-16_11h41.11.411,simplestop_skeleton,2022.2.2,59.94607263280578,
None,None,,,,,,,,,1,0,1,0,8,1,33,3,,,,,,,,,722.0040126815438,go,circleblack.png,left,0.4,,,,,,,,,,,,,,,0.0019643232226371765,0.48960092663764954,,724.5061201155186,test,2,,,,,,,,,,722.0231010839343,722.5361134335399,722.5193799063563,722.5193799063563,722.9196999669075,723.4189346134663,723.5191651582718,724.5250039771199,left,1,0.46303176134824753,0.4,,,,,,,,,,,s030,001,2024-08-16_11h41.11.411,simplestop_skeleton,2022.2.2,59.94607263280578,
None,None,,,,,,,,,1,0,1,0,8,2,34,1,,,,,,,,,724.5065551027656,stop,circleblack.png,left,0.4,,,,,,,,,,,,,,,0.0013083592057228088,0.49002932757139206,0.8904223591089249,727.0090773850679,test,2,,,,,,,,,,724.5250039771199,725.0391925349832,725.0221861824393,725.0221861824393,725.4225393012166,725.9219098761678,726.0219026431441,727.0283289179206,left,1,0.456980936229229,0.35,,,,,,,,,,,s030,001,2024-08-16_11h41.11.411,simplestop_skeleton,2022.2.2,59.94607263280578,
None,None,,,,,,,,,1,0,1,0,8,3,35,1,,,,,,,,,727.0095103606582,go,squareblack.png,right,0.35,,,,,,,,,,,,,,,0.001700468361377716,0.4899330660700798,,729.5111466646194,test,2,,,,,,,,,,727.0283289179206,727.5416842103004,727.5249628797174,727.5249628797174,727.8755097910762,728.3761759623885,728.5260603129864,729.5282416641712,right,1,0.7750647738575935,0.35,,,,,,,,,,,s030,001,2024-08-16_11h41.11.411,simplestop_skeleton,2022.2.2,59.94607263280578,
$currentCorrectResponse,$currentGoStim,,,,,,,,,1,0,1,0,9,0,36,0,,,,,,,,,729.5115835517645,go,squareblack.png,right,0.35,,,,,,,,,,,,,,,0.0011985823512077332,0.4904722198843956,,732.0139705464244,test,2,,,,,,,,,,729.5282416641712,730.0281140729785,730.0281140729785,730.0281140729785,730.3783410191536,730.8791494295001,731.0292787626386,732.0310993343592,right,1,0.838741272687912,0.35,,,,,,,,,,,s030,001,2024-08-16_11h41.11.411,simplestop_skeleton,2022.2.2,59.94607263280578,
None,None,,,,,,,,,1,0,1,0,9,1,37,1,,,,,,,,,732.0144036859274,go,squareblack.png,right,0.35,,,,,,,,,,,,,,,0.0011863335967063904,0.4904056042432785,,734.5173070058227,test,2,,,,,,,,,,732.0310993343592,732.5309896916151,732.5309896916151,732.5309896916151,732.8796466067433,733.3800919428468,733.5303308442235,734.536718800664,right,1,1.2627448216080666,0.35,,,,,,,,,,,s030,001,2024-08-16_11h41.11.411,simplestop_skeleton,2022.2.2,59.94607263280578,
$currentCorrectResponse,$currentGoStim,,,,,,,,,1,0,1,0,9,2,38,0,,,,,,,,,734.5177287012339,go,circleblack.png,left,0.35,,,,,,,,,,,,,,,0.00203058123588562,0.4893535375595093,,737.0193026810884,test,2,,,,,,,,,,734.536718800664,735.0500674173236,735.0336013063788,735.0336013063788,735.3835979923606,735.884270362556,736.0348185226321,737.0368662551045,left,1,0.8313191682100296,0.35,,,,,,,,,,,s030,001,2024-08-16_11h41.11.411,simplestop_skeleton,2022.2.2,59.94607263280578,
