corrGoResp,shape,practiceBlocks.thisRepN,practiceBlocks.thisTrialN,practiceBlocks.thisN,practiceBlocks.thisIndex,practiceTrials.thisRepN,practiceTrials.thisTrialN,practiceTrials.thisN,practiceTrials.thisIndex,stopBlocks.thisRepN,stopBlocks.thisTrialN,stopBlocks.thisN,stopBlocks.thisIndex,testTrials.thisRepN,testTrials.thisTrialN,testTrials.thisN,testTrials.thisIndex,stopPracTrialList,Test Block: 0,welcome.started,start_exp.started,start_exp.keys,start_exp.rt,instrStopText.started,start_prac.started,StartTrialTimeStamp,trialType,goStim,correctResponse,ssd,fixation.started,rules.started,goStim.started,goResp.started,fixation.stopped,stopSignal.started,stopSignal.stopped,goStim.stopped,goResp.stopped,rules.stopped,goResp.keys,goResp.corr,goResp.rt,text.started,rules_2.started,text.stopped,rules_2.stopped,fixationOnset,goStimOnset,stopSignalOnset,EndTrialTimeStamp,text_5.started,key_resp_3.started,key_resp_3.keys,key_resp_3.rt,key_resp.started,testText.started,test_fixation.started,test_fixation.stopped,goStim_test.started,goResp_test.started,stopSignal_test.started,stopSignal_test.stopped,goStim_test.stopped,goResp_test.stopped,goResp_test.keys,goResp_test.corr,goResp_test.rt,EndingSSD,Test Block: 1,text_6.started,key_resp_4.started,key_resp_4.keys,key_resp_4.rt,Test Block: 2,Test Block: 3,ending_text.started,end_resp.started,end_resp.keys,end_resp.rt,participant,session,date,expName,psychopyVersion,frameRate,
$currentCorrectResponse,$currentGoStim,,,,,,,,,0,0,0,0,10,1,41,0,,,,,,,,,10038.046922557056,go,circleblack.png,z,0.3,,,,,,,,,,,,,,,,,,0.0018783211708068848,0.4897870644927025,0.7899772301316261,10040.54928182438,,,,,,,10038.065869968385,10038.579331871122,10038.56250211969,10038.56250211969,10038.862790677696,10039.362035345286,10039.562952838838,10040.569044485688,z,0,0.46824581548571587,0.3,,,,,,,,,,,,s002,001,2024-04-10_15h44.48.023,simplestop_skeleton,2022.2.2,59.9277046758086,
None,None,,,,,,,,,0,0,0,0,10,2,42,3,,,,,,,,,10040.549606278539,stop,squareblack.png,m,0.3,,,,,,,,,,,,,,,,,,0.0017530694603919983,0.4893948808312416,0.7899646498262882,10043.052045676857,,,,,,,10040.569044485688,10041.081925414503,10041.065446518362,10041.065446518362,10041.365612927824,10041.8662353307,10042.066532630473,10043.071199007332,None,1,,0.35,,,,,,,,,,,,s002,001,2024-04-10_15h44.48.023,simplestop_skeleton,2022.2.2,59.9277046758086,
None,None,,,,,,,,,0,0,0,0,10,3,43,3,,,,,,,,,10043.052353836596,go,circleblack.png,z,0.35,,,,,,,,,,,,,,,,,,0.0017848014831542969,0.48971838131546974,0.8399157002568245,10045.554810535163,,,,,,,10043.071199007332,10043.584752488881,10043.568024262786,10043.568024262786,10043.918569449335,10044.434087641537,10044.567616347224,10045.573935490102,z,0,0.5690178759396076,0.35,,,,,,,,,,,,s002,001,2024-04-10_15h44.48.023,simplestop_skeleton,2022.2.2,59.9277046758086,
None,None,,,,,,,,,0,0,0,0,11,0,44,1,,,,,,,,,10045.555122569203,go,squareblack.png,m,0.35,,,,,,,,,,,,,,,,,,0.001660458743572235,0.4898162931203842,0.8400718905031681,10048.057796999812,,,,,,,10045.573935490102,10046.087387941778,10046.07078006491,10046.07078006491,10046.421088006347,10046.920132912695,10047.071237359196,10048.0764840208,m,0,0.41254108771681786,0.35,,,,,,,,,,,,s002,001,2024-04-10_15h44.48.023,simplestop_skeleton,2022.2.2,59.9277046758086,
None,None,,,,,,,,,0,0,0,0,11,1,45,2,,,,,,,,,10048.058108594269,stop,squareblack.png,m,0.35,,,,,,,,,,,,,,,,,,0.00131293386220932,0.48963209241628647,0.8402744755148888,10050.560243174434,,,,,,,10048.0764840208,10048.590507294983,10048.57362601906,10048.57362601906,10048.923954896629,10049.42405205965,10049.573881059885,10050.579069562256,m,0,0.6042562201619148,0.3,,,,,,,,,,,,s002,001,2024-04-10_15h44.48.023,simplestop_skeleton,2022.2.2,59.9277046758086,
$currentCorrectResponse,$currentGoStim,,,,,,,,,0,0,0,0,11,2,46,0,,,,,,,,,10050.560553602874,go,squareblack.png,m,0.3,,,,,,,,,,,,,,,,,,0.0012502744793891907,0.48986173793673515,0.7903571091592312,10053.063199192286,,,,,,,10050.579069562256,10051.093093954027,10051.076357197016,10051.076357197016,10051.376733787358,10051.875800121576,10052.076066035777,10053.082363862544,m,0,0.5085917226970196,0.3,,,,,,,,,,,,s002,001,2024-04-10_15h44.48.023,simplestop_skeleton,2022.2.2,59.9277046758086,
None,None,,,,,,,,,0,0,0,0,11,3,47,3,,,,,,,,,10053.0635076873,stop,circleblack.png,z,0.3,,,,,,,,,,,,,,,,,,0.0018750019371509552,0.4895705617964268,0.789912935346365,10055.5659660995,,,,,,,10053.082363862544,10053.595885701478,10053.578955437988,10053.578955437988,10053.87952214852,10054.380585759878,10054.58009050414,10055.599886853248,z,0,0.8077655173838139,0.25,,,,,,,,,,,,s002,001,2024-04-10_15h44.48.023,simplestop_skeleton,2022.2.2,59.9277046758086,
,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{'fileName': 'circleblack.png', 'correct_response': 'z', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'z', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'z', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'm', 'condition': 'stop'}, {'fileName': 'squareblack.png', 'correct_response': 'm', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'z', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'z', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'm', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'm', 'condition': 'stop'}, {'fileName': 'squareblack.png', 'correct_response': 'm', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'z', 'condition': 'stop'}, {'fileName': 'squareblack.png', 'correct_response': 'm', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'z', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'm', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'z', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'z', 'condition': 'stop'}, {'fileName': 'squareblack.png', 'correct_response': 'm', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'm', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'm', 'condition': 'stop'}, {'fileName': 'squareblack.png', 'correct_response': 'm', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'm', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'z', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'z', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'z', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'm', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'm', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'z', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'z', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'z', 'condition': 'stop'}, {'fileName': 'squareblack.png', 'correct_response': 'm', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'm', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'z', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'z', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'z', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'm', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'm', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'z', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'z', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'z', 'condition': 'stop'}, {'fileName': 'squareblack.png', 'correct_response': 'm', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'z', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'm', 'condition': 'stop'}, {'fileName': 'squareblack.png', 'correct_response': 'm', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'm', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'm', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'z', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'z', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'm', 'condition': 'stop'}]",10055.599886853248,10055.599886853248,return,11.862231034785509,,,,,,,s002,001,2024-04-10_15h44.48.023,simplestop_skeleton,2022.2.2,59.9277046758086,
$currentCorrectResponse,$currentGoStim,,,,,,,,,1,0,1,0,0,0,0,0,,,,,,,,,10067.494998201728,stop,circleblack.png,z,0.25,,,,,,,,,,,,,,,,,,0.0012694597244262695,0.4905150905251503,0.7406006716191769,10069.998477458954,,,,,,,10067.517097387463,10068.028390500695,10068.011564165354,10068.011564165354,10068.261899139732,10068.76236601919,10069.01265918836,10070.019632153213,None,0,,0.3,,,,,,,,,,,,s002,001,2024-04-10_15h44.48.023,simplestop_skeleton,2022.2.2,59.9277046758086,
None,None,,,,,,,,,1,0,1,0,0,1,1,2,,,,,,,,,10069.998817883432,go,circleblack.png,z,0.3,,,,,,,,,,,,,,,,,,0.0020609647035598755,0.4874618165194988,0.7878650352358818,10072.501343335956,,,,,,,10070.019632153213,10070.530905190855,10070.51426609978,10070.51426609978,10070.814742926508,10071.330393232405,10071.515110947192,10072.521701540798,z,0,0.3386615999042988,0.3,,,,,,,,,,,,s002,001,2024-04-10_15h44.48.023,simplestop_skeleton,2022.2.2,59.9277046758086,
$currentCorrectResponse,$currentGoStim,,,,,,,,,1,0,1,0,0,2,2,0,,,,,,,,,10072.50166900456,go,circleblack.png,z,0.3,,,,,,,,,,,,,,,,,,0.0026480965316295624,0.48868539184331894,0.7889915704727173,10075.003639232367,,,,,,,10072.521701540798,10073.033672384918,10073.017063800246,10073.017063800246,10073.317365732044,10073.816474262625,10074.017558086663,10075.027859959751,z,0,0.3877851963043213,0.3,,,,,,,,,,,,s002,001,2024-04-10_15h44.48.023,simplestop_skeleton,2022.2.2,59.9277046758086,
None,None,,,,,,,,,1,0,1,0,0,3,3,2,,,,,,,,,10075.003947488964,stop,squareblack.png,m,0.3,,,,,,,,,,,,,,,,,,0.0075372979044914246,0.4903016984462738,0.7901455722749233,10077.506884928793,,,,,,,10075.027859959751,10075.536904845387,10075.519901804626,10075.519901804626,10075.820090569556,10076.319282632321,10076.520423982292,10077.525655392557,m,0,0.464411448687315,0.25,,,,,,,,,,,,s002,001,2024-04-10_15h44.48.023,simplestop_skeleton,2022.2.2,59.9277046758086,
None,None,,,,,,,,,1,0,1,0,1,0,4,1,,,,,,,,,10077.507205426693,go,squareblack.png,m,0.25,,,,,,,,,,,,,,,,,,0.0013698190450668335,0.4898824542760849,0.7398931011557579,10080.009358368814,,,,,,,10077.525655392557,10078.039326235652,10078.022818177938,10078.022818177938,10078.273422818631,10078.773870337754,10079.023372933269,10080.028802435845,m,0,0.5411025211215019,0.25,,,,,,,,,,,,s002,001,2024-04-10_15h44.48.023,simplestop_skeleton,2022.2.2,59.9277046758086,
None,None,,,,,,,,,1,0,1,0,1,1,5,1,,,,,,,,,10080.009673930705,go,circleblack.png,z,0.25,,,,,,,,,,,,,,,,,,0.0018161684274673462,0.4902035929262638,0.7400287352502346,10082.512237012386,,,,,,,10080.028802435845,10080.542394440621,10080.525804754347,10080.525804754347,10080.775829147547,10081.275030139834,10081.526196852326,10082.531246937811,z,0,0.45475680381059647,0.25,,,,,,,,,,,,s002,001,2024-04-10_15h44.48.023,simplestop_skeleton,2022.2.2,59.9277046758086,
None,None,,,,,,,,,1,0,1,0,1,2,6,1,,,,,,,,,10082.51254420355,go,circleblack.png,z,0.25,,,,,,,,,,,,,,,,,,0.0014745593070983887,0.489485215395689,0.7398150973021984,10085.014851681888,,,,,,,10082.531246937811,10083.044767234474,10083.028301697224,10083.028301697224,10083.278388790786,10083.77755733952,10084.028573565185,10085.033886667341,z,0,0.4507342353463173,0.25,,,,,,,,,,,,s002,001,2024-04-10_15h44.48.023,simplestop_skeleton,2022.2.2,59.9277046758086,
None,None,,,,,,,,,1,0,1,0,1,3,7,3,,,,,,,,,10085.015155859292,go,squareblack.png,m,0.25,,,,,,,,,,,,,,,,,,0.0015952475368976593,0.4898068383336067,0.739961601793766,10087.517806645483,,,,,,,10085.033886667341,10085.547845054418,10085.530900672078,10085.530900672078,10085.781328018755,10086.282100372016,10086.53078630194,10087.536480672657,m,0,0.5111343823373318,0.25,,,,,,,,,,,,s002,001,2024-04-10_15h44.48.023,simplestop_skeleton,2022.2.2,59.9277046758086,
None,None,,,,,,,,,1,0,1,0,2,0,8,1,,,,,,,,,10087.518124856055,stop,squareblack.png,m,0.25,,,,,,,,,,,,,,,,,,0.001256164163351059,0.490098487585783,0.7401887588202953,10090.020642347634,,,,,,,10087.536480672657,10088.050327744335,10088.033869951963,10088.033869951963,10088.283893246204,10088.784447457641,10089.03602033481,10090.039303194731,m,0,0.4763639159500599,0.2,,,,,,,,,,,,s002,001,2024-04-10_15h44.48.023,simplestop_skeleton,2022.2.2,59.9277046758086,
None,None,,,,,,,,,1,0,1,0,2,1,9,1,,,,,,,,,10090.02095246315,go,squareblack.png,m,0.2,,,,,,,,,,,,,,,,,,0.0013580285012722015,0.4896926283836365,0.6898831687867641,10092.523375418037,,,,,,,10090.039303194731,10090.553224213421,10090.536694586277,10090.536694586277,10090.73671606183,10091.237203799188,10091.537294652313,10092.542611427605,z,0,0.4613328315317631,0.2,,,,,,,,,,,,s002,001,2024-04-10_15h44.48.023,simplestop_skeleton,2022.2.2,59.9277046758086,
None,None,,,,,,,,,1,0,1,0,2,2,10,3,,,,,,,,,10092.523700796068,stop,circleblack.png,z,0.2,,,,,,,,,,,,,,,,,,0.0020944513380527496,0.48968860134482384,0.6898774579167366,10095.02597591281,,,,,,,10092.542611427605,10093.055850833654,10093.039271302521,10093.039271302521,10093.23938215524,10093.73843242973,10094.0396800749,10095.045223545283,z,0,0.31477686762809753,0.15,,,,,,,,,,,,s002,001,2024-04-10_15h44.48.023,simplestop_skeleton,2022.2.2,59.9277046758086,
None,None,,,,,,,,,1,0,1,0,2,3,11,2,,,,,,,,,10095.02629918605,go,squareblack.png,m,0.15,,,,,,,,,,,,,,,,,,0.001613415777683258,0.4900169111788273,0.6398263722658157,10097.52875990048,,,,,,,10095.045223545283,10095.558510169387,10095.5420441553,10095.5420441553,10095.692233994603,10096.192772880197,10096.541776441038,10097.54900169,m,0,0.5352677516639233,0.15,,,,,,,,,,,,s002,001,2024-04-10_15h44.48.023,simplestop_skeleton,2022.2.2,59.9277046758086,
None,None,,,,,,,,,1,0,1,0,3,0,12,1,,,,,,,,,10097.529080867767,go,circleblack.png,z,0.15,,,,,,,,,,,,,,,,,,0.0025922246277332306,0.48743921145796776,0.6386008746922016,10100.0313584283,,,,,,,10097.54900169,10098.059825409204,10098.043262924999,10098.043262924999,10098.194097783417,10098.695370417088,10099.045986793935,10100.051326304674,z,0,0.472390279173851,0.15,,,,,,,,,,,,s002,001,2024-04-10_15h44.48.023,simplestop_skeleton,2022.2.2,59.9277046758086,
None,None,,,,,,,,,1,0,1,0,3,1,13,1,,,,,,,,,10100.031665731221,go,squareblack.png,m,0.15,,,,,,,,,,,,,,,,,,0.0023405738174915314,0.4887645058333874,0.6389002539217472,10102.534252706915,,,,,,,10100.051326304674,10100.564233984798,10100.547362919897,10100.547362919897,10100.6974828206,10101.198707416654,10101.547140348703,10102.553560063243,m,0,0.618216834962368,0.15,,,,,,,,,,,,s002,001,2024-04-10_15h44.48.023,simplestop_skeleton,2022.2.2,59.9277046758086,
None,None,,,,,,,,,1,0,1,0,3,2,14,2,,,,,,,,,10102.534592125565,go,circleblack.png,z,0.15,,,,,,,,,,,,,,,,,,0.0017852187156677246,0.49005258083343506,0.6400879323482513,10105.035738576204,,,,,,,10102.553560063243,10103.066892236471,10103.050463184714,10103.050463184714,10103.200690194964,10103.701507691294,10104.04979236424,10105.052848502994,z,0,0.6416197866201401,0.15,,,,,,,,,,,,s002,001,2024-04-10_15h44.48.023,simplestop_skeleton,2022.2.2,59.9277046758086,
None,None,,,,,,,,,1,0,1,0,3,3,15,2,,,,,,,,,10105.036052852869,stop,circleblack.png,z,0.15,,,,,,,,,,,,,,,,,,0.001258794218301773,0.491081140935421,0.641000285744667,10107.5400092192,,,,,,,10105.052848502994,10105.552425734699,10105.552425734699,10105.552425734699,10105.703444309533,10106.203953027725,10106.554513644427,10107.55928247422,None,1,,0.2,,,,,,,,,,,,s002,001,2024-04-10_15h44.48.023,simplestop_skeleton,2022.2.2,59.9277046758086,
$currentCorrectResponse,$currentGoStim,,,,,,,,,1,0,1,0,4,0,16,0,,,,,,,,,10107.540329232812,go,squareblack.png,m,0.2,,,,,,,,,,,,,,,,,,0.0017766505479812622,0.4893234632909298,0.6897277683019638,10110.042560543865,,,,,,,10107.55928247422,10108.07238138467,10108.055738598108,10108.055738598108,10108.255888883024,10108.756432935596,10109.055318642408,10110.061264112592,m,0,0.5463109575212002,0.2,,,,,,,,,,,,s002,001,2024-04-10_15h44.48.023,simplestop_skeleton,2022.2.2,59.9277046758086,
None,None,,,,,,,,,1,0,1,0,4,1,17,3,,,,,,,,,10110.042881201953,go,squareblack.png,m,0.2,,,,,,,,,,,,,,,,,,0.0012224912643432617,0.48977478593587875,0.6900008805096149,10112.545354459435,,,,,,,10110.061264112592,10110.575180459768,10110.55853754282,10110.55853754282,10110.75887389481,10111.259606722742,10111.558124084026,10112.564091712236,m,0,0.662031102925539,0.2,,,,,,,,,,,,s002,001,2024-04-10_15h44.48.023,simplestop_skeleton,2022.2.2,59.9277046758086,
None,None,,,,,,,,,1,0,1,0,4,2,18,2,,,,,,,,,10112.545668881387,stop,squareblack.png,m,0.2,,,,,,,,,,,,,,,,,,0.0012218132615089417,0.4899267815053463,0.6900700330734253,10115.047976516187,,,,,,,10112.564091712236,10113.077913083136,10113.061516102403,10113.061516102403,10113.261812627316,10113.777315873653,10114.062331203371,10115.066481817514,m,0,0.3681192211806774,0.15,,,,,,,,,,,,s002,001,2024-04-10_15h44.48.023,simplestop_skeleton,2022.2.2,59.9277046758086,
$currentCorrectResponse,$currentGoStim,,,,,,,,,1,0,1,0,4,3,19,0,,,,,,,,,10115.048280753195,go,squareblack.png,m,0.15,,,,,,,,,,,,,,,,,,0.001191888004541397,0.4900243654847145,0.6400303170084953,10117.550881430507,,,,,,,10115.066481817514,10115.580819454044,10115.564486965537,10115.564486965537,10115.714529570192,10116.215483170003,10116.563795540482,10117.569798611104,m,0,0.6225906983017921,0.15,,,,,,,,,,,,s002,001,2024-04-10_15h44.48.023,simplestop_skeleton,2022.2.2,59.9277046758086,
None,None,,,,,,,,,1,0,1,0,5,0,20,2,,,,,,,,,10117.551189355552,stop,squareblack.png,m,0.15,,,,,,,,,,,,,,,,,,0.001313537359237671,0.4897196739912033,0.6397315263748169,10120.053598109633,,,,,,,10117.569798611104,10118.083419375122,10118.066959690303,10118.066959690303,10118.217095121741,10118.717493362725,10119.068048868328,10120.078767508268,None,1,,0.2,,,,,,,,,,,,s002,001,2024-04-10_15h44.48.023,simplestop_skeleton,2022.2.2,59.9277046758086,
None,None,,,,,,,,,1,0,1,0,5,1,21,3,,,,,,,,,10120.053917896003,go,circleblack.png,z,0.2,,,,,,,,,,,,,,,,,,0.008571024984121323,0.4899229556322098,0.6900009475648403,10122.556414041668,,,,,,,10120.078767508268,10120.586700525135,10120.569620579481,10120.569620579481,10120.769951764494,10121.269043400884,10121.570027764887,10122.57514609024,z,0,0.30613159015774727,0.2,,,,,,,,,,,,s002,001,2024-04-10_15h44.48.023,simplestop_skeleton,2022.2.2,59.9277046758086,
$currentCorrectResponse,$currentGoStim,,,,,,,,,1,0,1,0,5,2,22,0,,,,,,,,,10122.556720416993,stop,circleblack.png,z,0.2,,,,,,,,,,,,,,,,,,0.00125865638256073,0.48978444188833237,0.6899184435606003,10125.058855049312,,,,,,,10122.57514609024,10123.088974263519,10123.07219839096,10123.07219839096,10123.272544816136,10123.77296987921,10124.073428727686,10125.077361974865,None,0,,0.25,,,,,,,,,,,,s002,001,2024-04-10_15h44.48.023,simplestop_skeleton,2022.2.2,59.9277046758086,
$currentCorrectResponse,$currentGoStim,,,,,,,,,1,0,1,0,5,3,23,0,,,,,,,,,10125.059170681983,go,circleblack.png,z,0.25,,,,,,,,,,,,,,,,,,0.001245640218257904,0.49010859802365303,0.7403268925845623,10127.561960458755,,,,,,,10125.077361974865,10125.591757144779,10125.575075559318,10125.575075559318,10125.825232561678,10126.326129298657,10126.57624970749,10127.581095792353,z,0,0.6679698750376701,0.25,,,,,,,,,,,,s002,001,2024-04-10_15h44.48.023,simplestop_skeleton,2022.2.2,59.9277046758086,
None,None,,,,,,,,,1,0,1,0,6,0,24,2,,,,,,,,,10127.562270056456,go,squareblack.png,m,0.25,,,,,,,,,,,,,,,,,,0.0016983412206172943,0.4881223142147064,0.739027239382267,10130.06457087025,,,,,,,10127.581095792353,10128.093109726906,10128.076319724321,10128.076319724321,10128.327439349145,10128.828676428646,10129.078776568174,10130.082737788558,m,0,0.5577859207987785,0.25,,,,,,,,,,,,s002,001,2024-04-10_15h44.48.023,simplestop_skeleton,2022.2.2,59.9277046758086,
$currentCorrectResponse,$currentGoStim,,,,,,,,,1,0,1,0,6,1,25,0,,,,,,,,,10130.064882226288,stop,squareblack.png,m,0.25,,,,,,,,,,,,,,,,,,0.0011828728020191193,0.49006544426083565,0.740361899137497,10132.567937761545,,,,,,,10130.082737788558,10130.597260318696,10130.58046542108,10130.58046542108,10130.830775413662,10131.331367604434,10131.580293174833,10132.587384544313,m,0,0.49046342447400093,0.2,,,,,,,,,,,,s002,001,2024-04-10_15h44.48.023,simplestop_skeleton,2022.2.2,59.9277046758086,
$currentCorrectResponse,$currentGoStim,,,,,,,,,1,0,1,0,6,2,26,0,,,,,,,,,10132.568241864443,go,circleblack.png,z,0.2,,,,,,,,,,,,,,,,,,0.002760697156190872,0.48927319794893265,0.6894658394157887,10135.070012763143,,,,,,,10132.587384544313,10133.099956169724,10133.083407834172,10133.083407834172,10133.28355089575,10133.784453403205,10134.083043519408,10135.08887078613,z,0,0.5979404486715794,0.2,,,,,,,,,,,,s002,001,2024-04-10_15h44.48.023,simplestop_skeleton,2022.2.2,59.9277046758086,
None,None,,,,,,,,,1,0,1,0,6,3,27,3,,,,,,,,,10135.070318769664,stop,circleblack.png,z,0.2,,,,,,,,,,,,,,,,,,0.0012685023248195648,0.49010366201400757,0.6903324835002422,10137.573044240475,,,,,,,10135.08887078613,10135.602779977024,10135.586094513535,10135.586094513535,10135.78630579263,10136.286679256707,10136.587362427264,10137.591224577278,None,1,,0.25,,,,,,,,,,,,s002,001,2024-04-10_15h44.48.023,simplestop_skeleton,2022.2.2,59.9277046758086,
None,None,,,,,,,,,1,0,1,0,7,0,28,3,,,,,,,,,10137.573350746185,stop,circleblack.png,z,0.25,,,,,,,,,,,,,,,,,,0.0012451298534870148,0.48834432289004326,0.7395388185977936,10140.075565021485,,,,,,,10137.591224577278,10138.104726735502,10138.087558567524,10138.087558567524,10138.338529590517,10138.839584302157,10139.089941002429,10140.094849709421,None,1,,0.3,,,,,,,,,,,,s002,001,2024-04-10_15h44.48.023,simplestop_skeleton,2022.2.2,59.9277046758086,
$currentCorrectResponse,$currentGoStim,,,,,,,,,1,0,1,0,7,1,29,0,,,,,,,,,10140.075881350785,go,squareblack.png,m,0.3,,,,,,,,,,,,,,,,,,0.001728210598230362,0.49009041860699654,0.7899747006595135,10142.578501529992,,,,,,,10140.094849709421,10140.60819402337,10140.59163318947,10140.59163318947,10140.891925614327,10141.391016896814,10141.592054832727,10142.59733043611,z,0,0.3626444935798645,0.3,,,,,,,,,,,,s002,001,2024-04-10_15h44.48.023,simplestop_skeleton,2022.2.2,59.9277046758086,
None,None,,,,,,,,,1,0,1,0,7,2,30,3,,,,,,,,,10142.578826472163,stop,squareblack.png,m,0.3,,,,,,,,,,,,,,,,,,0.00129622220993042,0.4897051751613617,0.791773896664381,10145.081561535597,,,,,,,10142.59733043611,10143.111494015902,10143.094453081489,10143.094453081489,10143.395031042397,10143.895257499069,10144.094251587987,10145.100953347981,m,0,0.4934379830956459,0.25,,,,,,,,,,,,s002,001,2024-04-10_15h44.48.023,simplestop_skeleton,2022.2.2,59.9277046758086,
None,None,,,,,,,,,1,0,1,0,7,3,31,3,,,,,,,,,10145.081882737577,go,circleblack.png,z,0.25,,,,,,,,,,,,,,,,,,0.0019062608480453491,0.4898206479847431,0.7398497425019741,10147.584462556988,,,,,,,10145.100953347981,10145.613850101829,10145.597436677665,10145.597436677665,10145.847475454211,10146.34648342058,10146.597667779773,10147.603180535138,z,0,0.41853708401322365,0.25,,,,,,,,,,,,s002,001,2024-04-10_15h44.48.023,simplestop_skeleton,2022.2.2,59.9277046758086,
$currentCorrectResponse,$currentGoStim,,,,,,,,,1,0,1,0,8,0,32,0,,,,,,,,,10147.584790058434,go,circleblack.png,z,0.25,,,,,,,,,,,,,,,,,,0.001368887722492218,0.48929034918546677,0.7397019304335117,10150.08681813255,,,,,,,10147.603180535138,10148.116730749607,10148.100007198751,10148.100007198751,10148.350062824786,10148.850971199572,10149.099541369826,10150.105772219598,z,0,0.6849364005029202,0.25,,,,,,,,,,,,s002,001,2024-04-10_15h44.48.023,simplestop_skeleton,2022.2.2,59.9277046758086,
None,None,,,,,,,,,1,0,1,0,8,1,33,3,,,,,,,,,10150.087122578174,go,circleblack.png,z,0.25,,,,,,,,,,,,,,,,,,0.0012578219175338745,0.49013347923755646,0.7399824112653732,10152.589428342879,,,,,,,10150.105772219598,10150.619392439723,10150.602826435119,10150.602826435119,10150.853016085923,10151.352069057524,10151.603272873908,10152.608810018748,z,0,0.4011642746627331,0.25,,,,,,,,,,,,s002,001,2024-04-10_15h44.48.023,simplestop_skeleton,2022.2.2,59.9277046758086,
None,None,,,,,,,,,1,0,1,0,8,2,34,1,,,,,,,,,10152.589734256268,go,squareblack.png,m,0.25,,,,,,,,,,,,,,,,,,0.0016547702252864838,0.489645853638649,0.7401010878384113,10155.09219424054,,,,,,,10152.608810018748,10153.122258491814,10153.105390425771,10153.105390425771,10153.355667173862,10153.856339074671,10154.10501281172,10155.110947284847,z,0,0.5178245007991791,0.25,,,,,,,,,,,,s002,001,2024-04-10_15h44.48.023,simplestop_skeleton,2022.2.2,59.9277046758086,
None,None,,,,,,,,,1,0,1,0,8,3,35,2,,,,,,,,,10155.092500641942,go,squareblack.png,m,0.25,,,,,,,,,,,,,,,,,,0.0012033656239509583,0.4898666441440582,0.7400427535176277,10157.595043648034,,,,,,,10155.110947284847,10155.62489309907,10155.608308330178,10155.608308330178,10155.858478978276,10156.35937396437,10156.607813462615,10157.614480562508,m,0,0.6238533966243267,0.25,,,,,,,,,,,,s002,001,2024-04-10_15h44.48.023,simplestop_skeleton,2022.2.2,59.9277046758086,
