corrGoResp,shape,practiceBlocks.thisRepN,practiceBlocks.thisTrialN,practiceBlocks.thisN,practiceBlocks.thisIndex,practiceTrials.thisRepN,practiceTrials.thisTrialN,practiceTrials.thisN,practiceTrials.thisIndex,stopBlocks.thisRepN,stopBlocks.thisTrialN,stopBlocks.thisN,stopBlocks.thisIndex,testTrials.thisRepN,testTrials.thisTrialN,testTrials.thisN,testTrials.thisIndex,stopPracTrialList,Test Block: 1,welcome.started,start_exp.started,start_exp.keys,start_exp.rt,instrStopText.started,start_prac.started,StartTrialTimeStamp,trialType,goStim,correctResponse,ssd,fixation.started,rules.started,goStim.started,goResp.started,fixation.stopped,stopSignal.started,stopSignal.stopped,goStim.stopped,goResp.stopped,rules.stopped,goResp.keys,goResp.corr,goResp.rt,text.started,rules_2.started,text.stopped,rules_2.stopped,fixationOnset,goStimOnset,stopSignalOnset,EndTrialTimeStamp,Phase,Block,text_5.started,key_resp_3.started,key_resp_3.keys,key_resp_3.rt,key_resp.started,testText.started,test_fixation.started,test_fixation.stopped,goStim_test.started,goResp_test.started,stopSignal_test.started,stopSignal_test.stopped,goStim_test.stopped,goResp_test.stopped,goResp_test.keys,goResp_test.corr,goResp_test.rt,EndingSSD,text_6.started,key_resp_4.started,key_resp_4.keys,key_resp_4.rt,Test Block: 2,Test Block: 3,ending_text.started,end_resp.started,end_resp.keys,end_resp.rt,participant,session,date,expName,psychopyVersion,frameRate,
None,None,,,,,,,,,0,0,0,0,1,0,4,2,,,,,,,,,1130.5864361934364,go,squareblack.png,right,0.4,,,,,,,,,,,,,,,,,,0.0012847520411014557,0.4899761229753494,,1133.088671091944,test,1,,,,,,,1130.6048143841326,1131.1189963407815,1131.102188900113,1131.102188900113,1131.5026361383498,1132.0016871765256,1132.1042202673852,1133.1079531908035,right,1,0.5781793743371964,0.4,,,,,,,,,,,s12,001,2024-07-18_17h26.15.698,simplestop_skeleton,2022.2.2,59.998545830923405,
None,None,,,,,,,,,0,0,0,0,1,1,5,2,,,,,,,,,1133.0891031585634,go,circleblack.png,left,0.4,,,,,,,,,,,,,,,,,,0.0017750263214111328,0.48977888002991676,,1135.5916142947972,test,1,,,,,,,1133.1079531908035,1133.6215081475675,1133.6048768386245,1133.6048768386245,1134.0056066177785,1134.50574696064,1134.604987218976,1135.6102932356298,left,1,0.640595231205225,0.4,,,,,,,,,,,s12,001,2024-07-18_17h26.15.698,simplestop_skeleton,2022.2.2,59.998545830923405,
None,None,,,,,,,,,0,0,0,0,1,2,6,3,,,,,,,,,1135.5920606963336,go,circleblack.png,left,0.4,,,,,,,,,,,,,,,,,,0.0013819225132465363,0.49007997661828995,,1138.0940684899688,test,1,,,,,,,1135.6102932356298,1136.1241903714836,1136.1077090799809,1136.1077090799809,1136.5080356113613,1137.0073577091098,1137.108097270131,1138.1118131168187,left,1,0.557981763035059,0.4,,,,,,,,,,,s12,001,2024-07-18_17h26.15.698,simplestop_skeleton,2022.2.2,59.998545830923405,
None,None,,,,,,,,,0,0,0,0,1,3,7,2,,,,,,,,,1138.0944968014956,go,circleblack.png,left,0.4,,,,,,,,,,,,,,,,,,0.0012598931789398193,0.4897889569401741,,1140.5971013605595,test,1,,,,,,,1138.1118131168187,1138.6269537359476,1138.6103542521596,1138.6103542521596,1139.0107650533319,1139.5114418379962,1139.6100879274309,1140.61651628837,left,1,0.6060809269547462,0.4,,,,,,,,,,,s12,001,2024-07-18_17h26.15.698,simplestop_skeleton,2022.2.2,59.998545830923405,
None,None,,,,,,,,,0,0,0,0,2,0,8,3,,,,,,,,,1140.59754890576,go,squareblack.png,right,0.4,,,,,,,,,,,,,,,,,,0.0017620399594306946,0.4895142652094364,,1143.0999190174043,test,1,,,,,,,1140.61651628837,1141.1297073736787,1141.1130026616156,1141.1130026616156,1141.5136989317834,1142.0144868828356,1142.1132784187794,1143.1191285029054,right,1,0.6382237002253532,0.4,,,,,,,,,,,s12,001,2024-07-18_17h26.15.698,simplestop_skeleton,2022.2.2,59.998545830923405,
None,None,,,,,,,,,0,0,0,0,2,1,9,2,,,,,,,,,1143.1003626808524,go,circleblack.png,left,0.4,,,,,,,,,,,,,,,,,,0.001846402883529663,0.48980196937918663,,1145.6030517369509,test,1,,,,,,,1143.1191285029054,1143.6326357387006,1143.6160826683044,1143.6160826683044,1144.016593053937,1144.53234821558,1144.6166840977967,1145.6217231675982,left,1,0.5403290838003159,0.4,,,,,,,,,,,s12,001,2024-07-18_17h26.15.698,simplestop_skeleton,2022.2.2,59.998545830923405,
None,None,,,,,,,,,0,0,0,0,2,2,10,1,,,,,,,,,1145.6034902185202,stop,circleblack.png,left,0.4,,,,,,,,,,,,,,,,,,0.0015224926173686981,0.4895230792462826,0.8899033144116402,1148.105549480766,test,1,,,,,,,1145.6217231675982,1146.1354216486216,1146.1188270486891,1146.1188270486891,1146.5190180055797,1147.0181860476732,1147.1192783154547,1148.1247336119413,left,1,0.5558665357530117,0.35,,,,,,,,,,,s12,001,2024-07-18_17h26.15.698,simplestop_skeleton,2022.2.2,59.998545830923405,
$currentCorrectResponse,$currentGoStim,,,,,,,,,0,0,0,0,2,3,11,0,,,,,,,,,1148.105983003974,go,squareblack.png,right,0.35,,,,,,,,,,,,,,,,,,0.0016399435698986053,0.4895125962793827,,1150.6082766391337,test,1,,,,,,,1148.1247336119413,1148.638113565743,1148.6215892918408,1148.6215892918408,1148.971824567765,1149.4723130352795,1149.6224859952927,1150.6272024847567,right,1,0.6248121857643127,0.35,,,,,,,,,,,s12,001,2024-07-18_17h26.15.698,simplestop_skeleton,2022.2.2,59.998545830923405,
None,None,,,,,,,,,0,0,0,0,3,0,12,1,,,,,,,,,1150.608727503568,stop,squareblack.png,right,0.35,,,,,,,,,,,,,,,,,,0.001364096999168396,0.48953181877732277,0.839671291410923,1153.1107857525349,test,1,,,,,,,1150.6272024847567,1151.1409396231174,1151.1243741698563,1151.1243741698563,1151.4744652621448,1151.974915716797,1152.1250742301345,1153.1295770443976,None,0,,0.4,,,,,,,,,,,s12,001,2024-07-18_17h26.15.698,simplestop_skeleton,2022.2.2,59.998545830923405,
$currentCorrectResponse,$currentGoStim,,,,,,,,,0,0,0,0,3,1,13,0,,,,,,,,,1153.111232753843,go,squareblack.png,right,0.4,,,,,,,,,,,,,,,,,,0.0011997297406196594,0.4895871914923191,,1155.613581892103,test,1,,,,,,,1153.1295770443976,1153.6434865109622,1153.6269826628268,1153.6269826628268,1154.0272236950696,1154.5279589146376,1154.6265776008368,1155.6326693184674,right,1,0.6349416375160217,0.4,,,,,,,,,,,s12,001,2024-07-18_17h26.15.698,simplestop_skeleton,2022.2.2,59.998545830923405,
None,None,,,,,,,,,0,0,0,0,3,2,14,1,,,,,,,,,1155.6140319518745,go,squareblack.png,right,0.4,,,,,,,,,,,,,,,,,,0.0012754201889038086,0.48953817412257195,,1158.1162349507213,test,1,,,,,,,1155.6326693184674,1156.1465102434158,1156.129552487284,1156.129552487284,1156.52990334481,1157.0308012478054,1157.1308763585985,1158.1418172940612,right,1,0.7281728535890579,0.4,,,,,,,,,,,s12,001,2024-07-18_17h26.15.698,simplestop_skeleton,2022.2.2,59.998545830923405,
$currentCorrectResponse,$currentGoStim,,,,,,,,,0,0,0,0,3,3,15,0,,,,,,,,,1158.1166699528694,go,circleblack.png,left,0.4,,,,,,,,,,,,,,,,,,0.008817166090011597,0.49006763473153114,,1160.6192717179656,test,1,,,,,,,1158.1418172940612,1158.6490115858614,1158.632299426943,1158.632299426943,1159.0329432711005,1159.5332990400493,1159.6335357539356,1160.6381274685264,left,1,0.7737625911831856,0.4,,,,,,,,,,,s12,001,2024-07-18_17h26.15.698,simplestop_skeleton,2022.2.2,59.998545830923405,
None,None,,,,,,,,,0,0,0,0,4,0,16,1,,,,,,,,,1160.6197212263942,go,circleblack.png,left,0.4,,,,,,,,,,,,,,,,,,0.001397889107465744,0.48962945118546486,,1163.1217404417694,test,1,,,,,,,1160.6381274685264,1161.1518386416137,1161.135181158781,1161.135181158781,1161.5356481336057,1162.0363565795124,1162.1348052173853,1163.1408243104815,left,1,0.7012680284678936,0.4,,,,,,,,,,,s12,001,2024-07-18_17h26.15.698,simplestop_skeleton,2022.2.2,59.998545830923405,
None,None,,,,,,,,,0,0,0,0,4,1,17,2,,,,,,,,,1163.1221743300557,stop,circleblack.png,left,0.4,,,,,,,,,,,,,,,,,,0.0012516491115093231,0.48997483029961586,0.8903922885656357,1165.6245287396014,test,1,,,,,,,1163.1408243104815,1163.6547126099467,1163.6379378549755,1163.6379378549755,1164.038564555347,1164.538275629282,1164.6382621973753,1165.643379125744,left,1,0.422205064445734,0.35,,,,,,,,,,,s12,001,2024-07-18_17h26.15.698,simplestop_skeleton,2022.2.2,59.998545830923405,
None,None,,,,,,,,,0,0,0,0,4,2,18,3,,,,,,,,,1165.6250589117408,stop,circleblack.png,left,0.35,,,,,,,,,,,,,,,,,,0.0013111196458339691,0.4898138903081417,0.8400973342359066,1168.1274621784687,test,1,,,,,,,1165.643379125744,1166.1574870683253,1166.1407317742705,1166.1407317742705,1166.4916377291083,1166.9915026910603,1167.141363300383,1168.1463442668319,left,1,0.5225762836635113,0.3,,,,,,,,,,,s12,001,2024-07-18_17h26.15.698,simplestop_skeleton,2022.2.2,59.998545830923405,
$currentCorrectResponse,$currentGoStim,,,,,,,,,0,0,0,0,4,3,19,0,,,,,,,,,1168.1278901100159,go,circleblack.png,left,0.3,,,,,,,,,,,,,,,,,,0.0012477338314056396,0.48974163457751274,,1170.630128391087,test,1,,,,,,,1168.1463442668319,1168.6601914465427,1168.6434793397784,1168.6434793397784,1168.9437948726118,1169.4443785771728,1169.64463403821,1170.648962378502,left,1,0.7270743735134602,0.3,,,,,,,,,,,s12,001,2024-07-18_17h26.15.698,simplestop_skeleton,2022.2.2,59.998545830923405,
None,None,,,,,,,,,0,0,0,0,5,0,20,1,,,,,,,,,1170.6305677630007,go,circleblack.png,left,0.3,,,,,,,,,,,,,,,,,,0.0013727247714996338,0.48979072645306587,,1173.1330743655562,test,1,,,,,,,1170.648962378502,1171.1629225462675,1171.1462068222463,1171.1462068222463,1171.4464302398264,1171.946978095919,1172.1458344832063,1173.157038781792,left,1,0.6611130088567734,0.3,,,,,,,,,,,s12,001,2024-07-18_17h26.15.698,simplestop_skeleton,2022.2.2,59.998545830923405,
None,None,,,,,,,,,0,0,0,0,5,1,21,3,,,,,,,,,1173.133509710431,go,squareblack.png,right,0.3,,,,,,,,,,,,,,,,,,0.007414594292640686,0.4897311292588711,,1175.635803438723,test,1,,,,,,,1173.157038781792,1173.665761768818,1173.6489390209317,1173.6489390209317,1173.9493076726794,1174.4498404935002,1174.648786392063,1175.6548584215343,right,1,0.6182111278176308,0.3,,,,,,,,,,,s12,001,2024-07-18_17h26.15.698,simplestop_skeleton,2022.2.2,59.998545830923405,
$currentCorrectResponse,$currentGoStim,,,,,,,,,0,0,0,0,5,2,22,0,,,,,,,,,1175.6362972781062,go,squareblack.png,right,0.3,,,,,,,,,,,,,,,,,,0.001322176307439804,0.48943598940968513,,1178.1383272334933,test,1,,,,,,,1175.6548584215343,1176.1683017387986,1176.1518185958266,1176.1518185958266,1176.4520992524922,1176.9527486860752,1177.1529064550996,1178.157275352627,right,1,0.718291874974966,0.3,,,,,,,,,,,s12,001,2024-07-18_17h26.15.698,simplestop_skeleton,2022.2.2,59.998545830923405,
None,None,,,,,,,,,0,0,0,0,5,3,23,1,,,,,,,,,1178.138787869364,stop,squareblack.png,right,0.3,,,,,,,,,,,,,,,,,,0.001187644898891449,0.4899052791297436,0.7901836335659027,1180.6416426450014,test,1,,,,,,,1178.157275352627,1178.6712475717068,1178.6545300334692,1178.6545300334692,1178.9549463950098,1179.4556089043617,1179.6556544676423,1180.6605821624398,None,0,,0.35,,,,,,,,,,,s12,001,2024-07-18_17h26.15.698,simplestop_skeleton,2022.2.2,59.998545830923405,
None,None,,,,,,,,,0,0,0,0,6,0,24,2,,,,,,,,,1180.642104420811,go,squareblack.png,right,0.35,,,,,,,,,,,,,,,,,,0.0014059729874134064,0.48922401666641235,,1183.1439350619912,test,1,,,,,,,1180.6605821624398,1181.1740269809961,1181.1572371274233,1181.1572371274233,1181.5079460144043,1182.0082832798362,1182.1570224240422,1183.1688455156982,right,1,0.5915857292711735,0.35,,,,,,,,,,,s12,001,2024-07-18_17h26.15.698,simplestop_skeleton,2022.2.2,59.998545830923405,
None,None,,,,,,,,,0,0,0,0,6,1,25,1,,,,,,,,,1183.144373189658,stop,circleblack.png,left,0.35,,,,,,,,,,,,,,,,,,0.007976338267326355,0.4895859993994236,0.8399339504539967,1185.6470552273095,test,1,,,,,,,1183.1688455156982,1183.6766251698136,1183.660067178309,1183.660067178309,1184.0103729702532,1184.511037953198,1184.6609890833497,1185.66664102301,None,0,,0.4,,,,,,,,,,,s12,001,2024-07-18_17h26.15.698,simplestop_skeleton,2022.2.2,59.998545830923405,
$currentCorrectResponse,$currentGoStim,,,,,,,,,0,0,0,0,6,2,26,0,,,,,,,,,1185.647509045899,go,squareblack.png,right,0.4,,,,,,,,,,,,,,,,,,0.0018686726689338684,0.4891844801604748,,1188.1497351713479,test,1,,,,,,,1185.66664102301,1186.1795790828764,1186.1628076434135,1186.1628076434135,1186.563343681395,1187.0629582256079,1187.16264346987,1188.1691997721791,right,1,0.5943558774888515,0.4,,,,,,,,,,,s12,001,2024-07-18_17h26.15.698,simplestop_skeleton,2022.2.2,59.998545830923405,
$currentCorrectResponse,$currentGoStim,,,,,,,,,0,0,0,0,6,3,27,0,,,,,,,,,1188.1501861177385,go,circleblack.png,left,0.4,,,,,,,,,,,,,,,,,,0.0019059926271438599,0.48974600806832314,,1190.652343209833,test,1,,,,,,,1188.1691997721791,1188.6821836084127,1188.6659549102187,1188.6659549102187,1189.066004410386,1189.5651957280934,1189.6653204523027,1190.6717271767557,left,1,0.589180264621973,0.4,,,,,,,,,,,s12,001,2024-07-18_17h26.15.698,simplestop_skeleton,2022.2.2,59.998545830923405,
None,None,,,,,,,,,0,0,0,0,7,0,28,2,,,,,,,,,1190.6527965776622,go,circleblack.png,left,0.4,,,,,,,,,,,,,,,,,,0.0014444030821323395,0.48955804109573364,,1193.1551468893886,test,1,,,,,,,1190.6717271767557,1191.1849980093539,1191.1685048788786,1191.1685048788786,1191.5691251978278,1192.0694160349667,1192.1681415438652,1193.1745074093342,left,1,0.6514339484274387,0.4,,,,,,,,,,,s12,001,2024-07-18_17h26.15.698,simplestop_skeleton,2022.2.2,59.998545830923405,
None,None,,,,,,,,,0,0,0,0,7,1,29,1,,,,,,,,,1193.1555782929063,stop,squareblack.png,right,0.4,,,,,,,,,,,,,,,,,,0.0018118508160114288,0.48969119042158127,0.8901383280754089,1195.65797823295,test,1,,,,,,,1193.1745074093342,1193.6879942454398,1193.6710804626346,1193.6710804626346,1194.07142912969,1194.572111159563,1194.67253543064,1195.6785274744034,None,0,,0.45,,,,,,,,,,,s12,001,2024-07-18_17h26.15.698,simplestop_skeleton,2022.2.2,59.998545830923405,
$currentCorrectResponse,$currentGoStim,,,,,,,,,0,0,0,0,7,2,30,0,,,,,,,,,1195.658412296325,stop,circleblack.png,left,0.45,,,,,,,,,,,,,,,,,,0.0020492374897003174,0.4878576137125492,0.9397699609398842,1198.1606443151832,test,1,,,,,,,1195.6785274744034,1196.1891258433461,1196.1723675839603,1196.1723675839603,1196.6244735568762,1197.1248554885387,1197.1748460009694,1198.1796569377184,left,1,0.4531432241201401,0.4,,,,,,,,,,,s12,001,2024-07-18_17h26.15.698,simplestop_skeleton,2022.2.2,59.998545830923405,
None,None,,,,,,,,,0,0,0,0,7,3,31,3,,,,,,,,,1198.1610840819776,go,circleblack.png,left,0.4,,,,,,,,,,,,,,,,,,0.0014760270714759827,0.4896513633430004,,1200.6630409955978,test,1,,,,,,,1198.1796569377184,1198.693295698613,1198.6766083315015,1198.6766083315015,1199.0769949443638,1199.5761434994638,1199.6762835346162,1200.6825023666024,left,1,0.5889848470687866,0.4,,,,,,,,,,,s12,001,2024-07-18_17h26.15.698,simplestop_skeleton,2022.2.2,59.998545830923405,
None,None,,,,,,,,,0,0,0,0,8,0,32,3,,,,,,,,,1200.6634833738208,go,squareblack.png,right,0.4,,,,,,,,,,,,,,,,,,0.0017190836369991302,0.4900711737573147,,1203.166181653738,test,1,,,,,,,1200.6825023666024,1201.1958141624928,1201.1794307120144,1201.1794307120144,1201.5800687894225,1202.0809130966663,1202.1804744563997,1203.1848330311477,right,1,0.8852627612650394,0.4,,,,,,,,,,,s12,001,2024-07-18_17h26.15.698,simplestop_skeleton,2022.2.2,59.998545830923405,
None,None,,,,,,,,,0,0,0,0,8,1,33,2,,,,,,,,,1203.16662793234,stop,squareblack.png,right,0.4,,,,,,,,,,,,,,,,,,0.0013332702219486237,0.48966290429234505,0.8894234001636505,1205.6690428331494,test,1,,,,,,,1203.1848330311477,1203.6991244070232,1203.6823661513627,1203.6823661513627,1204.0821186453104,1204.5836927369237,1204.6831950582564,1205.688290093094,None,0,,0.45,,,,,,,,,,,s12,001,2024-07-18_17h26.15.698,simplestop_skeleton,2022.2.2,59.998545830923405,
None,None,,,,,,,,,0,0,0,0,8,2,34,3,,,,,,,,,1205.6695844978094,go,squareblack.png,right,0.45,,,,,,,,,,,,,,,,,,0.0013026781380176544,0.4895286485552788,,1208.171576730907,test,1,,,,,,,1205.688290093094,1206.2016215026379,1206.1847910396755,1206.1847910396755,1206.6353434808552,1207.134576767683,1207.186898432672,1208.191680751741,right,1,0.5472251400351524,0.45,,,,,,,,,,,s12,001,2024-07-18_17h26.15.698,simplestop_skeleton,2022.2.2,59.998545830923405,
$currentCorrectResponse,$currentGoStim,,,,,,,,,0,0,0,0,8,3,35,0,,,,,,,,,1208.1720103025436,go,circleblack.png,left,0.45,,,,,,,,,,,,,,,,,,0.002305068075656891,0.48976099491119385,,1210.67436286062,test,1,,,,,,,1208.191680751741,1208.704339645803,1208.6880501359701,1208.6880501359701,1209.138377327472,1209.637328773737,1209.6876977868378,1210.6935991831124,left,1,0.6018319427967072,0.45,,,,,,,,,,,s12,001,2024-07-18_17h26.15.698,simplestop_skeleton,2022.2.2,59.998545830923405,
None,None,,,,,,,,,0,0,0,0,9,0,36,2,,,,,,,,,1210.6748063340783,go,squareblack.png,right,0.45,,,,,,,,,,,,,,,,,,0.001692935824394226,0.4898904524743557,,1213.1769639849663,test,1,,,,,,,1210.6935991831124,1211.2071813344955,1211.190370939672,1211.190370939672,1211.6401574127376,1212.1412771828473,1212.191362503916,1213.1958456113935,right,1,0.7482066638767719,0.45,,,,,,,,,,,s12,001,2024-07-18_17h26.15.698,simplestop_skeleton,2022.2.2,59.998545830923405,
None,None,,,,,,,,,0,0,0,0,9,1,37,2,,,,,,,,,1213.1773988977075,stop,squareblack.png,right,0.45,,,,,,,,,,,,,,,,,,0.00118178129196167,0.4897928796708584,0.9402127116918564,1215.6799277439713,test,1,,,,,,,1213.1958456113935,1213.709848344326,1213.693340331316,1213.693340331316,1214.1435501985252,1214.644093040377,1214.6942988932133,1215.6993085034192,None,0,,0.5,,,,,,,,,,,s12,001,2024-07-18_17h26.15.698,simplestop_skeleton,2022.2.2,59.998545830923405,
None,None,,,,,,,,,0,0,0,0,9,2,38,3,,,,,,,,,1215.680355321616,go,circleblack.png,left,0.5,,,,,,,,,,,,,,,,,,0.0019189231097698212,0.48989473655819893,,1218.182789016515,test,1,,,,,,,1215.6993085034192,1216.2126432470977,1216.1957587227225,1216.1957587227225,1216.6965114809573,1217.197204273194,1217.197204273194,1218.2016733139753,left,1,0.7367052063345909,0.5,,,,,,,,,,,s12,001,2024-07-18_17h26.15.698,simplestop_skeleton,2022.2.2,59.998545830923405,
None,None,,,,,,,,,0,0,0,0,9,3,39,3,,,,,,,,,1218.1832256019115,go,circleblack.png,left,0.5,,,,,,,,,,,,,,,,,,0.0013802945613861084,0.48960962519049644,,1220.685392063111,test,1,,,,,,,1218.2016733139753,1218.7153802514076,1218.6986988969147,1218.6986988969147,1219.1993144117296,1219.6984941996634,1219.6984941996634,1220.704609811306,left,1,0.6409111358225346,0.5,,,,,,,,,,,s12,001,2024-07-18_17h26.15.698,simplestop_skeleton,2022.2.2,59.998545830923405,
None,None,,,,,,,,,0,0,0,0,10,0,40,1,,,,,,,,,1220.685826499015,go,circleblack.png,left,0.5,,,,,,,,,,,,,,,,,,0.0014318376779556274,0.48983050510287285,,1223.1883339360356,test,1,,,,,,,1220.704609811306,1221.218527752906,1221.2016344591975,1221.2016344591975,1221.7020307183266,1222.2010811269283,1222.2010811269283,1223.2075536176562,left,1,0.6867890693247318,0.5,,,,,,,,,,,s12,001,2024-07-18_17h26.15.698,simplestop_skeleton,2022.2.2,59.998545830923405,
None,None,,,,,,,,,0,0,0,0,10,1,41,3,,,,,,,,,1223.188778474927,go,squareblack.png,right,0.5,,,,,,,,,,,,,,,,,,0.0016407296061515808,0.4898141250014305,,1225.6909283138812,test,1,,,,,,,1223.2075536176562,1223.720926053822,1223.7044476605952,1223.7044476605952,1224.2048247791827,1224.705012485385,1224.705012485385,1225.7102786153555,right,1,0.7028306163847446,0.5,,,,,,,,,,,s12,001,2024-07-18_17h26.15.698,simplestop_skeleton,2022.2.2,59.998545830923405,
None,None,,,,,,,,,0,0,0,0,10,2,42,2,,,,,,,,,1225.6913577467203,go,squareblack.png,right,0.5,,,,,,,,,,,,,,,,,,0.001414380967617035,0.4895026534795761,,1228.1937262304127,test,1,,,,,,,1225.7102786153555,1226.2238558344543,1226.2068997696042,1226.2068997696042,1226.7076003178954,1227.2086443975568,1227.2086443975568,1228.2132341377437,right,1,0.7733365446329117,0.5,,,,,,,,,,,s12,001,2024-07-18_17h26.15.698,simplestop_skeleton,2022.2.2,59.998545830923405,
None,None,,,,,,,,,0,0,0,0,10,3,43,2,,,,,,,,,1228.1941604427993,go,circleblack.png,left,0.5,,,,,,,,,,,,,,,,,,0.0018180124461650848,0.4896784722805023,,1230.6963232532144,test,1,,,,,,,1228.2132341377437,1228.7264436669648,1228.709640596062,1228.709640596062,1229.210266213864,1229.7102735713124,1229.7102735713124,1230.7147896885872,left,1,0.7842149995267391,0.5,,,,,,,,,,,s12,001,2024-07-18_17h26.15.698,simplestop_skeleton,2022.2.2,59.998545830923405,
$currentCorrectResponse,$currentGoStim,,,,,,,,,0,0,0,0,11,0,44,0,,,,,,,,,1230.6967542134225,stop,circleblack.png,left,0.5,,,,,,,,,,,,,,,,,,0.00124436616897583,0.49020178243517876,0.9908785372972488,1233.199442923069,test,1,,,,,,,1230.7147896885872,1231.2291086427867,1231.212508827448,1231.212508827448,1231.7129048146307,1232.21222037822,1232.21222037822,1233.2188075520098,left,1,0.6922133192420006,0.45,,,,,,,,,,,s12,001,2024-07-18_17h26.15.698,simplestop_skeleton,2022.2.2,59.998545830923405,
None,None,,,,,,,,,0,0,0,0,11,1,45,3,,,,,,,,,1233.1998958960176,stop,squareblack.png,right,0.45,,,,,,,,,,,,,,,,,,0.0017870403826236725,0.4897218272089958,0.9399319030344486,1235.7019696123898,test,1,,,,,,,1233.2188075520098,1233.7320256233215,1233.7151943929493,1233.7151943929493,1234.1658532172441,1234.6648539490998,1234.71491843462,1235.7206344790757,right,1,0.6255385018885136,0.4,,,,,,,,,,,s12,001,2024-07-18_17h26.15.698,simplestop_skeleton,2022.2.2,59.998545830923405,
None,None,,,,,,,,,0,0,0,0,11,2,46,3,,,,,,,,,1235.7024237811565,go,squareblack.png,right,0.4,,,,,,,,,,,,,,,,,,0.0012436434626579285,0.4896065294742584,,1238.2047488950193,test,1,,,,,,,1235.7206344790757,1236.2350651323795,1236.2182489149272,1236.2182489149272,1236.6188004091382,1237.118058245629,1237.2178943045437,1238.224243607372,right,1,0.6512730829417706,0.4,,,,,,,,,,,s12,001,2024-07-18_17h26.15.698,simplestop_skeleton,2022.2.2,59.998545830923405,
None,None,,,,,,,,,0,0,0,0,11,3,47,1,,,,,,,,,1238.2051833197474,stop,circleblack.png,left,0.4,,,,,,,,,,,,,,,,,,0.0017741285264492035,0.48980895802378654,0.8901075944304466,1240.7078048810363,test,1,,,,,,,1238.224243607372,1238.7376194037497,1238.7208845317364,1238.7208845317364,1239.1214469447732,1239.6219596751034,1239.7219614051282,1240.7298518009484,None,0,,0.45,,,,,,,,,,,s12,001,2024-07-18_17h26.15.698,simplestop_skeleton,2022.2.2,59.998545830923405,
