corrGoResp,shape,practiceBlocks.thisRepN,practiceBlocks.thisTrialN,practiceBlocks.thisN,practiceBlocks.thisIndex,practiceTrials.thisRepN,practiceTrials.thisTrialN,practiceTrials.thisN,practiceTrials.thisIndex,stopBlocks.thisRepN,stopBlocks.thisTrialN,stopBlocks.thisN,stopBlocks.thisIndex,testTrials.thisRepN,testTrials.thisTrialN,testTrials.thisN,testTrials.thisIndex,stopPracTrialList,Test Block: 0,welcome.started,start_exp.started,start_exp.keys,start_exp.rt,instrStopText.started,start_prac.started,StartTrialTimeStamp,trialType,goStim,correctResponse,ssd,fixation.started,rules.started,goStim.started,goResp.started,fixation.stopped,stopSignal.started,stopSignal.stopped,goStim.stopped,goResp.stopped,rules.stopped,goResp.keys,goResp.corr,goResp.rt,text.started,rules_2.started,text.stopped,rules_2.stopped,fixationOnset,goStimOnset,stopSignalOnset,EndTrialTimeStamp,text_5.started,key_resp_3.started,key_resp_3.keys,key_resp_3.rt,key_resp.started,testText.started,test_fixation.started,test_fixation.stopped,goStim_test.started,goResp_test.started,stopSignal_test.started,stopSignal_test.stopped,goStim_test.stopped,goResp_test.stopped,goResp_test.keys,goResp_test.corr,goResp_test.rt,EndingSSD,Test Block: 1,text_6.started,key_resp_4.started,key_resp_4.keys,key_resp_4.rt,Test Block: 2,Test Block: 3,ending_text.started,end_resp.started,end_resp.keys,end_resp.rt,participant,session,date,expName,psychopyVersion,frameRate,
None,None,,,,,,,,,1,0,1,0,0,2,2,2,,,,,,,,,382.16390585899353,stop,circleblack.png,z,0.45,,,,,,,,,,,,,,,,,,0.001320376992225647,0.48984573781490326,0.9405023008584976,384.66614574193954,,,,,,,382.1821637786925,382.69597405940294,382.6794176623225,382.6794176623225,383.12995103001595,383.6299730166793,383.68003936856985,384.68481696024537,z,0,0.540558896958828,0.4,,,,,,,,,,,,s003,001,2024-04-11_12h58.54.807,simplestop_skeleton,2022.2.2,59.981319761529335,
None,None,,,,,,,,,1,0,1,0,0,3,3,3,,,,,,,,,384.6664650924504,go,circleblack.png,z,0.4,,,,,,,,,,,,,,,,,,0.0012662895023822784,0.489961713552475,0.8903062306344509,387.16887306794524,,,,,,,384.68481696024537,385.19869124516845,385.18209305778146,385.18209305778146,385.5824837759137,386.0828836001456,386.182581320405,387.1880170032382,z,0,0.5947076119482517,0.4,,,,,,,,,,,,s003,001,2024-04-11_12h58.54.807,simplestop_skeleton,2022.2.2,59.981319761529335,
$currentCorrectResponse,$currentGoStim,,,,,,,,,1,0,1,0,1,0,4,0,,,,,,,,,387.1691998541355,stop,squareblack.png,m,0.4,,,,,,,,,,,,,,,,,,0.0017126910388469696,0.48995373025536537,0.8901745453476906,389.67171308770776,,,,,,,387.1880170032382,387.70125656202435,387.6846891604364,387.6846891604364,388.0851738974452,388.58564406633377,388.68582290038466,389.69035981968045,None,0,,0.45,,,,,,,,,,,,s003,001,2024-04-11_12h58.54.807,simplestop_skeleton,2022.2.2,59.981319761529335,
None,None,,,,,,,,,1,0,1,0,1,1,5,2,,,,,,,,,389.67203187197447,go,circleblack.png,z,0.45,,,,,,,,,,,,,,,,,,0.0017310641705989838,0.4899267926812172,0.9403571300208569,392.1742025204003,,,,,,,389.69035981968045,390.20423452183604,390.18752285838127,390.18752285838127,390.63820362463593,391.13849303498864,391.1886425614357,392.193173725158,z,0,0.823233462870121,0.45,,,,,,,,,,,,s003,001,2024-04-11_12h58.54.807,simplestop_skeleton,2022.2.2,59.981319761529335,
None,None,,,,,,,,,1,0,1,0,1,2,6,1,,,,,,,,,392.17451291158795,go,squareblack.png,m,0.45,,,,,,,,,,,,,,,,,,0.001659844070672989,0.4899536073207855,0.9407922551035881,394.67700854316354,,,,,,,392.193173725158,392.70715306326747,392.69039023295045,392.69039023295045,393.14072747156024,393.6399700008333,393.6911176890135,394.6952305994928,m,0,0.6197156235575676,0.45,,,,,,,,,,,,s003,001,2024-04-11_12h58.54.807,simplestop_skeleton,2022.2.2,59.981319761529335,
$currentCorrectResponse,$currentGoStim,,,,,,,,,1,0,1,0,1,3,7,0,,,,,,,,,394.67732644826174,stop,squareblack.png,m,0.45,,,,,,,,,,,,,,,,,,0.0011920109391212463,0.48989540338516235,0.940489336848259,397.17974672839046,,,,,,,394.6952305994928,395.20963080227375,395.1932762786746,395.1932762786746,395.6434248313308,396.143405996263,396.19370670616627,397.19744745641947,m,0,0.5223006494343281,0.4,,,,,,,,,,,,s003,001,2024-04-11_12h58.54.807,simplestop_skeleton,2022.2.2,59.981319761529335,
None,None,,,,,,,,,1,0,1,0,2,0,8,2,,,,,,,,,397.1800643503666,go,squareblack.png,m,0.4,,,,,,,,,,,,,,,,,,0.0011823587119579315,0.4897490181028843,0.8904388658702374,399.68227529898286,,,,,,,397.19744745641947,397.7124709635973,397.69577381387353,397.69577381387353,398.0963077917695,398.5954314880073,398.6963673271239,399.70153790712357,m,0,0.5680988095700741,0.4,,,,,,,,,,,,s003,001,2024-04-11_12h58.54.807,simplestop_skeleton,2022.2.2,59.981319761529335,
None,None,,,,,,,,,1,0,1,0,2,1,9,2,,,,,,,,,399.68259298056364,stop,circleblack.png,z,0.4,,,,,,,,,,,,,,,,,,0.001959342509508133,0.49013758823275566,0.8906322009861469,402.18543318659067,,,,,,,399.70153790712357,400.21515337750316,400.19869008660316,400.19869008660316,400.5992562286556,401.09978353232145,401.1998538784683,402.2044662795961,None,1,,0.45,,,,,,,,,,,,s003,001,2024-04-11_12h58.54.807,simplestop_skeleton,2022.2.2,59.981319761529335,
$currentCorrectResponse,$currentGoStim,,,,,,,,,1,0,1,0,2,2,10,0,,,,,,,,,402.185753852129,go,squareblack.png,m,0.45,,,,,,,,,,,,,,,,,,0.0016547217965126038,0.4898939020931721,0.9404915757477283,404.68860376626253,,,,,,,402.2044662795961,402.7180817462504,402.7015162706375,402.7015162706375,403.1521388441324,403.65181241557,403.7015931122005,404.7070231102407,m,0,0.5382860153913498,0.45,,,,,,,,,,,,s003,001,2024-04-11_12h58.54.807,simplestop_skeleton,2022.2.2,59.981319761529335,
$currentCorrectResponse,$currentGoStim,,,,,,,,,1,0,1,0,2,3,11,0,,,,,,,,,404.688916452229,go,squareblack.png,m,0.45,,,,,,,,,,,,,,,,,,0.001364436000585556,0.489475030452013,0.9400603398680687,407.1918379254639,,,,,,,404.7070231102407,405.22112967818975,405.2042257376015,405.2042257376015,405.65458407998085,406.154714435339,406.2047957032919,407.211252707988,m,0,0.4777519665658474,0.45,,,,,,,,,,,,s003,001,2024-04-11_12h58.54.807,simplestop_skeleton,2022.2.2,59.981319761529335,
$currentCorrectResponse,$currentGoStim,,,,,,,,,1,0,1,0,3,0,12,0,,,,,,,,,407.192156534642,stop,circleblack.png,z,0.45,,,,,,,,,,,,,,,,,,0.002649553120136261,0.48916733264923096,0.9398292936384678,409.6935900710523,,,,,,,407.211252707988,407.7235354036093,407.70706744864583,407.70706744864583,408.1574065461755,408.657358109951,408.7071531377733,409.71227131411433,z,0,0.5163538120687008,0.4,,,,,,,,,,,,s003,001,2024-04-11_12h58.54.807,simplestop_skeleton,2022.2.2,59.981319761529335,
None,None,,,,,,,,,1,0,1,0,3,1,13,1,,,,,,,,,409.6938948146999,go,circleblack.png,z,0.4,,,,,,,,,,,,,,,,,,0.0013393275439739227,0.49026255682110786,0.8904684670269489,412.1965457871556,,,,,,,409.71227131411433,410.226616576314,410.2097077034414,410.2097077034414,410.6104278154671,411.11102752014995,411.2109752856195,412.2151267454028,z,0,0.7199764996767044,0.4,,,,,,,,,,,,s003,001,2024-04-11_12h58.54.807,simplestop_skeleton,2022.2.2,59.981319761529335,
None,None,,,,,,,,,1,0,1,0,3,2,14,1,,,,,,,,,412.1968568637967,stop,circleblack.png,z,0.4,,,,,,,,,,,,,,,,,,0.0012540370225906372,0.48989659175276756,0.8904881998896599,414.6993309035897,,,,,,,412.2151267454028,412.72898922115564,412.7125304341316,412.7125304341316,413.11282482370734,413.6136304810643,413.7138842083514,414.71833850070834,None,1,,0.45,,,,,,,,,,,,s003,001,2024-04-11_12h58.54.807,simplestop_skeleton,2022.2.2,59.981319761529335,
None,None,,,,,,,,,1,0,1,0,3,3,15,1,,,,,,,,,414.69963951408863,go,squareblack.png,m,0.45,,,,,,,,,,,,,,,,,,0.0016872957348823547,0.489878386259079,0.9408781416714191,417.2019988410175,,,,,,,414.71833850070834,415.23224594816566,415.215344581753,415.215344581753,415.66582744568586,416.1656851358712,416.21607753261924,417.2210758700967,m,0,0.4251466728746891,0.45,,,,,,,,,,,,s003,001,2024-04-11_12h58.54.807,simplestop_skeleton,2022.2.2,59.981319761529335,
$currentCorrectResponse,$currentGoStim,,,,,,,,,1,0,1,0,4,0,16,0,,,,,,,,,417.2023170813918,go,circleblack.png,z,0.45,,,,,,,,,,,,,,,,,,0.0018495172262191772,0.4898059219121933,0.9406033083796501,419.7050486654043,,,,,,,417.2210758700967,417.73469196259975,417.7182025127113,417.7182025127113,418.16857928037643,418.6687860675156,418.7182990796864,419.72340304777026,m,0,0.3720032051205635,0.45,,,,,,,,,,,,s003,001,2024-04-11_12h58.54.807,simplestop_skeleton,2022.2.2,59.981319761529335,
None,None,,,,,,,,,1,0,1,0,4,1,17,1,,,,,,,,,419.7053579837084,go,circleblack.png,z,0.45,,,,,,,,,,,,,,,,,,0.0013299696147441864,0.489919938147068,0.9404683634638786,422.2074138149619,,,,,,,419.72340304777026,420.2373893857002,420.22100691497326,420.22100691497326,420.67157700285316,421.17136453837156,421.2211511991918,422.2258947044611,z,0,0.6549000665545464,0.45,,,,,,,,,,,,s003,001,2024-04-11_12h58.54.807,simplestop_skeleton,2022.2.2,59.981319761529335,
None,None,,,,,,,,,1,0,1,0,4,2,18,2,,,,,,,,,422.20771984010935,go,circleblack.png,z,0.45,,,,,,,,,,,,,,,,,,0.0012463517487049103,0.4899674616754055,0.9404592290520668,424.71021376922727,,,,,,,422.2258947044611,422.74036394432187,422.72338324040174,422.72338324040174,423.17421074956656,423.6738983131945,423.72427286207676,424.7292782999575,z,0,0.5699732042849064,0.45,,,,,,,,,,,,s003,001,2024-04-11_12h58.54.807,simplestop_skeleton,2022.2.2,59.981319761529335,
None,None,,,,,,,,,1,0,1,0,4,3,19,2,,,,,,,,,424.7105221860111,go,squareblack.png,m,0.45,,,,,,,,,,,,,,,,,,0.0017956756055355072,0.4898773245513439,0.940547239035368,427.2131127305329,,,,,,,424.7292782999575,425.24286456406116,425.2263734340668,425.2263734340668,425.6767818555236,426.17682745680213,426.2269356921315,427.2312790378928,m,0,0.5408422239124775,0.45,,,,,,,,,,,,s003,001,2024-04-11_12h58.54.807,simplestop_skeleton,2022.2.2,59.981319761529335,
None,None,,,,,,,,,1,0,1,0,5,0,20,3,,,,,,,,,427.2134283222258,go,squareblack.png,m,0.45,,,,,,,,,,,,,,,,,,0.0011849217116832733,0.48975618556141853,0.9402527660131454,429.71583576500416,,,,,,,427.2312790378928,427.74551002681255,427.7288750037551,427.7288750037551,428.1795289553702,428.6793272010982,428.7298000603914,429.7341910228133,m,0,0.5570381805300713,0.45,,,,,,,,,,,,s003,001,2024-04-11_12h58.54.807,simplestop_skeleton,2022.2.2,59.981319761529335,
$currentCorrectResponse,$currentGoStim,,,,,,,,,1,0,1,0,5,1,21,0,,,,,,,,,429.7161444798112,stop,squareblack.png,m,0.45,,,,,,,,,,,,,,,,,,0.0011759176850318909,0.4899405352771282,0.9404861778020859,432.21857265755534,,,,,,,429.7341910228133,430.2484108954668,430.23192343488336,430.23192343488336,430.6824788749218,431.1831479482353,431.23293474689126,432.23660135641694,None,0,,0.5,,,,,,,,,,,,s003,001,2024-04-11_12h58.54.807,simplestop_skeleton,2022.2.2,59.981319761529335,
None,None,,,,,,,,,1,0,1,0,5,2,22,3,,,,,,,,,432.21889865398407,stop,squareblack.png,m,0.5,,,,,,,,,,,,,,,,,,0.00119100883603096,0.49035151302814484,0.990670956671238,434.72115441411734,,,,,,,432.23660135641694,432.7512309588492,432.7345593869686,432.7345593869686,433.235128313303,433.73570508882403,433.73570508882403,434.7394884042442,m,0,0.7687661312520504,0.45,,,,,,,,,,,,s003,001,2024-04-11_12h58.54.807,simplestop_skeleton,2022.2.2,59.981319761529335,
None,None,,,,,,,,,1,0,1,0,5,3,23,3,,,,,,,,,434.72147381305695,go,squareblack.png,m,0.45,,,,,,,,,,,,,,,,,,0.0011799149215221405,0.48997045308351517,0.9404926337301731,437.2241498269141,,,,,,,434.7394884042442,435.25373781472445,435.2371355108917,435.2371355108917,435.68781716004014,436.18814250454307,436.2407268770039,437.2434577345848,m,0,0.8427973911166191,0.45,,,,,,,,,,,,s003,001,2024-04-11_12h58.54.807,simplestop_skeleton,2022.2.2,59.981319761529335,
None,None,,,,,,,,,1,0,1,0,6,0,24,1,,,,,,,,,437.2244602292776,go,circleblack.png,z,0.45,,,,,,,,,,,,,,,,,,0.0019379518926143646,0.48948032408952713,0.940239392220974,439.7270089201629,,,,,,,437.2434577345848,437.75668304413557,437.7400504797697,437.7400504797697,438.1906170360744,438.69088796526194,438.7410178333521,439.74533408507705,z,0,1.001832876354456,0.45,,,,,,,,,,,,s003,001,2024-04-11_12h58.54.807,simplestop_skeleton,2022.2.2,59.981319761529335,
$currentCorrectResponse,$currentGoStim,,,,,,,,,1,0,1,0,6,1,25,0,,,,,,,,,439.72733130306005,go,circleblack.png,z,0.45,,,,,,,,,,,,,,,,,,0.0012674890458583832,0.4901817813515663,0.9406139925122261,442.2296539582312,,,,,,,439.74533408507705,440.25950334593654,440.2429941408336,440.2429941408336,440.69345061481,441.19375298544765,441.2442388497293,442.2482608035207,z,0,0.6561375521123409,0.45,,,,,,,,,,,,s003,001,2024-04-11_12h58.54.807,simplestop_skeleton,2022.2.2,59.981319761529335,
None,None,,,,,,,,,1,0,1,0,6,2,26,2,,,,,,,,,442.2299685627222,go,circleblack.png,z,0.45,,,,,,,,,,,,,,,,,,0.0012515075504779816,0.49003977701067924,0.9405522011220455,444.7325152531266,,,,,,,442.2482608035207,442.7624590918422,442.74588342010975,442.74588342010975,443.19631619378924,443.69678227975965,443.74541836231947,444.7513557225466,z,0,0.6616852171719074,0.45,,,,,,,,,,,,s003,001,2024-04-11_12h58.54.807,simplestop_skeleton,2022.2.2,59.981319761529335,
None,None,,,,,,,,,1,0,1,0,6,3,27,3,,,,,,,,,444.73281824588776,stop,squareblack.png,m,0.45,,,,,,,,,,,,,,,,,,0.0016050487756729126,0.48986831679940224,0.9403747692704201,447.2353087775409,,,,,,,444.7513557225466,445.2649276256561,445.24855218082666,445.24855218082666,445.6989256069064,446.1997177414596,446.2496658489108,447.2538572922349,None,1,,0.5,,,,,,,,,,,,s003,001,2024-04-11_12h58.54.807,simplestop_skeleton,2022.2.2,59.981319761529335,
None,None,,,,,,,,,1,0,1,0,7,0,28,2,,,,,,,,,447.2356294579804,go,squareblack.png,m,0.5,,,,,,,,,,,,,,,,,,0.001182403415441513,0.49002639576792717,0.9905159845948219,449.73775074630976,,,,,,,447.2538572922349,447.767833635211,447.7511093430221,447.7511093430221,448.25165232270956,448.75160482898355,448.75160482898355,449.7558707855642,m,0,0.5886882171034813,0.5,,,,,,,,,,,,s003,001,2024-04-11_12h58.54.807,simplestop_skeleton,2022.2.2,59.981319761529335,
None,None,,,,,,,,,1,0,1,0,7,1,29,3,,,,,,,,,449.7380557432771,stop,squareblack.png,m,0.5,,,,,,,,,,,,,,,,,,0.0011846832931041718,0.49019547551870346,0.9908011294901371,452.241198502481,,,,,,,449.7558707855642,450.27069467306137,450.2538567632437,450.2538567632437,450.754403244704,451.25482649728656,451.25482649728656,452.2605034187436,None,1,,0.55,,,,,,,,,,,,s003,001,2024-04-11_12h58.54.807,simplestop_skeleton,2022.2.2,59.981319761529335,
None,None,,,,,,,,,1,0,1,0,7,2,30,1,,,,,,,,,452.2415150888264,stop,circleblack.png,z,0.55,,,,,,,,,,,,,,,,,,0.001914776861667633,0.4893319569528103,1.0420692823827267,454.74349124729633,,,,,,,452.2605034187436,452.7732971794903,452.75675711780787,452.75675711780787,453.307304199785,453.8077472820878,453.7571260780096,454.7625321634114,z,0,0.37418778985738754,0.5,,,,,,,,,,,,s003,001,2024-04-11_12h58.54.807,simplestop_skeleton,2022.2.2,59.981319761529335,
None,None,,,,,,,,,1,0,1,0,7,3,31,2,,,,,,,,,454.7438145391643,go,squareblack.png,m,0.5,,,,,,,,,,,,,,,,,,0.001599632203578949,0.4897717162966728,0.990682203322649,457.246085844934,,,,,,,454.7625321634114,455.2762195542455,455.25933272764087,455.25933272764087,455.75999074056745,456.26069843024015,456.26069843024015,457.26425421610475,m,0,0.7293085269629955,0.5,,,,,,,,,,,,s003,001,2024-04-11_12h58.54.807,simplestop_skeleton,2022.2.2,59.981319761529335,
None,None,,,,,,,,,1,0,1,0,8,0,32,1,,,,,,,,,457.24640310928226,go,squareblack.png,m,0.5,,,,,,,,,,,,,,,,,,0.0011810213327407837,0.48995473608374596,0.9905498288571835,459.74892891943455,,,,,,,457.26425421610475,457.7787666544318,457.762026835233,457.762026835233,458.2628879919648,458.76321068406105,458.76321068406105,459.76795845478773,m,0,0.6926874071359634,0.5,,,,,,,,,,,,s003,001,2024-04-11_12h58.54.807,simplestop_skeleton,2022.2.2,59.981319761529335,
$currentCorrectResponse,$currentGoStim,,,,,,,,,1,0,1,0,8,1,33,0,,,,,,,,,459.7492417022586,stop,circleblack.png,z,0.5,,,,,,,,,,,,,,,,,,0.0017732679843902588,0.49002695083618164,0.9904168248176575,462.2514856867492,,,,,,,459.76795845478773,460.28135526925325,460.2647524289787,460.2647524289787,460.7654454745352,461.26579336076975,461.26579336076975,462.2710034362972,None,0,,0.55,,,,,,,,,,,,s003,001,2024-04-11_12h58.54.807,simplestop_skeleton,2022.2.2,59.981319761529335,
None,None,,,,,,,,,1,0,1,0,8,2,34,3,,,,,,,,,462.2518039122224,go,circleblack.png,z,0.55,,,,,,,,,,,,,,,,,,0.001330152153968811,0.4898667335510254,1.040413286536932,464.754602085799,,,,,,,462.2710034362972,462.7842016816139,462.76763539388776,462.76763539388776,463.3182208016515,463.81865821033716,463.768658682704,464.77322060987353,z,0,0.8066231086850166,0.55,,,,,,,,,,,,s003,001,2024-04-11_12h58.54.807,simplestop_skeleton,2022.2.2,59.981319761529335,
None,None,,,,,,,,,1,0,1,0,8,3,35,3,,,,,,,,,464.75492057949305,go,squareblack.png,m,0.55,,,,,,,,,,,,,,,,,,0.001595187932252884,0.4898572042584419,1.0404097214341164,467.2570485956967,,,,,,,464.77322060987353,465.2874754779041,465.27040223777294,465.27040223777294,465.8211479857564,466.3209853991866,466.2702415622771,467.27559489011765,m,0,0.6785932146012783,0.55,,,,,,,,,,,,s003,001,2024-04-11_12h58.54.807,simplestop_skeleton,2022.2.2,59.981319761529335,
None,None,,,,,,,,,1,0,1,0,9,0,36,3,,,,,,,,,467.25735518708825,stop,squareblack.png,m,0.55,,,,,,,,,,,,,,,,,,0.0012087300419807434,0.4900798760354519,1.0404809601604939,469.7599861808121,,,,,,,467.27559489011765,467.7898736782372,467.7732569016516,467.7732569016516,468.3239747621119,468.82441532611847,468.7743902541697,469.7791579514742,None,1,,0.6,,,,,,,,,,,,s003,001,2024-04-11_12h58.54.807,simplestop_skeleton,2022.2.2,59.981319761529335,
$currentCorrectResponse,$currentGoStim,,,,,,,,,1,0,1,0,9,1,37,0,,,,,,,,,469.76029624789953,stop,circleblack.png,z,0.6,,,,,,,,,,,,,,,,,,0.0018356814980506897,0.49011823907494545,1.0904104746878147,472.2627991400659,,,,,,,469.7791579514742,470.2924835756421,470.27590949088335,470.27590949088335,470.8765737377107,471.37721217796206,471.2769128754735,472.2822546213865,None,0,,0.65,,,,,,,,,,,,s003,001,2024-04-11_12h58.54.807,simplestop_skeleton,2022.2.2,59.981319761529335,
None,None,,,,,,,,,1,0,1,0,9,2,38,3,,,,,,,,,472.2631201148033,stop,squareblack.png,m,0.65,,,,,,,,,,,,,,,,,,0.0016632936894893646,0.489785760641098,1.1405363529920578,474.76561922207475,,,,,,,472.2822546213865,472.7954065799713,472.7788564749062,472.7788564749062,473.4293447472155,473.9297629259527,473.7829518839717,474.78395318612456,m,0,0.8314363993704319,0.6,,,,,,,,,,,,s003,001,2024-04-11_12h58.54.807,simplestop_skeleton,2022.2.2,59.981319761529335,
None,None,,,,,,,,,1,0,1,0,9,3,39,3,,,,,,,,,474.7659346163273,go,squareblack.png,m,0.6,,,,,,,,,,,,,,,,,,0.001174788922071457,0.48983265459537506,1.0905012115836143,477.26840459927917,,,,,,,474.78395318612456,475.2982327863574,475.2816615141928,475.2816615141928,475.8821800239384,476.3822879306972,476.28200136870146,477.2874558493495,m,0,0.5443053543567657,0.6,,,,,,,,,,,,s003,001,2024-04-11_12h58.54.807,simplestop_skeleton,2022.2.2,59.981319761529335,
None,None,,,,,,,,,1,0,1,0,10,0,40,1,,,,,,,,,477.2687357664108,go,circleblack.png,z,0.6,,,,,,,,,,,,,,,,,,0.0019488334655761719,0.48974641412496567,1.0901082269847393,479.77093835920095,,,,,,,477.2874558493495,477.80094562470913,477.7843963354826,477.7843963354826,478.38509790971875,478.88538022339344,478.78497283905745,479.78839314356446,z,0,0.4009826146066189,0.6,,,,,,,,,,,,s003,001,2024-04-11_12h58.54.807,simplestop_skeleton,2022.2.2,59.981319761529335,
None,None,,,,,,,,,1,0,1,0,10,1,41,2,,,,,,,,,479.77124428004026,stop,circleblack.png,z,0.6,,,,,,,,,,,,,,,,,,0.0012427158653736115,0.49016663432121277,1.0904814414680004,482.2737200409174,,,,,,,479.78839314356446,480.30404617264867,480.28731087595224,480.28731087595224,480.8875630758703,481.3884420879185,481.2881460264325,482.29255490005016,z,0,0.7114686071872711,0.55,,,,,,,,,,,,s003,001,2024-04-11_12h58.54.807,simplestop_skeleton,2022.2.2,59.981319761529335,
None,None,,,,,,,,,1,0,1,0,10,2,42,1,,,,,,,,,482.2740433514118,go,circleblack.png,z,0.55,,,,,,,,,,,,,,,,,,0.001326240599155426,0.4896770864725113,1.0403221361339092,484.7766021229327,,,,,,,482.29255490005016,482.8065202832222,482.7899827733636,482.7899827733636,483.34042347222567,483.84088791906834,483.7907889485359,484.7951730787754,z,0,0.7800654098391533,0.55,,,,,,,,,,,,s003,001,2024-04-11_12h58.54.807,simplestop_skeleton,2022.2.2,59.981319761529335,
None,None,,,,,,,,,1,0,1,0,10,3,43,1,,,,,,,,,484.7769179493189,go,circleblack.png,z,0.55,,,,,,,,,,,,,,,,,,0.001397397369146347,0.48956330493092537,1.0403252094984055,487.27923210710287,,,,,,,484.7951730787754,485.30915025249124,485.29231157526374,485.29231157526374,485.84288270771503,486.34225345775485,486.2926131002605,487.2984147705138,z,0,0.6126692816615105,0.55,,,,,,,,,,,,s003,001,2024-04-11_12h58.54.807,simplestop_skeleton,2022.2.2,59.981319761529335,
None,None,,,,,,,,,1,0,1,0,11,0,44,2,,,,,,,,,487.2795476876199,go,squareblack.png,m,0.55,,,,,,,,,,,,,,,,,,0.00180879607796669,0.48989638686180115,1.0406269617378712,489.7822274379432,,,,,,,487.2984147705138,487.81186444684863,487.795109000057,487.795109000057,488.34565756469965,488.8457807302475,488.79594487696886,489.80055613443255,m,0,0.4945904538035393,0.55,,,,,,,,,,,,s003,001,2024-04-11_12h58.54.807,simplestop_skeleton,2022.2.2,59.981319761529335,
None,None,,,,,,,,,1,0,1,0,11,1,45,3,,,,,,,,,489.7825462408364,go,squareblack.png,m,0.55,,,,,,,,,,,,,,,,,,0.0012355148792266846,0.4899468794465065,1.0404624342918396,492.28477980196476,,,,,,,489.80055613443255,490.3151841722429,490.2981228604913,490.2981228604913,490.84905640408397,491.34840823709965,491.2987754419446,492.3037729077041,m,0,0.547887247055769,0.55,,,,,,,,,,,,s003,001,2024-04-11_12h58.54.807,simplestop_skeleton,2022.2.2,59.981319761529335,
None,None,,,,,,,,,1,0,1,0,11,2,46,1,,,,,,,,,492.2850888967514,go,circleblack.png,z,0.55,,,,,,,,,,,,,,,,,,0.0018031634390354156,0.4898925982415676,1.0408019125461578,494.78745760023594,,,,,,,492.3037729077041,492.81743770837784,492.8007376752794,492.8007376752794,493.35152111947536,493.85059363767505,493.8021018207073,494.80623645707965,z,0,0.7224340960383415,0.55,,,,,,,,,,,,s003,001,2024-04-11_12h58.54.807,simplestop_skeleton,2022.2.2,59.981319761529335,
$currentCorrectResponse,$currentGoStim,,,,,,,,,1,0,1,0,11,3,47,0,,,,,,,,,494.7877611927688,go,squareblack.png,m,0.55,,,,,,,,,,,,,,,,,,0.0016650892794132233,0.4900725781917572,1.0405574887990952,497.29063134640455,,,,,,,494.80623645707965,495.3204443976283,495.3035851120949,495.3035851120949,495.8545033559203,496.3540336713195,496.3035185597837,497.32135270908475,m,0,0.6387702859938145,0.55,,,,,,,,,,,,s003,001,2024-04-11_12h58.54.807,simplestop_skeleton,2022.2.2,59.981319761529335,
