corrGoResp,shape,practiceBlocks.thisRepN,practiceBlocks.thisTrialN,practiceBlocks.thisN,practiceBlocks.thisIndex,practiceTrials.thisRepN,practiceTrials.thisTrialN,practiceTrials.thisN,practiceTrials.thisIndex,stopBlocks.thisRepN,stopBlocks.thisTrialN,stopBlocks.thisN,stopBlocks.thisIndex,testTrials.thisRepN,testTrials.thisTrialN,testTrials.thisN,testTrials.thisIndex,stopPracTrialList,Test Block: 1,welcome.started,start_exp.started,start_exp.keys,start_exp.rt,instrStopText.started,start_prac.started,StartTrialTimeStamp,trialType,goStim,correctResponse,ssd,fixation.started,rules.started,goStim.started,goResp.started,fixation.stopped,stopSignal.started,stopSignal.stopped,goStim.stopped,goResp.stopped,rules.stopped,goResp.keys,goResp.corr,goResp.rt,text.started,rules_2.started,text.stopped,rules_2.stopped,fixationOnset,goStimOnset,stopSignalOnset,EndTrialTimeStamp,Phase,Block,text_5.started,key_resp_3.started,key_resp_3.keys,key_resp_3.rt,key_resp.started,testText.started,test_fixation.started,goStim_test.started,goResp_test.started,test_fixation.stopped,stopSignal_test.started,stopSignal_test.stopped,goStim_test.stopped,goResp_test.stopped,goResp_test.keys,goResp_test.corr,goResp_test.rt,EndingSSD,text_6.started,key_resp_4.started,key_resp_4.keys,key_resp_4.rt,Test Block: 2,Test Block: 3,ending_text.started,end_resp.started,end_resp.keys,end_resp.rt,participant,session,date,expName,psychopyVersion,frameRate,
None,None,,,,,,,,,0,0,0,0,1,1,5,1,,,,,,,,,2968.476646333933,go,squareblack.png,right,0.2,,,,,,,,,,,,,,,,,,0.001572880893945694,0.489806842058897,,2970.97904881835,test,1,,,,,,,2968.493574142456,2968.9921982996166,2968.9921982996166,2969.0088313631713,2969.1933170743287,2969.692855834961,2969.9932620562613,2970.9966966845095,right,1,0.4771159440279007,0.2,,,,,,,,,,,s011,001,2024-07-23_17h40.35.041,simplestop_skeleton,2022.2.2,59.7698709684602,
$currentCorrectResponse,$currentGoStim,,,,,,,,,0,0,0,0,1,2,6,0,,,,,,,,,2970.9794989563525,stop,circleblack.png,left,0.2,,,,,,,,,,,,,,,,,,0.0018049590289592743,0.48954887315630913,0.6905681118369102,2973.481689620763,test,1,,,,,,,2970.9966966845095,2971.4948296546936,2971.4948296546936,2971.511580888182,2971.696214489639,2972.1956149563193,2972.495987340808,2973.4983907192945,None,0,,0.25,,,,,,,,,,,s011,001,2024-07-23_17h40.35.041,simplestop_skeleton,2022.2.2,59.7698709684602,
$currentCorrectResponse,$currentGoStim,,,,,,,,,0,0,0,0,1,3,7,0,,,,,,,,,2973.48213019222,go,circleblack.png,left,0.25,,,,,,,,,,,,,,,,,,0.0012442134320735931,0.49092822894454,,2975.984562329948,test,1,,,,,,,2973.4983907192945,2973.9987666867673,2973.9987666867673,2973.9987666867673,2974.25000243634,2974.765113644302,2974.998869109899,2976.0018203556538,left,1,0.3682286664843559,0.25,,,,,,,,,,,s011,001,2024-07-23_17h40.35.041,simplestop_skeleton,2022.2.2,59.7698709684602,
None,None,,,,,,,,,0,0,0,0,2,0,8,3,,,,,,,,,2975.985002987087,go,squareblack.png,right,0.25,,,,,,,,,,,,,,,,,,0.0015779919922351837,0.48941323533654213,,2978.487110968679,test,1,,,,,,,2976.0018203556538,2976.501460250467,2976.501460250467,2976.517832968384,2976.7509477101266,2977.2512544095516,2977.5018180534244,2978.504537500441,right,1,0.39948174729943275,0.25,,,,,,,,,,,s011,001,2024-07-23_17h40.35.041,simplestop_skeleton,2022.2.2,59.7698709684602,
None,None,,,,,,,,,0,0,0,0,2,1,9,3,,,,,,,,,2978.487570066005,stop,circleblack.png,left,0.25,,,,,,,,,,,,,,,,,,0.0017136111855506897,0.48977331444621086,0.7397804111242294,2980.9906067214906,test,1,,,,,,,2978.504537500441,2979.0032956786454,2979.0032956786454,2979.020025514066,2979.2534838356078,2979.7540210299194,2980.004374578595,2981.008046619594,None,0,,0.3,,,,,,,,,,,s011,001,2024-07-23_17h40.35.041,simplestop_skeleton,2022.2.2,59.7698709684602,
None,None,,,,,,,,,0,0,0,0,2,2,10,2,,,,,,,,,2980.9910502955317,go,circleblack.png,left,0.3,,,,,,,,,,,,,,,,,,0.001257035881280899,0.4901510030031204,,2983.493776705116,test,1,,,,,,,2981.008046619594,2981.507344920188,2981.507344920188,2981.507344920188,2981.8076573237777,2982.3085879832506,2982.5071689635515,2983.512525074184,left,1,0.5029750652611256,0.3,,,,,,,,,,,s011,001,2024-07-23_17h40.35.041,simplestop_skeleton,2022.2.2,59.7698709684602,
None,None,,,,,,,,,0,0,0,0,2,3,11,1,,,,,,,,,2983.4942335635424,stop,squareblack.png,right,0.3,,,,,,,,,,,,,,,,,,0.0018852166831493378,0.4877604618668556,0.788208618760109,2985.9960470721126,test,1,,,,,,,2983.512525074184,2984.0086775757372,2984.0086775757372,2984.025441236794,2984.308968834579,2984.809718731791,2985.0098332203925,2986.01425787434,right,1,0.49948206171393394,0.25,,,,,,,,,,,s011,001,2024-07-23_17h40.35.041,simplestop_skeleton,2022.2.2,59.7698709684602,
None,None,,,,,,,,,0,0,0,0,3,0,12,3,,,,,,,,,2985.996507141739,go,circleblack.png,left,0.25,,,,,,,,,,,,,,,,,,0.0017745867371559143,0.4885818101465702,,2988.4986173659563,test,1,,,,,,,2986.01425787434,2986.5114317275584,2986.5114317275584,2986.5281989499927,2986.761704403907,2987.2624910101295,2987.512533649802,2988.51589826867,left,1,0.4185863249003887,0.25,,,,,,,,,,,s011,001,2024-07-23_17h40.35.041,simplestop_skeleton,2022.2.2,59.7698709684602,
None,None,,,,,,,,,0,0,0,0,3,1,13,3,,,,,,,,,2988.4990548603237,go,circleblack.png,left,0.25,,,,,,,,,,,,,,,,,,0.0013601407408714294,0.48905717208981514,,2991.0010693073273,test,1,,,,,,,2988.51589826867,2989.0141982249916,2989.0141982249916,2989.0308974012733,2989.2645018585026,2989.7649901136756,2990.0153155215085,2991.018364880234,left,1,0.504736166447401,0.25,,,,,,,,,,,s011,001,2024-07-23_17h40.35.041,simplestop_skeleton,2022.2.2,59.7698709684602,
None,None,,,,,,,,,0,0,0,0,3,2,14,1,,,,,,,,,2991.0015089921653,go,circleblack.png,left,0.25,,,,,,,,,,,,,,,,,,0.001245349645614624,0.4893207289278507,,2993.5036214254797,test,1,,,,,,,2991.018364880234,2991.5170361362398,2991.5170361362398,2991.533615414053,2991.768626499921,2992.267688307911,2992.518101532012,2993.5207297429442,left,1,0.5091199204325676,0.25,,,,,,,,,,,s011,001,2024-07-23_17h40.35.041,simplestop_skeleton,2022.2.2,59.7698709684602,
$currentCorrectResponse,$currentGoStim,,,,,,,,,0,0,0,0,3,3,15,0,,,,,,,,,2993.504058714956,stop,circleblack.png,left,0.25,,,,,,,,,,,,,,,,,,0.0012390464544296265,0.4897351451218128,0.7413214221596718,2996.0065546557307,test,1,,,,,,,2993.5207297429442,2994.0197159536183,2994.0197159536183,2994.0197159536183,2994.271054059267,2994.771030176431,2995.0208106637,2996.024093642831,None,0,,0.3,,,,,,,,,,,s011,001,2024-07-23_17h40.35.041,simplestop_skeleton,2022.2.2,59.7698709684602,
None,None,,,,,,,,,0,0,0,0,4,0,16,1,,,,,,,,,2996.0070072077215,go,squareblack.png,right,0.3,,,,,,,,,,,,,,,,,,0.0016490519046783447,0.4897402822971344,,2998.5091659985483,test,1,,,,,,,2996.024093642831,2996.522943712771,2996.522943712771,2996.5392562411726,2996.824134886265,2997.3233054950833,2997.523576527834,2998.5259765274823,right,1,0.36211706325411797,0.3,,,,,,,,,,,s011,001,2024-07-23_17h40.35.041,simplestop_skeleton,2022.2.2,59.7698709684602,
None,None,,,,,,,,,0,0,0,0,4,1,17,1,,,,,,,,,2998.5096032358706,stop,squareblack.png,right,0.3,,,,,,,,,,,,,,,,,,0.001167692244052887,0.4899407997727394,0.7901503629982471,3001.012199662626,test,1,,,,,,,2998.5259765274823,2999.025388583541,2999.025388583541,2999.025388583541,2999.3257709257305,2999.826358538121,3000.026343692094,3001.028785303235,right,1,0.3719889670610428,0.25,,,,,,,,,,,s011,001,2024-07-23_17h40.35.041,simplestop_skeleton,2022.2.2,59.7698709684602,
None,None,,,,,,,,,0,0,0,0,4,2,18,3,,,,,,,,,3001.012637898326,go,squareblack.png,right,0.25,,,,,,,,,,,,,,,,,,0.001173499971628189,0.4910593181848526,,3003.5148436315358,test,1,,,,,,,3001.028785303235,3001.5289099402726,3001.5289099402726,3001.5289099402726,3001.7802243828773,3002.29544974491,3002.529125407338,3003.5327505096793,right,1,0.3687332831323147,0.25,,,,,,,,,,,s011,001,2024-07-23_17h40.35.041,simplestop_skeleton,2022.2.2,59.7698709684602,
None,None,,,,,,,,,0,0,0,0,4,3,19,2,,,,,,,,,3003.5152887254953,stop,circleblack.png,left,0.25,,,,,,,,,,,,,,,,,,0.0019046738743782043,0.4894477054476738,0.7398586422204971,3006.017623834312,test,1,,,,,,,3003.5327505096793,3004.030934162438,3004.030934162438,3004.0474660247564,3004.2813616879284,3004.7815211489797,3005.031812313944,3006.034870646894,None,0,,0.3,,,,,,,,,,,s011,001,2024-07-23_17h40.35.041,simplestop_skeleton,2022.2.2,59.7698709684602,
None,None,,,,,,,,,0,0,0,0,5,0,20,2,,,,,,,,,3006.0180732943118,go,squareblack.png,right,0.3,,,,,,,,,,,,,,,,,,0.0015913210809230804,0.4906640909612179,,3008.520222309977,test,1,,,,,,,3006.034870646894,3006.5345237627625,3006.5345237627625,3006.5345237627625,3006.834042724222,3007.334372136742,3007.5346195958555,3008.5369882546365,right,1,0.47099193185567856,0.3,,,,,,,,,,,s011,001,2024-07-23_17h40.35.041,simplestop_skeleton,2022.2.2,59.7698709684602,
None,None,,,,,,,,,0,0,0,0,5,1,21,3,,,,,,,,,3008.5206812620163,go,squareblack.png,right,0.3,,,,,,,,,,,,,,,,,,0.0011577829718589783,0.48988448083400726,,3011.022993262857,test,1,,,,,,,3008.5369882546365,3009.036391630769,3009.036391630769,3009.036391630769,3009.3365720696747,3009.8371772281826,3010.0373655222356,3011.0396484695375,right,1,0.4514390677213669,0.3,,,,,,,,,,,s011,001,2024-07-23_17h40.35.041,simplestop_skeleton,2022.2.2,59.7698709684602,
None,None,,,,,,,,,0,0,0,0,5,2,22,2,,,,,,,,,3011.0234301947057,stop,squareblack.png,right,0.3,,,,,,,,,,,,,,,,,,0.0011609680950641632,0.48994264379143715,0.7901062034070492,3013.5275076143444,test,1,,,,,,,3011.0396484695375,3011.5392999053,3011.5392999053,3011.5392999053,3011.8396180793643,3012.3398915827274,3012.541538015008,3013.545765578747,right,1,0.417195450514555,0.25,,,,,,,,,,,s011,001,2024-07-23_17h40.35.041,simplestop_skeleton,2022.2.2,59.7698709684602,
$currentCorrectResponse,$currentGoStim,,,,,,,,,0,0,0,0,5,3,23,0,,,,,,,,,3013.527955725789,go,circleblack.png,left,0.25,,,,,,,,,,,,,,,,,,0.002686198800802231,0.4892858490347862,,3016.029761940241,test,1,,,,,,,3013.545765578747,3014.043217573315,3014.043217573315,3014.0600103475153,3014.2934627234936,3014.794412344694,3015.0430413410068,3016.048218552023,left,1,0.4645543359220028,0.25,,,,,,,,,,,s011,001,2024-07-23_17h40.35.041,simplestop_skeleton,2022.2.2,59.7698709684602,
None,None,,,,,,,,,0,0,0,0,6,0,24,2,,,,,,,,,3016.030221171677,go,circleblack.png,left,0.25,,,,,,,,,,,,,,,,,,0.0015715435147285461,0.4878496676683426,,3018.5315068624914,test,1,,,,,,,3016.048218552023,3016.5446218810976,3016.5446218810976,3016.561165113002,3016.794946499169,3017.295474112034,3017.5459120459855,3018.549503751099,left,1,0.4915405958890915,0.25,,,,,,,,,,,s011,001,2024-07-23_17h40.35.041,simplestop_skeleton,2022.2.2,59.7698709684602,
$currentCorrectResponse,$currentGoStim,,,,,,,,,0,0,0,0,6,1,25,0,,,,,,,,,3018.53196644783,stop,squareblack.png,right,0.25,,,,,,,,,,,,,,,,,,0.0016900785267353058,0.48903805390000343,0.739359188824892,3021.036194205284,test,1,,,,,,,3018.549503751099,3019.047343108803,3019.047343108803,3019.064056199044,3019.2975805327296,3019.7983471751213,3020.048770468682,3021.0576242282987,None,0,,0.3,,,,,,,,,,,s011,001,2024-07-23_17h40.35.041,simplestop_skeleton,2022.2.2,59.7698709684602,
None,None,,,,,,,,,0,0,0,0,6,2,26,1,,,,,,,,,3021.036661732942,stop,circleblack.png,left,0.3,,,,,,,,,,,,,,,,,,0.002665683627128601,0.48624106869101524,0.7867631055414677,3023.5387324877083,test,1,,,,,,,3021.0576242282987,3021.550042435527,3021.550042435527,3021.5668426044285,3021.8504814244807,3022.351154278964,3022.5511991493404,3023.559479430318,left,1,0.37503669783473015,0.25,,,,,,,,,,,s011,001,2024-07-23_17h40.35.041,simplestop_skeleton,2022.2.2,59.7698709684602,
None,None,,,,,,,,,0,0,0,0,6,3,27,3,,,,,,,,,3023.539187196642,go,circleblack.png,left,0.25,,,,,,,,,,,,,,,,,,0.0021227411925792694,0.4867503046989441,,3026.0416384264827,test,1,,,,,,,3023.559479430318,3024.0528913997114,3024.0528913997114,3024.069578565657,3024.3033910393715,3024.804150901735,3025.053968463093,3026.0629353933036,left,1,0.4919998124241829,0.25,,,,,,,,,,,s011,001,2024-07-23_17h40.35.041,simplestop_skeleton,2022.2.2,59.7698709684602,
None,None,,,,,,,,,0,0,0,0,7,0,28,3,,,,,,,,,3026.0422492176294,stop,circleblack.png,left,0.25,,,,,,,,,,,,,,,,,,0.002191361039876938,0.4862077385187149,0.7364637330174446,3028.5444819293916,test,1,,,,,,,3026.0629353933036,3026.555558141321,3026.555558141321,3026.5722391046584,3026.8058593049645,3027.3066644370556,3027.556647967547,3028.5657848753035,None,0,,0.3,,,,,,,,,,,s011,001,2024-07-23_17h40.35.041,simplestop_skeleton,2022.2.2,59.7698709684602,
None,None,,,,,,,,,0,0,0,0,7,1,29,1,,,,,,,,,3028.5449384748936,stop,squareblack.png,right,0.3,,,,,,,,,,,,,,,,,,0.0023984573781490326,0.48616933077573776,0.7863788940012455,3031.047261785716,test,1,,,,,,,3028.5657848753035,3029.058372102678,3029.058372102678,3029.075124539435,3029.3587556891143,3029.859407477081,3030.0596733279526,3031.0684506632388,None,0,,0.35,,,,,,,,,,,s011,001,2024-07-23_17h40.35.041,simplestop_skeleton,2022.2.2,59.7698709684602,
$currentCorrectResponse,$currentGoStim,,,,,,,,,0,0,0,0,7,2,30,0,,,,,,,,,3031.047724943608,go,circleblack.png,left,0.35,,,,,,,,,,,,,,,,,,0.0027166716754436493,0.4865138791501522,,3033.5498986057937,test,1,,,,,,,3031.0684506632388,3031.5612090863287,3031.5612090863287,3031.578037187457,3031.911515619606,3032.4120549708605,3032.5622344091535,3033.571135647595,left,1,0.5133284963667393,0.35,,,,,,,,,,,s011,001,2024-07-23_17h40.35.041,simplestop_skeleton,2022.2.2,59.7698709684602,
None,None,,,,,,,,,0,0,0,0,7,3,31,2,,,,,,,,,3033.5503954850137,go,squareblack.png,right,0.35,,,,,,,,,,,,,,,,,,0.0022824443876743317,0.4862470179796219,,3036.052563495934,test,1,,,,,,,3033.571135647595,3034.0638145916164,3034.0638145916164,3034.0805218294263,3034.414322130382,3034.915037807077,3035.0649333000183,3036.073626577854,right,1,0.48668109998106956,0.35,,,,,,,,,,,s011,001,2024-07-23_17h40.35.041,simplestop_skeleton,2022.2.2,59.7698709684602,
None,None,,,,,,,,,0,0,0,0,8,0,32,3,,,,,,,,,3036.0530339367688,go,squareblack.png,right,0.35,,,,,,,,,,,,,,,,,,0.0022581256926059723,0.4865417778491974,,3038.555382940918,test,1,,,,,,,3036.073626577854,3036.566583868116,3036.566583868116,3036.583476230502,3036.9170532748103,3037.4176453985274,3037.567774012685,3038.576034426689,right,1,0.4673541262745857,0.35,,,,,,,,,,,s011,001,2024-07-23_17h40.35.041,simplestop_skeleton,2022.2.2,59.7698709684602,
None,None,,,,,,,,,0,0,0,0,8,1,33,3,,,,,,,,,3038.5558889470994,go,squareblack.png,right,0.35,,,,,,,,,,,,,,,,,,0.0020487718284130096,0.4864420108497143,,3041.0581923499703,test,1,,,,,,,3038.576034426689,3039.0695504769683,3039.0695504769683,3039.0862070806324,3039.4198166765273,3039.920468606055,3040.0705548748374,3041.085203971714,right,1,0.47534307837486267,0.35,,,,,,,,,,,s011,001,2024-07-23_17h40.35.041,simplestop_skeleton,2022.2.2,59.7698709684602,
None,None,,,,,,,,,0,0,0,0,8,2,34,1,,,,,,,,,3041.058696139604,go,circleblack.png,left,0.35,,,,,,,,,,,,,,,,,,0.008301611989736557,0.48653919249773026,,3043.5609899759293,test,1,,,,,,,3041.085203971714,3041.5721153207123,3041.5721153207123,3041.5889161527157,3041.9226094782352,3042.4251663051546,3042.5732968449593,3043.582461938262,left,1,0.5090033560991287,0.35,,,,,,,,,,,s011,001,2024-07-23_17h40.35.041,simplestop_skeleton,2022.2.2,59.7698709684602,
$currentCorrectResponse,$currentGoStim,,,,,,,,,0,0,0,0,8,3,35,0,,,,,,,,,3043.561474237591,go,squareblack.png,right,0.35,,,,,,,,,,,,,,,,,,0.0025449655950069427,0.48642002791166306,,3046.063706252724,test,1,,,,,,,3043.582461938262,3044.0749674476683,3044.0749674476683,3044.091619629413,3044.4255442358553,3044.926132373512,3045.0760837309062,3046.084721595049,right,1,0.4140995889902115,0.35,,,,,,,,,,,s011,001,2024-07-23_17h40.35.041,simplestop_skeleton,2022.2.2,59.7698709684602,
$currentCorrectResponse,$currentGoStim,,,,,,,,,0,0,0,0,9,0,36,0,,,,,,,,,3046.064181022346,go,circleblack.png,left,0.35,,,,,,,,,,,,,,,,,,0.0024172216653823853,0.48653654381632805,,3048.5665636360645,test,1,,,,,,,3046.084721595049,3046.5777412988245,3046.5777412988245,3046.594529617578,3046.9280666299164,3047.428958415985,3047.5788207277656,3048.5881242752075,left,1,0.4839097373187542,0.35,,,,,,,,,,,s011,001,2024-07-23_17h40.35.041,simplestop_skeleton,2022.2.2,59.7698709684602,
None,None,,,,,,,,,0,0,0,0,9,1,37,3,,,,,,,,,3048.5670661106706,go,circleblack.png,left,0.35,,,,,,,,,,,,,,,,,,0.0014452487230300903,0.4848741367459297,,3051.069222640246,test,1,,,,,,,3048.5881242752075,3049.08048132807,3049.08048132807,3049.0970874279737,3049.43104827404,3049.931630603969,3050.081600934267,3051.0912325382233,left,1,0.3798710107803345,0.35,,,,,,,,,,,s011,001,2024-07-23_17h40.35.041,simplestop_skeleton,2022.2.2,59.7698709684602,
$currentCorrectResponse,$currentGoStim,,,,,,,,,0,0,0,0,9,2,38,0,,,,,,,,,3051.069712281227,stop,squareblack.png,right,0.35,,,,,,,,,,,,,,,,,,0.0025419294834136963,0.4858034662902355,0.836159847676754,3053.5720586702228,test,1,,,,,,,3051.0912325382233,3051.5831806734204,3051.5831806734204,3051.599895078689,3051.9336802847683,3052.4341973662376,3052.584311142564,3053.59380659461,right,1,0.43751560524106026,0.3,,,,,,,,,,,s011,001,2024-07-23_17h40.35.041,simplestop_skeleton,2022.2.2,59.7698709684602,
None,None,,,,,,,,,0,0,0,0,9,3,39,2,,,,,,,,,3053.572534803301,go,circleblack.png,left,0.3,,,,,,,,,,,,,,,,,,0.0026838183403015137,0.4859608933329582,,3056.0747444294393,test,1,,,,,,,3053.59380659461,3054.0860124640167,3054.0860124640167,3054.102680593729,3054.386267479509,3054.886916041374,3055.0870891474187,3056.0951351113617,left,1,0.4546220265328884,0.3,,,,,,,,,,,s011,001,2024-07-23_17h40.35.041,simplestop_skeleton,2022.2.2,59.7698709684602,
None,None,,,,,,,,,0,0,0,0,10,0,40,1,,,,,,,,,3056.075205732137,go,squareblack.png,right,0.3,,,,,,,,,,,,,,,,,,0.002430912107229233,0.4867931865155697,,3058.577511560172,test,1,,,,,,,3056.0951351113617,3056.5888599827886,3056.5888599827886,3056.605467170477,3056.89146162197,3057.391375631094,3057.589837692678,3058.5989709943533,right,1,0.42738131061196327,0.3,,,,,,,,,,,s011,001,2024-07-23_17h40.35.041,simplestop_skeleton,2022.2.2,59.7698709684602,
None,None,,,,,,,,,0,0,0,0,10,1,41,2,,,,,,,,,3058.577990759164,go,circleblack.png,left,0.3,,,,,,,,,,,,,,,,,,0.0025132931768894196,0.4862387254834175,,3061.0802289769053,test,1,,,,,,,3058.5989709943533,3059.0914458557963,3059.0914458557963,3059.10825137794,3059.3920988850296,3059.8925806097686,3060.0926731564105,3061.1021270379424,left,1,0.42981261759996414,0.3,,,,,,,,,,,s011,001,2024-07-23_17h40.35.041,simplestop_skeleton,2022.2.2,59.7698709684602,
None,None,,,,,,,,,0,0,0,0,10,2,42,2,,,,,,,,,3061.0806820616126,go,squareblack.png,right,0.3,,,,,,,,,,,,,,,,,,0.002580072730779648,0.4860812649130821,,3063.582878641784,test,1,,,,,,,3061.1021270379424,3061.594233673066,3061.594233673066,3061.610984425992,3061.8947624079883,3062.3953154608607,3062.595451630652,3063.6033955700696,right,1,0.36529821902513504,0.3,,,,,,,,,,,s011,001,2024-07-23_17h40.35.041,simplestop_skeleton,2022.2.2,59.7698709684602,
None,None,,,,,,,,,0,0,0,0,10,3,43,1,,,,,,,,,3063.583339769393,stop,squareblack.png,right,0.3,,,,,,,,,,,,,,,,,,0.0020379312336444855,0.4866938851773739,0.7869230546057224,3066.085791166872,test,1,,,,,,,3063.6033955700696,3064.0971091762185,3064.0971091762185,3064.113636303693,3064.3973834998906,3064.897930521518,3065.098049353808,3066.1079715900123,right,1,0.3742888979613781,0.25,,,,,,,,,,,s011,001,2024-07-23_17h40.35.041,simplestop_skeleton,2022.2.2,59.7698709684602,
None,None,,,,,,,,,0,0,0,0,11,0,44,1,,,,,,,,,3066.0862497240305,stop,circleblack.png,left,0.25,,,,,,,,,,,,,,,,,,0.002916347235441208,0.48595385253429413,0.736260436475277,3068.588465668261,test,1,,,,,,,3066.1079715900123,3066.599887922406,3066.599887922406,3066.6164823547006,3066.8501978591084,3067.350661162287,3067.6008412651718,3068.6074690893292,None,0,,0.3,,,,,,,,,,,s011,001,2024-07-23_17h40.35.041,simplestop_skeleton,2022.2.2,59.7698709684602,
$currentCorrectResponse,$currentGoStim,,,,,,,,,0,0,0,0,11,1,45,0,,,,,,,,,3068.5889602303505,go,squareblack.png,right,0.3,,,,,,,,,,,,,,,,,,0.0021837688982486725,0.4862409308552742,,3071.0892594903708,test,1,,,,,,,3068.6074690893292,3069.1026278808713,3069.1026278808713,3069.1193351000547,3069.4028402492404,3069.9034861437976,3070.1037198267877,3071.106679197401,right,1,0.5249009914696217,0.3,,,,,,,,,,,s011,001,2024-07-23_17h40.35.041,simplestop_skeleton,2022.2.2,59.7698709684602,
None,None,,,,,,,,,0,0,0,0,11,2,46,1,,,,,,,,,3071.0897151231766,stop,circleblack.png,left,0.3,,,,,,,,,,,,,,,,,,0.0016981549561023712,0.48956337198615074,0.7910660281777382,3073.594355020672,test,1,,,,,,,3071.106679197401,3071.605322148651,3071.605322148651,3071.621995937079,3071.9066388495266,3072.4062233269215,3072.606311045587,3073.6131640784442,left,1,0.412127822637558,0.25,,,,,,,,,,,s011,001,2024-07-23_17h40.35.041,simplestop_skeleton,2022.2.2,59.7698709684602,
None,None,,,,,,,,,0,0,0,0,11,3,47,2,,,,,,,,,3073.594829875976,go,squareblack.png,right,0.25,,,,,,,,,,,,,,,,,,0.0021731145679950714,0.48545264825224876,,3076.096773736179,test,1,,,,,,,3073.6131640784442,3074.1080800518394,3074.1080800518394,3074.1247826330364,3074.358397487551,3074.8589329719543,3075.1091468930244,3076.1174673885107,right,1,0.46047936007380486,0.25,,,,,,,,,,,s011,001,2024-07-23_17h40.35.041,simplestop_skeleton,2022.2.2,59.7698709684602,
,,,,,,,,,,0,0,0,0,,,,,,"[{'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'stop'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'stop'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'stop'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'stop'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'stop'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'stop'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'stop'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'stop'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'stop'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'stop'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3076.1174673885107,3076.1174673885107,return,8.297175042331219,,,,,,,s011,001,2024-07-23_17h40.35.041,simplestop_skeleton,2022.2.2,59.7698709684602,
