corrGoResp,shape,practiceBlocks.thisRepN,practiceBlocks.thisTrialN,practiceBlocks.thisN,practiceBlocks.thisIndex,practiceTrials.thisRepN,practiceTrials.thisTrialN,practiceTrials.thisN,practiceTrials.thisIndex,stopBlocks.thisRepN,stopBlocks.thisTrialN,stopBlocks.thisN,stopBlocks.thisIndex,testTrials.thisRepN,testTrials.thisTrialN,testTrials.thisN,testTrials.thisIndex,stopPracTrialList,Test Block: 1,welcome.started,start_exp.started,start_exp.keys,start_exp.rt,instrStopText.started,start_prac.started,StartTrialTimeStamp,trialType,goStim,correctResponse,ssd,fixation.started,rules.started,goStim.started,goResp.started,fixation.stopped,stopSignal.started,stopSignal.stopped,goStim.stopped,goResp.stopped,rules.stopped,goResp.keys,goResp.corr,text.started,rules_2.started,fixationOnset,goStimOnset,stopSignalOnset,EndTrialTimeStamp,Phase,Block,text.stopped,rules_2.stopped,goResp.rt,text_5.started,key_resp_3.started,key_resp_3.keys,key_resp_3.rt,key_resp.started,testText.started,test_fixation.started,goStim_test.started,goResp_test.started,test_fixation.stopped,stopSignal_test.started,stopSignal_test.stopped,goStim_test.stopped,goResp_test.stopped,goResp_test.keys,goResp_test.corr,goResp_test.rt,EndingSSD,text_6.started,key_resp_4.started,key_resp_4.keys,key_resp_4.rt,Test Block: 2,Test Block: 3,ending_text.started,end_resp.started,end_resp.keys,end_resp.rt,participant,session,date,expName,psychopyVersion,frameRate,
None,None,,,,,,,,,0,0,0,0,1,3,7,1,,,,,,,,,3524.56456624344,go,circleblack.png,left,0.15,,,,,,,,,,,,,,,0.0019126124680042267,0.48956892639398575,,3527.0669940151274,test,1,,,,,,,,,,3524.583489663899,3525.0801874622703,3525.0801874622703,3525.096848588437,3525.2303429208696,3525.7308341115713,3526.079783588648,3527.0863328948617,left,1,0.3840508610010147,0.15,,,,,,,,,,,s019 ,001,2024-07-25_15h46.14.218,simplestop_skeleton,2022.2.2,60.02564974941372,
$currentCorrectResponse,$currentGoStim,,,,,,,,,0,0,0,0,2,0,8,0,,,,,,,,,3527.0674407705665,stop,squareblack.png,right,0.15,,,,,,,,,,,,,,,0.0018054284155368805,0.4895903281867504,0.6396857276558876,3529.5698509588838,test,1,,,,,,,,,,3527.0863328948617,3527.582884360105,3527.582884360105,3527.599600162357,3527.7330826967955,3528.2337392643094,3528.5839557014406,3529.589198358357,None,0,,0.2,,,,,,,,,,,s019 ,001,2024-07-25_15h46.14.218,simplestop_skeleton,2022.2.2,60.02564974941372,
None,None,,,,,,,,,0,0,0,0,2,1,9,2,,,,,,,,,3529.570291366428,go,circleblack.png,left,0.2,,,,,,,,,,,,,,,0.0018689408898353577,0.4895492233335972,,3532.0725832022727,test,1,,,,,,,,,,3529.589198358357,3530.0857507921755,3530.0857507921755,3530.1023331023753,3530.286006618291,3530.7864521555603,3531.085210606456,3532.0916381441057,left,1,0.4226958900690079,0.2,,,,,,,,,,,s019 ,001,2024-07-25_15h46.14.218,simplestop_skeleton,2022.2.2,60.02564974941372,
None,None,,,,,,,,,0,0,0,0,2,2,10,2,,,,,,,,,3532.0730239525437,go,squareblack.png,right,0.2,,,,,,,,,,,,,,,0.0016428232192993164,0.4895864836871624,,3534.5753933675587,test,1,,,,,,,,,,3532.0916381441057,3532.5885994918644,3532.5885994918644,3532.6052068434656,3532.788763064891,3533.2892618067563,3533.5883495286107,3534.594795089215,right,1,0.6104708723723888,0.2,,,,,,,,,,,s019 ,001,2024-07-25_15h46.14.218,simplestop_skeleton,2022.2.2,60.02564974941372,
None,None,,,,,,,,,0,0,0,0,2,3,11,2,,,,,,,,,3534.575836610049,stop,circleblack.png,left,0.2,,,,,,,,,,,,,,,0.0017879344522953033,0.4899119958281517,0.689795583486557,3537.078205820173,test,1,,,,,,,,,,3534.594795089215,3535.0912370979786,3535.0912370979786,3535.1083685159683,3535.2916277199984,3535.8079183511436,3536.090822327882,3537.097300041467,left,1,0.3251495845615864,0.15,,,,,,,,,,,s019 ,001,2024-07-25_15h46.14.218,simplestop_skeleton,2022.2.2,60.02564974941372,
None,None,,,,,,,,,0,0,0,0,3,0,12,3,,,,,,,,,3537.0786430984735,go,circleblack.png,left,0.15,,,,,,,,,,,,,,,0.001434076577425003,0.4894610270857811,,3539.580799330026,test,1,,,,,,,,,,3537.097300041467,3537.5941192917526,3537.5941192917526,3537.610868114978,3537.7441560700536,3538.243275344372,3538.596206456423,3539.6002143882215,left,1,0.28112150356173515,0.15,,,,,,,,,,,s019 ,001,2024-07-25_15h46.14.218,simplestop_skeleton,2022.2.2,60.02564974941372,
None,None,,,,,,,,,0,0,0,0,3,1,13,1,,,,,,,,,3539.5812451168895,go,squareblack.png,right,0.15,,,,,,,,,,,,,,,0.0015689283609390259,0.48967503756284714,,3542.0834898985922,test,1,,,,,,,,,,3539.6002143882215,3540.0967523679137,3540.0967523679137,3540.1133845746517,3540.24684535712,3540.747614007443,3541.097895719111,3542.1024923473597,right,1,0.8508996330201626,0.15,,,,,,,,,,,s019 ,001,2024-07-25_15h46.14.218,simplestop_skeleton,2022.2.2,60.02564974941372,
$currentCorrectResponse,$currentGoStim,,,,,,,,,0,0,0,0,3,2,14,0,,,,,,,,,3542.083923622966,go,squareblack.png,right,0.15,,,,,,,,,,,,,,,0.0013241581618785858,0.4896034486591816,,3544.58629328385,test,1,,,,,,,,,,3542.1024923473597,3542.59938165918,3542.59938165918,3542.616091698408,3542.7496274486184,3543.250088311732,3543.599116627127,3544.6057026460767,right,1,0.3842972330749035,0.15,,,,,,,,,,,s019 ,001,2024-07-25_15h46.14.218,simplestop_skeleton,2022.2.2,60.02564974941372,
$currentCorrectResponse,$currentGoStim,,,,,,,,,0,0,0,0,3,3,15,0,,,,,,,,,3544.586737010628,go,circleblack.png,left,0.15,,,,,,,,,,,,,,,0.0019212514162063599,0.48964012786746025,,3547.0893722064793,test,1,,,,,,,,,,3544.6057026460767,3545.102236419916,3545.102236419916,3545.118893560022,3545.252307470888,3545.7514389790595,3546.102224677801,3547.108477693051,left,1,0.31762076914310455,0.15,,,,,,,,,,,s019 ,001,2024-07-25_15h46.14.218,simplestop_skeleton,2022.2.2,60.02564974941372,
None,None,,,,,,,,,0,0,0,0,4,0,16,2,,,,,,,,,3547.0898160636425,go,squareblack.png,right,0.15,,,,,,,,,,,,,,,0.0017570070922374725,0.48937828838825226,,3549.5917765684426,test,1,,,,,,,,,,3547.108477693051,3547.6049579121172,3547.6049579121172,3547.621908172965,3547.7553203068674,3548.271579351276,3548.60611782223,3549.6114219240844,right,1,0.273811899125576,0.15,,,,,,,,,,,s019 ,001,2024-07-25_15h46.14.218,simplestop_skeleton,2022.2.2,60.02564974941372,
None,None,,,,,,,,,0,0,0,0,4,1,17,3,,,,,,,,,3549.5922157280147,stop,circleblack.png,left,0.15,,,,,,,,,,,,,,,0.0019098185002803802,0.48943737521767616,0.6397031359374523,3552.094416961074,test,1,,,,,,,,,,3549.6114219240844,3550.1081122495234,3550.1081122495234,3550.1244872659445,3550.257798407227,3550.7572980746627,3551.1087390892208,3552.113647982478,left,1,0.27398520335555077,0.1,,,,,,,,,,,s019 ,001,2024-07-25_15h46.14.218,simplestop_skeleton,2022.2.2,60.02564974941372,
None,None,,,,,,,,,0,0,0,0,4,2,18,3,,,,,,,,,3552.0948484502733,stop,squareblack.png,right,0.1,,,,,,,,,,,,,,,0.0016422048211097717,0.48955608159303665,0.5896630026400089,3554.5972098745406,test,1,,,,,,,,,,3552.113647982478,3552.6104906722903,3552.6104906722903,3552.6271602399647,3552.7105101794004,3553.2115123048425,3553.6114162504673,3554.6164099276066,None,0,,0.15,,,,,,,,,,,s019 ,001,2024-07-25_15h46.14.218,simplestop_skeleton,2022.2.2,60.02564974941372,
None,None,,,,,,,,,0,0,0,0,4,3,19,2,,,,,,,,,3554.5976484827697,stop,circleblack.png,left,0.15,,,,,,,,,,,,,,,0.0016865618526935577,0.48962995782494545,0.6398687623441219,3557.1005679257214,test,1,,,,,,,,,,3554.6164099276066,3555.1133073084056,3555.1133073084056,3555.130017787218,3555.263373017311,3555.7639829814434,3556.1129263192415,3557.1198085919023,left,1,0.34564386308193207,0.1,,,,,,,,,,,s019 ,001,2024-07-25_15h46.14.218,simplestop_skeleton,2022.2.2,60.02564974941372,
$currentCorrectResponse,$currentGoStim,,,,,,,,,0,0,0,0,5,0,20,0,,,,,,,,,3557.1010094136,go,squareblack.png,right,0.1,,,,,,,,,,,,,,,0.0017599686980247498,0.48912613466382027,,3559.602859765291,test,1,,,,,,,,,,3557.1198085919023,3557.6162372864783,3557.6162372864783,3557.6329180821776,3557.716101434082,3558.2167310863733,3558.6156809851527,3559.622340656817,right,1,0.6416389457881451,0.1,,,,,,,,,,,s019 ,001,2024-07-25_15h46.14.218,simplestop_skeleton,2022.2.2,60.02564974941372,
$currentCorrectResponse,$currentGoStim,,,,,,,,,0,0,0,0,5,1,21,0,,,,,,,,,3559.6033065728843,go,circleblack.png,left,0.1,,,,,,,,,,,,,,,0.0017535127699375153,0.4898083247244358,,3562.105699174106,test,1,,,,,,,,,,3559.622340656817,3560.118895061314,3560.118895061314,3560.1355291716754,3560.21900113672,3560.7195536717772,3561.1186075769365,3562.124770592898,right,0,0.3477122448384762,0.1,,,,,,,,,,,s019 ,001,2024-07-25_15h46.14.218,simplestop_skeleton,2022.2.2,60.02564974941372,
None,None,,,,,,,,,0,0,0,0,5,2,22,3,,,,,,,,,3562.106150202453,stop,squareblack.png,right,0.1,,,,,,,,,,,,,,,0.001566525548696518,0.4895980507135391,0.5897988528013229,3564.6085763201118,test,1,,,,,,,,,,3562.124770592898,3562.6219156607985,3562.6219156607985,3562.6382526792586,3562.721780858934,3563.222286246717,3563.622316982597,3564.6280594952404,None,0,,0.15,,,,,,,,,,,s019 ,001,2024-07-25_15h46.14.218,simplestop_skeleton,2022.2.2,60.02564974941372,
None,None,,,,,,,,,0,0,0,0,5,3,23,1,,,,,,,,,3564.609014619142,go,circleblack.png,left,0.15,,,,,,,,,,,,,,,0.0018623694777488708,0.4893812760710716,,3567.1114635802805,test,1,,,,,,,,,,3564.6280594952404,3565.1242637485266,3565.1242637485266,3565.1411807723343,3565.2745150625706,3565.77363307029,3566.124054081738,3567.130363561213,left,1,0.35053104534745216,0.15,,,,,,,,,,,s019 ,001,2024-07-25_15h46.14.218,simplestop_skeleton,2022.2.2,60.02564974941372,
None,None,,,,,,,,,0,0,0,0,6,0,24,2,,,,,,,,,3567.111903846264,go,circleblack.png,left,0.15,,,,,,,,,,,,,,,0.0013995245099067688,0.48927929252386093,,3569.6138610988855,test,1,,,,,,,,,,3567.130363561213,3567.6272899843752,3567.6272899843752,3567.643937472254,3567.777538832277,3568.277773272246,3568.626771468669,3569.634287804365,right,0,0.37266040593385696,0.15,,,,,,,,,,,s019 ,001,2024-07-25_15h46.14.218,simplestop_skeleton,2022.2.2,60.02564974941372,
None,None,,,,,,,,,0,0,0,0,6,1,25,2,,,,,,,,,3569.6142918989062,go,squareblack.png,right,0.15,,,,,,,,,,,,,,,0.0022469237446784973,0.4884823262691498,,3572.1166322492063,test,1,,,,,,,,,,3569.634287804365,3570.130168110132,3570.130168110132,3570.1465748101473,3570.2799669131637,3570.7806379646063,3571.1294806711376,3572.136044830084,right,1,0.45103221759200096,0.15,,,,,,,,,,,s019 ,001,2024-07-25_15h46.14.218,simplestop_skeleton,2022.2.2,60.02564974941372,
$currentCorrectResponse,$currentGoStim,,,,,,,,,0,0,0,0,6,2,26,0,,,,,,,,,3572.117073941976,stop,circleblack.png,left,0.15,,,,,,,,,,,,,,,0.0017821192741394043,0.49006327241659164,0.6398416608572006,3574.6195186674595,test,1,,,,,,,,,,3572.136044830084,3572.632594920695,3572.632594920695,3572.649307888001,3572.7827787809074,3573.2818807289004,3573.6322773210704,3574.638478666544,left,1,0.3255748152732849,0.1,,,,,,,,,,,s019 ,001,2024-07-25_15h46.14.218,simplestop_skeleton,2022.2.2,60.02564974941372,
None,None,,,,,,,,,0,0,0,0,6,3,27,3,,,,,,,,,3574.6199602894485,go,circleblack.png,left,0.1,,,,,,,,,,,,,,,0.00134306401014328,0.4894956089556217,,3577.1224710568786,test,1,,,,,,,,,,3574.638478666544,3575.135713648051,3575.135713648051,3575.1520975865424,3575.235629249364,3575.73603271693,3576.1350475251675,3577.141747225076,left,1,0.31103694438934326,0.1,,,,,,,,,,,s019 ,001,2024-07-25_15h46.14.218,simplestop_skeleton,2022.2.2,60.02564974941372,
None,None,,,,,,,,,0,0,0,0,7,0,28,3,,,,,,,,,3577.1229098923504,stop,squareblack.png,right,0.1,,,,,,,,,,,,,,,0.0016725175082683563,0.4892188459634781,0.5893303826451302,3579.6248716451228,test,1,,,,,,,,,,3577.141747225076,3577.638085283339,3577.638085283339,3577.654872484505,3577.738090787083,3578.23877479136,3578.6391349323094,3579.6441583037376,None,0,,0.15,,,,,,,,,,,s019 ,001,2024-07-25_15h46.14.218,simplestop_skeleton,2022.2.2,60.02564974941372,
None,None,,,,,,,,,0,0,0,0,7,1,29,1,,,,,,,,,3579.625307843089,go,circleblack.png,left,0.15,,,,,,,,,,,,,,,0.0018656961619853973,0.4896719865500927,,3582.127766277641,test,1,,,,,,,,,,3579.6441583037376,3580.1406609229743,3580.1406609229743,3580.1574204973876,3580.291030306369,3580.7902476787567,3581.1404946111143,3582.1470960192382,left,1,0.35137441009283066,0.15,,,,,,,,,,,s019 ,001,2024-07-25_15h46.14.218,simplestop_skeleton,2022.2.2,60.02564974941372,
None,None,,,,,,,,,0,0,0,0,7,2,30,3,,,,,,,,,3582.128218512982,go,squareblack.png,right,0.15,,,,,,,,,,,,,,,0.0017801597714424133,0.489420510828495,,3584.6306378021836,test,1,,,,,,,,,,3582.1470960192382,3582.6438591852784,3582.6438591852784,3582.660448178649,3582.794244159013,3583.2943924702704,3583.6433263868093,3584.649882670492,right,1,0.5182612650096416,0.15,,,,,,,,,,,s019 ,001,2024-07-25_15h46.14.218,simplestop_skeleton,2022.2.2,60.02564974941372,
None,None,,,,,,,,,0,0,0,0,7,3,31,2,,,,,,,,,3584.6310742907226,stop,squareblack.png,right,0.15,,,,,,,,,,,,,,,0.0013275481760501862,0.48936115205287933,0.6393807046115398,3587.1332590281963,test,1,,,,,,,,,,3584.649882670492,3585.1462953537703,3585.1462953537703,3585.163335196674,3585.2968562804163,3585.7972299084067,3586.1475348435342,3587.1523278690875,None,0,,0.2,,,,,,,,,,,s019 ,001,2024-07-25_15h46.14.218,simplestop_skeleton,2022.2.2,60.02564974941372,
$currentCorrectResponse,$currentGoStim,,,,,,,,,0,0,0,0,8,0,32,0,,,,,,,,,3587.13371001184,go,squareblack.png,right,0.2,,,,,,,,,,,,,,,0.0013371892273426056,0.48947739601135254,,3589.6360392197967,test,1,,,,,,,,,,3587.1523278690875,3587.6494168117642,3587.6494168117642,3587.665748294443,3587.8494173958898,3588.348548244685,3588.6488788835704,3589.655095536262,right,1,0.39169228076934814,0.2,,,,,,,,,,,s019 ,001,2024-07-25_15h46.14.218,simplestop_skeleton,2022.2.2,60.02564974941372,
None,None,,,,,,,,,0,0,0,0,8,1,33,1,,,,,,,,,3589.6364780068398,go,squareblack.png,right,0.2,,,,,,,,,,,,,,,0.0013151951134204865,0.4892720393836498,,3592.138536322862,test,1,,,,,,,,,,3589.655095536262,3590.152254499495,3590.152254499495,3590.168812662363,3590.3522442914546,3590.851297162473,3591.151618734002,3592.16471709311,right,1,0.355647686868906,0.2,,,,,,,,,,,s019 ,001,2024-07-25_15h46.14.218,simplestop_skeleton,2022.2.2,60.02564974941372,
None,None,,,,,,,,,0,0,0,0,8,2,34,1,,,,,,,,,3592.1389761790633,go,circleblack.png,left,0.2,,,,,,,,,,,,,,,0.009003650397062302,0.48975175619125366,,3594.641546756029,test,1,,,,,,,,,,3592.16471709311,3592.6548131480813,3592.6548131480813,3592.6713205352426,3592.8548274822533,3593.355412006378,3593.65431105718,3594.660633482039,left,1,0.357937291264534,0.2,,,,,,,,,,,s019 ,001,2024-07-25_15h46.14.218,simplestop_skeleton,2022.2.2,60.02564974941372,
None,None,,,,,,,,,0,0,0,0,8,3,35,3,,,,,,,,,3594.642001271248,stop,circleblack.png,left,0.2,,,,,,,,,,,,,,,0.0014670342206954956,0.4894232712686062,0.6898848563432693,3597.144561704248,test,1,,,,,,,,,,3594.660633482039,3595.1575106084347,3595.1575106084347,3595.174294870347,3595.3575481921434,3595.8569195233285,3596.156994085759,3597.164560869336,left,1,0.3585018515586853,0.15,,,,,,,,,,,s019 ,001,2024-07-25_15h46.14.218,simplestop_skeleton,2022.2.2,60.02564974941372,
$currentCorrectResponse,$currentGoStim,,,,,,,,,0,0,0,0,9,0,36,0,,,,,,,,,3597.145017616451,stop,squareblack.png,right,0.15,,,,,,,,,,,,,,,0.0025590024888515472,0.48846304789185524,0.6391586847603321,3599.647390846163,test,1,,,,,,,,,,3597.164560869336,3597.659864105284,3597.659864105284,3597.6764142885804,3597.810671776533,3598.3095013685524,3598.660271476954,3599.6665606349707,right,1,0.34461840614676476,0.1,,,,,,,,,,,s019 ,001,2024-07-25_15h46.14.218,simplestop_skeleton,2022.2.2,60.02564974941372,
None,None,,,,,,,,,0,0,0,0,9,1,37,3,,,,,,,,,3599.647825822234,stop,circleblack.png,left,0.1,,,,,,,,,,,,,,,0.0017949342727661133,0.4895887076854706,0.589285034686327,3602.1496976278722,test,1,,,,,,,,,,3599.6665606349707,3600.1631607562304,3600.1631607562304,3600.179608274251,3600.2630248218775,3600.7637454867363,3601.1641996838152,3602.1686707623303,None,0,,0.15,,,,,,,,,,,s019 ,001,2024-07-25_15h46.14.218,simplestop_skeleton,2022.2.2,60.02564974941372,
None,None,,,,,,,,,0,0,0,0,9,2,38,2,,,,,,,,,3602.150139197707,go,circleblack.png,left,0.15,,,,,,,,,,,,,,,0.001303359866142273,0.4899185076355934,,3604.652317877859,test,1,,,,,,,,,,3602.1686707623303,3602.6658722534776,3602.6658722534776,3602.6823754683137,3602.816044639796,3603.3165020123124,3603.6654190272093,3604.6715766340494,left,1,0.29421088099479675,0.15,,,,,,,,,,,s019 ,001,2024-07-25_15h46.14.218,simplestop_skeleton,2022.2.2,60.02564974941372,
None,None,,,,,,,,,0,0,0,0,9,3,39,3,,,,,,,,,3604.652762286365,go,squareblack.png,right,0.15,,,,,,,,,,,,,,,0.0016096383333206177,0.48962626978755,,3607.155547324568,test,1,,,,,,,,,,3604.6715766340494,3605.1687452867627,3605.1687452867627,3605.185174137354,3605.31880235672,3605.819160528481,3606.168196093291,3607.174606129527,right,1,0.4400150403380394,0.15,,,,,,,,,,,s019 ,001,2024-07-25_15h46.14.218,simplestop_skeleton,2022.2.2,60.02564974941372,
None,None,,,,,,,,,0,0,0,0,10,0,40,1,,,,,,,,,3607.155995339155,go,squareblack.png,right,0.15,,,,,,,,,,,,,,,0.0013349354267120361,0.4893035441637039,,3609.6580696590245,test,1,,,,,,,,,,3607.174606129527,3607.671260163188,3607.671260163188,3607.6880292892456,3607.8215088769794,3608.3219737932086,3608.67103780061,3609.6774955764413,right,1,0.41805510595440865,0.15,,,,,,,,,,,s019 ,001,2024-07-25_15h46.14.218,simplestop_skeleton,2022.2.2,60.02564974941372,
None,None,,,,,,,,,0,0,0,0,10,1,41,1,,,,,,,,,3609.6585080251098,go,circleblack.png,left,0.15,,,,,,,,,,,,,,,0.0019033104181289673,0.4896683394908905,,3612.160851750523,test,1,,,,,,,,,,3609.6774955764413,3610.1742728985846,3610.1742728985846,3610.190823800862,3610.32432429865,3610.8246997967362,3611.1736911349,3612.1796278320253,left,1,0.3725191093981266,0.15,,,,,,,,,,,s019 ,001,2024-07-25_15h46.14.218,simplestop_skeleton,2022.2.2,60.02564974941372,
$currentCorrectResponse,$currentGoStim,,,,,,,,,0,0,0,0,10,2,42,0,,,,,,,,,3612.161305565387,go,circleblack.png,left,0.15,,,,,,,,,,,,,,,0.0013148076832294464,0.48978162929415703,,3614.6637363135815,test,1,,,,,,,,,,3612.1796278320253,3612.6770137511194,3612.6770137511194,3612.693536352366,3612.8270968981087,3613.3427020199597,3613.6763766855,3614.682878766209,left,1,0.3296406455338001,0.15,,,,,,,,,,,s019 ,001,2024-07-25_15h46.14.218,simplestop_skeleton,2022.2.2,60.02564974941372,
$currentCorrectResponse,$currentGoStim,,,,,,,,,0,0,0,0,10,3,43,0,,,,,,,,,3614.6641749963164,stop,squareblack.png,right,0.15,,,,,,,,,,,,,,,0.0016748979687690735,0.4897174760699272,0.6398879140615463,3617.1664572507143,test,1,,,,,,,,,,3614.682878766209,3615.179842222482,3615.179842222482,3615.196117155254,3615.3301662430167,3615.8304409198463,3616.180576760322,3617.1853365004063,None,0,,0.2,,,,,,,,,,,s019 ,001,2024-07-25_15h46.14.218,simplestop_skeleton,2022.2.2,60.02564974941372,
None,None,,,,,,,,,0,0,0,0,11,0,44,1,,,,,,,,,3617.1668842099607,go,squareblack.png,right,0.2,,,,,,,,,,,,,,,0.001323692500591278,0.48942454904317856,,3619.6692473441362,test,1,,,,,,,,,,3617.1853365004063,3617.6824242025614,3617.6824242025614,3617.6990411542356,3617.8827118463814,3618.3983117230237,3618.6820337474346,3619.6882436536252,right,1,0.3792313039302826,0.2,,,,,,,,,,,s019 ,001,2024-07-25_15h46.14.218,simplestop_skeleton,2022.2.2,60.02564974941372,
$currentCorrectResponse,$currentGoStim,,,,,,,,,0,0,0,0,11,1,45,0,,,,,,,,,3619.6696771271527,go,squareblack.png,right,0.2,,,,,,,,,,,,,,,0.001330781728029251,0.489493228495121,,3622.1717962808907,test,1,,,,,,,,,,3619.6882436536252,3620.185092587024,3620.185092587024,3620.202092677355,3620.3851817920804,3620.8858732953668,3621.1847971864045,3622.1912746056914,right,1,0.4179808646440506,0.2,,,,,,,,,,,s019 ,001,2024-07-25_15h46.14.218,simplestop_skeleton,2022.2.2,60.02564974941372,
None,None,,,,,,,,,0,0,0,0,11,2,46,2,,,,,,,,,3622.1722242198884,go,circleblack.png,left,0.2,,,,,,,,,,,,,,,0.0019813813269138336,0.4897677004337311,,3624.674700036645,test,1,,,,,,,,,,3622.1912746056914,3622.687894806266,3622.687894806266,3622.704678732902,3622.888271328062,3623.404466792941,3623.6874448135495,3624.693600732833,left,1,0.28458017483353615,0.2,,,,,,,,,,,s019 ,001,2024-07-25_15h46.14.218,simplestop_skeleton,2022.2.2,60.02564974941372,
$currentCorrectResponse,$currentGoStim,,,,,,,,,0,0,0,0,11,3,47,0,,,,,,,,,3624.675131995231,stop,circleblack.png,left,0.2,,,,,,,,,,,,,,,0.001349329948425293,0.4896038621664047,0.6898494735360146,3627.1775117740035,test,1,,,,,,,,,,3624.693600732833,3625.190819464624,3625.190819464624,3625.207302160561,3625.3908693939447,3625.8905673883855,3626.1903210431337,3627.198437385261,left,1,0.2771339863538742,0.15,,,,,,,,,,,s019 ,001,2024-07-25_15h46.14.218,simplestop_skeleton,2022.2.2,60.02564974941372,
,,,,,,,,,,0,0,0,0,,,,,,"[{'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'stop'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'stop'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'stop'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'stop'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'stop'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'stop'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'stop'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'stop'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'stop'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'stop'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'stop'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3627.198437385261,3627.198437385261,return,7.543761406093836,,,,,,,s019 ,001,2024-07-25_15h46.14.218,simplestop_skeleton,2022.2.2,60.02564974941372,
$currentCorrectResponse,$currentGoStim,,,,,,,,,1,0,1,0,0,0,0,0,,,,,,,,,3634.770874951035,stop,circleblack.png,left,0.15,,,,,,,,,,,,,,,0.0019377432763576508,0.4839020222425461,0.6339626088738441,3637.2722676321864,test,2,,,,,,,,,,3634.793529417366,3635.2834892719984,3635.2834892719984,3635.300268124789,3635.4336632974446,3635.935733985156,3636.286275535822,3637.296351533383,left,1,0.260407954454422,0.1,,,,,,,,,,,s019 ,001,2024-07-25_15h46.14.218,simplestop_skeleton,2022.2.2,60.02564974941372,
