corrGoResp,shape,practiceBlocks.thisRepN,practiceBlocks.thisTrialN,practiceBlocks.thisN,practiceBlocks.thisIndex,practiceTrials.thisRepN,practiceTrials.thisTrialN,practiceTrials.thisN,practiceTrials.thisIndex,stopBlocks.thisRepN,stopBlocks.thisTrialN,stopBlocks.thisN,stopBlocks.thisIndex,testTrials.thisRepN,testTrials.thisTrialN,testTrials.thisN,testTrials.thisIndex,stopPracTrialList,Test Block: 1,welcome.started,start_exp.started,start_exp.keys,start_exp.rt,instrStopText.started,start_prac.started,StartTrialTimeStamp,trialType,goStim,correctResponse,ssd,fixation.started,rules.started,goStim.started,goResp.started,fixation.stopped,stopSignal.started,stopSignal.stopped,goStim.stopped,goResp.stopped,rules.stopped,goResp.keys,goResp.corr,text.started,rules_2.started,fixationOnset,goStimOnset,stopSignalOnset,EndTrialTimeStamp,Phase,Block,text.stopped,rules_2.stopped,goResp.rt,text_5.started,key_resp_3.started,key_resp_3.keys,key_resp_3.rt,key_resp.started,testText.started,test_fixation.started,test_fixation.stopped,goStim_test.started,goResp_test.started,stopSignal_test.started,stopSignal_test.stopped,goStim_test.stopped,goResp_test.stopped,goResp_test.keys,goResp_test.corr,EndingSSD,goResp_test.rt,text_6.started,key_resp_4.started,key_resp_4.keys,key_resp_4.rt,Test Block: 2,Test Block: 3,ending_text.started,end_resp.started,end_resp.keys,end_resp.rt,participant,session,date,expName,psychopyVersion,frameRate,
None,None,,,,,,,,,0,0,0,0,10,1,41,2,,,,,,,,,317.0749534331262,go,squareblack.png,right,0.3,,,,,,,,,,,,,,,0.0012525804340839386,0.48804499208927155,,319.5769533328712,test,1,,,,,,,,,,317.0934599377215,317.6056890487671,317.58901046589017,317.58901046589017,317.8893194794655,318.39121647551656,318.59136006608605,319.59641341492534,right,1,0.3,0.394686933606863,,,,,,,,,,,s005,001,2024-06-20_13h00.40.131,simplestop_skeleton,2022.2.2,60.169758069948145,
None,None,,,,,,,,,0,0,0,0,10,2,42,1,,,,,,,,,319.5773930065334,stop,circleblack.png,left,0.3,,,,,,,,,,,,,,,0.001858733594417572,0.4895681403577328,0.7901277467608452,322.0803175084293,test,1,,,,,,,,,,319.59641341492534,320.10991384088993,320.09328242763877,320.09328242763877,320.3934356197715,320.8926902413368,321.09283212944865,322.0991818495095,left,1,0.25,0.3503151312470436,,,,,,,,,,,s005,001,2024-06-20_13h00.40.131,simplestop_skeleton,2022.2.2,60.169758069948145,
None,None,,,,,,,,,0,0,0,0,10,3,43,1,,,,,,,,,322.08076233416796,go,circleblack.png,left,0.25,,,,,,,,,,,,,,,0.0015220269560813904,0.48973725363612175,,324.583114400506,test,1,,,,,,,,,,322.0991818495095,322.6130222417414,322.5959450080991,322.5959450080991,322.84620855003595,323.3455490395427,323.59564769268036,324.6018765345216,left,1,0.25,0.358071930706501,,,,,,,,,,,s005,001,2024-06-20_13h00.40.131,simplestop_skeleton,2022.2.2,60.169758069948145,
$currentCorrectResponse,$currentGoStim,,,,,,,,,0,0,0,0,11,0,44,0,,,,,,,,,324.5835662037134,stop,circleblack.png,left,0.25,,,,,,,,,,,,,,,0.001383364200592041,0.48948509991168976,0.7398259602487087,327.08563803881407,test,1,,,,,,,,,,324.6018765345216,325.1154319345951,325.0987713932991,325.0987713932991,325.3490986973047,325.8481537178159,326.0984810627997,327.1106429696083,left,1,0.2,0.41538915410637856,,,,,,,,,,,s005,001,2024-06-20_13h00.40.131,simplestop_skeleton,2022.2.2,60.169758069948145,
None,None,,,,,,,,,0,0,0,0,11,1,45,1,,,,,,,,,327.08612659946084,stop,squareblack.png,right,0.2,,,,,,,,,,,,,,,0.0074418820440769196,0.48924481123685837,0.6895691230893135,329.58855426311493,test,1,,,,,,,,,,327.1106429696083,327.61887519806623,327.6016635000706,327.6016635000706,327.80180280283093,328.30272502452135,328.60128128156066,329.6074030548334,right,1,0.15,0.4482930414378643,,,,,,,,,,,s005,001,2024-06-20_13h00.40.131,simplestop_skeleton,2022.2.2,60.169758069948145,
None,None,,,,,,,,,0,0,0,0,11,2,46,3,,,,,,,,,329.58898711949587,go,squareblack.png,right,0.15,,,,,,,,,,,,,,,0.0013260804116725922,0.48960237577557564,,332.09123750403523,test,1,,,,,,,,,,329.6074030548334,330.12107046693563,330.1043601408601,330.1043601408601,330.25425212830305,330.7559028379619,331.1039845086634,332.11012567579746,right,1,0.15,0.5470225661993027,,,,,,,,,,,s005,001,2024-06-20_13h00.40.131,simplestop_skeleton,2022.2.2,60.169758069948145,
$currentCorrectResponse,$currentGoStim,,,,,,,,,0,0,0,0,11,3,47,0,,,,,,,,,332.0916939340532,go,squareblack.png,right,0.15,,,,,,,,,,,,,,,0.0013552941381931305,0.4895857162773609,,334.59360518306494,test,1,,,,,,,,,,332.11012567579746,332.62402830272913,332.6071426868439,332.6071426868439,332.757371108979,333.2583023160696,333.6068000420928,334.61472960561514,right,1,0.15,0.4518909268081188,,,,,,,,,,,s005,001,2024-06-20_13h00.40.131,simplestop_skeleton,2022.2.2,60.169758069948145,
,,,,,,,,,,0,0,0,0,,,,,,"[{'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'stop'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'stop'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'stop'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'stop'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'stop'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'stop'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'stop'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'stop'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'stop'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,334.61472960561514,334.61472960561514,return,48.949178367853165,,,,,,,s005,001,2024-06-20_13h00.40.131,simplestop_skeleton,2022.2.2,60.169758069948145,
None,None,,,,,,,,,1,0,1,0,0,0,0,1,,,,,,,,,383.59717458859086,go,squareblack.png,right,0.15,,,,,,,,,,,,,,,0.001185636967420578,0.4905274584889412,,386.1008595377207,test,2,,,,,,,,,,383.6151155643165,384.1304375231266,384.11388489603996,384.11388489603996,384.26387160271406,384.764503326267,385.1148536428809,386.1256080940366,right,1,0.15,0.7447237372398376,,,,,,,,,,,s005,001,2024-06-20_13h00.40.131,simplestop_skeleton,2022.2.2,60.169758069948145,
None,None,,,,,,,,,1,0,1,0,0,1,1,1,,,,,,,,,386.10140793025494,stop,circleblack.png,left,0.15,,,,,,,,,,,,,,,0.007886439561843872,0.4893447905778885,0.6395361348986626,388.6036560460925,test,2,,,,,,,,,,386.1256080940366,386.63347735628486,386.616737999022,386.616737999022,386.76707711070776,387.26732483133674,387.61778797209263,388.6226679906249,None,0,0.2,,,,,,,,,,,,s005,001,2024-06-20_13h00.40.131,simplestop_skeleton,2022.2.2,60.169758069948145,
None,None,,,,,,,,,1,0,1,0,0,2,2,3,,,,,,,,,388.6040961779654,stop,squareblack.png,right,0.2,,,,,,,,,,,,,,,0.0016379356384277344,0.4895128421485424,0.6899703443050385,391.1050131171942,test,2,,,,,,,,,,388.6226679906249,389.13625621423125,389.1196203492582,389.1196203492582,389.319530043751,389.8205704540014,390.1206048615277,391.12388125807047,None,0,0.25,,,,,,,,,,,,s005,001,2024-06-20_13h00.40.131,simplestop_skeleton,2022.2.2,60.169758069948145,
$currentCorrectResponse,$currentGoStim,,,,,,,,,1,0,1,0,0,3,3,0,,,,,,,,,391.10567784681916,go,squareblack.png,right,0.25,,,,,,,,,,,,,,,0.0014436282217502594,0.48781050741672516,,393.6090221218765,test,2,,,,,,,,,,391.12388125807047,391.63785319402814,391.62093115597963,391.62093115597963,391.871948428452,392.3715738616884,392.62170216068625,393.62767239660025,right,1,0.25,0.4120800271630287,,,,,,,,,,,s005,001,2024-06-20_13h00.40.131,simplestop_skeleton,2022.2.2,60.169758069948145,
$currentCorrectResponse,$currentGoStim,,,,,,,,,1,0,1,0,1,0,4,0,,,,,,,,,393.60946967452765,go,squareblack.png,right,0.25,,,,,,,,,,,,,,,0.0012530498206615448,0.4895824119448662,,396.11166804656386,test,2,,,,,,,,,,393.62767239660025,394.14133498072624,394.1247820481658,394.1247820481658,394.3750406578183,394.87623327597976,395.1244631782174,396.13629330322146,right,1,0.25,0.51022107899189,,,,,,,,,,,s005,001,2024-06-20_13h00.40.131,simplestop_skeleton,2022.2.2,60.169758069948145,
None,None,,,,,,,,,1,0,1,0,1,1,5,3,,,,,,,,,396.11211186647415,stop,circleblack.png,left,0.25,,,,,,,,,,,,,,,0.007915984839200974,0.4881610758602619,0.7385123744606972,398.6142938584089,test,2,,,,,,,,,,396.13629330322146,396.64290948584676,396.62616359069943,396.62616359069943,396.8764680661261,397.3783789873123,397.62884445488453,398.63344805315137,None,0,0.3,,,,,,,,,,,,s005,001,2024-06-20_13h00.40.131,simplestop_skeleton,2022.2.2,60.169758069948145,
None,None,,,,,,,,,1,0,1,0,1,2,6,2,,,,,,,,,398.6147346943617,stop,squareblack.png,right,0.3,,,,,,,,,,,,,,,0.00172341987490654,0.48974335938692093,0.7906768694519997,401.11726980656385,test,2,,,,,,,,,,398.63344805315137,399.14703569188714,399.1301155127585,399.1301155127585,399.4312858507037,399.9464713037014,400.1309374012053,401.13641410693526,right,1,0.25,0.4630499482154846,,,,,,,,,,,s005,001,2024-06-20_13h00.40.131,simplestop_skeleton,2022.2.2,60.169758069948145,
None,None,,,,,,,,,1,0,1,0,1,3,7,1,,,,,,,,,401.11770125851035,go,circleblack.png,left,0.25,,,,,,,,,,,,,,,0.001838337630033493,0.4883064106106758,,403.6198944672942,test,2,,,,,,,,,,401.13641410693526,401.64845187589526,401.6317507363856,401.6317507363856,401.88204158097506,402.38433926180005,402.6343217790127,403.6391134224832,left,1,0.25,0.46827057376503944,,,,,,,,,,,s005,001,2024-06-20_13h00.40.131,simplestop_skeleton,2022.2.2,60.169758069948145,
None,None,,,,,,,,,1,0,1,0,2,0,8,1,,,,,,,,,403.6203361675143,go,circleblack.png,left,0.25,,,,,,,,,,,,,,,0.0013664178550243378,0.48983920738101006,,406.1232324466109,test,2,,,,,,,,,,403.6391134224832,404.1526336558163,404.13636526837945,404.13636526837945,404.3861128538847,404.8855164386332,405.1355945430696,406.1421074718237,left,1,0.25,0.44527076557278633,,,,,,,,,,,s005,001,2024-06-20_13h00.40.131,simplestop_skeleton,2022.2.2,60.169758069948145,
None,None,,,,,,,,,1,0,1,0,2,1,9,2,,,,,,,,,406.12367345020175,go,circleblack.png,left,0.25,,,,,,,,,,,,,,,0.0014534145593643188,0.489118367433548,,408.62550899386406,test,2,,,,,,,,,,406.1421074718237,406.6553312204778,406.6388705857098,406.6388705857098,406.88920817896724,407.388414517045,407.6383569352329,408.64445363357663,left,1,0.25,0.4336939677596092,,,,,,,,,,,s005,001,2024-06-20_13h00.40.131,simplestop_skeleton,2022.2.2,60.169758069948145,
$currentCorrectResponse,$currentGoStim,,,,,,,,,1,0,1,0,2,2,10,0,,,,,,,,,408.6259495578706,go,squareblack.png,right,0.25,,,,,,,,,,,,,,,0.0016448833048343658,0.4895840100944042,,411.1279452443123,test,2,,,,,,,,,,408.64445363357663,409.1581823565066,409.1415138542652,409.1415138542652,409.3916888423264,409.89086002111435,410.1411067843437,411.14760391414165,right,1,0.25,0.40731558203697205,,,,,,,,,,,s005,001,2024-06-20_13h00.40.131,simplestop_skeleton,2022.2.2,60.169758069948145,
$currentCorrectResponse,$currentGoStim,,,,,,,,,1,0,1,0,2,3,11,0,,,,,,,,,411.12839099019766,go,circleblack.png,left,0.25,,,,,,,,,,,,,,,0.0018786080181598663,0.48961957544088364,,413.6308981515467,test,2,,,,,,,,,,411.14760391414165,411.6609817817807,411.6443183645606,411.6443183645606,411.89424331113696,412.3954378217459,412.6438336893916,413.6499182023108,left,1,0.25,0.47693469375371933,,,,,,,,,,,s005,001,2024-06-20_13h00.40.131,simplestop_skeleton,2022.2.2,60.169758069948145,
$currentCorrectResponse,$currentGoStim,,,,,,,,,1,0,1,0,3,0,12,0,,,,,,,,,413.6313433237374,stop,circleblack.png,left,0.25,,,,,,,,,,,,,,,0.0014246627688407898,0.48955513909459114,0.7398527562618256,416.13392812013626,test,2,,,,,,,,,,413.6499182023108,414.16359005868435,414.1469334550202,414.1469334550202,414.3971720673144,414.8975925408304,415.1480416469276,416.1527374535799,None,0,0.3,,,,,,,,,,,,s005,001,2024-06-20_13h00.40.131,simplestop_skeleton,2022.2.2,60.169758069948145,
$currentCorrectResponse,$currentGoStim,,,,,,,,,1,0,1,0,3,1,13,0,,,,,,,,,416.1343701928854,go,circleblack.png,left,0.3,,,,,,,,,,,,,,,0.001370798796415329,0.4899349883198738,,418.6363595761359,test,2,,,,,,,,,,416.1527374535799,416.6663141287863,416.6497824303806,416.6497824303806,416.9500710107386,417.4513538889587,417.6494261585176,418.6556489430368,left,1,0.3,0.5507637709379196,,,,,,,,,,,s005,001,2024-06-20_13h00.40.131,simplestop_skeleton,2022.2.2,60.169758069948145,
None,None,,,,,,,,,1,0,1,0,3,2,14,3,,,,,,,,,418.6368027329445,go,squareblack.png,right,0.3,,,,,,,,,,,,,,,0.0017246343195438385,0.48971017450094223,,421.139277741313,test,2,,,,,,,,,,418.6556489430368,419.16950273886323,419.15286418423057,419.15286418423057,419.4529137723148,419.9538493528962,420.15212723985314,421.1583905145526,right,1,0.3,0.6141228899359703,,,,,,,,,,,s005,001,2024-06-20_13h00.40.131,simplestop_skeleton,2022.2.2,60.169758069948145,
None,None,,,,,,,,,1,0,1,0,3,3,15,1,,,,,,,,,421.13971852883697,stop,circleblack.png,left,0.3,,,,,,,,,,,,,,,0.0018497928977012634,0.4896044209599495,0.7899390757083893,423.6421211697161,test,2,,,,,,,,,,421.1583905145526,421.6719484291971,421.65534315258265,421.65534315258265,421.95564453303814,422.4548571407795,422.6548225171864,423.6610184647143,left,1,0.25,0.45098086073994637,,,,,,,,,,,s005,001,2024-06-20_13h00.40.131,simplestop_skeleton,2022.2.2,60.169758069948145,
None,None,,,,,,,,,1,0,1,0,4,0,16,1,,,,,,,,,423.64254880324006,go,circleblack.png,left,0.25,,,,,,,,,,,,,,,0.0013867095112800598,0.48953936249017715,,426.14469261839986,test,2,,,,,,,,,,423.6610184647143,424.1745043732226,424.15805581212044,424.15805581212044,424.40822011977434,424.9093826673925,425.1576198004186,426.1638837046921,left,1,0.25,0.48930564895272255,,,,,,,,,,,s005,001,2024-06-20_13h00.40.131,simplestop_skeleton,2022.2.2,60.169758069948145,
None,None,,,,,,,,,1,0,1,0,4,1,17,3,,,,,,,,,426.14513598382473,go,squareblack.png,right,0.25,,,,,,,,,,,,,,,0.0017033964395523071,0.48957210779190063,,428.64736694842577,test,2,,,,,,,,,,426.1638837046921,426.6772688962519,426.6606536284089,426.6606536284089,426.91094843298197,427.41186111420393,427.66039261221886,428.6666811108589,right,1,0.25,0.5073725543916225,,,,,,,,,,,s005,001,2024-06-20_13h00.40.131,simplestop_skeleton,2022.2.2,60.169758069948145,
$currentCorrectResponse,$currentGoStim,,,,,,,,,1,0,1,0,4,2,18,0,,,,,,,,,428.64781088754535,go,circleblack.png,left,0.25,,,,,,,,,,,,,,,0.0017986893653869629,0.48956533893942833,,431.150034442544,test,2,,,,,,,,,,428.6666811108589,429.1800593584776,429.16353914514184,429.16353914514184,429.4137895144522,429.9146958142519,430.16312642768025,431.16893330961466,left,1,0.25,0.5791672840714455,,,,,,,,,,,s005,001,2024-06-20_13h00.40.131,simplestop_skeleton,2022.2.2,60.169758069948145,
None,None,,,,,,,,,1,0,1,0,4,3,19,2,,,,,,,,,431.1504735648632,go,squareblack.png,right,0.25,,,,,,,,,,,,,,,0.0015989169478416443,0.4897155575454235,,433.6532195173204,test,2,,,,,,,,,,431.16893330961466,431.68304755166173,431.66641679406166,431.66641679406166,431.9164425060153,432.41761941462755,432.66589805856347,433.6726737394929,right,1,0.25,0.6787610799074173,,,,,,,,,,,s005,001,2024-06-20_13h00.40.131,simplestop_skeleton,2022.2.2,60.169758069948145,
$currentCorrectResponse,$currentGoStim,,,,,,,,,1,0,1,0,5,0,20,0,,,,,,,,,433.6536658667028,go,circleblack.png,left,0.25,,,,,,,,,,,,,,,0.001898065209388733,0.48965398594737053,,436.15561189875007,test,2,,,,,,,,,,433.6726737394929,434.1856668405235,434.1691228672862,434.1691228672862,434.41916232183576,434.92054145783186,435.1687637940049,436.1745049767196,left,1,0.25,0.6679599359631538,,,,,,,,,,,s005,001,2024-06-20_13h00.40.131,simplestop_skeleton,2022.2.2,60.169758069948145,
None,None,,,,,,,,,1,0,1,0,5,1,21,2,,,,,,,,,436.15605755895376,stop,squareblack.png,right,0.25,,,,,,,,,,,,,,,0.001661837100982666,0.489937424659729,0.7400734387338161,438.65847194194794,test,2,,,,,,,,,,436.1745049767196,436.68846705555916,436.6716418862343,436.6716418862343,436.9220335148275,437.4224620051682,437.6730157621205,438.6773700416088,None,0,0.3,,,,,,,,,,,,s005,001,2024-06-20_13h00.40.131,simplestop_skeleton,2022.2.2,60.169758069948145,
None,None,,,,,,,,,1,0,1,0,5,2,22,3,,,,,,,,,438.658913500607,stop,squareblack.png,right,0.3,,,,,,,,,,,,,,,0.0013088248670101166,0.489943265914917,0.7884487099945545,441.1612782366574,test,2,,,,,,,,,,438.6773700416088,439.19175604358315,439.1750187650323,439.1750187650323,439.47365683317184,439.9747657738626,440.17548290267587,441.1800287514925,None,0,0.35,,,,,,,,,,,,s005,001,2024-06-20_13h00.40.131,simplestop_skeleton,2022.2.2,60.169758069948145,
$currentCorrectResponse,$currentGoStim,,,,,,,,,1,0,1,0,5,3,23,0,,,,,,,,,441.16172075271606,go,squareblack.png,right,0.35,,,,,,,,,,,,,,,0.0013220682740211487,0.48947636783123016,,443.66386441513896,test,2,,,,,,,,,,441.1800287514925,441.6939127705991,441.67711117118597,441.67711117118597,442.0277268923819,442.52842292562127,442.6771632246673,443.68336429446936,right,1,0.35,0.684595912694931,,,,,,,,,,,s005,001,2024-06-20_13h00.40.131,simplestop_skeleton,2022.2.2,60.169758069948145,
None,None,,,,,,,,,1,0,1,0,6,0,24,1,,,,,,,,,443.66431234776974,go,circleblack.png,left,0.35,,,,,,,,,,,,,,,0.0019562505185604095,0.48960592597723007,,446.16682690009475,test,2,,,,,,,,,,443.68336429446936,444.1966420561075,444.1802556030452,444.1802556030452,444.5302187241614,445.03102285787463,445.18156984075904,446.1858238875866,left,1,0.35,0.7844796851277351,,,,,,,,,,,s005,001,2024-06-20_13h00.40.131,simplestop_skeleton,2022.2.2,60.169758069948145,
$currentCorrectResponse,$currentGoStim,,,,,,,,,1,0,1,0,6,1,25,0,,,,,,,,,446.1672725304961,go,circleblack.png,left,0.35,,,,,,,,,,,,,,,0.0013583898544311523,0.48954949900507927,,448.669406902045,test,2,,,,,,,,,,446.1858238875866,446.69953167811036,446.6828966252506,446.6828966252506,447.03321681916714,447.5344176515937,447.6843950115144,448.68805957213044,left,1,0.35,0.7269737124443054,,,,,,,,,,,s005,001,2024-06-20_13h00.40.131,simplestop_skeleton,2022.2.2,60.169758069948145,
None,None,,,,,,,,,1,0,1,0,6,2,26,3,,,,,,,,,448.6698456592858,go,circleblack.png,left,0.35,,,,,,,,,,,,,,,0.0012508891522884369,0.49016251042485237,,451.17260574921966,test,2,,,,,,,,,,448.68805957213044,449.2021374627948,449.1855636164546,449.1855636164546,449.53604559227824,450.0350340940058,450.18525593727827,451.1915106624365,left,1,0.35,0.49390290677547455,,,,,,,,,,,s005,001,2024-06-20_13h00.40.131,simplestop_skeleton,2022.2.2,60.169758069948145,
$currentCorrectResponse,$currentGoStim,,,,,,,,,1,0,1,0,6,3,27,0,,,,,,,,,451.1730417534709,go,circleblack.png,left,0.35,,,,,,,,,,,,,,,0.0014047250151634216,0.48925965279340744,,453.6752382963896,test,2,,,,,,,,,,451.1915106624365,451.70510675013065,451.68837429210544,451.68837429210544,452.0390095822513,452.53809241577983,452.6883502751589,453.70112381875515,left,1,0.35,0.518431443721056,,,,,,,,,,,s005,001,2024-06-20_13h00.40.131,simplestop_skeleton,2022.2.2,60.169758069948145,
None,None,,,,,,,,,1,0,1,0,7,0,28,1,,,,,,,,,453.675682798028,go,squareblack.png,right,0.35,,,,,,,,,,,,,,,0.007707182317972183,0.4883989728987217,,456.17799048498273,test,2,,,,,,,,,,453.70112381875515,454.2078422047198,454.191139832139,454.191139832139,454.54148855805397,455.0425997637212,455.1908391788602,456.1967855617404,right,1,0.35,0.6508801616728306,,,,,,,,,,,s005,001,2024-06-20_13h00.40.131,simplestop_skeleton,2022.2.2,60.169758069948145,
None,None,,,,,,,,,1,0,1,0,7,1,29,1,,,,,,,,,456.178427554667,go,squareblack.png,right,0.35,,,,,,,,,,,,,,,0.0013103261590003967,0.48960668221116066,,458.680752299726,test,2,,,,,,,,,,456.1967855617404,456.7105362005532,456.6939577907324,456.6939577907324,457.0442751534283,457.54516253992915,457.69355664402246,458.7002299167216,right,1,0.35,0.6449804380536079,,,,,,,,,,,s005,001,2024-06-20_13h00.40.131,simplestop_skeleton,2022.2.2,60.169758069948145,
None,None,,,,,,,,,1,0,1,0,7,2,30,3,,,,,,,,,458.6811869330704,stop,circleblack.png,left,0.35,,,,,,,,,,,,,,,0.0020035095512866974,0.48951252177357674,0.8383000940084457,461.1835195943713,test,2,,,,,,,,,,458.7002299167216,459.21374110504985,459.19723938405514,459.19723938405514,459.54553405195475,460.0471940487623,460.1971112303436,461.2024543210864,None,0,0.4,,,,,,,,,,,,s005,001,2024-06-20_13h00.40.131,simplestop_skeleton,2022.2.2,60.169758069948145,
None,None,,,,,,,,,1,0,1,0,7,3,31,3,,,,,,,,,461.1839586161077,stop,circleblack.png,left,0.4,,,,,,,,,,,,,,,0.001382429152727127,0.48952293023467064,0.8899505585432053,463.6860279664397,test,2,,,,,,,,,,461.2024543210864,461.71604677662253,461.6993126794696,461.6993126794696,462.09966237843037,462.59909088537097,462.6990227214992,463.7051623724401,left,1,0.35,0.5575912743806839,,,,,,,,,,,s005,001,2024-06-20_13h00.40.131,simplestop_skeleton,2022.2.2,60.169758069948145,
None,None,,,,,,,,,1,0,1,0,8,0,32,2,,,,,,,,,463.6864617280662,go,squareblack.png,right,0.35,,,,,,,,,,,,,,,0.0016005560755729675,0.4900543801486492,,466.1887545324862,test,2,,,,,,,,,,463.7051623724401,464.21878572925925,464.202135656029,464.202135656029,464.5525760091841,465.05180875211954,465.20186646282673,466.2088661529124,right,1,0.35,0.553435143083334,,,,,,,,,,,s005,001,2024-06-20_13h00.40.131,simplestop_skeleton,2022.2.2,60.169758069948145,
None,None,,,,,,,,,1,0,1,0,8,1,33,1,,,,,,,,,466.18919072672725,stop,squareblack.png,right,0.35,,,,,,,,,,,,,,,0.002543095499277115,0.4888803958892822,0.8393532186746597,468.69164430350065,test,2,,,,,,,,,,466.2088661529124,466.7215252444148,466.704965416342,466.704965416342,467.05519699677825,467.5559612810612,467.7059402652085,468.71050383523107,None,0,0.4,,,,,,,,,,,,s005,001,2024-06-20_13h00.40.131,simplestop_skeleton,2022.2.2,60.169758069948145,
None,None,,,,,,,,,1,0,1,0,8,2,34,1,,,,,,,,,468.6920774653554,go,squareblack.png,right,0.4,,,,,,,,,,,,,,,0.0013240687549114227,0.4895523525774479,,471.19453294202685,test,2,,,,,,,,,,468.71050383523107,469.22431848943233,469.2076010815799,469.2076010815799,469.6081625930965,470.10728285089135,470.2073324956,471.2130584381521,right,1,0.4,0.5982517004013062,,,,,,,,,,,s005,001,2024-06-20_13h00.40.131,simplestop_skeleton,2022.2.2,60.169758069948145,
None,None,,,,,,,,,1,0,1,0,8,3,35,3,,,,,,,,,471.19497971981764,stop,squareblack.png,right,0.4,,,,,,,,,,,,,,,0.0012600906193256378,0.48956482857465744,0.8900428377091885,473.6971071623266,test,2,,,,,,,,,,471.2130584381521,471.72698213905096,471.7104612402618,471.7104612402618,472.11090142279863,472.6115030646324,472.7114668227732,473.7155597768724,None,0,0.45,,,,,,,,,,,,s005,001,2024-06-20_13h00.40.131,simplestop_skeleton,2022.2.2,60.169758069948145,
None,None,,,,,,,,,1,0,1,0,9,0,36,3,,,,,,,,,473.69754895567894,go,squareblack.png,right,0.45,,,,,,,,,,,,,,,0.0011932440102100372,0.4898786209523678,,476.1997344121337,test,2,,,,,,,,,,473.7155597768724,474.22973074018955,474.21319933608174,474.21319933608174,474.66354324296117,475.16287083923817,475.21280070766807,476.22492131590843,right,1,0.45,0.5119158737361431,,,,,,,,,,,s005,001,2024-06-20_13h00.40.131,simplestop_skeleton,2022.2.2,60.169758069948145,
