corrGoResp,shape,practiceBlocks.thisRepN,practiceBlocks.thisTrialN,practiceBlocks.thisN,practiceBlocks.thisIndex,practiceTrials.thisRepN,practiceTrials.thisTrialN,practiceTrials.thisN,practiceTrials.thisIndex,stopBlocks.thisRepN,stopBlocks.thisTrialN,stopBlocks.thisN,stopBlocks.thisIndex,testTrials.thisRepN,testTrials.thisTrialN,testTrials.thisN,testTrials.thisIndex,stopPracTrialList,Test Block: 1,welcome.started,start_exp.started,start_exp.keys,start_exp.rt,instrStopText.started,start_prac.started,StartTrialTimeStamp,trialType,goStim,correctResponse,ssd,fixation.started,rules.started,goStim.started,goResp.started,fixation.stopped,stopSignal.started,stopSignal.stopped,goStim.stopped,goResp.stopped,rules.stopped,goResp.keys,goResp.corr,goResp.rt,text.started,rules_2.started,text.stopped,rules_2.stopped,fixationOnset,goStimOnset,stopSignalOnset,EndTrialTimeStamp,Phase,Block,text_5.started,key_resp_3.started,key_resp_3.keys,key_resp_3.rt,key_resp.started,testText.started,test_fixation.started,goStim_test.started,goResp_test.started,test_fixation.stopped,stopSignal_test.started,stopSignal_test.stopped,goStim_test.stopped,goResp_test.stopped,goResp_test.keys,goResp_test.corr,EndingSSD,goResp_test.rt,text_6.started,key_resp_4.started,key_resp_4.keys,key_resp_4.rt,Test Block: 2,Test Block: 3,ending_text.started,end_resp.started,end_resp.keys,end_resp.rt,participant,session,date,expName,psychopyVersion,frameRate,
None,None,0,0,0,0,2,1,9,2,,,,,,,,,,,,,,,,,2778.434261612594,stop,circleblack.png,left,0.25,2778.453284330666,2778.453284330666,2778.950112052262,2778.950112052262,2778.966902464628,2779.200557999313,2779.6998865380883,2779.9500005841255,2780.9511464089155,2780.9679426550865,left,1,0.4069744646549225,2780.9679426550865,2780.9679426550865,2781.4701968729496,2781.4701968729496,0.0012447014451026917,0.49025119096040726,0.7402352690696716,2781.452666684985,practice,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s033,001,2024-09-10_14h14.05.996,simplestop_skeleton,2022.2.2,60.035295375343246,
None,None,0,0,0,0,2,2,10,1,,,,,,,,,,,,,,,,,2781.4530913606286,go,circleblack.png,left,0.2,2781.4701968729496,2781.4701968729496,2781.968942888081,2781.968942888081,2781.9857900068164,2782.1690518558025,2782.669581912458,2782.970009945333,2783.9718574658036,2783.9718574658036,left,1,0.8211219906806946,2783.9718574658036,2783.9718574658036,,,0.0013262256979942322,0.49014031141996384,0.6901539862155914,2784.457047767937,practice,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s033,001,2024-09-10_14h14.05.996,simplestop_skeleton,2022.2.2,60.035295375343246,
None,None,0,0,0,0,2,3,11,3,,,,,,,,,,,,,,,,,2784.457494959235,stop,squareblack.png,right,0.2,2784.4816225022078,2784.4816225022078,2784.9736495018005,2784.9736495018005,2784.9903020635247,2785.174032561481,2785.6745685115457,2785.9735026061535,2786.976247727871,2786.9931069761515,right,1,0.45652544498443604,2786.9931069761515,2786.9931069761515,,,0.0072623565793037415,0.4902021512389183,0.6904370412230492,2787.4922633320093,practice,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s033,001,2024-09-10_14h14.05.996,simplestop_skeleton,2022.2.2,60.035295375343246,
$currentCorrectResponse,$currentGoStim,0,0,0,0,3,0,12,0,,,,,,,,,,,,,,,,,2787.4926955103874,stop,squareblack.png,right,0.15,2787.509621940553,2787.509621940553,2788.008889608085,2788.008889608085,2788.008889608085,2788.1591610461473,2788.6595140844584,2789.0100847259164,2790.011731147766,2790.011731147766,None,0,,2790.011731147766,2790.011731147766,,,0.0012458041310310364,0.49037354439496994,0.6404969766736031,2790.4970694333315,practice,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s033,001,2024-09-10_14h14.05.996,simplestop_skeleton,2022.2.2,60.035295375343246,
None,None,0,0,0,0,3,1,13,2,,,,,,,,,,,,,,,,,2790.4974914714694,go,squareblack.png,right,0.2,2790.5167239308357,2790.5167239308357,2791.0134116485715,2791.0134116485715,2791.030298821628,2791.2136993706226,2791.7151103317738,2792.0133499130607,2793.0144083052874,2793.0311293676496,right,1,0.4342757537961006,2793.0311293676496,2793.0311293676496,2793.5399210006,2793.5399210006,0.001202605664730072,0.4900030046701431,0.6902855187654495,2793.5157419517636,practice,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s033,001,2024-09-10_14h14.05.996,simplestop_skeleton,2022.2.2,60.035295375343246,
None,None,0,0,0,0,3,2,14,2,,,,,,,,,,,,,,,,,2793.5161759629846,stop,circleblack.png,left,0.2,2793.5399210006,2793.5399210006,2794.032194234431,2794.032194234431,2794.0489578321576,2794.2323949858546,2794.7329067140818,2795.0333895236254,2796.0353158190846,2796.051764778793,left,1,0.446466401219368,2796.051764778793,2796.051764778793,,,0.00807548314332962,0.48961959034204483,0.6897744312882423,2796.536985717714,practice,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s033,001,2024-09-10_14h14.05.996,simplestop_skeleton,2022.2.2,60.035295375343246,
$currentCorrectResponse,$currentGoStim,0,0,0,0,3,3,15,0,,,,,,,,,,,,,,,,,2796.537412047386,go,squareblack.png,right,0.15,2796.5570722147822,2796.5570722147822,2797.0535387322307,2797.0535387322307,2797.0701472088695,2797.203753039241,2797.704707428813,2798.053346335888,2799.0544306114316,2799.0711338073015,right,1,0.4742969274520874,2799.0711338073015,2799.0711338073015,2799.5738272964954,2799.5738272964954,0.0018411949276924133,0.49036025255918503,0.6403641402721405,2799.555953286588,practice,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s033,001,2024-09-10_14h14.05.996,simplestop_skeleton,2022.2.2,60.035295375343246,
$currentCorrectResponse,$currentGoStim,0,0,0,0,4,0,16,0,,,,,,,,,,,,,,,,,2799.556468181312,go,squareblack.png,right,0.15,2799.5738272964954,2799.5738272964954,2800.072469957173,2800.072469957173,2800.089424133301,2800.2222112193704,2800.7230037525296,2801.0733285471797,2802.0754089429975,2802.0754089429975,right,1,0.45316746830940247,2802.0754089429975,2802.0754089429975,,,0.0012092068791389465,0.4899187311530113,0.6398171409964561,2802.560404635966,practice,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s033,001,2024-09-10_14h14.05.996,simplestop_skeleton,2022.2.2,60.035295375343246,
$currentCorrectResponse,$currentGoStim,0,0,0,0,4,1,17,0,,,,,,,,,,,,,,,,,2802.560848079622,stop,circleblack.png,left,0.15,2802.58437667042,2802.58437667042,2803.0768990963697,2803.0768990963697,2803.0934552699327,2803.2270194739103,2803.7276109606028,2804.0779081061482,2805.079009786248,2805.095915041864,None,0,,2805.095915041864,2805.095915041864,2805.5969289168715,2805.5969289168715,0.007792055606842041,0.4903981536626816,0.6405866146087646,2805.579638339579,practice,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s033,001,2024-09-10_14h14.05.996,simplestop_skeleton,2022.2.2,60.035295375343246,
$currentCorrectResponse,$currentGoStim,0,0,0,0,4,2,18,0,,,,,,,,,,,,,,,,,2805.58009082824,go,circleblack.png,left,0.2,2805.5969289168715,2805.5969289168715,2806.095458626747,2806.095458626747,2806.1122564822435,2806.2957483008504,2806.796412780881,2807.0966189950705,2808.09774453938,2808.09774453938,left,1,0.610846683382988,2808.09774453938,2808.09774453938,2808.6008279770613,2808.6008279770613,0.0012194439768791199,0.4895494803786278,0.6898414641618729,2808.58269149065,practice,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s033,001,2024-09-10_14h14.05.996,simplestop_skeleton,2022.2.2,60.035295375343246,
None,None,0,0,0,0,4,3,19,3,,,,,,,,,,,,,,,,,2808.583133868873,go,circleblack.png,left,0.2,2808.6008279770613,2808.6008279770613,2809.0988825261593,2809.0988825261593,2809.1155939921737,2809.2990001812577,2809.7997259646654,2810.0999344289303,2811.101003371179,2811.101003371179,left,1,0.5413745120167732,2811.101003371179,2811.101003371179,,,0.0012774690985679626,0.4896773025393486,0.6898725554347038,2811.586236655712,practice,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s033,001,2024-09-10_14h14.05.996,simplestop_skeleton,2022.2.2,60.035295375343246,
None,None,0,0,0,0,5,0,20,3,,,,,,,,,,,,,,,,,2811.5866672322154,stop,squareblack.png,right,0.2,2811.6068404242396,2811.6068404242396,2812.1035171300173,2812.1035171300173,2812.120086938143,2812.3038295432925,2812.804598107934,2813.103362619877,2814.104396469891,2814.121170118451,right,1,0.4734986200928688,2814.121170118451,2814.121170118451,2814.6227845549583,2814.6227845549583,0.004594013094902039,0.4909156709909439,0.6911545172333717,2814.605736397207,practice,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s033,001,2024-09-10_14h14.05.996,simplestop_skeleton,2022.2.2,60.035295375343246,
None,None,0,0,0,0,5,1,21,1,,,,,,,,,,,,,,,,,2814.606188647449,go,squareblack.png,right,0.15,2814.6227845549583,2814.6227845549583,2815.1221709549427,2815.1221709549427,2815.1221709549427,2815.2725077047944,2815.7728587388992,2816.1232450306416,2817.1251410245895,2817.1251410245895,right,1,0.3964037373661995,2817.1251410245895,2817.1251410245895,,,0.0011600330471992493,0.49023281782865524,0.6404445767402649,2817.6102019026875,practice,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s033,001,2024-09-10_14h14.05.996,simplestop_skeleton,2022.2.2,60.035295375343246,
None,None,0,0,0,0,5,2,22,2,,,,,,,,,,,,,,,,,2817.610627003014,go,circleblack.png,left,0.15,2817.6303813904524,2817.6303813904524,2818.125498600304,2818.125498600304,2818.1422120779753,2818.2756066918373,2818.7761053964496,2819.126566052437,2820.1285882666707,2820.145337305963,left,1,0.3436348959803581,2820.145337305963,2820.145337305963,,,0.0019375607371330261,0.48873698711395264,0.6389663740992546,2820.630264520645,practice,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s033,001,2024-09-10_14h14.05.996,simplestop_skeleton,2022.2.2,60.035295375343246,
$currentCorrectResponse,$currentGoStim,0,0,0,0,5,3,23,0,,,,,,,,,,,,,,,,,2820.6306957677007,go,circleblack.png,left,0.15,2820.649964645505,2820.649964645505,2821.147014506161,2821.147014506161,2821.1633871793747,2821.2969206497073,2821.7982293739915,2822.1466638445854,2823.1477453038096,2823.1645023822784,left,1,0.46191056817770004,2823.1645023822784,2823.1645023822784,2823.665537327528,2823.665537327528,0.0012693479657173157,0.4900934621691704,0.6402420625090599,2823.649114534259,practice,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s033,001,2024-09-10_14h14.05.996,simplestop_skeleton,2022.2.2,60.035295375343246,
,,0,0,0,0,,,,,,,,,,,,,"[{'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'stop'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'stop'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'stop'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'stop'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2823.665537327528,2823.665537327528,return,1.8930486589670181,,,,,,,,,,,,,,,,,,,,,,,,,s033,001,2024-09-10_14h14.05.996,simplestop_skeleton,2022.2.2,60.035295375343246,
None,None,,,,,,,,,0,0,0,0,0,0,0,3,,,,,,,,,2834.1618167236447,stop,circleblack.png,left,0.15,,,,,,,,,,,,,,,,,,0.0030594542622566223,0.4906083419919014,0.6405795440077782,2836.6653613969684,test,1,,,,,2825.584931254387,2825.584931254387,2834.184151634574,2834.6784293726087,2834.6784293726087,2834.695108167827,2834.8285601213574,2835.3292898908257,2835.679898582399,2836.689395032823,None,0,0.2,,,,,,,,,,,,s033,001,2024-09-10_14h14.05.996,simplestop_skeleton,2022.2.2,60.035295375343246,
None,None,,,,,,,,,0,0,0,0,0,1,1,2,,,,,,,,,2836.6659208014607,go,squareblack.png,right,0.2,,,,,,,,,,,,,,,,,,0.007083117961883545,0.4894893690943718,,2839.1677148267627,test,1,,,,,,,2836.689395032823,2837.1811048612,2837.1811048612,2837.1980967894197,2837.381384432316,2837.8823723345995,2838.1809922233224,2839.1883395388722,right,1,0.2,0.39816971868276596,,,,,,,,,,,s033,001,2024-09-10_14h14.05.996,simplestop_skeleton,2022.2.2,60.035295375343246,
None,None,,,,,,,,,0,0,0,0,0,2,2,3,,,,,,,,,2839.168183207512,go,squareblack.png,right,0.2,,,,,,,,,,,,,,,,,,0.0015586763620376587,0.48761627823114395,,2841.669480122626,test,1,,,,,,,2839.1883395388722,2839.682664550841,2839.682664550841,2839.6992448195815,2839.8827201873064,2840.3833286762238,2840.6835341751575,2841.6871557831764,right,1,0.2,0.37748072296380997,,,,,,,,,,,s033,001,2024-09-10_14h14.05.996,simplestop_skeleton,2022.2.2,60.035295375343246,
$currentCorrectResponse,$currentGoStim,,,,,,,,,0,0,0,0,0,3,3,0,,,,,,,,,2841.669942751527,stop,squareblack.png,right,0.2,,,,,,,,,,,,,,,,,,0.001245066523551941,0.48889121413230896,0.6890931576490402,2844.1720781624317,test,1,,,,,,,2841.6871557831764,2842.1851860657334,2842.1851860657334,2842.201949097216,2842.3854457587004,2842.885941721499,2843.1863616630435,2844.1888012439013,right,1,0.15,0.3639463558793068,,,,,,,,,,,s033,001,2024-09-10_14h14.05.996,simplestop_skeleton,2022.2.2,60.035295375343246,
None,None,,,,,,,,,0,0,0,0,1,0,4,3,,,,,,,,,2844.1725213751197,go,squareblack.png,right,0.15,,,,,,,,,,,,,,,,,,0.0011986717581748962,0.48950857669115067,,2846.674659244716,test,1,,,,,,,2844.1888012439013,2844.6892459616065,2844.6892459616065,2844.6892459616065,2844.8389764130116,2845.338642835617,2845.689215518534,2846.696887217462,left,0,0.15,0.3503923937678337,,,,,,,,,,,s033,001,2024-09-10_14h14.05.996,simplestop_skeleton,2022.2.2,60.035295375343246,
