corrGoResp,shape,practiceBlocks.thisRepN,practiceBlocks.thisTrialN,practiceBlocks.thisN,practiceBlocks.thisIndex,practiceTrials.thisRepN,practiceTrials.thisTrialN,practiceTrials.thisN,practiceTrials.thisIndex,stopBlocks.thisRepN,stopBlocks.thisTrialN,stopBlocks.thisN,stopBlocks.thisIndex,testTrials.thisRepN,testTrials.thisTrialN,testTrials.thisN,testTrials.thisIndex,stopPracTrialList,Test Block: 0,welcome.started,start_exp.started,start_exp.keys,start_exp.rt,instrStopText.started,start_prac.started,StartTrialTimeStamp,trialType,goStim,correctResponse,ssd,fixation.started,rules.started,goStim.started,goResp.started,fixation.stopped,stopSignal.started,stopSignal.stopped,goStim.stopped,goResp.stopped,rules.stopped,goResp.keys,goResp.corr,text.started,rules_2.started,fixationOnset,goStimOnset,stopSignalOnset,EndTrialTimeStamp,text.stopped,rules_2.stopped,goResp.rt,text_5.started,key_resp_3.started,key_resp_3.keys,key_resp_3.rt,key_resp.started,testText.started,test_fixation.started,test_fixation.stopped,goStim_test.started,goResp_test.started,stopSignal_test.started,stopSignal_test.stopped,goStim_test.stopped,goResp_test.stopped,goResp_test.keys,goResp_test.corr,EndingSSD,goResp_test.rt,Test Block: 1,text_6.started,key_resp_4.started,key_resp_4.keys,key_resp_4.rt,Test Block: 2,Test Block: 3,ending_text.started,end_resp.started,end_resp.keys,end_resp.rt,participant,session,date,expName,psychopyVersion,frameRate,
None,None,,,,,,,,,2,0,2,0,0,0,0,3,,,,,,,,,2152.737116932869,go,squareblack.png,m,0.25,,,,,,,,,,,,,,,0.001970577985048294,0.4970359802246094,0.747650858014822,2155.24871019274,,,,,,,,,,2152.7571003735065,2153.260940372944,2153.260940372944,2153.260940372944,2153.51185176149,2154.012462940067,2154.262688089162,2155.2677147462964,m,0,0.25,0.33519982174038887,,,,,,,,,,,,s001,001,2024-04-10_11h54.28.698,simplestop_skeleton,2022.2.2,59.9271829092568,
None,None,,,,,,,,,2,0,2,0,0,1,1,3,,,,,,,,,2155.249043405056,stop,circleblack.png,z,0.25,,,,,,,,,,,,,,,0.0018588751554489136,0.48968128859996796,0.7400043904781342,2157.751363091171,,,,,,,,,,2155.2677147462964,2155.781028676778,2155.764392938465,2155.764392938465,2156.0147207193077,2156.5153180621564,2156.76566696167,2157.7700461558998,None,1,0.3,,,,,,,,,,,,,s001,001,2024-04-10_11h54.28.698,simplestop_skeleton,2022.2.2,59.9271829092568,
$currentCorrectResponse,$currentGoStim,,,,,,,,,2,0,2,0,0,2,2,0,,,,,,,,,2157.75167600438,go,circleblack.png,z,0.3,,,,,,,,,,,,,,,0.0013735927641391754,0.48969994485378265,0.7899729013442993,2160.2538452595472,,,,,,,,,,2157.7700461558998,2158.2836904861033,2158.2669787593186,2158.2669787593186,2158.5674217119813,2159.0681197680533,2159.2667059637606,2160.272900674492,z,0,0.3,0.5258305855095387,,,,,,,,,,,,s001,001,2024-04-10_11h54.28.698,simplestop_skeleton,2022.2.2,59.9271829092568,
None,None,,,,,,,,,2,0,2,0,0,3,3,1,,,,,,,,,2160.2541564255953,stop,squareblack.png,m,0.3,,,,,,,,,,,,,,,0.0016627050936222076,0.49003446847200394,0.790224552154541,2162.7565379440784,,,,,,,,,,2160.272900674492,2160.7866635993123,2160.7698099836707,2160.7698099836707,2161.0703779533505,2161.570882797241,2161.771048180759,2162.7755268141627,None,1,0.35,,,,,,,,,,,,,s001,001,2024-04-10_11h54.28.698,simplestop_skeleton,2022.2.2,59.9271829092568,
None,None,,,,,,,,,2,0,2,0,1,0,4,3,,,,,,,,,2162.756846446544,go,circleblack.png,z,0.35,,,,,,,,,,,,,,,0.0017575137317180634,0.4904254302382469,0.8408037908375263,2165.259827081114,,,,,,,,,,2162.7755268141627,2163.2893498688936,2163.272844992578,2163.272844992578,2163.6232882663608,2164.122444845736,2164.2731760032475,2165.278555482626,z,0,0.35,0.36265086382627487,,,,,,,,,,,,s001,001,2024-04-10_11h54.28.698,simplestop_skeleton,2022.2.2,59.9271829092568,
None,None,,,,,,,,,2,0,2,0,1,1,5,3,,,,,,,,,2165.26014367491,go,squareblack.png,m,0.35,,,,,,,,,,,,,,,0.0016146637499332428,0.4894697479903698,0.840196818113327,2167.7620880119503,,,,,,,,,,2165.278555482626,2165.792363755405,2165.7757445164025,2165.7757445164025,2166.1263037770987,2166.6263238303363,2166.7761117629707,2167.7812752611935,m,0,0.35,0.3501635305583477,,,,,,,,,,,,s001,001,2024-04-10_11h54.28.698,simplestop_skeleton,2022.2.2,59.9271829092568,
None,None,,,,,,,,,2,0,2,0,1,2,6,1,,,,,,,,,2167.7623947411776,stop,circleblack.png,z,0.35,,,,,,,,,,,,,,,0.0018356069922447205,0.4900163933634758,0.8406236097216606,2170.265164807439,,,,,,,,,,2167.7812752611935,2168.2950295880437,2168.278119917959,2168.278119917959,2168.628456968814,2169.127959571779,2169.279029842466,2170.2840795964003,z,0,0.3,0.40279725939035416,,,,,,,,,,,,s001,001,2024-04-10_11h54.28.698,simplestop_skeleton,2022.2.2,59.9271829092568,
$currentCorrectResponse,$currentGoStim,,,,,,,,,2,0,2,0,1,3,7,0,,,,,,,,,2170.265483338386,go,squareblack.png,m,0.3,,,,,,,,,,,,,,,0.0017252452671527863,0.4896698445081711,0.7905837558209896,2172.7679293118417,,,,,,,,,,2170.2840795964003,2170.797622125596,2170.7810294665396,2170.7810294665396,2171.081380493939,2171.5803989693522,2171.781697690487,2172.786234162748,m,0,0.3,0.42745066806674004,,,,,,,,,,,,s001,001,2024-04-10_11h54.28.698,simplestop_skeleton,2022.2.2,59.9271829092568,
None,None,,,,,,,,,2,0,2,0,2,0,8,2,,,,,,,,,2172.76824965328,go,squareblack.png,m,0.3,,,,,,,,,,,,,,,0.0011674277484416962,0.4901752397418022,0.7903399728238583,2175.2704279609025,,,,,,,,,,2172.786234162748,2173.3004312589765,2173.283897291869,2173.283897291869,2173.584098149091,2174.085883155465,2174.284227449447,2175.288704637438,m,0,0.3,0.36814916133880615,,,,,,,,,,,,s001,001,2024-04-10_11h54.28.698,simplestop_skeleton,2022.2.2,59.9271829092568,
None,None,,,,,,,,,2,0,2,0,2,1,9,2,,,,,,,,,2175.2707426585257,stop,squareblack.png,m,0.3,,,,,,,,,,,,,,,0.001184072345495224,0.4901430644094944,0.7905676178634167,2177.7731952629983,,,,,,,,,,2175.288704637438,2175.8033123128116,2175.786654010415,2175.786654010415,2176.086832292378,2176.5860516801476,2176.7869959287345,2177.792332123965,m,0,0.25,0.45109848305583,,,,,,,,,,,,s001,001,2024-04-10_11h54.28.698,simplestop_skeleton,2022.2.2,59.9271829092568,
None,None,,,,,,,,,2,0,2,0,2,2,10,3,,,,,,,,,2177.7735021971166,go,circleblack.png,z,0.25,,,,,,,,,,,,,,,0.001780342310667038,0.49004000052809715,0.7402677461504936,2180.2758217938244,,,,,,,,,,2177.792332123965,2178.3057230971754,2178.2891885861754,2178.2891885861754,2178.539430744946,2179.040039423853,2179.2901227213442,2180.294305179268,z,0,0.25,0.534751296043396,,,,,,,,,,,,s001,001,2024-04-10_11h54.28.698,simplestop_skeleton,2022.2.2,59.9271829092568,
None,None,,,,,,,,,2,0,2,0,2,3,11,1,,,,,,,,,2180.2761400714517,go,circleblack.png,z,0.25,,,,,,,,,,,,,,,0.0012486279010772705,0.48994622752070427,0.7402150481939316,2182.7787505686283,,,,,,,,,,2180.294305179268,2180.8085682168603,2180.791926704347,2180.791926704347,2181.0422796308994,2181.541504550725,2181.7927350848913,2182.797569617629,z,0,0.25,0.3017433024942875,,,,,,,,,,,,s001,001,2024-04-10_11h54.28.698,simplestop_skeleton,2022.2.2,59.9271829092568,
None,None,,,,,,,,,2,0,2,0,3,0,12,2,,,,,,,,,2182.7790598385036,stop,squareblack.png,m,0.25,,,,,,,,,,,,,,,0.0016883760690689087,0.4904143586754799,0.7404433377087116,2185.2820446603,,,,,,,,,,2182.797569617629,2183.3120166882873,2183.294924300164,2183.294924300164,2183.545119110495,2184.0457097142935,2184.29545141384,2185.3019842617214,m,0,0.2,0.4553091637790203,,,,,,,,,,,,s001,001,2024-04-10_11h54.28.698,simplestop_skeleton,2022.2.2,59.9271829092568,
None,None,,,,,,,,,2,0,2,0,3,1,13,2,,,,,,,,,2185.282362561673,stop,circleblack.png,z,0.2,,,,,,,,,,,,,,,0.0026129111647605896,0.4883897379040718,0.6893596313893795,2187.784291345626,,,,,,,,,,2185.3019842617214,2185.8135263212025,2185.7972274124622,2185.7972274124622,2185.9978679157794,2186.496984053403,2186.7983202822506,2187.8029512427747,z,0,0.15,0.37231533229351044,,,,,,,,,,,,s001,001,2024-04-10_11h54.28.698,simplestop_skeleton,2022.2.2,59.9271829092568,
$currentCorrectResponse,$currentGoStim,,,,,,,,,2,0,2,0,3,2,14,0,,,,,,,,,2187.784598700702,stop,squareblack.png,m,0.15,,,,,,,,,,,,,,,0.0017618536949157715,0.4900851286947727,0.6403321735560894,2190.28707902506,,,,,,,,,,2187.8029512427747,2188.3171883672476,2188.30020993948,2188.30020993948,2188.450401633978,2188.951048307121,2189.3014469109476,2190.3062329627573,None,0,0.2,,,,,,,,,,,,,s001,001,2024-04-10_11h54.28.698,simplestop_skeleton,2022.2.2,59.9271829092568,
None,None,,,,,,,,,2,0,2,0,3,3,15,1,,,,,,,,,2190.2873988822103,go,circleblack.png,z,0.2,,,,,,,,,,,,,,,0.0017156600952148438,0.49015601724386215,0.6900299340486526,2192.789964709431,,,,,,,,,,2190.3062329627573,2190.819744281471,2190.803045220673,2190.803045220673,2191.003492936492,2191.503934621811,2191.8035716190934,2192.8089981004596,z,0,0.2,0.45830490440130234,,,,,,,,,,,,s001,001,2024-04-10_11h54.28.698,simplestop_skeleton,2022.2.2,59.9271829092568,
$currentCorrectResponse,$currentGoStim,,,,,,,,,2,0,2,0,4,0,16,0,,,,,,,,,2192.79027389735,go,squareblack.png,m,0.2,,,,,,,,,,,,,,,0.001634787768125534,0.48953208699822426,0.6897461228072643,2195.2925733067095,,,,,,,,,,2192.8089981004596,2193.32260876894,2193.3058458156884,2193.3058458156884,2193.506115734577,2194.006554968655,2194.3063744604588,2195.3110461831093,m,0,0.2,0.4271761327981949,,,,,,,,,,,,s001,001,2024-04-10_11h54.28.698,simplestop_skeleton,2022.2.2,59.9271829092568,
None,None,,,,,,,,,2,0,2,0,4,1,17,1,,,,,,,,,2195.2928862161934,go,squareblack.png,m,0.2,,,,,,,,,,,,,,,0.0011733919382095337,0.49006010964512825,0.6902508214116096,2197.7953130044043,,,,,,,,,,2195.3110461831093,2195.8253343999386,2195.808678213507,2195.808678213507,2196.008800931275,2196.5094008482993,2196.8094718791544,2197.8144531808794,m,0,0.2,0.602003775537014,,,,,,,,,,,,s001,001,2024-04-10_11h54.28.698,simplestop_skeleton,2022.2.2,59.9271829092568,
None,None,,,,,,,,,2,0,2,0,4,2,18,2,,,,,,,,,2197.7956249937415,go,circleblack.png,z,0.2,,,,,,,,,,,,,,,0.0018547512590885162,0.49005888402462006,0.6901122480630875,2200.2981005348265,,,,,,,,,,2197.8144531808794,2198.3279273062944,2198.3120869621634,2198.3120869621634,2198.511476699263,2199.012090805918,2199.311181809753,2200.316889218986,z,0,0.2,0.5657303668558598,,,,,,,,,,,,s001,001,2024-04-10_11h54.28.698,simplestop_skeleton,2022.2.2,59.9271829092568,
None,None,,,,,,,,,2,0,2,0,4,3,19,1,,,,,,,,,2200.2984078116715,go,squareblack.png,m,0.2,,,,,,,,,,,,,,,0.001628931611776352,0.4897298403084278,0.6901054158806801,2202.8009145744145,,,,,,,,,,2200.316889218986,2200.8308218717575,2200.8143786229193,2200.8143786229193,2201.0143537558615,2201.5148460380733,2201.813705779612,2202.8199741467834,m,0,0.2,0.6122142821550369,,,,,,,,,,,,s001,001,2024-04-10_11h54.28.698,simplestop_skeleton,2022.2.2,59.9271829092568,
$currentCorrectResponse,$currentGoStim,,,,,,,,,2,0,2,0,5,0,20,0,,,,,,,,,2202.8012327067554,go,circleblack.png,z,0.2,,,,,,,,,,,,,,,0.001705896109342575,0.48993511870503426,0.690076757222414,2205.3036392703652,,,,,,,,,,2202.8199741467834,2203.333646096289,2203.3168070726097,2203.3168070726097,2203.5170021019876,2204.017600040883,2204.3176224268973,2205.322273325175,z,0,0.2,0.5079149827361107,,,,,,,,,,,,s001,001,2024-04-10_11h54.28.698,simplestop_skeleton,2022.2.2,59.9271829092568,
$currentCorrectResponse,$currentGoStim,,,,,,,,,2,0,2,0,5,1,21,0,,,,,,,,,2205.3039523996413,stop,circleblack.png,z,0.2,,,,,,,,,,,,,,,0.0013115331530570984,0.48972151055932045,0.6900688037276268,2207.8062791526318,,,,,,,,,,2205.322273325175,2205.8364567644894,2205.8196925520897,2205.8196925520897,2206.0198298431933,2206.5203924775124,2206.8208404406905,2207.8248142562807,None,0,0.25,,,,,,,,,,,,,s001,001,2024-04-10_11h54.28.698,simplestop_skeleton,2022.2.2,59.9271829092568,
None,None,,,,,,,,,2,0,2,0,5,2,22,3,,,,,,,,,2207.8065874800086,go,circleblack.png,z,0.25,,,,,,,,,,,,,,,0.0012596435844898224,0.4903041273355484,0.7402589358389378,2210.3089884631336,,,,,,,,,,2207.8248142562807,2208.3390081189573,2208.322476223111,2208.322476223111,2208.5727821439505,2209.073179010302,2209.3228854835033,2210.328032553196,z,0,0.25,0.4931742809712887,,,,,,,,,,,,s001,001,2024-04-10_11h54.28.698,simplestop_skeleton,2022.2.2,59.9271829092568,
$currentCorrectResponse,$currentGoStim,,,,,,,,,2,0,2,0,5,3,23,0,,,,,,,,,2210.309298940003,go,squareblack.png,m,0.25,,,,,,,,,,,,,,,0.0017574243247509003,0.49007977545261383,0.7402784936130047,2212.812018111348,,,,,,,,,,2210.328032553196,2210.8418233916163,2210.8250706903636,2210.8250706903636,2211.07545651868,2211.575958300382,2211.8248183578253,2212.830159470439,m,0,0.25,0.6086412183940411,,,,,,,,,,,,s001,001,2024-04-10_11h54.28.698,simplestop_skeleton,2022.2.2,59.9271829092568,
None,None,,,,,,,,,2,0,2,0,6,0,24,3,,,,,,,,,2212.8123354390264,go,squareblack.png,m,0.25,,,,,,,,,,,,,,,0.0011759884655475616,0.48984793201088905,0.7403028719127178,2215.3148111589253,,,,,,,,,,2212.830159470439,2213.344623643905,2213.328593287617,2213.328593287617,2213.5783015824854,2214.077595807612,2214.3285258859396,2215.334056455642,m,0,0.25,0.43393613770604134,,,,,,,,,,,,s001,001,2024-04-10_11h54.28.698,simplestop_skeleton,2022.2.2,59.9271829092568,
None,None,,,,,,,,,2,0,2,0,6,1,25,2,,,,,,,,,2215.3151316307485,stop,circleblack.png,z,0.25,,,,,,,,,,,,,,,0.0018143393099308014,0.4897399954497814,0.740133211016655,2217.81733680889,,,,,,,,,,2215.334056455642,2215.8477993942797,2215.8309529982507,2215.8309529982507,2216.0810566991568,2216.581611622125,2216.8321916796267,2217.836019061506,None,1,0.3,,,,,,,,,,,,,s001,001,2024-04-10_11h54.28.698,simplestop_skeleton,2022.2.2,59.9271829092568,
None,None,,,,,,,,,2,0,2,0,6,2,26,3,,,,,,,,,2217.8176580928266,go,circleblack.png,z,0.3,,,,,,,,,,,,,,,0.0012434907257556915,0.4899960421025753,0.7906056717038155,2220.320409435779,,,,,,,,,,2217.836019061506,2218.35006262362,2218.333572357893,2218.333572357893,2218.634083006531,2219.134576231241,2219.335675973445,2220.3393052369356,z,0,0.3,0.5350171960890293,,,,,,,,,,,,s001,001,2024-04-10_11h54.28.698,simplestop_skeleton,2022.2.2,59.9271829092568,
None,None,,,,,,,,,2,0,2,0,6,3,27,3,,,,,,,,,2220.320720538497,go,circleblack.png,z,0.3,,,,,,,,,,,,,,,0.001469101756811142,0.48946133255958557,0.7898959144949913,2222.822925787419,,,,,,,,,,2220.3393052369356,2220.8531164601445,2220.836400449276,2220.836400449276,2221.1367273665965,2221.6526260115206,2221.837128393352,2222.842214446515,z,0,0.3,0.40099844709038734,,,,,,,,,,,,s001,001,2024-04-10_11h54.28.698,simplestop_skeleton,2022.2.2,59.9271829092568,
$currentCorrectResponse,$currentGoStim,,,,,,,,,2,0,2,0,7,0,28,0,,,,,,,,,2222.823245063424,stop,squareblack.png,m,0.3,,,,,,,,,,,,,,,0.0015928708016872406,0.490287184715271,0.79027483984828,2225.325647994876,,,,,,,,,,2222.842214446515,2223.3556831777096,2223.3390673212707,2223.3390673212707,2223.639462508261,2224.139902293682,2224.3400738164783,2225.3449386432767,None,0,0.35,,,,,,,,,,,,,s001,001,2024-04-10_11h54.28.698,simplestop_skeleton,2022.2.2,59.9271829092568,
None,None,,,,,,,,,2,0,2,0,7,1,29,1,,,,,,,,,2225.3259625658393,go,circleblack.png,z,0.35,,,,,,,,,,,,,,,0.001679934561252594,0.48973657563328743,0.8401309736073017,2227.8285475075245,,,,,,,,,,2225.3449386432767,2225.858780667186,2225.841753862798,2225.841753862798,2226.1922694072127,2226.693612769246,2226.8423321172595,2227.8474873267114,z,0,0.35,0.418473519384861,,,,,,,,,,,,s001,001,2024-04-10_11h54.28.698,simplestop_skeleton,2022.2.2,59.9271829092568,
None,None,,,,,,,,,2,0,2,0,7,2,30,2,,,,,,,,,2227.828859012574,go,circleblack.png,z,0.35,,,,,,,,,,,,,,,0.0013805851340293884,0.48948487266898155,0.8397925831377506,2230.331382624805,,,,,,,,,,2227.8474873267114,2228.361089028418,2228.3445182442665,2228.3445182442665,2228.695208825171,2229.2111403793097,2229.3451151140034,2230.3505902327597,z,0,0.35,0.4421018064022064,,,,,,,,,,,,s001,001,2024-04-10_11h54.28.698,simplestop_skeleton,2022.2.2,59.9271829092568,
$currentCorrectResponse,$currentGoStim,,,,,,,,,2,0,2,0,7,3,31,0,,,,,,,,,2230.3317108266056,stop,squareblack.png,m,0.35,,,,,,,,,,,,,,,0.0016505271196365356,0.4897410422563553,0.8398639671504498,2232.8342261090875,,,,,,,,,,2230.3505902327597,2230.8640122897923,2230.847176734358,2230.847176734358,2231.197903186083,2231.6994092576206,2231.847519569099,2232.8530790172517,m,0,0.3,0.39756061881780624,,,,,,,,,,,,s001,001,2024-04-10_11h54.28.698,simplestop_skeleton,2022.2.2,59.9271829092568,
None,None,,,,,,,,,2,0,2,0,8,0,32,3,,,,,,,,,2232.834554478526,go,squareblack.png,m,0.3,,,,,,,,,,,,,,,0.0012898817658424377,0.4896996170282364,0.7901698164641857,2235.3370528556406,,,,,,,,,,2232.8530790172517,2233.3668762408197,2233.350090485066,2233.350090485066,2233.6505593135953,2234.1500849686563,2234.350467737764,2235.3556411899626,m,0,0.3,0.46557917445898056,,,,,,,,,,,,s001,001,2024-04-10_11h54.28.698,simplestop_skeleton,2022.2.2,59.9271829092568,
$currentCorrectResponse,$currentGoStim,,,,,,,,,2,0,2,0,8,1,33,0,,,,,,,,,2235.337385367602,go,squareblack.png,m,0.3,,,,,,,,,,,,,,,0.0013160333037376404,0.489849042147398,0.7897513173520565,2237.8395928628743,,,,,,,,,,2235.3556411899626,2235.869535431266,2235.8527131155133,2235.8527131155133,2236.15326737985,2236.669011797756,2236.853571996093,2237.8583263605833,m,0,0.3,0.458898700773716,,,,,,,,,,,,s001,001,2024-04-10_11h54.28.698,simplestop_skeleton,2022.2.2,59.9271829092568,
None,None,,,,,,,,,2,0,2,0,8,2,34,2,,,,,,,,,2237.8399337008595,go,squareblack.png,m,0.3,,,,,,,,,,,,,,,0.0012024641036987305,0.48983386904001236,0.7898708656430244,2240.3422298394144,,,,,,,,,,2237.8583263605833,2238.372123103589,2238.3556489162147,2238.3556489162147,2238.6558263748884,2239.154976796359,2239.356240183115,2240.3616082705557,m,0,0.3,0.39198069274425507,,,,,,,,,,,,s001,001,2024-04-10_11h54.28.698,simplestop_skeleton,2022.2.2,59.9271829092568,
$currentCorrectResponse,$currentGoStim,,,,,,,,,2,0,2,0,8,3,35,0,,,,,,,,,2240.3425362221897,stop,circleblack.png,z,0.3,,,,,,,,,,,,,,,0.001833587884902954,0.4899032898247242,0.7899760082364082,2242.8449342548847,,,,,,,,,,2240.3616082705557,2240.8748977817595,2240.8582773804665,2240.8582773804665,2241.158685684204,2241.659326955676,2241.85942209512,2242.863870475441,None,0,0.35,,,,,,,,,,,,,s001,001,2024-04-10_11h54.28.698,simplestop_skeleton,2022.2.2,59.9271829092568,
None,None,,,,,,,,,2,0,2,0,9,0,36,2,,,,,,,,,2242.845250379294,go,circleblack.png,z,0.35,,,,,,,,,,,,,,,0.0012470930814743042,0.490167573094368,0.8404772020876408,2245.348027277738,,,,,,,,,,2242.863870475441,2243.377891011536,2243.361212376505,2243.361212376505,2243.7115102000535,2244.2108237966895,2244.3618021458387,2245.36810804531,z,0,0.35,0.3933569937944412,,,,,,,,,,,,s001,001,2024-04-10_11h54.28.698,simplestop_skeleton,2022.2.2,59.9271829092568,
None,None,,,,,,,,,2,0,2,0,9,1,37,1,,,,,,,,,2245.3483443260193,go,squareblack.png,m,0.35,,,,,,,,,,,,,,,0.0018165968358516693,0.48898402974009514,0.8394685499370098,2247.851022273302,,,,,,,,,,2245.36810804531,2245.880070813,2245.8631451055408,2245.8631451055408,2246.2141719199717,2246.713879004121,2246.8644660897553,2247.8700975999236,m,0,0.35,0.40387826040387154,,,,,,,,,,,,s001,001,2024-04-10_11h54.28.698,simplestop_skeleton,2022.2.2,59.9271829092568,
$currentCorrectResponse,$currentGoStim,,,,,,,,,2,0,2,0,9,2,38,0,,,,,,,,,2247.8513445220888,stop,squareblack.png,m,0.35,,,,,,,,,,,,,,,0.0017669983208179474,0.4893518127501011,0.8398862555623055,2250.353566158563,,,,,,,,,,2247.8700975999236,2248.383211284876,2248.3665181957185,2248.3665181957185,2248.7174687199295,2249.216977059841,2249.3675899133086,2250.372884657234,m,0,0.3,0.29080499708652496,,,,,,,,,,,,s001,001,2024-04-10_11h54.28.698,simplestop_skeleton,2022.2.2,59.9271829092568,
None,None,,,,,,,,,2,0,2,0,9,3,39,1,,,,,,,,,2250.353876069188,go,circleblack.png,z,0.3,,,,,,,,,,,,,,,0.0020949169993400574,0.48973143473267555,0.7901816293597221,2252.856469966471,,,,,,,,,,2250.372884657234,2250.8860378935933,2250.8695236109197,2250.8695236109197,2251.169710561633,2251.6694777943194,2251.869832120836,2252.875471841544,z,0,0.3,0.37515290826559067,,,,,,,,,,,,s001,001,2024-04-10_11h54.28.698,simplestop_skeleton,2022.2.2,59.9271829092568,
None,None,,,,,,,,,2,0,2,0,10,0,40,1,,,,,,,,,2252.8567893095315,go,squareblack.png,m,0.3,,,,,,,,,,,,,,,0.0017580538988113403,0.4893633499741554,0.7897536382079124,2255.3588738813996,,,,,,,,,,2252.875471841544,2253.3887403830886,2253.372077703476,2253.372077703476,2253.67256680876,2254.171529825777,2254.372456923127,2255.3772698044777,m,0,0.3,0.4133300334215164,,,,,,,,,,,,s001,001,2024-04-10_11h54.28.698,simplestop_skeleton,2022.2.2,59.9271829092568,
None,None,,,,,,,,,2,0,2,0,10,1,41,2,,,,,,,,,2255.3591850288212,go,squareblack.png,m,0.3,,,,,,,,,,,,,,,0.001178886741399765,0.49001939594745636,0.7899527437984943,2257.862155839801,,,,,,,,,,2255.3772698044777,2255.8917706012726,2255.87486673519,2255.87486673519,2256.1753482744098,2256.674363568425,2256.8756544440985,2257.8817986771464,m,0,0.3,0.4062177948653698,,,,,,,,,,,,s001,001,2024-04-10_11h54.28.698,simplestop_skeleton,2022.2.2,59.9271829092568,
None,None,,,,,,,,,2,0,2,0,10,2,42,2,,,,,,,,,2257.862473912537,stop,circleblack.png,z,0.3,,,,,,,,,,,,,,,0.0027174092829227448,0.4891030490398407,0.7892695851624012,2260.364339772612,,,,,,,,,,2257.8817986771464,2258.3950649239123,2258.377976000309,2258.377976000309,2258.6780638881028,2259.1938349828124,2259.378060080111,2260.3830244392157,z,0,0.25,0.4218606799840927,,,,,,,,,,,,s001,001,2024-04-10_11h54.28.698,simplestop_skeleton,2022.2.2,59.9271829092568,
None,None,,,,,,,,,2,0,2,0,10,3,43,3,,,,,,,,,2260.364660155028,stop,circleblack.png,z,0.25,,,,,,,,,,,,,,,0.0012634433805942535,0.48979414254426956,0.7402105964720249,2262.8671143576503,,,,,,,,,,2260.3830244392157,2260.8973320126534,2260.880333725363,2260.880333725363,2261.13070749864,2261.62984476611,2261.881057243794,2262.885846439749,z,0,0.2,0.4559808000922203,,,,,,,,,,,,s001,001,2024-04-10_11h54.28.698,simplestop_skeleton,2022.2.2,59.9271829092568,
None,None,,,,,,,,,2,0,2,0,11,0,44,1,,,,,,,,,2262.867429614067,go,circleblack.png,z,0.2,,,,,,,,,,,,,,,0.0012289658188819885,0.48978517949581146,0.6901912577450275,2265.3699354939163,,,,,,,,,,2262.885846439749,2263.399934887886,2263.3832537680864,2263.3832537680864,2263.583652216941,2264.0992336981,2264.3841378726065,2265.3892521858215,m,0,0.2,0.3794410303235054,,,,,,,,,,,,s001,001,2024-04-10_11h54.28.698,simplestop_skeleton,2022.2.2,59.9271829092568,
None,None,,,,,,,,,2,0,2,0,11,1,45,2,,,,,,,,,2265.3702491782606,go,squareblack.png,m,0.2,,,,,,,,,,,,,,,0.0017878375947475433,0.4900382161140442,0.6903838887810707,2267.8727724589407,,,,,,,,,,2265.3892521858215,2265.902937013656,2265.8860431425273,2265.8860431425273,2266.086169626564,2266.5852434635162,2266.8863783180714,2267.8913118578494,m,0,0.2,0.3054100461304188,,,,,,,,,,,,s001,001,2024-04-10_11h54.28.698,simplestop_skeleton,2022.2.2,59.9271829092568,
None,None,,,,,,,,,2,0,2,0,11,2,46,3,,,,,,,,,2267.873101655394,stop,squareblack.png,m,0.2,,,,,,,,,,,,,,,0.0012209266424179077,0.4895959794521332,0.6899076700210571,2270.3755872286856,,,,,,,,,,2267.8913118578494,2268.4055080749094,2268.3885936774313,2268.3885936774313,2268.589329343289,2269.089370649308,2269.3900700993836,2270.3947096914053,None,1,0.25,,,,,,,,,,,,,s001,001,2024-04-10_11h54.28.698,simplestop_skeleton,2022.2.2,59.9271829092568,
None,None,,,,,,,,,2,0,2,0,11,3,47,1,,,,,,,,,2270.3758952356875,go,circleblack.png,z,0.25,,,,,,,,,,,,,,,0.0018297769129276276,0.48981939256191254,0.7400542423129082,2272.878223013133,,,,,,,,,,2270.3947096914053,2270.908482655883,2270.8916101939976,2270.8916101939976,2271.141625151038,2271.6409514322877,2271.891989324242,2272.8937629312277,z,0,0.25,0.4361277371644974,,,,,,,,,,,,s001,001,2024-04-10_11h54.28.698,simplestop_skeleton,2022.2.2,59.9271829092568,
