corrGoResp,shape,practiceBlocks.thisRepN,practiceBlocks.thisTrialN,practiceBlocks.thisN,practiceBlocks.thisIndex,practiceTrials.thisRepN,practiceTrials.thisTrialN,practiceTrials.thisN,practiceTrials.thisIndex,stopBlocks.thisRepN,stopBlocks.thisTrialN,stopBlocks.thisN,stopBlocks.thisIndex,testTrials.thisRepN,testTrials.thisTrialN,testTrials.thisN,testTrials.thisIndex,stopPracTrialList,Test Block: 1,welcome.started,start_exp.started,start_exp.keys,start_exp.rt,instrStopText.started,start_prac.started,StartTrialTimeStamp,trialType,goStim,correctResponse,ssd,fixation.started,rules.started,goStim.started,goResp.started,fixation.stopped,stopSignal.started,stopSignal.stopped,goStim.stopped,goResp.stopped,rules.stopped,goResp.keys,goResp.corr,goResp.rt,text.started,rules_2.started,text.stopped,rules_2.stopped,fixationOnset,goStimOnset,stopSignalOnset,EndTrialTimeStamp,Phase,Block,text_5.started,key_resp_3.started,key_resp_3.keys,key_resp_3.rt,key_resp.started,testText.started,test_fixation.started,test_fixation.stopped,goStim_test.started,goResp_test.started,stopSignal_test.started,goStim_test.stopped,stopSignal_test.stopped,goResp_test.stopped,goResp_test.keys,goResp_test.corr,goResp_test.rt,EndingSSD,text_6.started,key_resp_4.started,key_resp_4.keys,key_resp_4.rt,Test Block: 2,Test Block: 3,ending_text.started,end_resp.started,end_resp.keys,end_resp.rt,participant,session,date,expName,psychopyVersion,frameRate,
None,None,,,,,,,,,0,0,0,0,10,2,42,3,,,,,,,,,203.62526673823595,go,circleblack.png,left,0.55,,,,,,,,,,,,,,,,,,0.0013717934489250183,0.48937372863292694,,206.127337038517,test,1,,,,,,,203.64372853934765,204.1573140770197,204.1409515812993,204.1409515812993,204.69145852327347,205.14038114994764,205.19066723436117,206.1466834396124,left,1,0.6052738726139069,0.55,,,,,,,,,,,s026,001,2024-08-12_13h16.05.800,simplestop_skeleton,2022.2.2,60.300860651885706,
None,None,,,,,,,,,0,0,0,0,10,3,43,1,,,,,,,,,206.12777427583933,stop,squareblack.png,right,0.55,,,,,,,,,,,,,,,,,,0.0018031299114227295,0.4895276129245758,1.0402946323156357,208.63056658953428,test,1,,,,,,,206.1466834396124,206.65993928909302,206.64346974343061,206.64346974343061,207.19399091601372,207.6433309316635,207.69401866197586,208.64826931804419,right,1,0.6673131957650185,0.5,,,,,,,,,,,s026,001,2024-08-12_13h16.05.800,simplestop_skeleton,2022.2.2,60.300860651885706,
None,None,,,,,,,,,0,0,0,0,11,0,44,2,,,,,,,,,208.6310066729784,go,squareblack.png,right,0.5,,,,,,,,,,,,,,,,,,0.0013944581151008606,0.48910340666770935,,211.13302448391914,test,1,,,,,,,208.64826931804419,209.16279097646475,209.14619570970535,209.14619570970535,209.64657803624868,210.14665630459785,210.14665630459785,211.15220938622952,right,1,0.5779340639710426,0.5,,,,,,,,,,,s026,001,2024-08-12_13h16.05.800,simplestop_skeleton,2022.2.2,60.300860651885706,
None,None,,,,,,,,,0,0,0,0,11,1,45,2,,,,,,,,,211.13346641510725,stop,circleblack.png,left,0.5,,,,,,,,,,,,,,,,,,0.001945793628692627,0.4898131266236305,0.9904196336865425,213.6358795836568,test,1,,,,,,,211.15220938622952,211.66572712361813,211.64916683733463,211.64916683733463,212.14963034540415,212.65023256838322,212.65023256838322,213.65477430075407,left,1,0.7065096795558929,0.45,,,,,,,,,,,s026,001,2024-08-12_13h16.05.800,simplestop_skeleton,2022.2.2,60.300860651885706,
None,None,,,,,,,,,0,0,0,0,11,2,46,2,,,,,,,,,213.63632149994373,go,squareblack.png,right,0.45,,,,,,,,,,,,,,,,,,0.0017217621207237244,0.4898231029510498,,216.13866274803877,test,1,,,,,,,213.65477430075407,214.16841750591993,214.15196369588375,214.15196369588375,214.60256756097078,215.15287266671658,215.1030281931162,216.1572277098894,right,1,0.8005705252289772,0.45,,,,,,,,,,,s026,001,2024-08-12_13h16.05.800,simplestop_skeleton,2022.2.2,60.300860651885706,
None,None,,,,,,,,,0,0,0,0,11,3,47,3,,,,,,,,,216.13910222798586,go,squareblack.png,right,0.45,,,,,,,,,,,,,,,,,,0.0011789053678512573,0.48983921110630035,,218.6411267593503,test,1,,,,,,,216.1572277098894,216.67106944322586,216.6545447409153,216.6545447409153,217.1049443781376,217.65822887420654,217.60553530603647,218.66159272938967,right,1,0.839220829308033,0.45,,,,,,,,,,,s026,001,2024-08-12_13h16.05.800,simplestop_skeleton,2022.2.2,60.300860651885706,
,,,,,,,,,,0,0,0,0,,,,,,"[{'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'stop'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'stop'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'stop'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'stop'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'stop'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'stop'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'stop'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'stop'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'stop'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'stop'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,218.66159272938967,218.66159272938967,return,5.527319274842739,,,,,,,s026,001,2024-08-12_13h16.05.800,simplestop_skeleton,2022.2.2,60.300860651885706,
$currentCorrectResponse,$currentGoStim,,,,,,,,,1,0,1,0,0,0,0,0,,,,,,,,,224.20475728809834,go,circleblack.png,left,0.45,,,,,,,,,,,,,,,,,,0.0019304975867271423,0.49863649159669876,,226.71691650897264,test,2,,,,,,,224.22479140758514,224.73004516214132,224.73004516214132,224.73004516214132,225.16383066028357,225.73097959160805,225.6644640043378,226.73581451922655,left,1,0.632331132888794,0.45,,,,,,,,,,,s026,001,2024-08-12_13h16.05.800,simplestop_skeleton,2022.2.2,60.300860651885706,
None,None,,,,,,,,,1,0,1,0,0,1,1,3,,,,,,,,,226.71744499355555,go,circleblack.png,left,0.45,,,,,,,,,,,,,,,,,,0.0013843774795532227,0.4895174130797386,,229.2197879999876,test,2,,,,,,,226.73581451922655,227.24952330440283,227.23266348987818,227.23266348987818,227.6832928135991,228.23320733755827,228.18338222056627,229.23899383097887,left,1,0.35950683802366257,0.45,,,,,,,,,,,s026,001,2024-08-12_13h16.05.800,simplestop_skeleton,2022.2.2,60.300860651885706,
$currentCorrectResponse,$currentGoStim,,,,,,,,,1,0,1,0,0,2,2,0,,,,,,,,,229.220218680799,stop,squareblack.png,right,0.45,,,,,,,,,,,,,,,,,,0.0017437860369682312,0.4894309788942337,0.9398753792047501,231.72286595404148,test,2,,,,,,,229.23899383097887,229.7520131021738,229.73544543236494,229.73544543236494,230.18631076812744,230.73663497716188,230.68615166842937,231.74127893149853,right,1,0.46517323702573776,0.4,,,,,,,,,,,s026,001,2024-08-12_13h16.05.800,simplestop_skeleton,2022.2.2,60.300860651885706,
None,None,,,,,,,,,1,0,1,0,0,3,3,3,,,,,,,,,231.72329460084438,go,squareblack.png,right,0.4,,,,,,,,,,,,,,,,,,0.0012788474559783936,0.489523321390152,,234.2252388894558,test,2,,,,,,,231.74127893149853,232.25513283908367,232.23832370340824,232.23832370340824,232.6388228610158,233.23946097493172,233.13951944559813,234.24446889013052,right,1,0.7012766525149345,0.4,,,,,,,,,,,s026,001,2024-08-12_13h16.05.800,simplestop_skeleton,2022.2.2,60.300860651885706,
None,None,,,,,,,,,1,0,1,0,1,0,4,3,,,,,,,,,234.22567764669657,go,circleblack.png,left,0.4,,,,,,,,,,,,,,,,,,0.0019745752215385437,0.489784799516201,,236.72791058570147,test,2,,,,,,,234.24446889013052,234.75779796391726,234.7411437034607,234.7411437034607,235.1416353955865,235.7415885180235,235.64159624278545,236.7463595122099,left,1,0.6944838091731071,0.4,,,,,,,,,,,s026,001,2024-08-12_13h16.05.800,simplestop_skeleton,2022.2.2,60.300860651885706,
$currentCorrectResponse,$currentGoStim,,,,,,,,,1,0,1,0,1,1,5,0,,,,,,,,,236.7284016534686,stop,circleblack.png,left,0.4,,,,,,,,,,,,,,,,,,0.0013407617807388306,0.4897238239645958,0.8902263939380646,239.23065054416656,test,2,,,,,,,236.7463595122099,237.26057948172092,237.24393802136183,237.24393802136183,237.64438013732433,238.24521182477474,238.14490467309952,239.2495492324233,None,0,,0.45,,,,,,,,,,,s026,001,2024-08-12_13h16.05.800,simplestop_skeleton,2022.2.2,60.300860651885706,
None,None,,,,,,,,,1,0,1,0,1,2,6,1,,,,,,,,,239.231075450778,go,squareblack.png,right,0.45,,,,,,,,,,,,,,,,,,0.001598939299583435,0.48972126841545105,,241.73324436694384,test,2,,,,,,,239.2495492324233,239.76329778134823,239.74696353077888,239.74696353077888,240.19717836380005,240.74639696627855,240.69760362803936,241.75268937647343,right,1,0.6720169112086296,0.45,,,,,,,,,,,s026,001,2024-08-12_13h16.05.800,simplestop_skeleton,2022.2.2,60.300860651885706,
None,None,,,,,,,,,1,0,1,0,1,3,7,2,,,,,,,,,241.73367796093225,stop,circleblack.png,left,0.45,,,,,,,,,,,,,,,,,,0.0018586739897727966,0.4897807762026787,0.9402434080839157,244.23614716529846,test,2,,,,,,,241.75268937647343,242.26623209565878,242.24935021996498,242.24935021996498,242.69980984181166,243.25050888955593,243.2003656849265,244.25522889196873,None,0,,0.5,,,,,,,,,,,s026,001,2024-08-12_13h16.05.800,simplestop_skeleton,2022.2.2,60.300860651885706,
$currentCorrectResponse,$currentGoStim,,,,,,,,,1,0,1,0,2,0,8,0,,,,,,,,,244.2365850135684,go,squareblack.png,right,0.5,,,,,,,,,,,,,,,,,,0.0015492066740989685,0.4896313175559044,,246.7389278486371,test,2,,,,,,,244.25522889196873,244.76885613054037,244.75208463519812,244.75208463519812,245.25256403535604,245.7527977451682,245.7527977451682,246.75666376203299,right,1,0.5847328007221222,0.5,,,,,,,,,,,s026,001,2024-08-12_13h16.05.800,simplestop_skeleton,2022.2.2,60.300860651885706,
None,None,,,,,,,,,1,0,1,0,2,1,9,1,,,,,,,,,246.7393525093794,go,squareblack.png,right,0.5,,,,,,,,,,,,,,,,,,0.001341119408607483,0.4897088259458542,,249.24162773787975,test,2,,,,,,,246.75666376203299,247.27169135212898,247.25478365272284,247.25478365272284,247.75539978593588,248.2560339793563,248.2560339793563,249.26084186136723,right,1,0.7893242761492729,0.5,,,,,,,,,,,s026,001,2024-08-12_13h16.05.800,simplestop_skeleton,2022.2.2,60.300860651885706,
None,None,,,,,,,,,1,0,1,0,2,2,10,1,,,,,,,,,249.24206336587667,go,circleblack.png,left,0.5,,,,,,,,,,,,,,,,,,0.0019342228770256042,0.4899291694164276,,251.7442934885621,test,2,,,,,,,249.26084186136723,249.77443723380566,249.75768715143204,249.75768715143204,250.2581040263176,250.75873469561338,250.75873469561338,251.7634364888072,left,1,0.72312892973423,0.5,,,,,,,,,,,s026,001,2024-08-12_13h16.05.800,simplestop_skeleton,2022.2.2,60.300860651885706,
None,None,,,,,,,,,1,0,1,0,2,3,11,2,,,,,,,,,251.74472698569298,stop,squareblack.png,right,0.5,,,,,,,,,,,,,,,,,,0.0017146021127700806,0.48992525041103363,0.99066112190485,254.24718491733074,test,2,,,,,,,251.7634364888072,252.27722420543432,252.26038583368063,252.26038583368063,252.7610497996211,253.26032879203558,253.26032879203558,254.2647903189063,right,1,0.6881386563181877,0.45,,,,,,,,,,,s026,001,2024-08-12_13h16.05.800,simplestop_skeleton,2022.2.2,60.300860651885706,
None,None,,,,,,,,,1,0,1,0,3,0,12,2,,,,,,,,,254.24761809408665,go,squareblack.png,right,0.45,,,,,,,,,,,,,,,,,,0.0011804178357124329,0.4896284490823746,,256.74991092830896,test,2,,,,,,,254.2647903189063,254.7799912765622,254.76317109167576,254.76317109167576,255.2136964648962,255.76386047154665,255.71290206164122,256.76923697441816,right,1,0.6053028255701065,0.45,,,,,,,,,,,s026,001,2024-08-12_13h16.05.800,simplestop_skeleton,2022.2.2,60.300860651885706,
None,None,,,,,,,,,1,0,1,0,3,1,13,3,,,,,,,,,256.7504493817687,go,circleblack.png,left,0.45,,,,,,,,,,,,,,,,,,0.0018789246678352356,0.48969560116529465,,259.2527447193861,test,2,,,,,,,256.76923697441816,257.28263265639544,257.265928812325,257.265928812325,257.71644531935453,258.2667183727026,258.2164121195674,259.27129194140434,left,1,0.4940546825528145,0.45,,,,,,,,,,,s026,001,2024-08-12_13h16.05.800,simplestop_skeleton,2022.2.2,60.300860651885706,
None,None,,,,,,,,,1,0,1,0,3,2,14,1,,,,,,,,,259.2531805410981,go,circleblack.png,left,0.45,,,,,,,,,,,,,,,,,,0.0015129148960113525,0.48968295753002167,,261.7554862499237,test,2,,,,,,,259.27129194140434,259.78555691987276,259.76871643960476,259.76871643960476,260.2191947773099,260.7693372294307,260.71921698749065,261.77441857755184,right,0,0.34139418601989746,0.45,,,,,,,,,,,s026,001,2024-08-12_13h16.05.800,simplestop_skeleton,2022.2.2,60.300860651885706,
None,None,,,,,,,,,1,0,1,0,3,3,15,3,,,,,,,,,261.7559350579977,stop,squareblack.png,right,0.45,,,,,,,,,,,,,,,,,,0.0016808509826660156,0.49012789130210876,0.9404471144080162,264.2583772391081,test,2,,,,,,,261.77441857755184,262.28840531408787,262.27152954787016,262.27152954787016,262.7221506610513,263.2725680619478,263.222094386816,264.2775404304266,right,1,0.4656172916293144,0.4,,,,,,,,,,,s026,001,2024-08-12_13h16.05.800,simplestop_skeleton,2022.2.2,60.300860651885706,
None,None,,,,,,,,,1,0,1,0,4,0,16,2,,,,,,,,,264.2588239312172,go,circleblack.png,left,0.4,,,,,,,,,,,,,,,,,,0.001763656735420227,0.48962191492319107,,266.76098757237196,test,2,,,,,,,264.2775404304266,264.79118782281876,264.77419244498014,264.77419244498014,265.17452297359705,265.7748748585582,265.6745628416538,266.78075677901506,left,1,0.472926065325737,0.4,,,,,,,,,,,s026,001,2024-08-12_13h16.05.800,simplestop_skeleton,2022.2.2,60.300860651885706,
None,None,,,,,,,,,1,0,1,0,4,1,17,3,,,,,,,,,266.76153626292944,go,squareblack.png,right,0.4,,,,,,,,,,,,,,,,,,0.001838095486164093,0.48930706828832626,,269.2636423930526,test,2,,,,,,,266.78075677901506,267.2935846671462,267.27713821828365,267.27713821828365,267.6773763075471,268.2780734822154,268.1778936609626,269.28299029916525,right,1,0.6779934465885162,0.4,,,,,,,,,,,s026,001,2024-08-12_13h16.05.800,simplestop_skeleton,2022.2.2,60.300860651885706,
None,None,,,,,,,,,1,0,1,0,4,2,18,2,,,,,,,,,269.2640677616,stop,circleblack.png,left,0.4,,,,,,,,,,,,,,,,,,0.001743026077747345,0.48996590822935104,0.8902131915092468,271.7665787935257,test,2,,,,,,,269.28299029916525,269.79631397873163,269.7798588126898,269.7798588126898,270.18038868904114,270.78024259209633,270.68011359125376,271.785470880568,left,1,0.4449026882648468,0.35,,,,,,,,,,,s026,001,2024-08-12_13h16.05.800,simplestop_skeleton,2022.2.2,60.300860651885706,
None,None,,,,,,,,,1,0,1,0,4,3,19,3,,,,,,,,,271.76701195538044,stop,circleblack.png,left,0.35,,,,,,,,,,,,,,,,,,0.0013368651270866394,0.48962004482746124,0.8402936160564423,274.2694321125746,test,2,,,,,,,271.785470880568,272.2993633300066,272.2823806926608,272.2823806926608,272.63308096677065,273.28315617889166,273.133364059031,274.28834088891745,left,1,0.5391814559698105,0.3,,,,,,,,,,,s026,001,2024-08-12_13h16.05.800,simplestop_skeleton,2022.2.2,60.300860651885706,
None,None,,,,,,,,,1,0,1,0,5,0,20,2,,,,,,,,,274.2698531895876,go,circleblack.png,left,0.3,,,,,,,,,,,,,,,,,,0.001389630138874054,0.48948439955711365,,276.77202209085226,test,2,,,,,,,274.28834088891745,274.8019793257117,274.7852027490735,274.7852027490735,275.0857641771436,275.78663643449545,275.58614571392536,276.79230938851833,left,1,0.6835526823997498,0.3,,,,,,,,,,,s026,001,2024-08-12_13h16.05.800,simplestop_skeleton,2022.2.2,60.300860651885706,
None,None,,,,,,,,,1,0,1,0,5,1,21,1,,,,,,,,,276.77246061712503,go,squareblack.png,right,0.3,,,,,,,,,,,,,,,,,,0.001858733594417572,0.48920779675245285,,279.2747093886137,test,2,,,,,,,276.79230938851833,277.30511424690485,277.2879395708442,277.2879395708442,277.5883860141039,278.2896237447858,278.0890119895339,279.2934635952115,right,1,0.7218663915991783,0.3,,,,,,,,,,,s026,001,2024-08-12_13h16.05.800,simplestop_skeleton,2022.2.2,60.300860651885706,
None,None,,,,,,,,,1,0,1,0,5,2,22,3,,,,,,,,,279.2751499786973,stop,squareblack.png,right,0.3,,,,,,,,,,,,,,,,,,0.0011947453022003174,0.48989108949899673,0.790239654481411,281.7774116769433,test,2,,,,,,,279.2934635952115,279.8076079636812,279.79078628122807,279.79078628122807,280.091203160584,280.79188242554665,280.5914820358157,281.7947798073292,None,0,,0.35,,,,,,,,,,,s026,001,2024-08-12_13h16.05.800,simplestop_skeleton,2022.2.2,60.300860651885706,
None,None,,,,,,,,,1,0,1,0,5,3,23,1,,,,,,,,,281.7778530418873,go,squareblack.png,right,0.35,,,,,,,,,,,,,,,,,,0.0011806860566139221,0.4899235665798187,,284.2802695631981,test,2,,,,,,,281.7947798073292,282.3102026581764,282.29349691420794,282.29349691420794,282.6438670307398,283.29393837600946,283.1443945094943,284.29794753342867,right,1,0.5956288352608681,0.35,,,,,,,,,,,s026,001,2024-08-12_13h16.05.800,simplestop_skeleton,2022.2.2,60.300860651885706,
None,None,,,,,,,,,1,0,1,0,6,0,24,3,,,,,,,,,284.28070160746574,go,squareblack.png,right,0.35,,,,,,,,,,,,,,,,,,0.0011847466230392456,0.4898393899202347,,286.7830253317952,test,2,,,,,,,284.29794753342867,284.81300534307957,284.7962111532688,284.7962111532688,285.1467773914337,285.7968892902136,285.64722499996424,286.8019796386361,right,1,0.5908695310354233,0.35,,,,,,,,,,,s026,001,2024-08-12_13h16.05.800,simplestop_skeleton,2022.2.2,60.300860651885706,
$currentCorrectResponse,$currentGoStim,,,,,,,,,1,0,1,0,6,1,25,0,,,,,,,,,286.78351636976004,go,squareblack.png,right,0.35,,,,,,,,,,,,,,,,,,0.0014081001281738281,0.48967378586530685,,289.2857678383589,test,2,,,,,,,286.8019796386361,287.31594520807266,287.299222625792,287.299222625792,287.6496106162667,288.29983212798834,288.1494259610772,289.3052458688617,right,1,0.37875059992074966,0.35,,,,,,,,,,,s026,001,2024-08-12_13h16.05.800,simplestop_skeleton,2022.2.2,60.300860651885706,
None,None,,,,,,,,,1,0,1,0,6,2,26,1,,,,,,,,,289.2862122654915,stop,circleblack.png,left,0.35,,,,,,,,,,,,,,,,,,0.0019436106085777283,0.4897177368402481,0.8405040204524994,291.7889122143388,test,2,,,,,,,289.3052458688617,289.81867503374815,289.8021363541484,289.8021363541484,290.15229488164186,290.802654966712,290.6531824991107,291.80748157948256,left,1,0.47156909853219986,0.3,,,,,,,,,,,s026,001,2024-08-12_13h16.05.800,simplestop_skeleton,2022.2.2,60.300860651885706,
$currentCorrectResponse,$currentGoStim,,,,,,,,,1,0,1,0,6,3,27,0,,,,,,,,,291.7893498688936,go,circleblack.png,left,0.3,,,,,,,,,,,,,,,,,,0.001392170786857605,0.4895842745900154,,294.29147578030825,test,2,,,,,,,291.80748157948256,292.3216215670109,292.3048307597637,292.3048307597637,292.6049932986498,293.3059749752283,293.10554395616055,294.3105359300971,left,1,0.6599596738815308,0.3,,,,,,,,,,,s026,001,2024-08-12_13h16.05.800,simplestop_skeleton,2022.2.2,60.300860651885706,
None,None,,,,,,,,,1,0,1,0,7,0,28,2,,,,,,,,,294.29190853983164,go,squareblack.png,right,0.3,,,,,,,,,,,,,,,,,,0.0017773881554603577,0.490050345659256,,296.7938857227564,test,2,,,,,,,294.3105359300971,294.8241517096758,294.8075202703476,294.8075202703476,295.1077358946204,295.8083429262042,295.6081620231271,296.813161149621,right,1,0.6845936253666878,0.3,,,,,,,,,,,s026,001,2024-08-12_13h16.05.800,simplestop_skeleton,2022.2.2,60.300860651885706,
$currentCorrectResponse,$currentGoStim,,,,,,,,,1,0,1,0,7,1,29,0,,,,,,,,,296.7943318337202,go,circleblack.png,left,0.3,,,,,,,,,,,,,,,,,,0.0019348859786987305,0.4900417700409889,,299.2967905551195,test,2,,,,,,,296.813161149621,297.3267658650875,297.3101374581456,297.3101374581456,297.61040169745684,298.3111159428954,298.11105013638735,299.3160069435835,left,1,0.7305807694792747,0.3,,,,,,,,,,,s026,001,2024-08-12_13h16.05.800,simplestop_skeleton,2022.2.2,60.300860651885706,
None,None,,,,,,,,,1,0,1,0,7,2,30,3,,,,,,,,,299.2972344905138,stop,squareblack.png,right,0.3,,,,,,,,,,,,,,,,,,0.001666821539402008,0.4901232272386551,0.7904618084430695,301.7998193949461,test,2,,,,,,,299.3160069435835,299.8297790288925,299.8129641264677,299.8129641264677,300.1132031530142,300.8139244541526,300.61416363716125,301.8190822452307,None,0,,0.35,,,,,,,,,,,s026,001,2024-08-12_13h16.05.800,simplestop_skeleton,2022.2.2,60.300860651885706,
$currentCorrectResponse,$currentGoStim,,,,,,,,,1,0,1,0,7,3,31,0,,,,,,,,,301.8002596721053,go,circleblack.png,left,0.35,,,,,,,,,,,,,,,,,,0.0019752904772758484,0.4898854121565819,,304.30229391902685,test,2,,,,,,,301.8190822452307,302.3322813808918,302.3157094568014,302.3157094568014,302.66623239964247,303.31663440167904,303.1667915582657,304.32072085887194,left,1,0.6059452146291733,0.35,,,,,,,,,,,s026,001,2024-08-12_13h16.05.800,simplestop_skeleton,2022.2.2,60.300860651885706,
$currentCorrectResponse,$currentGoStim,,,,,,,,,1,0,1,0,8,0,32,0,,,,,,,,,304.30273650586605,stop,circleblack.png,left,0.35,,,,,,,,,,,,,,,,,,0.0012409314513206482,0.48995114862918854,0.8404450416564941,306.8051376864314,test,2,,,,,,,304.32072085887194,304.835108846426,304.8185938000679,304.8185938000679,305.1691487133503,305.81960589438677,305.6692884489894,306.8242827504873,None,0,,0.4,,,,,,,,,,,s026,001,2024-08-12_13h16.05.800,simplestop_skeleton,2022.2.2,60.300860651885706,
None,None,,,,,,,,,1,0,1,0,8,1,33,1,,,,,,,,,306.8055842295289,stop,squareblack.png,right,0.4,,,,,,,,,,,,,,,,,,0.001626327633857727,0.48975758254528046,0.8903562650084496,309.3080268353224,test,2,,,,,,,306.8242827504873,307.33787646889687,307.3213640078902,307.3213640078902,307.7217168584466,308.3224607408047,308.2221881002188,309.3273121342063,None,0,,0.45,,,,,,,,,,,s026,001,2024-08-12_13h16.05.800,simplestop_skeleton,2022.2.2,60.300860651885706,
None,None,,,,,,,,,1,0,1,0,8,2,34,1,,,,,,,,,309.30845458060503,go,circleblack.png,left,0.45,,,,,,,,,,,,,,,,,,0.0018010959029197693,0.490011602640152,,311.81045876443386,test,2,,,,,,,309.3273121342063,309.84077160805464,309.82398081570864,309.82398081570864,310.2743486016989,310.8240960761905,310.7749070301652,311.82981664687395,left,1,0.6839454844594002,0.45,,,,,,,,,,,s026,001,2024-08-12_13h16.05.800,simplestop_skeleton,2022.2.2,60.300860651885706,
None,None,,,,,,,,,1,0,1,0,8,3,35,2,,,,,,,,,311.81090727448463,go,squareblack.png,right,0.45,,,,,,,,,,,,,,,,,,0.0017812550067901611,0.49003057181835175,,314.3132512792945,test,2,,,,,,,311.82981664687395,312.3435227572918,312.32672319561243,312.32672319561243,312.7771067172289,313.3278471529484,313.2774828746915,314.33243756741285,right,1,0.8790553733706474,0.45,,,,,,,,,,,s026,001,2024-08-12_13h16.05.800,simplestop_skeleton,2022.2.2,60.300860651885706,
None,None,,,,,,,,,1,0,1,0,9,0,36,2,,,,,,,,,314.313695281744,go,circleblack.png,left,0.45,,,,,,,,,,,,,,,,,,0.0018264800310134888,0.4899877980351448,,316.81624541431665,test,2,,,,,,,314.33243756741285,314.8460362404585,314.8294113576412,314.8294113576412,315.27999471873045,315.82994635403156,315.78018313646317,316.8347351178527,left,1,0.5333996340632439,0.45,,,,,,,,,,,s026,001,2024-08-12_13h16.05.800,simplestop_skeleton,2022.2.2,60.300860651885706,
None,None,,,,,,,,,1,0,1,0,9,1,37,1,,,,,,,,,316.81668128073215,stop,circleblack.png,left,0.45,,,,,,,,,,,,,,,,,,0.0013666152954101562,0.4898049756884575,0.9402163997292519,319.31931015104055,test,2,,,,,,,316.8347351178527,317.3489106371999,317.3323441967368,317.3323441967368,317.7827345505357,318.33274395763874,318.2830810546875,319.33868235349655,left,1,0.5558331236243248,0.4,,,,,,,,,,,s026,001,2024-08-12_13h16.05.800,simplestop_skeleton,2022.2.2,60.300860651885706,
