corrGoResp,shape,practiceBlocks.thisRepN,practiceBlocks.thisTrialN,practiceBlocks.thisN,practiceBlocks.thisIndex,practiceTrials.thisRepN,practiceTrials.thisTrialN,practiceTrials.thisN,practiceTrials.thisIndex,stopBlocks.thisRepN,stopBlocks.thisTrialN,stopBlocks.thisN,stopBlocks.thisIndex,testTrials.thisRepN,testTrials.thisTrialN,testTrials.thisN,testTrials.thisIndex,stopPracTrialList,Test Block: 1,welcome.started,start_exp.started,start_exp.keys,start_exp.rt,instrStopText.started,start_prac.started,StartTrialTimeStamp,trialType,goStim,correctResponse,ssd,fixation.started,rules.started,goStim.started,goResp.started,fixation.stopped,stopSignal.started,stopSignal.stopped,goStim.stopped,goResp.stopped,rules.stopped,goResp.keys,goResp.corr,goResp.rt,text.started,rules_2.started,text.stopped,rules_2.stopped,fixationOnset,goStimOnset,stopSignalOnset,EndTrialTimeStamp,Phase,Block,text_5.started,key_resp_3.started,key_resp_3.keys,key_resp_3.rt,key_resp.started,testText.started,test_fixation.started,test_fixation.stopped,goStim_test.started,goResp_test.started,stopSignal_test.started,stopSignal_test.stopped,goStim_test.stopped,goResp_test.stopped,goResp_test.keys,goResp_test.corr,goResp_test.rt,EndingSSD,text_6.started,key_resp_4.started,key_resp_4.keys,key_resp_4.rt,Test Block: 2,Test Block: 3,ending_text.started,end_resp.started,end_resp.keys,end_resp.rt,participant,session,date,expName,psychopyVersion,frameRate,
None,None,0,0,0,0,2,1,9,3,,,,,,,,,,,,,,,,,2751.3952166363597,go,squareblack.png,right,0.3,2751.4141930937767,2751.4141930937767,2751.911060255021,2751.911060255021,2751.9275980480015,2752.211237564683,2752.7103866301477,2752.9125101938844,2753.913058731705,2753.9299980923533,right,1,0.49787290021777153,2753.9299980923533,2753.9299980923533,2754.4361344352365,2754.4361344352365,0.0011840127408504486,0.4904133155941963,0.7906629294157028,2754.41472819075,practice,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s015,001,2024-07-17_14h42.19.614,simplestop_skeleton,2022.2.2,59.86828041667459,
None,None,0,0,0,0,2,2,10,3,,,,,,,,,,,,,,,,,2754.415145661682,stop,circleblack.png,left,0.3,2754.4361344352365,2754.4361344352365,2754.930388264358,2754.930388264358,2754.947128776461,2755.2312210462987,2755.731139782816,2755.931291844696,2756.9335248954594,2756.9498830996454,left,1,0.5894429534673691,2756.9498830996454,2756.9498830996454,2757.4541563615203,2757.4541563615203,0.0021592415869235992,0.48902959004044533,0.7900309935212135,2757.4346282556653,practice,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s015,001,2024-07-17_14h42.19.614,simplestop_skeleton,2022.2.2,59.86828041667459,
None,None,0,0,0,0,2,3,11,1,,,,,,,,,,,,,,,,,2757.435044378042,go,circleblack.png,left,0.25,2757.4541563615203,2757.4541563615203,2757.9509705118835,2757.9509705118835,2757.9678722955287,2758.201202519238,2758.701618079096,2758.9518290013075,2759.953077889979,2759.9696272835135,left,1,0.7534596845507622,2759.9696272835135,2759.9696272835135,2760.474157486111,2760.474157486111,0.0012455768883228302,0.4901764467358589,0.7403975427150726,2760.4546466954052,practice,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s015,001,2024-07-17_14h42.19.614,simplestop_skeleton,2022.2.2,59.86828041667459,
None,None,0,0,0,0,3,0,12,1,,,,,,,,,,,,,,,,,2760.455067496747,stop,circleblack.png,left,0.25,2760.474157486111,2760.474157486111,2760.9708482436836,2760.9708482436836,2760.9875030852854,2761.2209583334625,2761.7201695777476,2761.9710073173046,2762.972955480218,2762.989670801908,left,1,0.4343317598104477,2762.989670801908,2762.989670801908,,,0.0012461207807064056,0.4901101775467396,0.7402024455368519,2763.474587943405,practice,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s015,001,2024-07-17_14h42.19.614,simplestop_skeleton,2022.2.2,59.86828041667459,
None,None,0,0,0,0,3,1,13,1,,,,,,,,,,,,,,,,,2763.4750057309866,stop,circleblack.png,left,0.2,2763.495329875499,2763.495329875499,2763.991049479693,2763.991049479693,2764.007839869708,2764.1911288164556,2764.6917708031833,2764.9919900782406,2765.993132453412,2766.009828709066,None,0,,2766.009828709066,2766.009828709066,,,0.0014125369489192963,0.4889705516397953,0.6895364820957184,2766.494776122272,practice,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s015,001,2024-07-17_14h42.19.614,simplestop_skeleton,2022.2.2,59.86828041667459,
None,None,0,0,0,0,3,2,14,1,,,,,,,,,,,,,,,,,2766.4952249266207,stop,squareblack.png,right,0.25,2766.514815222472,2766.514815222472,2767.0112545900047,2767.0112545900047,2767.0276553295553,2767.2614111714065,2767.7604391761124,2768.011373769492,2769.0132066085935,2769.0301938578486,right,1,0.46211838722229004,2769.0301938578486,2769.0301938578486,2769.5343209169805,2769.5343209169805,0.0017347075045108795,0.4898095093667507,0.7406436651945114,2769.514608453959,practice,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s015,001,2024-07-17_14h42.19.614,simplestop_skeleton,2022.2.2,59.86828041667459,
None,None,0,0,0,0,3,3,15,2,,,,,,,,,,,,,,,,,2769.515043448657,go,circleblack.png,left,0.2,2769.5343209169805,2769.5343209169805,2770.0310448147357,2770.0310448147357,2770.047869283706,2770.2310384996235,2770.7317508496344,2771.0307421311736,2772.0329875275493,2772.050165284425,left,1,0.5519173927605152,2772.050165284425,2772.050165284425,,,0.0017543211579322815,0.49025703594088554,0.6902256421744823,2772.5344853028655,practice,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s015,001,2024-07-17_14h42.19.614,simplestop_skeleton,2022.2.2,59.86828041667459,
$currentCorrectResponse,$currentGoStim,0,0,0,0,4,0,16,0,,,,,,,,,,,,,,,,,2772.53492372483,stop,squareblack.png,right,0.2,2772.5545194409788,2772.5545194409788,2773.050904132426,2773.050904132426,2773.0677535049617,2773.2511836737394,2773.751881774515,2774.0519589707255,2775.0530599206686,2775.0697922557592,None,0,,2775.0697922557592,2775.0697922557592,,,0.0017122887074947357,0.490276250988245,0.690388411283493,2775.5547233074903,practice,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s015,001,2024-07-17_14h42.19.614,simplestop_skeleton,2022.2.2,59.86828041667459,
None,None,0,0,0,0,4,1,17,2,,,,,,,,,,,,,,,,,2775.555144660175,go,circleblack.png,left,0.25,2775.574703350663,2775.574703350663,2776.070718072355,2776.070718072355,2776.087722018361,2776.321126881987,2776.821704380214,2777.0716484189034,2778.0731027312577,2778.0898220799863,left,1,0.5250114388763905,2778.0898220799863,2778.0898220799863,2778.594555065036,2778.594555065036,0.0017413459718227386,0.48995843157172203,0.7402520924806595,2778.5747465975583,practice,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s015,001,2024-07-17_14h42.19.614,simplestop_skeleton,2022.2.2,59.86828041667459,
$currentCorrectResponse,$currentGoStim,0,0,0,0,4,2,18,0,,,,,,,,,,,,,,,,,2778.575193744153,go,squareblack.png,right,0.25,2778.594555065036,2778.594555065036,2779.0908905528486,2779.0908905528486,2779.1076591424644,2779.340440299362,2779.8421638458967,2780.092135090381,2781.0931675583124,2781.1098314486444,right,1,0.5021249689161777,2781.1098314486444,2781.1098314486444,2781.6141406185925,2781.6141406185925,0.0016082599759101868,0.48999711498618126,0.7400673292577267,2781.5946616865695,practice,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s015,001,2024-07-17_14h42.19.614,simplestop_skeleton,2022.2.2,59.86828041667459,
$currentCorrectResponse,$currentGoStim,0,0,0,0,4,3,19,0,,,,,,,,,,,,,,,,,2781.5950762219727,go,squareblack.png,right,0.25,2781.6141406185925,2781.6141406185925,2782.110983878374,2782.110983878374,2782.1276463232934,2782.361308991909,2782.8617709837854,2783.1106899380684,2784.113289088011,2784.1299865320325,right,1,0.6057489924132824,2784.1299865320325,2784.1299865320325,2784.6339697018266,2784.6339697018266,0.0011969320476055145,0.49013954401016235,0.7403694353997707,2784.614513389766,practice,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s015,001,2024-07-17_14h42.19.614,simplestop_skeleton,2022.2.2,59.86828041667459,
None,None,0,0,0,0,5,0,20,2,,,,,,,,,,,,,,,,,2784.6149607747793,go,squareblack.png,right,0.25,2784.6339697018266,2784.6339697018266,2785.1308780685067,2785.1308780685067,2785.1474827304482,2785.38149285689,2785.88161322847,2786.131527207792,2787.1330309771,2787.1496751867235,right,1,0.5208419449627399,2787.1496751867235,2787.1496751867235,2787.6545516364276,2787.6545516364276,0.001179087907075882,0.4900868348777294,0.7407977059483528,2787.634475450963,practice,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s015,001,2024-07-17_14h42.19.614,simplestop_skeleton,2022.2.2,59.86828041667459,
$currentCorrectResponse,$currentGoStim,0,0,0,0,5,1,21,0,,,,,,,,,,,,,,,,,2787.6349203139544,go,circleblack.png,left,0.25,2787.6545516364276,2787.6545516364276,2788.1506937630475,2788.1506937630475,2788.1675385683775,2788.401166636497,2788.9017047286034,2789.150516040623,2790.153164949268,2790.1701051332057,left,1,0.5728783644735813,2790.1701051332057,2790.1701051332057,2790.674507085234,2790.674507085234,0.0018513388931751251,0.49003393948078156,0.7404937148094177,2790.6546202376485,practice,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s015,001,2024-07-17_14h42.19.614,simplestop_skeleton,2022.2.2,59.86828041667459,
None,None,0,0,0,0,5,2,22,1,,,,,,,,,,,,,,,,,2790.6550314612687,go,squareblack.png,right,0.25,2790.674507085234,2790.674507085234,2791.170918211341,2791.170918211341,2791.1876336447895,2791.4212042689323,2791.921663697809,2792.170865755528,2793.1731714606285,2793.1898875795305,right,1,0.5787002705037594,2793.1898875795305,2793.1898875795305,,,0.0017008259892463684,0.48991723731160164,0.7404492199420929,2793.6748623102903,practice,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s015,001,2024-07-17_14h42.19.614,simplestop_skeleton,2022.2.2,59.86828041667459,
$currentCorrectResponse,$currentGoStim,0,0,0,0,5,3,23,0,,,,,,,,,,,,,,,,,2793.675282023847,go,circleblack.png,left,0.25,2793.694753896445,2793.694753896445,2794.1911181397736,2794.1911181397736,2794.207724072039,2794.441224038601,2794.942249458283,2795.1905105151236,2796.1933145076036,2796.2099922075868,left,1,0.6895556934177876,2796.2099922075868,2796.2099922075868,2796.712423797697,2796.712423797697,0.0018465667963027954,0.489965058863163,0.740158136934042,2796.6944379769266,practice,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s015,001,2024-07-17_14h42.19.614,simplestop_skeleton,2022.2.2,59.86828041667459,
,,0,0,0,0,,,,,,,,,,,,,"[{'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'stop'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'stop'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'stop'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'stop'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2796.712423797697,2796.712423797697,return,7.019728269428015,,,,,,,,,,,,,,,,,,,,,,,,,s015,001,2024-07-17_14h42.19.614,simplestop_skeleton,2022.2.2,59.86828041667459,
None,None,,,,,,,,,0,0,0,0,0,0,0,3,,,,,,,,,2812.3194099105895,stop,circleblack.png,left,0.25,,,,,,,,,,,,,,,,,,0.0078134685754776,0.4987267628312111,0.7491014339029789,2814.8317239247262,test,1,,,,,2803.751312457025,2803.751312457025,2812.3446202129126,2812.844983007759,2812.844983007759,2812.844983007759,2813.095113027841,2813.595779877156,2813.8459075838327,2814.850998952985,left,1,0.6696417927742004,0.2,,,,,,,,,,,s015,001,2024-07-17_14h42.19.614,simplestop_skeleton,2022.2.2,59.86828041667459,
None,None,,,,,,,,,0,0,0,0,0,1,1,2,,,,,,,,,2814.832263827324,go,squareblack.png,right,0.2,,,,,,,,,,,,,,,,,,0.0017560869455337524,0.4898274876177311,,2817.334292896092,test,1,,,,,,,2814.850998952985,2815.364661153406,2815.3478090949357,2815.3478090949357,2815.5475973822176,2816.0468229576945,2816.3481627330184,2817.3529443368316,right,1,0.38460566475987434,0.2,,,,,,,,,,,s015,001,2024-07-17_14h42.19.614,simplestop_skeleton,2022.2.2,59.86828041667459,
None,None,,,,,,,,,0,0,0,0,0,2,2,1,,,,,,,,,2817.334740858525,go,squareblack.png,right,0.2,,,,,,,,,,,,,,,,,,0.0012578070163726807,0.48984159901738167,,2819.8372999429703,test,1,,,,,,,2817.3529443368316,2817.867174413055,2817.850342705846,2817.850342705846,2818.0506271384656,2818.551002461463,2818.849963784218,2819.856483709067,right,1,0.5601690597832203,0.2,,,,,,,,,,,s015,001,2024-07-17_14h42.19.614,simplestop_skeleton,2022.2.2,59.86828041667459,
None,None,,,,,,,,,0,0,0,0,0,3,3,1,,,,,,,,,2819.8377489335835,go,circleblack.png,left,0.2,,,,,,,,,,,,,,,,,,0.001889549195766449,0.48940299078822136,,2822.339780252427,test,1,,,,,,,2819.856483709067,2820.3697627857327,2820.3530313894153,2820.3530313894153,2820.5532507933676,2821.0538723059,2821.3535060845315,2822.35906817019,left,1,0.4846247285604477,0.2,,,,,,,,,,,s015,001,2024-07-17_14h42.19.614,simplestop_skeleton,2022.2.2,59.86828041667459,
